ward,precinct,total,Patrick Dennis Riley,Patrick Dennis Riley Percent,Jeanne Marie Reynolds,Jeanne Marie Reynolds Percent,Michelle Jordan,Michelle Jordan Percent,Kathleen Ann Panozzo,Kathleen Ann Panozzo Percent,William Burnett Raines,William Burnett Raines Percent,precinct_id
33,19,159,37,23.27,21,13.21,63,39.62,26,16.35,12,7.55,33019
33,20,107,20,18.69,10,9.35,42,39.25,25,23.36,10,9.35,33020
33,21,178,44,24.72,22,12.36,72,40.45,25,14.04,15,8.43,33021
33,22,225,41,18.22,19,8.44,117,52.0,31,13.78,17,7.56,33022
33,23,198,34,17.17,29,14.65,92,46.46,34,17.17,9,4.55,33023
33,24,134,13,9.7,20,14.93,70,52.24,25,18.66,6,4.48,33024
33,25,197,36,18.27,35,17.77,76,38.58,39,19.8,11,5.58,33025
33,26,108,21,19.44,21,19.44,41,37.96,21,19.44,4,3.7,33026
33,27,80,18,22.5,12,15.0,33,41.25,13,16.25,4,5.0,33027
33,28,170,36,21.18,27,15.88,74,43.53,25,14.71,8,4.71,33028
33,29,127,19,14.96,24,18.9,53,41.73,24,18.9,7,5.51,33029
33,30,92,29,31.52,13,14.13,34,36.96,9,9.78,7,7.61,33030
33,31,151,25,16.56,20,13.25,70,46.36,22,14.57,14,9.27,33031
33,32,136,29,21.32,21,15.44,60,44.12,20,14.71,6,4.41,33032
33,33,99,24,24.24,15,15.15,30,30.3,25,25.25,5,5.05,33033
33,34,104,16,15.38,18,17.31,49,47.12,12,11.54,9,8.65,33034
34,1,269,23,8.55,33,12.27,178,66.17,10,3.72,25,9.29,34001
34,2,179,22,12.29,18,10.06,112,62.57,4,2.23,23,12.85,34002
34,3,154,23,14.94,20,12.99,83,53.9,9,5.84,19,12.34,34003
34,4,168,25,14.88,14,8.33,109,64.88,4,2.38,16,9.52,34004
34,5,137,20,14.6,18,13.14,77,56.2,9,6.57,13,9.49,34005
34,6,116,12,10.34,18,15.52,77,66.38,4,3.45,5,4.31,34006
34,7,267,26,9.74,37,13.86,179,67.04,11,4.12,14,5.24,34007
34,8,242,31,12.81,28,11.57,156,64.46,11,4.55,16,6.61,34008
34,9,163,22,13.5,19,11.66,99,60.74,12,7.36,11,6.75,34009
34,10,268,31,11.57,37,13.81,166,61.94,6,2.24,28,10.45,34010
34,11,148,21,14.19,23,15.54,87,58.78,3,2.03,14,9.46,34011
34,12,193,24,12.44,26,13.47,120,62.18,7,3.63,16,8.29,34012
34,13,169,16,9.47,14,8.28,121,71.6,5,2.96,13,7.69,34013
34,14,141,25,17.73,18,12.77,87,61.7,5,3.55,6,4.26,34014
34,15,166,21,12.65,18,10.84,113,68.07,4,2.41,10,6.02,34015
34,16,123,23,18.7,11,8.94,70,56.91,10,8.13,9,7.32,34016
34,17,168,14,8.33,18,10.71,116,69.05,10,5.95,10,5.95,34017
34,18,142,24,16.9,15,10.56,78,54.93,6,4.23,19,13.38,34018
34,19,146,17,11.64,13,8.9,101,69.18,3,2.05,12,8.22,34019
34,20,293,17,5.8,32,10.92,230,78.5,2,0.68,12,4.1,34020
34,21,232,28,12.07,26,11.21,161,69.4,8,3.45,9,3.88,34021
34,22,257,23,8.95,20,7.78,194,75.49,4,1.56,16,6.23,34022
34,23,165,24,14.55,21,12.73,104,63.03,8,4.85,8,4.85,34023
34,24,207,18,8.7,26,12.56,149,71.98,2,0.97,12,5.8,34024
34,25,124,9,7.26,15,12.1,85,68.55,6,4.84,9,7.26,34025
34,26,168,6,3.57,23,13.69,125,74.4,5,2.98,9,5.36,34026
34,27,118,20,16.95,16,13.56,74,62.71,1,0.85,7,5.93,34027
34,28,134,11,8.21,5,3.73,109,81.34,6,4.48,3,2.24,34028
34,29,253,26,10.28,35,13.83,159,62.85,11,4.35,22,8.7,34029
34,30,292,16,5.48,44,15.07,202,69.18,8,2.74,22,7.53,34030
34,31,129,23,17.83,16,12.4,78,60.47,4,3.1,8,6.2,34031
34,32,245,16,6.53,39,15.92,164,66.94,7,2.86,19,7.76,34032
34,33,114,10,8.77,18,15.79,79,69.3,2,1.75,5,4.39,34033
34,34,212,33,15.57,29,13.68,135,63.68,3,1.42,12,5.66,34034
34,35,251,35,13.94,33,13.15,156,62.15,8,3.19,19,7.57,34035
34,36,241,26,10.79,38,15.77,153,63.49,6,2.49,18,7.47,34036
34,37,91,15,16.48,11,12.09,60,65.93,1,1.1,4,4.4,34037
34,38,124,12,9.68,13,10.48,90,72.58,2,1.61,7,5.65,34038
34,39,133,31,23.31,21,15.79,63,47.37,2,1.5,16,12.03,34039
34,40,218,23,10.55,23,10.55,140,64.22,13,5.96,19,8.72,34040
34,41,189,20,10.58,29,15.34,121,64.02,9,4.76,10,5.29,34041
34,42,247,31,12.55,36,14.57,150,60.73,9,3.64,21,8.5,34042
34,43,213,23,10.8,32,15.02,137,64.32,3,1.41,18,8.45,34043
34,44,280,16,5.71,26,9.29,217,77.5,4,1.43,17,6.07,34044
34,45,255,35,13.73,35,13.73,153,60.0,5,1.96,27,10.59,34045
34,46,110,9,8.18,18,16.36,71,64.55,2,1.82,10,9.09,34046
34,47,111,12,10.81,15,13.51,72,64.86,4,3.6,8,7.21,34047
34,48,212,24,11.32,26,12.26,133,62.74,7,3.3,22,10.38,34048
34,49,237,26,10.97,29,12.24,148,62.45,14,5.91,20,8.44,34049
34,50,186,21,11.29,26,13.98,112,60.22,8,4.3,19,10.22,34050
34,51,289,32,11.07,28,9.69,200,69.2,6,2.08,23,7.96,34051
34,52,165,22,13.33,18,10.91,107,64.85,6,3.64,12,7.27,34052
34,53,172,21,12.21,27,15.7,99,57.56,11,6.4,14,8.14,34053
34,54,170,25,14.71,28,16.47,105,61.76,2,1.18,10,5.88,34054
34,55,134,13,9.7,24,17.91,81,60.45,8,5.97,8,5.97,34055
34,56,155,14,9.03,16,10.32,101,65.16,8,5.16,16,10.32,34056
34,57,102,15,14.71,15,14.71,52,50.98,7,6.86,13,12.75,34057
34,58,144,17,11.81,20,13.89,97,67.36,2,1.39,8,5.56,34058
34,59,162,23,14.2,20,12.35,98,60.49,7,4.32,14,8.64,34059
34,60,132,32,24.24,24,18.18,57,43.18,6,4.55,13,9.85,34060
34,61,103,20,19.42,11,10.68,62,60.19,1,0.97,9,8.74,34061
34,62,244,29,11.89,29,11.89,166,68.03,4,1.64,16,6.56,34062
34,63,193,20,10.36,26,13.47,132,68.39,4,2.07,11,5.7,34063
34,64,38,3,7.89,7,18.42,20,52.63,0,0.0,8,21.05,34064
34,65,67,7,10.45,10,14.93,42,62.69,3,4.48,5,7.46,34065
34,66,197,27,13.71,28,14.21,128,64.97,2,1.02,12,6.09,34066
34,67,183,30,16.39,21,11.48,107,58.47,5,2.73,20,10.93,34067
34,68,115,16,13.91,14,12.17,73,63.48,6,5.22,6,5.22,34068
34,69,159,23,14.47,18,11.32,99,62.26,5,3.14,14,8.81,34069
34,70,191,20,10.47,25,13.09,118,61.78,6,3.14,22,11.52,34070
34,71,164,22,13.41,23,14.02,100,60.98,5,3.05,14,8.54,34071
34,72,135,20,14.81,23,17.04,73,54.07,7,5.19,12,8.89,34072
34,73,156,15,9.62,18,11.54,97,62.18,12,7.69,14,8.97,34073
35,1,128,30,23.44,25,19.53,44,34.38,21,16.41,8,6.25,35001
35,2,82,15,18.29,11,13.41,35,42.68,15,18.29,6,7.32,35002
35,3,67,9,13.43,12,17.91,30,44.78,10,14.93,6,8.96,35003
35,4,143,38,26.57,14,9.79,50,34.97,31,21.68,10,6.99,35004
35,5,121,34,28.1,24,19.83,38,31.4,15,12.4,10,8.26,35005
35,6,104,30,28.85,15,14.42,22,21.15,18,17.31,19,18.27,35006
35,7,134,24,17.91,26,19.4,54,40.3,20,14.93,10,7.46,35007
35,8,116,29,25.0,15,12.93,38,32.76,30,25.86,4,3.45,35008
35,9,110,23,20.91,19,17.27,35,31.82,22,20.0,11,10.0,35009
35,10,118,30,25.42,19,16.1,40,33.9,16,13.56,13,11.02,35010
35,11,116,30,25.86,20,17.24,33,28.45,16,13.79,17,14.66,35011
35,12,151,22,14.57,24,15.89,61,40.4,34,22.52,10,6.62,35012
35,13,67,24,35.82,10,14.93,19,28.36,7,10.45,7,10.45,35013
35,14,117,19,16.24,22,18.8,40,34.19,18,15.38,18,15.38,35014
35,15,116,32,27.59,12,10.34,46,39.66,19,16.38,7,6.03,35015
35,16,113,14,12.39,14,12.39,55,48.67,20,17.7,10,8.85,35016
35,17,115,19,16.52,16,13.91,51,44.35,14,12.17,15,13.04,35017
35,18,145,41,28.28,24,16.55,37,25.52,26,17.93,17,11.72,35018
35,19,98,23,23.47,21,21.43,30,30.61,14,14.29,10,10.2,35019
35,20,93,27,29.03,14,15.05,31,33.33,13,13.98,8,8.6,35020
35,21,138,33,23.91,30,21.74,42,30.43,16,11.59,17,12.32,35021
35,22,50,11,22.0,3,6.0,26,52.0,6,12.0,4,8.0,35022
35,23,93,23,24.73,10,10.75,34,36.56,19,20.43,7,7.53,35023
35,24,80,32,40.0,12,15.0,15,18.75,12,15.0,9,11.25,35024
35,25,121,22,18.18,22,18.18,49,40.5,22,18.18,6,4.96,35025
35,26,144,37,25.69,21,14.58,47,32.64,22,15.28,17,11.81,35026
35,27,168,26,15.48,30,17.86,71,42.26,27,16.07,14,8.33,35027
35,28,137,18,13.14,17,12.41,68,49.64,25,18.25,9,6.57,35028
35,29,136,31,22.79,19,13.97,48,35.29,30,22.06,8,5.88,35029
35,30,163,29,17.79,23,14.11,66,40.49,33,20.25,12,7.36,35030
35,31,142,26,18.31,18,12.68,62,43.66,27,19.01,9,6.34,35031
35,32,75,16,21.33,5,6.67,32,42.67,10,13.33,12,16.0,35032
35,33,103,21,20.39,16,15.53,38,36.89,19,18.45,9,8.74,35033
35,34,117,24,20.51,18,15.38,46,39.32,20,17.09,9,7.69,35034
35,35,92,19,20.65,8,8.7,29,31.52,17,18.48,19,20.65,35035
36,1,125,24,19.2,17,13.6,56,44.8,24,19.2,4,3.2,36001
36,2,117,18,15.38,11,9.4,64,54.7,19,16.24,5,4.27,36002
36,3,150,19,12.67,15,10.0,88,58.67,16,10.67,12,8.0,36003
36,4,62,17,27.42,10,16.13,26,41.94,6,9.68,3,4.84,36004
36,5,101,20,19.8,7,6.93,34,33.66,37,36.63,3,2.97,36005
36,6,110,31,28.18,13,11.82,37,33.64,22,20.0,7,6.36,36006
36,7,86,16,18.6,9,10.47,33,38.37,22,25.58,6,6.98,36007
36,8,136,17,12.5,17,12.5,65,47.79,31,22.79,6,4.41,36008
36,9,116,18,15.52,7,6.03,64,55.17,22,18.97,5,4.31,36009
36,10,94,23,24.47,6,6.38,49,52.13,11,11.7,5,5.32,36010
36,11,199,43,21.61,14,7.04,86,43.22,44,22.11,12,6.03,36011
36,12,83,19,22.89,11,13.25,18,21.69,26,31.33,9,10.84,36012
36,13,281,18,6.41,12,4.27,219,77.94,27,9.61,5,1.78,36013
36,14,151,18,11.92,12,7.95,92,60.93,20,13.25,9,5.96,36014
36,15,116,19,16.38,10,8.62,66,56.9,12,10.34,9,7.76,36015
36,16,221,36,16.29,14,6.33,110,49.77,43,19.46,18,8.14,36016
36,17,106,24,22.64,8,7.55,35,33.02,34,32.08,5,4.72,36017
36,18,174,36,20.69,19,10.92,40,22.99,64,36.78,15,8.62,36018
36,19,185,19,10.27,9,4.86,37,20.0,17,9.19,103,55.68,36019
36,20,187,25,13.37,10,5.35,110,58.82,34,18.18,8,4.28,36020
36,21,229,57,24.89,21,9.17,98,42.79,38,16.59,15,6.55,36021
36,22,169,24,14.2,23,13.61,71,42.01,45,26.63,6,3.55,36022
36,23,82,4,4.88,6,7.32,53,64.63,15,18.29,4,4.88,36023
36,24,159,20,12.58,14,8.81,102,64.15,10,6.29,13,8.18,36024
36,25,89,18,20.22,11,12.36,31,34.83,26,29.21,3,3.37,36025
36,26,132,29,21.97,17,12.88,56,42.42,25,18.94,5,3.79,36026
36,27,75,20,26.67,10,13.33,24,32.0,15,20.0,6,8.0,36027
36,28,103,21,20.39,9,8.74,52,50.49,18,17.48,3,2.91,36028
36,29,108,23,21.3,15,13.89,41,37.96,23,21.3,6,5.56,36029
36,30,152,41,26.97,14,9.21,56,36.84,37,24.34,4,2.63,36030
36,31,170,42,24.71,22,12.94,70,41.18,24,14.12,12,7.06,36031
36,32,132,39,29.55,14,10.61,44,33.33,27,20.45,8,6.06,36032
36,33,133,23,17.29,20,15.04,63,47.37,22,16.54,5,3.76,36033
36,34,92,23,25.0,7,7.61,29,31.52,28,30.43,5,5.43,36034
36,35,175,29,16.57,14,8.0,89,50.86,38,21.71,5,2.86,36035
36,36,125,26,20.8,16,12.8,52,41.6,23,18.4,8,6.4,36036
36,37,96,29,30.21,9,9.38,30,31.25,22,22.92,6,6.25,36037
36,38,93,17,18.28,7,7.53,51,54.84,14,15.05,4,4.3,36038
36,39,126,29,23.02,10,7.94,51,40.48,32,25.4,4,3.17,36039
36,40,142,38,26.76,13,9.15,53,37.32,34,23.94,4,2.82,36040
36,41,118,33,27.97,19,16.1,32,27.12,25,21.19,9,7.63,36041
36,42,130,27,20.77,14,10.77,57,43.85,26,20.0,6,4.62,36042
36,43,109,23,21.1,15,13.76,36,33.03,31,28.44,4,3.67,36043
36,44,162,16,9.88,22,13.58,78,48.15,34,20.99,12,7.41,36044
36,45,134,19,14.18,7,5.22,74,55.22,25,18.66,9,6.72,36045
36,46,103,28,27.18,10,9.71,32,31.07,29,28.16,4,3.88,36046
36,47,104,14,13.46,18,17.31,50,48.08,21,20.19,1,0.96,36047
36,48,128,38,29.69,11,8.59,33,25.78,41,32.03,5,3.91,36048
36,49,148,42,28.38,20,13.51,33,22.3,43,29.05,10,6.76,36049
36,50,121,22,18.18,9,7.44,62,51.24,26,21.49,2,1.65,36050
36,51,213,34,15.96,18,8.45,126,59.15,23,10.8,12,5.63,36051
36,52,122,28,22.95,17,13.93,46,37.7,26,21.31,5,4.1,36052
36,53,99,21,21.21,7,7.07,53,53.54,13,13.13,5,5.05,36053
36,54,212,25,11.79,23,10.85,130,61.32,16,7.55,18,8.49,36054
36,55,187,27,14.44,16,8.56,91,48.66,39,20.86,14,7.49,36055
37,1,62,14,22.58,14,22.58,24,38.71,5,8.06,5,8.06,37001
37,2,100,21,21.0,16,16.0,39,39.0,11,11.0,13,13.0,37002
37,3,69,13,18.84,17,24.64,25,36.23,8,11.59,6,8.7,37003
37,4,52,5,9.62,6,11.54,27,51.92,5,9.62,9,17.31,37004
37,5,160,18,11.25,23,14.38,97,60.63,7,4.38,15,9.38,37005
37,6,169,25,14.79,32,18.93,92,54.44,4,2.37,16,9.47,37006
37,7,129,25,19.38,10,7.75,69,53.49,7,5.43,18,13.95,37007
37,8,95,25,26.32,18,18.95,42,44.21,3,3.16,7,7.37,37008
37,9,153,21,13.73,22,14.38,81,52.94,6,3.92,23,15.03,37009
37,10,158,21,13.29,23,14.56,86,54.43,7,4.43,21,13.29,37010
37,11,56,11,19.64,6,10.71,23,41.07,7,12.5,9,16.07,37011
37,12,97,18,18.56,14,14.43,45,46.39,10,10.31,10,10.31,37012
37,13,94,22,23.4,7,7.45,46,48.94,4,4.26,15,15.96,37013
37,14,108,24,22.22,13,12.04,53,49.07,5,4.63,13,12.04,37014
37,15,115,23,20.0,14,12.17,55,47.83,7,6.09,16,13.91,37015
37,16,177,32,18.08,29,16.38,86,48.59,10,5.65,20,11.3,37016
37,17,157,20,12.74,17,10.83,95,60.51,11,7.01,14,8.92,37017
37,18,145,25,17.24,15,10.34,86,59.31,4,2.76,15,10.34,37018
37,19,37,2,5.41,7,18.92,16,43.24,6,16.22,6,16.22,37019
37,20,100,17,17.0,14,14.0,55,55.0,2,2.0,12,12.0,37020
37,21,128,15,11.72,21,16.41,75,58.59,2,1.56,15,11.72,37021
37,22,145,22,15.17,27,18.62,74,51.03,6,4.14,16,11.03,37022
37,23,135,28,20.74,14,10.37,74,54.81,1,0.74,18,13.33,37023
37,24,135,19,14.07,18,13.33,81,60.0,3,2.22,14,10.37,37024
37,25,172,32,18.6,29,16.86,90,52.33,3,1.74,18,10.47,37025
37,26,65,10,15.38,10,15.38,36,55.38,3,4.62,6,9.23,37026
37,27,97,22,22.68,14,14.43,44,45.36,4,4.12,13,13.4,37027
37,28,106,16,15.09,11,10.38,54,50.94,6,5.66,19,17.92,37028
37,29,157,23,14.65,13,8.28,108,68.79,3,1.91,10,6.37,37029
37,30,109,14,12.84,16,14.68,59,54.13,11,10.09,9,8.26,37030
37,31,158,23,14.56,14,8.86,89,56.33,10,6.33,22,13.92,37031
37,32,149,19,12.75,18,12.08,87,58.39,2,1.34,23,15.44,37032
37,33,119,34,28.57,13,10.92,53,44.54,7,5.88,12,10.08,37033
37,34,152,33,21.71,17,11.18,80,52.63,3,1.97,19,12.5,37034
37,35,75,11,14.67,10,13.33,49,65.33,1,1.33,4,5.33,37035
37,36,121,23,19.01,18,14.88,59,48.76,5,4.13,16,13.22,37036
37,37,133,28,21.05,18,13.53,70,52.63,6,4.51,11,8.27,37037
37,38,158,11,6.96,21,13.29,100,63.29,4,2.53,22,13.92,37038
37,39,59,14,23.73,12,20.34,15,25.42,12,20.34,6,10.17,37039
37,40,195,29,14.87,26,13.33,121,62.05,1,0.51,18,9.23,37040
37,41,77,11,14.29,10,12.99,38,49.35,5,6.49,13,16.88,37041
37,42,19,5,26.32,5,26.32,4,21.05,4,21.05,1,5.26,37042
37,43,103,13,12.62,9,8.74,66,64.08,2,1.94,13,12.62,37043
37,44,132,22,16.67,25,18.94,63,47.73,7,5.3,15,11.36,37044
37,45,83,15,18.07,8,9.64,49,59.04,2,2.41,9,10.84,37045
37,46,149,29,19.46,13,8.72,82,55.03,9,6.04,16,10.74,37046
37,47,22,8,36.36,4,18.18,4,18.18,3,13.64,3,13.64,37047
37,48,141,25,17.73,19,13.48,82,58.16,1,0.71,14,9.93,37048
37,49,132,28,21.21,16,12.12,70,53.03,5,3.79,13,9.85,37049
37,50,102,35,34.31,19,18.63,24,23.53,20,19.61,4,3.92,37050
37,51,103,21,20.39,10,9.71,56,54.37,4,3.88,12,11.65,37051
37,52,80,17,21.25,17,21.25,22,27.5,17,21.25,7,8.75,37052
37,53,139,20,14.39,21,15.11,84,60.43,1,0.72,13,9.35,37053
37,54,150,19,12.67,15,10.0,90,60.0,8,5.33,18,12.0,37054
37,55,138,25,18.12,19,13.77,70,50.72,3,2.17,21,15.22,37055
37,56,96,15,15.63,14,14.58,58,60.42,3,3.13,6,6.25,37056
37,57,82,16,19.51,12,14.63,43,52.44,2,2.44,9,10.98,37057
37,58,136,29,21.32,10,7.35,77,56.62,9,6.62,11,8.09,37058
38,1,138,40,28.99,18,13.04,28,20.29,47,34.06,5,3.62,38001
38,2,92,30,32.61,16,17.39,22,23.91,15,16.3,9,9.78,38002
38,3,92,32,34.78,13,14.13,12,13.04,33,35.87,2,2.17,38003
38,4,54,14,25.93,8,14.81,13,24.07,16,29.63,3,5.56,38004
38,5,180,35,19.44,29,16.11,57,31.67,51,28.33,8,4.44,38005
38,6,93,22,23.66,16,17.2,26,27.96,24,25.81,5,5.38,38006
38,7,122,37,30.33,21,17.21,27,22.13,31,25.41,6,4.92,38007
38,8,82,22,26.83,14,17.07,16,19.51,25,30.49,5,6.1,38008
38,9,99,19,19.19,15,15.15,37,37.37,24,24.24,4,4.04,38009
38,10,163,39,23.93,22,13.5,59,36.2,32,19.63,11,6.75,38010
38,11,76,18,23.68,14,18.42,20,26.32,15,19.74,9,11.84,38011
38,12,130,36,27.69,21,16.15,15,11.54,44,33.85,14,10.77,38012
38,13,99,30,30.3,18,18.18,25,25.25,25,25.25,1,1.01,38013
38,14,89,27,30.34,16,17.98,24,26.97,18,20.22,4,4.49,38014
38,15,89,43,48.31,13,14.61,10,11.24,17,19.1,6,6.74,38015
38,16,137,27,19.71,13,9.49,22,16.06,67,48.91,8,5.84,38016
38,17,106,31,29.25,17,16.04,17,16.04,37,34.91,4,3.77,38017
38,18,113,37,32.74,12,10.62,22,19.47,36,31.86,6,5.31,38018
38,19,140,33,23.57,23,16.43,24,17.14,46,32.86,14,10.0,38019
38,20,142,31,21.83,25,17.61,41,28.87,40,28.17,5,3.52,38020
38,21,105,32,30.48,16,15.24,18,17.14,33,31.43,6,5.71,38021
38,22,113,40,35.4,19,16.81,17,15.04,27,23.89,10,8.85,38022
38,23,82,21,25.61,11,13.41,21,25.61,23,28.05,6,7.32,38023
38,24,56,19,33.93,6,10.71,18,32.14,9,16.07,4,7.14,38024
38,25,79,29,36.71,13,16.46,15,18.99,22,27.85,0,0.0,38025
38,26,84,29,34.52,12,14.29,9,10.71,23,27.38,11,13.1,38026
38,27,53,12,22.64,14,26.42,11,20.75,14,26.42,2,3.77,38027
38,28,84,33,39.29,11,13.1,15,17.86,25,29.76,0,0.0,38028
38,29,79,22,27.85,11,13.92,20,25.32,16,20.25,10,12.66,38029
38,30,96,23,23.96,22,22.92,19,19.79,27,28.13,5,5.21,38030
38,31,123,26,21.14,20,16.26,39,31.71,28,22.76,10,8.13,38031
38,32,134,51,38.06,16,11.94,32,23.88,30,22.39,5,3.73,38032
38,33,96,32,33.33,13,13.54,16,16.67,30,31.25,5,5.21,38033
38,34,67,19,28.36,14,20.9,12,17.91,20,29.85,2,2.99,38034
38,35,127,37,29.13,20,15.75,27,21.26,35,27.56,8,6.3,38035
38,36,107,35,32.71,6,5.61,22,20.56,42,39.25,2,1.87,38036
38,37,113,32,28.32,22,19.47,26,23.01,21,18.58,12,10.62,38037
38,38,129,34,26.36,22,17.05,27,20.93,40,31.01,6,4.65,38038
38,39,125,36,28.8,20,16.0,29,23.2,36,28.8,4,3.2,38039
38,40,87,24,27.59,13,14.94,19,21.84,22,25.29,9,10.34,38040
38,41,173,54,31.21,27,15.61,38,21.97,48,27.75,6,3.47,38041
38,42,143,50,34.97,25,17.48,30,20.98,32,22.38,6,4.2,38042
38,43,131,43,32.82,24,18.32,30,22.9,26,19.85,8,6.11,38043
38,44,113,24,21.24,26,23.01,30,26.55,23,20.35,10,8.85,38044
38,45,104,38,36.54,13,12.5,23,22.12,29,27.88,1,0.96,38045
38,46,90,27,30.0,16,17.78,13,14.44,27,30.0,7,7.78,38046
38,47,119,28,23.53,15,12.61,29,24.37,41,34.45,6,5.04,38047
38,48,124,35,28.23,19,15.32,26,20.97,31,25.0,13,10.48,38048
38,49,85,31,36.47,14,16.47,18,21.18,16,18.82,6,7.06,38049
38,50,124,39,31.45,17,13.71,24,19.35,33,26.61,11,8.87,38050
38,51,88,26,29.55,14,15.91,19,21.59,23,26.14,6,6.82,38051
38,52,117,35,29.91,30,25.64,22,18.8,22,18.8,8,6.84,38052
38,53,20,5,25.0,3,15.0,5,25.0,4,20.0,3,15.0,38053
39,1,121,34,28.1,24,19.83,31,25.62,28,23.14,4,3.31,39001
39,2,204,44,21.57,36,17.65,88,43.14,27,13.24,9,4.41,39002
39,3,146,30,20.55,23,15.75,58,39.73,24,16.44,11,7.53,39003
39,4,92,32,34.78,20,21.74,25,27.17,9,9.78,6,6.52,39004
39,5,85,17,20.0,19,22.35,19,22.35,23,27.06,7,8.24,39005
39,6,127,33,25.98,21,16.54,34,26.77,24,18.9,15,11.81,39006
39,7,110,25,22.73,10,9.09,52,47.27,15,13.64,8,7.27,39007
39,8,170,32,18.82,21,12.35,92,54.12,20,11.76,5,2.94,39008
39,9,179,37,20.67,22,12.29,76,42.46,28,15.64,16,8.94,39009
39,10,120,15,12.5,20,16.67,54,45.0,24,20.0,7,5.83,39010
39,11,201,39,19.4,36,17.91,83,41.29,29,14.43,14,6.97,39011
39,12,81,23,28.4,17,20.99,21,25.93,11,13.58,9,11.11,39012
39,13,68,17,25.0,11,16.18,20,29.41,16,23.53,4,5.88,39013
39,14,103,20,19.42,13,12.62,36,34.95,22,21.36,12,11.65,39014
39,15,106,38,35.85,11,10.38,30,28.3,22,20.75,5,4.72,39015
39,16,71,16,22.54,12,16.9,33,46.48,7,9.86,3,4.23,39016
39,17,84,21,25.0,9,10.71,30,35.71,18,21.43,6,7.14,39017
39,18,132,29,21.97,16,12.12,56,42.42,17,12.88,14,10.61,39018
39,19,102,26,25.49,21,20.59,35,34.31,16,15.69,4,3.92,39019
39,20,111,20,18.02,18,16.22,39,35.14,28,25.23,6,5.41,39020
39,21,89,25,28.09,10,11.24,34,38.2,16,17.98,4,4.49,39021
39,22,92,17,18.48,11,11.96,48,52.17,10,10.87,6,6.52,39022
39,23,87,21,24.14,10,11.49,38,43.68,12,13.79,6,6.9,39023
39,24,120,21,17.5,28,23.33,48,40.0,17,14.17,6,5.0,39024
39,25,121,29,23.97,21,17.36,42,34.71,18,14.88,11,9.09,39025
39,26,144,40,27.78,23,15.97,45,31.25,27,18.75,9,6.25,39026
39,27,112,26,23.21,19,16.96,43,38.39,17,15.18,7,6.25,39027
39,28,117,27,23.08,21,17.95,40,34.19,18,15.38,11,9.4,39028
39,29,126,35,27.78,15,11.9,49,38.89,22,17.46,5,3.97,39029
39,30,71,14,19.72,21,29.58,23,32.39,7,9.86,6,8.45,39030
39,31,66,16,24.24,12,18.18,16,24.24,18,27.27,4,6.06,39031
39,32,96,19,19.79,15,15.63,30,31.25,21,21.88,11,11.46,39032
39,33,124,18,14.52,18,14.52,58,46.77,22,17.74,8,6.45,39033
39,34,126,24,19.05,20,15.87,38,30.16,25,19.84,19,15.08,39034
39,35,123,19,15.45,12,9.76,58,47.15,27,21.95,7,5.69,39035
39,36,177,45,25.42,15,8.47,86,48.59,22,12.43,9,5.08,39036
39,37,184,56,30.43,32,17.39,60,32.61,30,16.3,6,3.26,39037
39,38,107,23,21.5,17,15.89,39,36.45,24,22.43,4,3.74,39038
39,39,65,15,23.08,15,23.08,18,27.69,13,20.0,4,6.15,39039
39,40,92,30,32.61,16,17.39,22,23.91,17,18.48,7,7.61,39040
39,41,39,9,23.08,4,10.26,15,38.46,9,23.08,2,5.13,39041
39,42,144,40,27.78,24,16.67,40,27.78,35,24.31,5,3.47,39042
39,43,87,11,12.64,10,11.49,39,44.83,23,26.44,4,4.6,39043
39,44,138,30,21.74,30,21.74,41,29.71,21,15.22,16,11.59,39044
39,45,68,19,27.94,13,19.12,20,29.41,7,10.29,9,13.24,39045
39,46,85,25,29.41,16,18.82,23,27.06,13,15.29,8,9.41,39046
39,47,89,23,25.84,10,11.24,24,26.97,20,22.47,12,13.48,39047
40,1,74,18,24.32,8,10.81,30,40.54,11,14.86,7,9.46,40001
40,2,89,23,25.84,16,17.98,29,32.58,14,15.73,7,7.87,40002
40,3,99,14,14.14,16,16.16,46,46.46,19,19.19,4,4.04,40003
40,4,125,21,16.8,19,15.2,66,52.8,13,10.4,6,4.8,40004
40,5,115,19,16.52,9,7.83,67,58.26,16,13.91,4,3.48,40005
40,6,106,21,19.81,12,11.32,44,41.51,22,20.75,7,6.6,40006
40,7,103,18,17.48,14,13.59,43,41.75,23,22.33,5,4.85,40007
40,8,35,6,17.14,5,14.29,15,42.86,5,14.29,4,11.43,40008
40,9,74,11,14.86,9,12.16,40,54.05,9,12.16,5,6.76,40009
40,10,139,39,28.06,17,12.23,58,41.73,17,12.23,8,5.76,40010
40,11,99,15,15.15,12,12.12,58,58.59,12,12.12,2,2.02,40011
40,12,100,13,13.0,10,10.0,61,61.0,12,12.0,4,4.0,40012
40,13,141,25,17.73,19,13.48,76,53.9,14,9.93,7,4.96,40013
40,14,79,19,24.05,14,17.72,22,27.85,19,24.05,5,6.33,40014
40,15,131,21,16.03,24,18.32,60,45.8,17,12.98,9,6.87,40015
40,16,194,25,12.89,12,6.19,128,65.98,21,10.82,8,4.12,40016
40,17,64,9,14.06,11,17.19,28,43.75,10,15.63,6,9.38,40017
40,18,140,30,21.43,18,12.86,66,47.14,17,12.14,9,6.43,40018
