ward,precinct,total,"Margaret J. """"Peggy"""" Bell (Kucinich)","Margaret J. """"Peggy"""" Bell (Kucinich) Percent",James C. Sorrels (Kucinich),James C. Sorrels (Kucinich) Percent,Mary Ellen McDonagh (Kucinich),Mary Ellen McDonagh (Kucinich) Percent,Jason F. Keppe (Kucinich),Jason F. Keppe (Kucinich) Percent,"Jacqueline """"Jackie"""" McKay (Kucinich)","Jacqueline """"Jackie"""" McKay (Kucinich) Percent",Daniel Birkhahn-Rommelfanger (Kucin),Daniel Birkhahn-Rommelfanger (Kucin) Percent,Joseph Berrios (Dean),Joseph Berrios (Dean) Percent,Sara Feigenholtz (Dean),Sara Feigenholtz (Dean) Percent,Gene Schulter (Dean),Gene Schulter (Dean) Percent,Pamela Cullerton (Dean),Pamela Cullerton (Dean) Percent,Frances Sarra Johns (Dean),Frances Sarra Johns (Dean) Percent,"Ronald R. Bettag (LaRouche, Jr.)","Ronald R. Bettag (LaRouche, Jr.) Percent","Judith A. Clark (LaRouche, Jr.)","Judith A. Clark (LaRouche, Jr.) Percent","Donald S. Clark (LaRouche, Jr.)","Donald S. Clark (LaRouche, Jr.) Percent","Mindy R. Pechenuk (LaRouche, Jr.)","Mindy R. Pechenuk (LaRouche, Jr.) Percent","Gerald Pechenuk (LaRouche, Jr.)","Gerald Pechenuk (LaRouche, Jr.) Percent","Allison Merriam (LaRouche, Jr.)","Allison Merriam (LaRouche, Jr.) Percent","Gary Genazzio (LaRouche, Jr.)","Gary Genazzio (LaRouche, Jr.) Percent",Ann Williams (Gephardt),Ann Williams (Gephardt) Percent,William B. Kaplan (Gephardt),William B. Kaplan (Gephardt) Percent,Teree E. Foster (Gephardt),Teree E. Foster (Gephardt) Percent,Barrett Pedersen (Edwards),Barrett Pedersen (Edwards) Percent,Judith Gold (Edwards),Judith Gold (Edwards) Percent,Michael Bauer (Edwards),Michael Bauer (Edwards) Percent,Cynthia Ramirez (Edwards),Cynthia Ramirez (Edwards) Percent,"Rudyard """"Rudy"""" E. Urian (Edwards)","Rudyard """"Rudy"""" E. Urian (Edwards) Percent",Margaret Mell (Edwards),Margaret Mell (Edwards) Percent,Margaret Laurino (Clark),Margaret Laurino (Clark) Percent,John L. Borovicka (Clark),John L. Borovicka (Clark) Percent,Marilyn Katz (Clark),Marilyn Katz (Clark) Percent,Charles R. Bernardini (Clark),Charles R. Bernardini (Clark) Percent,Gail Morse (Clark),Gail Morse (Clark) Percent,John A. Fritchey (Clark),John A. Fritchey (Clark) Percent,Daisy Cintron (Kerry),Daisy Cintron (Kerry) Percent,Mike Quigley (Kerry),Mike Quigley (Kerry) Percent,Degee Wilhelm (Kerry),Degee Wilhelm (Kerry) Percent,William S Singer (Kerry),William S Singer (Kerry) Percent,Cynthia Rosario (Kerry),Cynthia Rosario (Kerry) Percent,M. Blair Hull (Braun),M. Blair Hull (Braun) Percent,Mary Bennett (Braun),Mary Bennett (Braun) Percent,Nancy Skinner (Braun),Nancy Skinner (Braun) Percent,Brian O'Connor (Braun),Brian O'Connor (Braun) Percent,precinct_id
40,48,361,15,4.16,7,1.94,6,1.66,6,1.66,7,1.94,5,1.39,13,3.6,8,2.22,7,1.94,10,2.77,4,1.11,2,0.55,3,0.83,1,0.28,2,0.55,4,1.11,1,0.28,1,0.28,0,0.0,2,0.55,3,0.83,2,0.55,6,1.66,3,0.83,8,2.22,4,1.11,6,1.66,2,0.55,3,0.83,4,1.11,3,0.83,2,0.55,4,1.11,32,8.86,34,9.42,27,7.48,29,8.03,35,9.7,7,1.94,2,0.55,2,0.55,5,1.39,40048
40,49,262,10,3.82,8,3.05,8,3.05,7,2.67,9,3.44,6,2.29,7,2.67,7,2.67,5,1.91,7,2.67,6,2.29,0,0.0,2,0.76,1,0.38,0,0.0,1,0.38,0,0.0,0,0.0,0,0.0,1,0.38,0,0.0,3,1.15,6,2.29,5,1.91,6,2.29,4,1.53,7,2.67,2,0.76,1,0.38,2,0.76,2,0.76,2,0.76,1,0.38,22,8.4,20,7.63,21,8.02,22,8.4,20,7.63,3,1.15,1,0.38,2,0.76,2,0.76,40049
41,3,298,8,2.68,6,2.01,9,3.02,5,1.68,6,2.01,4,1.34,10,3.36,7,2.35,10,3.36,10,3.36,3,1.01,0,0.0,0,0.0,1,0.34,0,0.0,1,0.34,1,0.34,1,0.34,0,0.0,0,0.0,0,0.0,6,2.01,7,2.35,5,1.68,7,2.35,6,2.01,9,3.02,6,2.01,3,1.01,3,1.01,1,0.34,2,0.67,6,2.01,24,8.05,25,8.39,24,8.05,23,7.72,25,8.39,2,0.67,1,0.34,2,0.67,1,0.34,41003
41,9,464,14,3.02,5,1.08,8,1.72,5,1.08,5,1.08,4,0.86,9,1.94,5,1.08,6,1.29,8,1.72,6,1.29,3,0.65,7,1.51,2,0.43,5,1.08,4,0.86,5,1.08,3,0.65,2,0.43,3,0.65,0,0.0,9,1.94,11,2.37,9,1.94,7,1.51,6,1.29,8,1.72,7,1.51,4,0.86,2,0.43,5,1.08,4,0.86,6,1.29,40,8.62,47,10.13,41,8.84,41,8.84,45,9.7,4,0.86,4,0.86,1,0.22,5,1.08,41009
41,10,530,14,2.64,13,2.45,10,1.89,6,1.13,7,1.32,6,1.13,15,2.83,11,2.08,10,1.89,12,2.26,8,1.51,2,0.38,3,0.57,3,0.57,1,0.19,1,0.19,2,0.38,2,0.38,0,0.0,2,0.38,2,0.38,9,1.7,9,1.7,10,1.89,7,1.32,10,1.89,12,2.26,14,2.64,2,0.38,3,0.57,4,0.75,4,0.75,9,1.7,49,9.25,54,10.19,50,9.43,48,9.06,47,8.87,4,0.75,1,0.19,4,0.75,2,0.38,41010
41,12,477,18,3.77,12,2.52,13,2.73,11,2.31,14,2.94,9,1.89,16,3.35,8,1.68,11,2.31,11,2.31,5,1.05,2,0.42,4,0.84,2,0.42,2,0.42,0,0.0,3,0.63,1,0.21,3,0.63,6,1.26,0,0.0,9,1.89,11,2.31,15,3.14,12,2.52,9,1.89,12,2.52,10,2.1,5,1.05,2,0.42,6,1.26,2,0.42,3,0.63,35,7.34,38,7.97,35,7.34,33,6.92,37,7.76,6,1.26,0,0.0,1,0.21,6,1.26,41012
41,14,1006,25,2.49,18,1.79,27,2.68,19,1.89,18,1.79,14,1.39,17,1.69,16,1.59,17,1.69,18,1.79,12,1.19,1,0.1,6,0.6,5,0.5,2,0.2,1,0.1,1,0.1,1,0.1,5,0.5,6,0.6,4,0.4,11,1.09,15,1.49,17,1.69,17,1.69,15,1.49,13,1.29,13,1.29,5,0.5,6,0.6,6,0.6,8,0.8,8,0.8,99,9.84,109,10.83,99,9.84,105,10.44,101,10.04,5,0.5,0,0.0,6,0.6,5,0.5,41014
41,16,631,15,2.38,9,1.43,12,1.9,11,1.74,14,2.22,12,1.9,16,2.54,17,2.69,16,2.54,14,2.22,13,2.06,3,0.48,5,0.79,3,0.48,2,0.32,2,0.32,1,0.16,1,0.16,3,0.48,1,0.16,1,0.16,8,1.27,8,1.27,12,1.9,11,1.74,9,1.43,10,1.58,9,1.43,3,0.48,2,0.32,4,0.63,3,0.48,5,0.79,54,8.56,59,9.35,60,9.51,59,9.35,60,9.51,6,0.95,1,0.16,1,0.16,3,0.48,41016
41,19,454,18,3.96,6,1.32,13,2.86,6,1.32,12,2.64,7,1.54,12,2.64,14,3.08,20,4.41,15,3.3,12,2.64,3,0.66,5,1.1,5,1.1,1,0.22,1,0.22,1,0.22,2,0.44,1,0.22,2,0.44,0,0.0,3,0.66,5,1.1,4,0.88,2,0.44,2,0.44,5,1.1,10,2.2,3,0.66,3,0.66,2,0.44,3,0.66,5,1.1,38,8.37,46,10.13,38,8.37,40,8.81,38,8.37,1,0.22,2,0.44,1,0.22,1,0.22,41019
41,21,413,12,2.91,12,2.91,14,3.39,10,2.42,8,1.94,7,1.69,12,2.91,11,2.66,10,2.42,11,2.66,5,1.21,3,0.73,4,0.97,2,0.48,0,0.0,1,0.24,0,0.0,0,0.0,3,0.73,2,0.48,3,0.73,8,1.94,8,1.94,7,1.69,6,1.45,3,0.73,7,1.69,3,0.73,4,0.97,2,0.48,2,0.48,1,0.24,2,0.48,32,7.75,35,8.47,34,8.23,38,9.2,38,9.2,3,0.73,2,0.48,2,0.48,3,0.73,41021
41,22,648,10,1.54,5,0.77,13,2.01,2,0.31,5,0.77,4,0.62,15,2.31,11,1.7,15,2.31,15,2.31,10,1.54,1,0.15,5,0.77,4,0.62,3,0.46,4,0.62,2,0.31,2,0.31,8,1.23,4,0.62,4,0.62,16,2.47,17,2.62,16,2.47,16,2.47,12,1.85,15,2.31,17,2.62,9,1.39,13,2.01,10,1.54,7,1.08,16,2.47,46,7.1,62,9.57,43,6.64,50,7.72,52,8.02,5,0.77,5,0.77,5,0.77,16,2.47,41022
41,23,520,16,3.08,11,2.12,18,3.46,9,1.73,13,2.5,9,1.73,5,0.96,10,1.92,9,1.73,11,2.12,7,1.35,4,0.77,5,0.96,2,0.38,0,0.0,0,0.0,0,0.0,3,0.58,3,0.58,2,0.38,1,0.19,9,1.73,8,1.54,8,1.54,8,1.54,9,1.73,11,2.12,4,0.77,3,0.58,2,0.38,2,0.38,2,0.38,3,0.58,46,8.85,47,9.04,48,9.23,48,9.23,51,9.81,4,0.77,2,0.38,4,0.77,3,0.58,41023
41,24,307,13,4.23,8,2.61,12,3.91,8,2.61,12,3.91,9,2.93,9,2.93,8,2.61,8,2.61,9,2.93,10,3.26,4,1.3,5,1.63,3,0.98,3,0.98,3,0.98,4,1.3,2,0.65,2,0.65,1,0.33,1,0.33,7,2.28,9,2.93,7,2.28,6,1.95,4,1.3,6,1.95,3,0.98,2,0.65,2,0.65,1,0.33,0,0.0,1,0.33,19,6.19,20,6.51,18,5.86,18,5.86,21,6.84,2,0.65,0,0.0,1,0.33,2,0.65,41024
41,30,415,9,2.17,7,1.69,11,2.65,9,2.17,8,1.93,9,2.17,11,2.65,6,1.45,11,2.65,7,1.69,4,0.96,2,0.48,5,1.2,3,0.72,2,0.48,0,0.0,3,0.72,2,0.48,1,0.24,1,0.24,1,0.24,8,1.93,5,1.2,7,1.69,7,1.69,5,1.2,4,0.96,4,0.96,3,0.72,3,0.72,3,0.72,4,0.96,4,0.96,38,9.16,40,9.64,38,9.16,37,8.92,43,10.36,4,0.96,1,0.24,1,0.24,2,0.48,41030
41,35,573,20,3.49,7,1.22,16,2.79,10,1.75,16,2.79,7,1.22,13,2.27,12,2.09,7,1.22,16,2.79,4,0.7,3,0.52,5,0.87,2,0.35,2,0.35,1,0.17,0,0.0,2,0.35,8,1.4,4,0.7,0,0.0,2,0.35,6,1.05,10,1.75,8,1.4,4,0.7,7,1.22,10,1.75,5,0.87,6,1.05,11,1.92,5,0.87,5,0.87,52,9.08,57,9.95,50,8.73,52,9.08,51,8.9,7,1.22,1,0.17,6,1.05,10,1.75,41035
41,43,414,6,1.45,2,0.48,9,2.17,2,0.48,3,0.72,3,0.72,10,2.42,8,1.93,12,2.9,14,3.38,3,0.72,1,0.24,0,0.0,1,0.24,1,0.24,2,0.48,2,0.48,2,0.48,4,0.97,5,1.21,4,0.97,8,1.93,8,1.93,5,1.21,6,1.45,3,0.72,8,1.93,11,2.66,4,0.97,2,0.48,3,0.72,3,0.72,4,0.97,35,8.45,43,10.39,36,8.7,39,9.42,43,10.39,8,1.93,0,0.0,1,0.24,5,1.21,41043
41,46,598,20,3.34,15,2.51,20,3.34,10,1.67,10,1.67,8,1.34,12,2.01,13,2.17,11,1.84,6,1.0,4,0.67,6,1.0,5,0.84,2,0.33,3,0.5,2,0.33,2,0.33,3,0.5,7,1.17,3,0.5,7,1.17,7,1.17,11,1.84,12,2.01,11,1.84,6,1.0,8,1.34,14,2.34,6,1.0,8,1.34,9,1.51,5,0.84,7,1.17,52,8.7,55,9.2,46,7.69,46,7.69,49,8.19,7,1.17,3,0.5,3,0.5,9,1.51,41046
41,47,747,12,1.61,6,0.8,18,2.41,4,0.54,8,1.07,6,0.8,25,3.35,18,2.41,20,2.68,18,2.41,18,2.41,2,0.27,4,0.54,4,0.54,2,0.27,2,0.27,1,0.13,3,0.4,3,0.4,2,0.27,1,0.13,18,2.41,18,2.41,22,2.95,20,2.68,13,1.74,16,2.14,15,2.01,7,0.94,4,0.54,9,1.2,6,0.8,5,0.67,61,8.17,65,8.7,65,8.7,67,8.97,67,8.97,7,0.94,1,0.13,6,0.8,0,0.0,41047
41,50,491,9,1.83,6,1.22,13,2.65,7,1.43,8,1.63,5,1.02,12,2.44,11,2.24,8,1.63,13,2.65,7,1.43,5,1.02,4,0.81,6,1.22,3,0.61,3,0.61,2,0.41,2,0.41,2,0.41,1,0.2,1,0.2,7,1.43,8,1.63,8,1.63,10,2.04,7,1.43,7,1.43,5,1.02,2,0.41,2,0.41,4,0.81,2,0.41,2,0.41,47,9.57,49,9.98,42,8.55,46,9.37,49,9.98,4,0.81,1,0.2,2,0.41,6,1.22,41050
41,51,353,8,2.27,3,0.85,6,1.7,4,1.13,4,1.13,2,0.57,5,1.42,7,1.98,4,1.13,5,1.42,6,1.7,1,0.28,3,0.85,2,0.57,1,0.28,1,0.28,1,0.28,0,0.0,1,0.28,1,0.28,1,0.28,5,1.42,6,1.7,7,1.98,10,2.83,6,1.7,7,1.98,1,0.28,1,0.28,0,0.0,0,0.0,3,0.85,4,1.13,38,10.76,43,12.18,36,10.2,39,11.05,34,9.63,4,1.13,1,0.28,1,0.28,3,0.85,41051
41,54,749,22,2.94,14,1.87,20,2.67,14,1.87,17,2.27,15,2.0,12,1.6,11,1.47,11,1.47,14,1.87,9,1.2,5,0.67,6,0.8,6,0.8,4,0.53,4,0.53,5,0.67,1,0.13,9,1.2,4,0.53,3,0.4,11,1.47,11,1.47,12,1.6,12,1.6,10,1.34,13,1.74,6,0.8,3,0.4,6,0.8,5,0.67,7,0.93,5,0.67,70,9.35,74,9.88,70,9.35,73,9.75,70,9.35,2,0.27,2,0.27,3,0.4,4,0.53,41054
41,57,313,9,2.88,5,1.6,9,2.88,5,1.6,7,2.24,4,1.28,11,3.51,7,2.24,7,2.24,9,2.88,10,3.19,1,0.32,1,0.32,2,0.64,1,0.32,3,0.96,1,0.32,0,0.0,1,0.32,2,0.64,0,0.0,5,1.6,6,1.92,4,1.28,3,0.96,4,1.28,6,1.92,0,0.0,2,0.64,2,0.64,1,0.32,2,0.64,1,0.32,26,8.31,27,8.63,29,9.27,28,8.95,28,8.95,2,0.64,1,0.32,1,0.32,3,0.96,41057
41,59,508,13,2.56,6,1.18,12,2.36,8,1.57,7,1.38,6,1.18,13,2.56,10,1.97,10,1.97,14,2.76,8,1.57,1,0.2,1,0.2,1,0.2,3,0.59,3,0.59,2,0.39,1,0.2,2,0.39,5,0.98,3,0.59,7,1.38,12,2.36,13,2.56,14,2.76,9,1.77,10,1.97,8,1.57,3,0.59,2,0.39,3,0.59,2,0.39,2,0.39,46,9.06,46,9.06,46,9.06,47,9.25,47,9.25,4,0.79,0,0.0,2,0.39,5,0.98,41059
41,62,450,16,3.56,10,2.22,13,2.89,10,2.22,11,2.44,9,2.0,15,3.33,10,2.22,14,3.11,11,2.44,6,1.33,2,0.44,2,0.44,1,0.22,4,0.89,5,1.11,0,0.0,1,0.22,1,0.22,4,0.89,1,0.22,4,0.89,5,1.11,4,0.89,9,2.0,5,1.11,2,0.44,5,1.11,1,0.22,0,0.0,4,0.89,1,0.22,1,0.22,41,9.11,42,9.33,38,8.44,36,8.0,43,9.56,4,0.89,3,0.67,4,0.89,8,1.78,41062
41,65,610,22,3.61,12,1.97,18,2.95,12,1.97,12,1.97,12,1.97,13,2.13,6,0.98,6,0.98,16,2.62,3,0.49,4,0.66,8,1.31,4,0.66,3,0.49,2,0.33,4,0.66,0,0.0,3,0.49,3,0.49,2,0.33,12,1.97,13,2.13,13,2.13,14,2.3,8,1.31,14,2.3,12,1.97,6,0.98,6,0.98,6,0.98,6,0.98,4,0.66,53,8.69,51,8.36,46,7.54,50,8.2,55,9.02,7,1.15,2,0.33,5,0.82,6,0.98,41065
41,66,764,14,1.83,7,0.92,13,1.7,7,0.92,7,0.92,8,1.05,13,1.7,13,1.7,13,1.7,16,2.09,8,1.05,2,0.26,4,0.52,3,0.39,3,0.39,2,0.26,3,0.39,1,0.13,7,0.92,2,0.26,2,0.26,18,2.36,18,2.36,22,2.88,23,3.01,19,2.49,20,2.62,12,1.57,5,0.65,4,0.52,8,1.05,9,1.18,12,1.57,68,8.9,73,9.55,63,8.25,69,9.03,66,8.64,9,1.18,5,0.65,8,1.05,10,1.31,41066
41,67,468,10,2.14,7,1.5,10,2.14,7,1.5,5,1.07,6,1.28,14,2.99,10,2.14,15,3.21,15,3.21,6,1.28,1,0.21,6,1.28,2,0.43,1,0.21,1,0.21,1,0.21,0,0.0,2,0.43,1,0.21,2,0.43,9,1.92,10,2.14,9,1.92,10,2.14,9,1.92,14,2.99,12,2.56,1,0.21,3,0.64,3,0.64,1,0.21,4,0.85,41,8.76,40,8.55,41,8.76,39,8.33,43,9.19,3,0.64,1,0.21,1,0.21,0,0.0,41067
41,68,497,19,3.82,8,1.61,16,3.22,8,1.61,14,2.82,6,1.21,11,2.21,7,1.41,6,1.21,15,3.02,7,1.41,1,0.2,4,0.8,2,0.4,3,0.6,2,0.4,3,0.6,3,0.6,2,0.4,4,0.8,1,0.2,8,1.61,8,1.61,9,1.81,6,1.21,4,0.8,7,1.41,5,1.01,2,0.4,1,0.2,4,0.8,1,0.2,1,0.2,47,9.46,49,9.86,43,8.65,44,8.85,49,9.86,4,0.8,3,0.6,2,0.4,7,1.41,41068
41,69,924,20,2.16,14,1.52,22,2.38,11,1.19,14,1.52,13,1.41,19,2.06,19,2.06,19,2.06,19,2.06,13,1.41,2,0.22,4,0.43,4,0.43,2,0.22,3,0.32,2,0.22,1,0.11,2,0.22,3,0.32,3,0.32,15,1.62,17,1.84,17,1.84,17,1.84,8,0.87,19,2.06,27,2.92,8,0.87,10,1.08,10,1.08,6,0.65,5,0.54,85,9.2,93,10.06,86,9.31,90,9.74,90,9.74,4,0.43,2,0.22,4,0.43,4,0.43,41069
41,70,642,19,2.96,11,1.71,15,2.34,9,1.4,11,1.71,9,1.4,14,2.18,15,2.34,13,2.02,14,2.18,9,1.4,2,0.31,3,0.47,1,0.16,2,0.31,1,0.16,1,0.16,1,0.16,2,0.31,3,0.47,2,0.31,12,1.87,18,2.8,18,2.8,18,2.8,12,1.87,12,1.87,7,1.09,2,0.31,2,0.31,5,0.78,3,0.47,7,1.09,53,8.26,62,9.66,56,8.72,59,9.19,57,8.88,4,0.62,1,0.16,4,0.62,3,0.47,41070
41,71,397,6,1.51,4,1.01,6,1.51,5,1.26,5,1.26,2,0.5,6,1.51,5,1.26,3,0.76,5,1.26,3,0.76,1,0.25,4,1.01,2,0.5,2,0.5,2,0.5,0,0.0,2,0.5,5,1.26,2,0.5,2,0.5,8,2.02,12,3.02,7,1.76,7,1.76,9,2.27,12,3.02,9,2.27,3,0.76,5,1.26,3,0.76,4,1.01,5,1.26,39,9.82,41,10.33,37,9.32,41,10.33,39,9.82,3,0.76,1,0.25,0,0.0,1,0.25,41071
43,2,707,20,2.83,14,1.98,14,1.98,14,1.98,16,2.26,16,2.26,13,1.84,25,3.54,15,2.12,17,2.4,8,1.13,1,0.14,1,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.28,0,0.0,0,0.0,12,1.7,13,1.84,13,1.84,13,1.84,10,1.41,10,1.41,4,0.57,2,0.28,6,0.85,7,0.99,6,0.85,11,1.56,67,9.48,79,11.17,65,9.19,67,9.48,71,10.04,2,0.28,1,0.14,1,0.14,0,0.0,43002
43,6,561,10,1.78,5,0.89,11,1.96,5,0.89,9,1.6,8,1.43,9,1.6,18,3.21,10,1.78,12,2.14,9,1.6,2,0.36,5,0.89,3,0.53,1,0.18,1,0.18,3,0.53,1,0.18,4,0.71,1,0.18,3,0.53,4,0.71,5,0.89,5,0.89,7,1.25,4,0.71,6,1.07,4,0.71,3,0.53,6,1.07,4,0.71,5,0.89,6,1.07,59,10.52,62,11.05,56,9.98,63,11.23,56,9.98,2,0.36,0,0.0,4,0.71,2,0.36,43006
43,7,293,6,2.05,4,1.37,8,2.73,5,1.71,6,2.05,7,2.39,3,1.02,6,2.05,5,1.71,1,0.34,4,1.37,0,0.0,0,0.0,0,0.0,2,0.68,0,0.0,0,0.0,0,0.0,1,0.34,1,0.34,1,0.34,1,0.34,1,0.34,1,0.34,0,0.0,0,0.0,1,0.34,1,0.34,3,1.02,4,1.37,9,3.07,3,1.02,5,1.71,34,11.6,37,12.63,33,11.26,35,11.95,31,10.58,3,1.02,0,0.0,0,0.0,1,0.34,43007
43,8,740,12,1.62,6,0.81,9,1.22,5,0.68,13,1.76,7,0.95,16,2.16,27,3.65,12,1.62,16,2.16,13,1.76,1,0.14,4,0.54,2,0.27,0,0.0,0,0.0,0,0.0,0,0.0,2,0.27,4,0.54,3,0.41,6,0.81,8,1.08,9,1.22,7,0.95,5,0.68,6,0.81,5,0.68,3,0.41,5,0.68,3,0.41,4,0.54,6,0.81,80,10.81,82,11.08,80,10.81,84,11.35,80,10.81,7,0.95,2,0.27,3,0.41,3,0.41,43008
43,12,1111,16,1.44,4,0.36,7,0.63,5,0.45,6,0.54,5,0.45,11,0.99,29,2.61,11,0.99,14,1.26,11,0.99,1,0.09,2,0.18,0,0.0,2,0.18,2,0.18,0,0.0,2,0.18,9,0.81,7,0.63,5,0.45,11,0.99,21,1.89,16,1.44,16,1.44,9,0.81,15,1.35,9,0.81,9,0.81,15,1.35,10,0.9,7,0.63,9,0.81,125,11.25,137,12.33,126,11.34,134,12.06,134,12.06,4,0.36,4,0.36,5,0.45,2,0.18,43012
43,14,697,11,1.58,8,1.15,8,1.15,4,0.57,8,1.15,8,1.15,7,1.0,14,2.01,5,0.72,5,0.72,5,0.72,1,0.14,1,0.14,1,0.14,0,0.0,0,0.0,0,0.0,0,0.0,4,0.57,6,0.86,2,0.29,4,0.57,10,1.43,10,1.43,6,0.86,4,0.57,6,0.86,4,0.57,1,0.14,3,0.43,3,0.43,1,0.14,0,0.0,87,12.48,93,13.34,90,12.91,95,13.63,90,12.91,0,0.0,0,0.0,0,0.0,1,0.14,43014
43,17,375,10,2.67,8,2.13,9,2.4,7,1.87,13,3.47,6,1.6,3,0.8,7,1.87,4,1.07,2,0.53,1,0.27,1,0.27,1,0.27,1,0.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.07,4,1.07,5,1.33,4,1.07,3,0.8,3,0.8,2,0.53,3,0.8,2,0.53,3,0.8,5,1.33,5,1.33,39,10.4,41,10.93,42,11.2,47,12.53,42,11.2,1,0.27,1,0.27,0,0.0,0,0.0,43017
43,19,502,9,1.79,6,1.2,7,1.39,6,1.2,8,1.59,4,0.8,9,1.79,11,2.19,9,1.79,8,1.59,4,0.8,0,0.0,2,0.4,0,0.0,1,0.2,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,0,0.0,8,1.59,11,2.19,9,1.79,12,2.39,5,1.0,6,1.2,1,0.2,1,0.2,1,0.2,1,0.2,3,0.6,2,0.4,57,11.35,60,11.95,58,11.55,57,11.35,60,11.95,2,0.4,0,0.0,1,0.2,1,0.2,43019
43,20,766,18,2.35,8,1.04,14,1.83,8,1.04,16,2.09,8,1.04,16,2.09,21,2.74,13,1.7,15,1.96,13,1.7,0,0.0,1,0.13,1,0.13,0,0.0,1,0.13,1,0.13,0,0.0,2,0.26,2,0.26,2,0.26,11,1.44,12,1.57,9,1.17,8,1.04,6,0.78,10,1.31,3,0.39,3,0.39,6,0.78,6,0.78,3,0.39,5,0.65,81,10.57,90,11.75,83,10.84,86,11.23,81,10.57,3,0.39,1,0.13,1,0.13,1,0.13,43020
43,21,51,1,1.96,0,0.0,0,0.0,1,1.96,0,0.0,1,1.96,1,1.96,0,0.0,0,0.0,0,0.0,1,1.96,0,0.0,0,0.0,0,0.0,0,0.0,1,1.96,1,1.96,0,0.0,1,1.96,0,0.0,0,0.0,2,3.92,1,1.96,1,1.96,1,1.96,1,1.96,5,9.8,2,3.92,1,1.96,1,1.96,0,0.0,0,0.0,0,0.0,3,5.88,1,1.96,1,1.96,3,5.88,4,7.84,2,3.92,2,3.92,4,7.84,3,5.88,43021
43,22,368,7,1.9,4,1.09,5,1.36,4,1.09,4,1.09,3,0.82,10,2.72,12,3.26,8,2.17,10,2.72,7,1.9,1,0.27,3,0.82,1,0.27,0,0.0,0,0.0,1,0.27,1,0.27,0,0.0,2,0.54,0,0.0,6,1.63,8,2.17,10,2.72,7,1.9,5,1.36,7,1.9,5,1.36,5,1.36,3,0.82,6,1.63,5,1.36,2,0.54,35,9.51,35,9.51,33,8.97,34,9.24,36,9.78,0,0.0,0,0.0,0,0.0,0,0.0,43022
43,27,579,8,1.38,4,0.69,6,1.04,5,0.86,7,1.21,7,1.21,14,2.42,26,4.49,15,2.59,14,2.42,9,1.55,1,0.17,1,0.17,1,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.17,0,0.0,6,1.04,8,1.38,13,2.25,9,1.55,7,1.21,6,1.04,5,0.86,4,0.69,8,1.38,6,1.04,5,0.86,7,1.21,59,10.19,62,10.71,59,10.19,57,9.84,56,9.67,6,1.04,3,0.52,3,0.52,2,0.35,43027
43,29,677,6,0.89,5,0.74,6,0.89,6,0.89,8,1.18,6,0.89,8,1.18,19,2.81,13,1.92,15,2.22,7,1.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.15,1,0.15,2,0.3,7,1.03,10,1.48,7,1.03,13,1.92,8,1.18,10,1.48,3,0.44,2,0.3,3,0.44,8,1.18,4,0.59,7,1.03,74,10.93,82,12.11,76,11.23,83,12.26,77,11.37,3,0.44,3,0.44,5,0.74,3,0.44,43029
43,31,575,11,1.91,9,1.57,12,2.09,8,1.39,10,1.74,8,1.39,12,2.09,13,2.26,10,1.74,11,1.91,5,0.87,1,0.17,1,0.17,1,0.17,1,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.52,5,0.87,6,1.04,3,0.52,3,0.52,4,0.7,1,0.17,1,0.17,3,0.52,1,0.17,0,0.0,3,0.52,71,12.35,73,12.7,67,11.65,71,12.35,69,12.0,0,0.0,0,0.0,2,0.35,0,0.0,43031
43,32,604,14,2.32,10,1.66,12,1.99,9,1.49,11,1.82,9,1.49,14,2.32,21,3.48,14,2.32,14,2.32,10,1.66,1,0.17,3,0.5,0,0.0,1,0.17,0,0.0,0,0.0,0,0.0,2,0.33,2,0.33,1,0.17,1,0.17,4,0.66,5,0.83,2,0.33,3,0.5,3,0.5,2,0.33,2,0.33,4,0.66,5,0.83,5,0.83,6,0.99,62,10.26,67,11.09,69,11.42,66,10.93,70,11.59,2,0.33,1,0.17,0,0.0,0,0.0,43032
43,33,337,8,2.37,6,1.78,6,1.78,5,1.48,8,2.37,4,1.19,8,2.37,7,2.08,6,1.78,5,1.48,3,0.89,0,0.0,1,0.3,1,0.3,0,0.0,0,0.0,1,0.3,0,0.0,1,0.3,2,0.59,1,0.3,0,0.0,2,0.59,1,0.3,0,0.0,1,0.3,1,0.3,1,0.3,2,0.59,5,1.48,3,0.89,3,0.89,3,0.89,39,11.57,37,10.98,40,11.87,42,12.46,38,11.28,2,0.59,1,0.3,4,1.19,1,0.3,43033
