ward,precinct,total,Barack Obama,Barack Obama Percent,Daniel W. Hynes,Daniel W. Hynes Percent,Gery Chico,Gery Chico Percent,Maria Pappas,Maria Pappas Percent,M. Blair Hull,M. Blair Hull Percent,Joyce Washington,Joyce Washington Percent,Nancy Skinner,Nancy Skinner Percent,precinct_id
38,48,140,45,32.14,56,40.0,9,6.43,14,10.0,14,10.0,0,0.0,2,1.43,38048
38,49,105,31,29.52,37,35.24,6,5.71,21,20.0,8,7.62,0,0.0,2,1.9,38049
38,50,141,42,29.79,45,31.91,11,7.8,25,17.73,17,12.06,1,0.71,0,0.0,38050
38,51,104,37,35.58,31,29.81,9,8.65,18,17.31,8,7.69,1,0.96,0,0.0,38051
38,52,140,39,27.86,51,36.43,5,3.57,32,22.86,13,9.29,0,0.0,0,0.0,38052
38,53,24,1,4.17,3,12.5,8,33.33,4,16.67,7,29.17,0,0.0,1,4.17,38053
39,1,164,78,47.56,41,25.0,14,8.54,23,14.02,8,4.88,0,0.0,0,0.0,39001
39,2,274,105,38.32,77,28.1,14,5.11,34,12.41,35,12.77,5,1.82,4,1.46,39002
39,3,191,74,38.74,82,42.93,13,6.81,13,6.81,9,4.71,0,0.0,0,0.0,39003
39,4,127,55,43.31,39,30.71,13,10.24,10,7.87,9,7.09,1,0.79,0,0.0,39004
39,5,114,69,60.53,24,21.05,7,6.14,9,7.89,5,4.39,0,0.0,0,0.0,39005
39,6,157,67,42.68,37,23.57,17,10.83,21,13.38,11,7.01,0,0.0,4,2.55,39006
39,7,134,58,43.28,43,32.09,8,5.97,12,8.96,10,7.46,1,0.75,2,1.49,39007
39,8,230,83,36.09,88,38.26,12,5.22,32,13.91,12,5.22,0,0.0,3,1.3,39008
39,9,242,70,28.93,90,37.19,22,9.09,37,15.29,22,9.09,1,0.41,0,0.0,39009
39,10,158,73,46.2,40,25.32,12,7.59,16,10.13,15,9.49,1,0.63,1,0.63,39010
39,11,239,75,31.38,100,41.84,9,3.77,37,15.48,14,5.86,1,0.42,3,1.26,39011
39,12,103,36,34.95,18,17.48,17,16.5,8,7.77,20,19.42,0,0.0,4,3.88,39012
39,13,93,72,77.42,8,8.6,7,7.53,4,4.3,2,2.15,0,0.0,0,0.0,39013
39,14,145,66,45.52,35,24.14,14,9.66,14,9.66,10,6.9,2,1.38,4,2.76,39014
39,15,133,47,35.34,51,38.35,13,9.77,16,12.03,6,4.51,0,0.0,0,0.0,39015
39,16,98,48,48.98,20,20.41,5,5.1,12,12.24,12,12.24,0,0.0,1,1.02,39016
39,17,120,52,43.33,33,27.5,8,6.67,19,15.83,7,5.83,0,0.0,1,0.83,39017
39,18,200,99,49.5,39,19.5,15,7.5,27,13.5,16,8.0,0,0.0,4,2.0,39018
39,19,125,47,37.6,40,32.0,12,9.6,14,11.2,8,6.4,1,0.8,3,2.4,39019
39,20,143,49,34.27,44,30.77,17,11.89,25,17.48,8,5.59,0,0.0,0,0.0,39020
39,21,109,40,36.7,31,28.44,13,11.93,17,15.6,8,7.34,0,0.0,0,0.0,39021
39,22,154,40,25.97,65,42.21,21,13.64,12,7.79,13,8.44,0,0.0,3,1.95,39022
39,23,109,68,62.39,27,24.77,6,5.5,3,2.75,5,4.59,0,0.0,0,0.0,39023
39,24,147,59,40.14,19,12.93,31,21.09,11,7.48,24,16.33,0,0.0,3,2.04,39024
39,25,143,73,51.05,22,15.38,9,6.29,19,13.29,16,11.19,1,0.7,3,2.1,39025
39,26,190,78,41.05,49,25.79,8,4.21,44,23.16,9,4.74,1,0.53,1,0.53,39026
39,27,154,93,60.39,28,18.18,5,3.25,16,10.39,12,7.79,0,0.0,0,0.0,39027
39,28,161,74,45.96,35,21.74,22,13.66,17,10.56,13,8.07,0,0.0,0,0.0,39028
39,29,172,77,44.77,42,24.42,12,6.98,17,9.88,24,13.95,0,0.0,0,0.0,39029
39,30,89,30,33.71,22,24.72,14,15.73,9,10.11,14,15.73,0,0.0,0,0.0,39030
39,31,121,32,26.45,11,9.09,9,7.44,18,14.88,49,40.5,0,0.0,2,1.65,39031
39,32,244,71,29.1,136,55.74,13,5.33,14,5.74,6,2.46,1,0.41,3,1.23,39032
39,33,172,95,55.23,33,19.19,7,4.07,19,11.05,16,9.3,1,0.58,1,0.58,39033
39,34,163,79,48.47,28,17.18,11,6.75,15,9.2,28,17.18,0,0.0,2,1.23,39034
39,35,166,95,57.23,31,18.67,8,4.82,18,10.84,12,7.23,0,0.0,2,1.2,39035
39,36,213,56,26.29,75,35.21,21,9.86,34,15.96,18,8.45,4,1.88,5,2.35,39036
39,37,242,131,54.13,60,24.79,17,7.02,16,6.61,14,5.79,2,0.83,2,0.83,39037
39,38,156,91,58.33,34,21.79,6,3.85,18,11.54,3,1.92,0,0.0,4,2.56,39038
39,39,88,41,46.59,27,30.68,3,3.41,11,12.5,5,5.68,0,0.0,1,1.14,39039
39,40,113,36,31.86,49,43.36,6,5.31,15,13.27,4,3.54,1,0.88,2,1.77,39040
39,41,66,38,57.58,12,18.18,3,4.55,8,12.12,3,4.55,2,3.03,0,0.0,39041
39,42,186,73,39.25,69,37.1,12,6.45,25,13.44,7,3.76,0,0.0,0,0.0,39042
39,43,125,75,60.0,14,11.2,9,7.2,20,16.0,5,4.0,1,0.8,1,0.8,39043
39,44,170,84,49.41,29,17.06,25,14.71,14,8.24,16,9.41,0,0.0,2,1.18,39044
39,45,93,38,40.86,19,20.43,9,9.68,13,13.98,9,9.68,2,2.15,3,3.23,39045
39,46,119,54,45.38,22,18.49,8,6.72,15,12.61,18,15.13,1,0.84,1,0.84,39046
39,47,116,41,35.34,39,33.62,13,11.21,17,14.66,5,4.31,0,0.0,1,0.86,39047
40,1,97,36,37.11,17,17.53,8,8.25,25,25.77,10,10.31,1,1.03,0,0.0,40001
40,2,120,53,44.17,25,20.83,9,7.5,22,18.33,8,6.67,1,0.83,2,1.67,40002
40,3,154,124,80.52,13,8.44,5,3.25,4,2.6,5,3.25,0,0.0,3,1.95,40003
40,4,172,138,80.23,22,12.79,5,2.91,5,2.91,1,0.58,0,0.0,1,0.58,40004
40,5,170,99,58.24,32,18.82,11,6.47,21,12.35,5,2.94,1,0.59,1,0.59,40005
40,6,149,91,61.07,24,16.11,6,4.03,18,12.08,8,5.37,1,0.67,1,0.67,40006
40,7,138,106,76.81,14,10.14,6,4.35,5,3.62,6,4.35,0,0.0,1,0.72,40007
40,8,50,35,70.0,7,14.0,5,10.0,3,6.0,0,0.0,0,0.0,0,0.0,40008
40,9,88,41,46.59,12,13.64,12,13.64,10,11.36,5,5.68,1,1.14,7,7.95,40009
40,10,173,87,50.29,41,23.7,21,12.14,16,9.25,5,2.89,2,1.16,1,0.58,40010
40,11,147,106,72.11,19,12.93,7,4.76,5,3.4,7,4.76,0,0.0,3,2.04,40011
40,12,136,99,72.79,23,16.91,6,4.41,2,1.47,4,2.94,0,0.0,2,1.47,40012
40,13,182,150,82.42,23,12.64,2,1.1,2,1.1,2,1.1,1,0.55,2,1.1,40013
40,14,110,50,45.45,24,21.82,9,8.18,18,16.36,8,7.27,1,0.91,0,0.0,40014
40,15,162,81,50.0,43,26.54,13,8.02,20,12.35,5,3.09,0,0.0,0,0.0,40015
40,16,234,89,38.03,117,50.0,5,2.14,6,2.56,13,5.56,1,0.43,3,1.28,40016
40,17,81,29,35.8,10,12.35,5,6.17,25,30.86,10,12.35,0,0.0,2,2.47,40017
40,18,169,103,60.95,31,18.34,6,3.55,10,5.92,17,10.06,0,0.0,2,1.18,40018
40,19,122,62,50.82,22,18.03,9,7.38,12,9.84,14,11.48,2,1.64,1,0.82,40019
40,20,126,69,54.76,25,19.84,9,7.14,15,11.9,5,3.97,2,1.59,1,0.79,40020
40,21,144,91,63.19,31,21.53,5,3.47,7,4.86,9,6.25,1,0.69,0,0.0,40021
40,22,62,42,67.74,2,3.23,7,11.29,6,9.68,4,6.45,0,0.0,1,1.61,40022
40,23,211,132,62.56,36,17.06,13,6.16,14,6.64,15,7.11,1,0.47,0,0.0,40023
40,24,89,31,34.83,24,26.97,5,5.62,23,25.84,6,6.74,0,0.0,0,0.0,40024
40,25,120,60,50.0,27,22.5,6,5.0,13,10.83,13,10.83,0,0.0,1,0.83,40025
40,26,199,154,77.39,21,10.55,7,3.52,10,5.03,6,3.02,1,0.5,0,0.0,40026
40,27,140,91,65.0,21,15.0,14,10.0,4,2.86,8,5.71,1,0.71,1,0.71,40027
40,28,141,104,73.76,9,6.38,11,7.8,5,3.55,9,6.38,2,1.42,1,0.71,40028
40,29,190,90,47.37,63,33.16,13,6.84,13,6.84,11,5.79,0,0.0,0,0.0,40029
40,30,224,107,47.77,55,24.55,11,4.91,32,14.29,15,6.7,0,0.0,4,1.79,40030
40,31,154,69,44.81,38,24.68,7,4.55,27,17.53,10,6.49,0,0.0,3,1.95,40031
40,32,82,35,42.68,11,13.41,8,9.76,19,23.17,7,8.54,1,1.22,1,1.22,40032
40,33,140,94,67.14,20,14.29,11,7.86,10,7.14,4,2.86,1,0.71,0,0.0,40033
40,34,129,51,39.53,23,17.83,13,10.08,31,24.03,6,4.65,2,1.55,3,2.33,40034
40,35,179,108,60.34,25,13.97,13,7.26,14,7.82,14,7.82,4,2.23,1,0.56,40035
40,36,177,68,38.42,57,32.2,8,4.52,30,16.95,14,7.91,0,0.0,0,0.0,40036
40,37,115,83,72.17,13,11.3,6,5.22,5,4.35,6,5.22,0,0.0,2,1.74,40037
40,38,79,23,29.11,20,25.32,9,11.39,17,21.52,9,11.39,0,0.0,1,1.27,40038
40,39,128,79,61.72,19,14.84,9,7.03,8,6.25,11,8.59,0,0.0,2,1.56,40039
40,40,115,73,63.48,21,18.26,10,8.7,7,6.09,2,1.74,1,0.87,1,0.87,40040
40,41,196,150,76.53,21,10.71,9,4.59,7,3.57,7,3.57,1,0.51,1,0.51,40041
40,42,194,119,61.34,44,22.68,11,5.67,9,4.64,11,5.67,0,0.0,0,0.0,40042
40,43,188,134,71.28,15,7.98,21,11.17,10,5.32,5,2.66,2,1.06,1,0.53,40043
40,44,112,48,42.86,23,20.54,14,12.5,16,14.29,9,8.04,0,0.0,2,1.79,40044
40,45,225,123,54.67,51,22.67,11,4.89,13,5.78,18,8.0,5,2.22,4,1.78,40045
40,46,192,117,60.94,27,14.06,10,5.21,17,8.85,20,10.42,0,0.0,1,0.52,40046
40,47,184,141,76.63,20,10.87,7,3.8,6,3.26,9,4.89,1,0.54,0,0.0,40047
40,48,101,51,50.5,17,16.83,6,5.94,14,13.86,13,12.87,0,0.0,0,0.0,40048
40,49,77,43,55.84,8,10.39,5,6.49,10,12.99,10,12.99,0,0.0,1,1.3,40049
41,1,108,35,32.41,38,35.19,4,3.7,19,17.59,9,8.33,2,1.85,1,0.93,41001
41,2,220,60,27.27,108,49.09,9,4.09,29,13.18,12,5.45,0,0.0,2,0.91,41002
41,3,98,22,22.45,38,38.78,10,10.2,15,15.31,10,10.2,0,0.0,3,3.06,41003
41,4,141,52,36.88,47,33.33,8,5.67,25,17.73,9,6.38,0,0.0,0,0.0,41004
41,5,192,80,41.67,68,35.42,12,6.25,16,8.33,14,7.29,0,0.0,2,1.04,41005
41,6,143,48,33.57,64,44.76,8,5.59,16,11.19,7,4.9,0,0.0,0,0.0,41006
41,7,216,96,44.44,81,37.5,6,2.78,26,12.04,5,2.31,2,0.93,0,0.0,41007
41,8,147,52,35.37,53,36.05,5,3.4,26,17.69,8,5.44,0,0.0,3,2.04,41008
41,9,123,31,25.2,43,34.96,8,6.5,24,19.51,13,10.57,2,1.63,2,1.63,41009
41,10,167,72,43.11,43,25.75,24,14.37,16,9.58,12,7.19,0,0.0,0,0.0,41010
41,11,97,30,30.93,35,36.08,6,6.19,13,13.4,12,12.37,0,0.0,1,1.03,41011
41,12,167,45,26.95,57,34.13,13,7.78,32,19.16,19,11.38,0,0.0,1,0.6,41012
41,13,115,29,25.22,48,41.74,3,2.61,22,19.13,13,11.3,0,0.0,0,0.0,41013
41,14,246,125,50.81,67,27.24,22,8.94,19,7.72,10,4.07,1,0.41,2,0.81,41014
41,15,96,22,22.92,35,36.46,5,5.21,19,19.79,12,12.5,0,0.0,3,3.13,41015
41,16,171,79,46.2,54,31.58,6,3.51,18,10.53,12,7.02,1,0.58,1,0.58,41016
41,17,183,72,39.34,65,35.52,15,8.2,22,12.02,9,4.92,0,0.0,0,0.0,41017
41,18,111,33,29.73,34,30.63,8,7.21,17,15.32,10,9.01,1,0.9,8,7.21,41018
41,19,135,48,35.56,46,34.07,9,6.67,18,13.33,11,8.15,1,0.74,2,1.48,41019
41,20,195,68,34.87,64,32.82,13,6.67,30,15.38,14,7.18,2,1.03,4,2.05,41020
41,21,160,46,28.75,60,37.5,10,6.25,28,17.5,11,6.88,2,1.25,3,1.88,41021
41,22,138,41,29.71,65,47.1,8,5.8,16,11.59,8,5.8,0,0.0,0,0.0,41022
41,23,156,60,38.46,57,36.54,7,4.49,19,12.18,9,5.77,2,1.28,2,1.28,41023
41,24,102,21,20.59,35,34.31,11,10.78,26,25.49,7,6.86,0,0.0,2,1.96,41024
41,25,53,15,28.3,14,26.42,2,3.77,16,30.19,5,9.43,0,0.0,1,1.89,41025
41,26,83,17,20.48,24,28.92,10,12.05,18,21.69,11,13.25,2,2.41,1,1.2,41026
41,27,57,17,29.82,20,35.09,2,3.51,14,24.56,4,7.02,0,0.0,0,0.0,41027
41,28,87,42,48.28,18,20.69,4,4.6,12,13.79,9,10.34,0,0.0,2,2.3,41028
41,29,43,17,39.53,9,20.93,2,4.65,9,20.93,3,6.98,2,4.65,1,2.33,41029
41,30,116,47,40.52,30,25.86,5,4.31,21,18.1,12,10.34,0,0.0,1,0.86,41030
41,31,167,45,26.95,70,41.92,20,11.98,26,15.57,5,2.99,1,0.6,0,0.0,41031
41,32,120,34,28.33,34,28.33,9,7.5,24,20.0,14,11.67,4,3.33,1,0.83,41032
41,33,106,29,27.36,35,33.02,16,15.09,17,16.04,8,7.55,0,0.0,1,0.94,41033
41,34,103,38,36.89,36,34.95,5,4.85,14,13.59,9,8.74,0,0.0,1,0.97,41034
41,35,139,64,46.04,30,21.58,11,7.91,24,17.27,9,6.47,1,0.72,0,0.0,41035
41,36,145,61,42.07,49,33.79,6,4.14,18,12.41,11,7.59,0,0.0,0,0.0,41036
41,37,144,47,32.64,42,29.17,3,2.08,36,25.0,15,10.42,0,0.0,1,0.69,41037
41,38,83,28,33.73,28,33.73,4,4.82,11,13.25,12,14.46,0,0.0,0,0.0,41038
41,39,94,35,37.23,33,35.11,9,9.57,16,17.02,1,1.06,0,0.0,0,0.0,41039
41,40,130,36,27.69,51,39.23,8,6.15,27,20.77,6,4.62,0,0.0,2,1.54,41040
41,41,130,33,25.38,51,39.23,7,5.38,23,17.69,14,10.77,1,0.77,1,0.77,41041
41,42,120,34,28.33,47,39.17,10,8.33,17,14.17,9,7.5,2,1.67,1,0.83,41042
41,43,118,29,24.58,44,37.29,7,5.93,22,18.64,16,13.56,0,0.0,0,0.0,41043
41,44,122,49,40.16,40,32.79,8,6.56,17,13.93,8,6.56,0,0.0,0,0.0,41044
41,45,125,47,37.6,41,32.8,12,9.6,14,11.2,9,7.2,0,0.0,2,1.6,41045
41,46,144,61,42.36,49,34.03,12,8.33,12,8.33,9,6.25,1,0.69,0,0.0,41046
41,47,186,79,42.47,49,26.34,24,12.9,24,12.9,9,4.84,0,0.0,1,0.54,41047
41,48,78,34,43.59,12,15.38,10,12.82,12,15.38,6,7.69,1,1.28,3,3.85,41048
41,49,123,25,20.33,58,47.15,6,4.88,22,17.89,10,8.13,0,0.0,2,1.63,41049
41,50,143,35,24.48,53,37.06,6,4.2,23,16.08,25,17.48,1,0.7,0,0.0,41050
41,51,112,37,33.04,34,30.36,10,8.93,18,16.07,13,11.61,0,0.0,0,0.0,41051
41,52,180,72,40.0,50,27.78,10,5.56,20,11.11,24,13.33,1,0.56,3,1.67,41052
41,53,139,54,38.85,64,46.04,5,3.6,14,10.07,2,1.44,0,0.0,0,0.0,41053
41,54,166,90,54.22,41,24.7,11,6.63,14,8.43,7,4.22,1,0.6,2,1.2,41054
41,55,100,37,37.0,34,34.0,2,2.0,19,19.0,8,8.0,0,0.0,0,0.0,41055
41,56,161,49,30.43,60,37.27,14,8.7,21,13.04,13,8.07,1,0.62,3,1.86,41056
41,57,126,37,29.37,51,40.48,4,3.17,17,13.49,16,12.7,0,0.0,1,0.79,41057
41,58,99,40,40.4,28,28.28,5,5.05,15,15.15,11,11.11,0,0.0,0,0.0,41058
41,59,149,62,41.61,55,36.91,8,5.37,19,12.75,2,1.34,1,0.67,2,1.34,41059
41,60,111,41,36.94,31,27.93,12,10.81,19,17.12,7,6.31,0,0.0,1,0.9,41060
41,61,189,59,31.22,78,41.27,12,6.35,23,12.17,15,7.94,1,0.53,1,0.53,41061
41,62,144,47,32.64,53,36.81,10,6.94,20,13.89,10,6.94,1,0.69,3,2.08,41062
41,63,135,32,23.7,61,45.19,6,4.44,25,18.52,10,7.41,0,0.0,1,0.74,41063
41,64,165,76,46.06,43,26.06,16,9.7,19,11.52,7,4.24,2,1.21,2,1.21,41064
41,65,193,48,24.87,78,40.41,11,5.7,36,18.65,17,8.81,0,0.0,3,1.55,41065
41,66,177,104,58.76,38,21.47,9,5.08,11,6.21,14,7.91,1,0.56,0,0.0,41066
41,67,137,32,23.36,46,33.58,33,24.09,15,10.95,10,7.3,0,0.0,1,0.73,41067
41,68,127,45,35.43,34,26.77,21,16.54,19,14.96,5,3.94,1,0.79,2,1.57,41068
41,69,270,121,44.81,75,27.78,33,12.22,27,10.0,8,2.96,2,0.74,4,1.48,41069
41,70,148,58,39.19,30,20.27,22,14.86,23,15.54,13,8.78,1,0.68,1,0.68,41070
41,71,98,43,43.88,26,26.53,13,13.27,14,14.29,2,2.04,0,0.0,0,0.0,41071
42,1,182,127,69.78,28,15.38,4,2.2,12,6.59,10,5.49,0,0.0,1,0.55,42001
42,2,125,101,80.8,8,6.4,1,0.8,8,6.4,6,4.8,1,0.8,0,0.0,42002
42,3,120,85,70.83,17,14.17,3,2.5,5,4.17,9,7.5,0,0.0,1,0.83,42003
42,4,144,93,64.58,19,13.19,10,6.94,15,10.42,7,4.86,0,0.0,0,0.0,42004
42,5,149,104,69.8,16,10.74,6,4.03,12,8.05,8,5.37,0,0.0,3,2.01,42005
42,6,300,180,60.0,40,13.33,14,4.67,29,9.67,18,6.0,16,5.33,3,1.0,42006
42,7,172,105,61.05,36,20.93,2,1.16,10,5.81,18,10.47,0,0.0,1,0.58,42007
42,8,219,167,76.26,31,14.16,6,2.74,7,3.2,8,3.65,0,0.0,0,0.0,42008
42,9,153,89,58.17,34,22.22,10,6.54,13,8.5,6,3.92,1,0.65,0,0.0,42009
42,10,93,77,82.8,6,6.45,3,3.23,4,4.3,2,2.15,0,0.0,1,1.08,42010
42,11,158,115,72.78,23,14.56,3,1.9,11,6.96,5,3.16,0,0.0,1,0.63,42011
42,12,97,65,67.01,17,17.53,7,7.22,4,4.12,3,3.09,0,0.0,1,1.03,42012
42,13,280,188,67.14,37,13.21,14,5.0,20,7.14,13,4.64,3,1.07,5,1.79,42013
42,14,138,110,79.71,13,9.42,5,3.62,3,2.17,7,5.07,0,0.0,0,0.0,42014
42,15,173,131,75.72,18,10.4,5,2.89,13,7.51,6,3.47,0,0.0,0,0.0,42015
42,16,85,63,74.12,12,14.12,4,4.71,3,3.53,2,2.35,0,0.0,1,1.18,42016
42,17,143,112,78.32,10,6.99,2,1.4,6,4.2,10,6.99,0,0.0,3,2.1,42017
42,18,136,110,80.88,10,7.35,4,2.94,5,3.68,4,2.94,1,0.74,2,1.47,42018
42,19,49,33,67.35,8,16.33,2,4.08,1,2.04,4,8.16,1,2.04,0,0.0,42019
42,20,82,58,70.73,9,10.98,3,3.66,5,6.1,2,2.44,2,2.44,3,3.66,42020
42,21,65,51,78.46,8,12.31,2,3.08,1,1.54,2,3.08,0,0.0,1,1.54,42021
42,22,117,88,75.21,9,7.69,0,0.0,8,6.84,9,7.69,3,2.56,0,0.0,42022
42,23,190,148,77.89,23,12.11,6,3.16,6,3.16,6,3.16,0,0.0,1,0.53,42023
42,24,204,129,63.24,33,16.18,10,4.9,15,7.35,14,6.86,2,0.98,1,0.49,42024
42,25,146,96,65.75,25,17.12,8,5.48,13,8.9,3,2.05,0,0.0,1,0.68,42025
42,26,172,123,71.51,17,9.88,7,4.07,4,2.33,14,8.14,6,3.49,1,0.58,42026
42,27,237,121,51.05,61,25.74,14,5.91,27,11.39,12,5.06,0,0.0,2,0.84,42027
42,28,180,113,62.78,32,17.78,6,3.33,18,10.0,9,5.0,1,0.56,1,0.56,42028
42,29,184,140,76.09,21,11.41,5,2.72,10,5.43,8,4.35,0,0.0,0,0.0,42029
42,30,90,66,73.33,9,10.0,3,3.33,3,3.33,8,8.89,1,1.11,0,0.0,42030
42,31,76,57,75.0,10,13.16,3,3.95,3,3.95,2,2.63,0,0.0,1,1.32,42031
42,32,180,122,67.78,23,12.78,7,3.89,15,8.33,12,6.67,0,0.0,1,0.56,42032
42,33,240,166,69.17,37,15.42,7,2.92,17,7.08,10,4.17,1,0.42,2,0.83,42033
42,34,163,101,61.96,29,17.79,8,4.91,12,7.36,13,7.98,0,0.0,0,0.0,42034
42,35,135,106,78.52,15,11.11,1,0.74,6,4.44,6,4.44,0,0.0,1,0.74,42035
42,36,121,86,71.07,18,14.88,4,3.31,4,3.31,7,5.79,1,0.83,1,0.83,42036
42,37,171,106,61.99,17,9.94,1,0.58,41,23.98,6,3.51,0,0.0,0,0.0,42037
42,38,154,107,69.48,22,14.29,3,1.95,10,6.49,10,6.49,2,1.3,0,0.0,42038
42,39,156,64,41.03,59,37.82,2,1.28,15,9.62,8,5.13,2,1.28,6,3.85,42039
42,40,114,83,72.81,16,14.04,3,2.63,7,6.14,4,3.51,1,0.88,0,0.0,42040
42,41,151,99,65.56,19,12.58,4,2.65,14,9.27,12,7.95,1,0.66,2,1.32,42041
42,42,86,55,63.95,11,12.79,3,3.49,8,9.3,8,9.3,1,1.16,0,0.0,42042
42,43,161,100,62.11,28,17.39,6,3.73,17,10.56,7,4.35,0,0.0,3,1.86,42043
42,44,154,104,67.53,24,15.58,5,3.25,9,5.84,6,3.9,3,1.95,3,1.95,42044
42,45,136,98,72.06,11,8.09,2,1.47,10,7.35,12,8.82,0,0.0,3,2.21,42045
42,46,101,71,70.3,13,12.87,2,1.98,6,5.94,5,4.95,1,0.99,3,2.97,42046
42,47,96,72,75.0,8,8.33,4,4.17,4,4.17,7,7.29,1,1.04,0,0.0,42047
42,48,113,86,76.11,9,7.96,6,5.31,6,5.31,6,5.31,0,0.0,0,0.0,42048
42,49,79,39,49.37,19,24.05,4,5.06,5,6.33,9,11.39,3,3.8,0,0.0,42049
42,50,117,79,67.52,20,17.09,1,0.85,7,5.98,8,6.84,1,0.85,1,0.85,42050
42,51,142,103,72.54,16,11.27,8,5.63,7,4.93,5,3.52,1,0.7,2,1.41,42051
42,52,85,71,83.53,8,9.41,2,2.35,2,2.35,2,2.35,0,0.0,0,0.0,42052
42,53,104,63,60.58,18,17.31,3,2.88,16,15.38,4,3.85,0,0.0,0,0.0,42053
42,54,100,77,77.0,8,8.0,7,7.0,4,4.0,2,2.0,0,0.0,2,2.0,42054
42,55,144,95,65.97,16,11.11,7,4.86,14,9.72,10,6.94,1,0.69,1,0.69,42055
42,56,123,85,69.11,19,15.45,4,3.25,4,3.25,9,7.32,1,0.81,1,0.81,42056
42,57,113,82,72.57,12,10.62,3,2.65,6,5.31,7,6.19,1,0.88,2,1.77,42057
42,58,58,39,67.24,10,17.24,3,5.17,3,5.17,3,5.17,0,0.0,0,0.0,42058
42,59,32,26,81.25,1,3.13,2,6.25,2,6.25,1,3.13,0,0.0,0,0.0,42059
42,60,88,54,61.36,11,12.5,7,7.95,4,4.55,11,12.5,1,1.14,0,0.0,42060
42,61,80,53,66.25,9,11.25,3,3.75,3,3.75,11,13.75,1,1.25,0,0.0,42061
42,62,100,65,65.0,18,18.0,2,2.0,7,7.0,6,6.0,0,0.0,2,2.0,42062
42,63,152,119,78.29,10,6.58,3,1.97,12,7.89,7,4.61,0,0.0,1,0.66,42063
42,64,82,58,70.73,6,7.32,3,3.66,8,9.76,6,7.32,0,0.0,1,1.22,42064
42,65,110,92,83.64,6,5.45,4,3.64,5,4.55,2,1.82,1,0.91,0,0.0,42065
42,66,94,71,75.53,8,8.51,0,0.0,5,5.32,7,7.45,1,1.06,2,2.13,42066
42,67,98,73,74.49,13,13.27,3,3.06,2,2.04,4,4.08,0,0.0,3,3.06,42067
42,68,139,92,66.19,17,12.23,13,9.35,5,3.6,7,5.04,1,0.72,4,2.88,42068
42,69,175,138,78.86,18,10.29,5,2.86,9,5.14,4,2.29,0,0.0,1,0.57,42069
43,1,100,78,78.0,11,11.0,2,2.0,3,3.0,4,4.0,1,1.0,1,1.0,43001
43,2,158,94,59.49,49,31.01,4,2.53,4,2.53,5,3.16,1,0.63,1,0.63,43002
43,3,140,101,72.14,18,12.86,7,5.0,5,3.57,8,5.71,1,0.71,0,0.0,43003
43,4,156,80,51.28,34,21.79,5,3.21,6,3.85,30,19.23,0,0.0,1,0.64,43004
43,5,113,76,67.26,20,17.7,4,3.54,7,6.19,5,4.42,1,0.88,0,0.0,43005
43,6,123,77,62.6,19,15.45,8,6.5,6,4.88,8,6.5,1,0.81,4,3.25,43006
43,7,88,51,57.95,26,29.55,1,1.14,6,6.82,3,3.41,1,1.14,0,0.0,43007
43,8,159,116,72.96,18,11.32,5,3.14,6,3.77,12,7.55,1,0.63,1,0.63,43008
43,9,95,74,77.89,13,13.68,2,2.11,4,4.21,2,2.11,0,0.0,0,0.0,43009
43,10,54,40,74.07,5,9.26,1,1.85,0,0.0,8,14.81,0,0.0,0,0.0,43010
43,11,85,72,84.71,9,10.59,0,0.0,2,2.35,2,2.35,0,0.0,0,0.0,43011
43,12,215,144,66.98,34,15.81,9,4.19,16,7.44,8,3.72,2,0.93,2,0.93,43012
43,13,67,51,76.12,10,14.93,2,2.99,3,4.48,0,0.0,1,1.49,0,0.0,43013
43,14,142,112,78.87,15,10.56,2,1.41,7,4.93,4,2.82,0,0.0,2,1.41,43014
43,15,136,98,72.06,14,10.29,5,3.68,3,2.21,14,10.29,1,0.74,1,0.74,43015
43,16,138,108,78.26,20,14.49,2,1.45,4,2.9,3,2.17,0,0.0,1,0.72,43016
43,17,78,64,82.05,10,12.82,1,1.28,2,2.56,1,1.28,0,0.0,0,0.0,43017
43,18,190,124,65.26,30,15.79,5,2.63,13,6.84,14,7.37,1,0.53,3,1.58,43018
43,19,119,81,68.07,19,15.97,3,2.52,7,5.88,5,4.2,3,2.52,1,0.84,43019
43,20,152,113,74.34,21,13.82,6,3.95,3,1.97,6,3.95,0,0.0,3,1.97,43020
43,21,71,55,77.46,9,12.68,1,1.41,5,7.04,1,1.41,0,0.0,0,0.0,43021
43,22,84,65,77.38,7,8.33,6,7.14,4,4.76,1,1.19,0,0.0,1,1.19,43022
43,23,118,81,68.64,23,19.49,1,0.85,3,2.54,8,6.78,2,1.69,0,0.0,43023
43,24,124,82,66.13,21,16.94,6,4.84,11,8.87,3,2.42,0,0.0,1,0.81,43024
43,25,142,119,83.8,9,6.34,2,1.41,3,2.11,8,5.63,1,0.7,0,0.0,43025
43,26,124,74,59.68,24,19.35,3,2.42,9,7.26,14,11.29,0,0.0,0,0.0,43026
43,27,131,96,73.28,16,12.21,4,3.05,5,3.82,8,6.11,1,0.76,1,0.76,43027
43,28,103,75,72.82,15,14.56,5,4.85,7,6.8,0,0.0,0,0.0,1,0.97,43028
43,29,130,97,74.62,19,14.62,3,2.31,4,3.08,5,3.85,0,0.0,2,1.54,43029
