ward,precinct,total,Iris Y. Martinez,Iris Y. Martinez Percent,Barbara Bellar,Barbara Bellar Percent,precinct_id
17,14,443,416,93.91,27,6.09,17014
17,15,399,375,93.98,24,6.02,17015
17,16,454,412,90.75,42,9.25,17016
17,17,393,357,90.84,36,9.16,17017
17,18,437,421,96.34,16,3.66,17018
17,19,237,220,92.83,17,7.17,17019
17,20,472,455,96.4,17,3.6,17020
17,21,443,426,96.16,17,3.84,17021
17,22,361,346,95.84,15,4.16,17022
17,23,257,244,94.94,13,5.06,17023
17,24,396,375,94.7,21,5.3,17024
17,25,301,279,92.69,22,7.31,17025
17,26,382,363,95.03,19,4.97,17026
17,27,356,334,93.82,22,6.18,17027
17,28,305,290,95.08,15,4.92,17028
17,29,368,348,94.57,20,5.43,17029
17,30,393,345,87.79,48,12.21,17030
17,31,237,232,97.89,5,2.11,17031
17,32,306,282,92.16,24,7.84,17032
17,33,216,195,90.28,21,9.72,17033
17,34,269,248,92.19,21,7.81,17034
17,35,263,252,95.82,11,4.18,17035
17,36,344,327,95.06,17,4.94,17036
17,37,307,288,93.81,19,6.19,17037
17,38,427,400,93.68,27,6.32,17038
17,39,370,348,94.05,22,5.95,17039
17,40,416,395,94.95,21,5.05,17040
17,41,500,470,94.0,30,6.0,17041
18,1,401,378,94.26,23,5.74,18001
18,2,490,421,85.92,69,14.08,18002
18,3,402,303,75.37,99,24.63,18003
18,4,459,436,94.99,23,5.01,18004
18,5,262,248,94.66,14,5.34,18005
18,6,406,306,75.37,100,24.63,18006
18,7,432,379,87.73,53,12.27,18007
18,8,426,398,93.43,28,6.57,18008
18,9,406,382,94.09,24,5.91,18009
18,10,530,503,94.91,27,5.09,18010
18,11,399,345,86.47,54,13.53,18011
18,12,396,372,93.94,24,6.06,18012
18,13,475,443,93.26,32,6.74,18013
18,14,433,420,97.0,13,3.0,18014
18,15,485,407,83.92,78,16.08,18015
18,16,420,397,94.52,23,5.48,18016
18,17,451,415,92.02,36,7.98,18017
18,18,318,306,96.23,12,3.77,18018
18,19,367,339,92.37,28,7.63,18019
18,20,315,292,92.7,23,7.3,18020
18,21,535,488,91.21,47,8.79,18021
18,22,469,443,94.46,26,5.54,18022
18,23,431,399,92.58,32,7.42,18023
18,24,446,344,77.13,102,22.87,18024
18,25,476,390,81.93,86,18.07,18025
18,26,522,496,95.02,26,4.98,18026
18,27,368,339,92.12,29,7.88,18027
18,28,444,314,70.72,130,29.28,18028
18,29,500,444,88.8,56,11.2,18029
18,30,549,432,78.69,117,21.31,18030
18,31,474,452,95.36,22,4.64,18031
18,32,423,396,93.62,27,6.38,18032
18,33,336,318,94.64,18,5.36,18033
18,34,467,436,93.36,31,6.64,18034
18,35,488,460,94.26,28,5.74,18035
18,36,478,422,88.28,56,11.72,18036
18,37,487,459,94.25,28,5.75,18037
18,38,382,363,95.03,19,4.97,18038
18,39,381,352,92.39,29,7.61,18039
18,40,474,408,86.08,66,13.92,18040
18,41,506,477,94.27,29,5.73,18041
18,42,388,358,92.27,30,7.73,18042
18,43,394,315,79.95,79,20.05,18043
18,44,415,298,71.81,117,28.19,18044
18,45,461,411,89.15,50,10.85,18045
18,46,509,405,79.57,104,20.43,18046
18,47,339,311,91.74,28,8.26,18047
18,48,320,307,95.94,13,4.06,18048
18,49,286,267,93.36,19,6.64,18049
18,50,329,296,89.97,33,10.03,18050
19,1,444,219,49.32,225,50.68,19001
19,2,632,528,83.54,104,16.46,19002
19,3,421,122,28.98,299,71.02,19003
19,4,589,229,38.88,360,61.12,19004
19,5,520,388,74.62,132,25.38,19005
19,6,546,228,41.76,318,58.24,19006
19,7,436,269,61.7,167,38.3,19007
19,8,567,200,35.27,367,64.73,19008
19,9,349,164,46.99,185,53.01,19009
19,10,603,473,78.44,130,21.56,19010
19,11,493,155,31.44,338,68.56,19011
19,12,433,140,32.33,293,67.67,19012
19,13,557,527,94.61,30,5.39,19013
19,14,525,414,78.86,111,21.14,19014
19,15,665,244,36.69,421,63.31,19015
19,16,489,184,37.63,305,62.37,19016
19,17,419,203,48.45,216,51.55,19017
19,18,464,343,73.92,121,26.08,19018
19,19,615,476,77.4,139,22.6,19019
19,20,391,336,85.93,55,14.07,19020
19,21,538,189,35.13,349,64.87,19021
19,22,534,379,70.97,155,29.03,19022
19,23,508,263,51.77,245,48.23,19023
19,24,377,140,37.14,237,62.86,19024
19,25,472,306,64.83,166,35.17,19025
19,26,476,306,64.29,170,35.71,19026
19,27,486,423,87.04,63,12.96,19027
19,28,544,506,93.01,38,6.99,19028
19,29,536,208,38.81,328,61.19,19029
19,30,494,176,35.63,318,64.37,19030
19,31,450,296,65.78,154,34.22,19031
19,32,435,224,51.49,211,48.51,19032
19,33,553,199,35.99,354,64.01,19033
19,34,430,296,68.84,134,31.16,19034
19,35,440,315,71.59,125,28.41,19035
19,36,666,585,87.84,81,12.16,19036
19,37,477,420,88.05,57,11.95,19037
19,38,428,374,87.38,54,12.62,19038
19,39,236,221,93.64,15,6.36,19039
19,40,512,384,75.0,128,25.0,19040
19,41,496,181,36.49,315,63.51,19041
19,42,393,310,78.88,83,21.12,19042
19,43,650,606,93.23,44,6.77,19043
19,44,573,209,36.47,364,63.53,19044
19,45,511,255,49.9,256,50.1,19045
19,46,469,227,48.4,242,51.6,19046
19,47,680,590,86.76,90,13.24,19047
19,48,581,549,94.49,32,5.51,19048
19,49,587,527,89.78,60,10.22,19049
19,50,413,239,57.87,174,42.13,19050
19,51,527,303,57.5,224,42.5,19051
19,52,595,236,39.66,359,60.34,19052
19,53,451,262,58.09,189,41.91,19053
19,54,427,133,31.15,294,68.85,19054
19,55,425,153,36.0,272,64.0,19055
19,56,503,395,78.53,108,21.47,19056
19,57,400,329,82.25,71,17.75,19057
20,1,461,437,94.79,24,5.21,20001
20,2,156,140,89.74,16,10.26,20002
20,3,381,359,94.23,22,5.77,20003
20,4,198,182,91.92,16,8.08,20004
20,5,497,473,95.17,24,4.83,20005
20,6,184,169,91.85,15,8.15,20006
20,7,518,488,94.21,30,5.79,20007
20,8,366,342,93.44,24,6.56,20008
20,9,613,593,96.74,20,3.26,20009
20,10,308,291,94.48,17,5.52,20010
20,11,558,526,94.27,32,5.73,20011
20,12,412,384,93.2,28,6.8,20012
20,13,421,379,90.02,42,9.98,20013
20,14,251,239,95.22,12,4.78,20014
20,15,450,400,88.89,50,11.11,20015
20,16,528,495,93.75,33,6.25,20016
20,17,286,249,87.06,37,12.94,20017
20,18,296,283,95.61,13,4.39,20018
20,19,448,419,93.53,29,6.47,20019
20,20,344,300,87.21,44,12.79,20020
20,21,359,334,93.04,25,6.96,20021
20,22,589,551,93.55,38,6.45,20022
20,23,408,381,93.38,27,6.62,20023
20,24,564,531,94.15,33,5.85,20024
20,25,292,268,91.78,24,8.22,20025
20,26,398,374,93.97,24,6.03,20026
20,27,243,225,92.59,18,7.41,20027
20,28,267,257,96.25,10,3.75,20028
20,29,485,451,92.99,34,7.01,20029
20,30,189,174,92.06,15,7.94,20030
20,31,524,495,94.47,29,5.53,20031
20,32,348,320,91.95,28,8.05,20032
20,33,269,254,94.42,15,5.58,20033
20,34,552,501,90.76,51,9.24,20034
20,35,309,288,93.2,21,6.8,20035
20,36,141,130,92.2,11,7.8,20036
20,37,131,126,96.18,5,3.82,20037
20,38,144,132,91.67,12,8.33,20038
20,39,40,36,90.0,4,10.0,20039
21,1,463,449,96.98,14,3.02,21001
21,2,323,308,95.36,15,4.64,21002
21,3,427,402,94.15,25,5.85,21003
21,4,399,383,95.99,16,4.01,21004
21,5,437,420,96.11,17,3.89,21005
21,6,351,324,92.31,27,7.69,21006
21,7,411,391,95.13,20,4.87,21007
21,8,452,424,93.81,28,6.19,21008
21,9,443,424,95.71,19,4.29,21009
21,10,346,334,96.53,12,3.47,21010
21,11,377,363,96.29,14,3.71,21011
21,12,368,343,93.21,25,6.79,21012
21,13,433,408,94.23,25,5.77,21013
21,14,450,428,95.11,22,4.89,21014
21,15,375,358,95.47,17,4.53,21015
21,16,403,380,94.29,23,5.71,21016
21,17,352,327,92.9,25,7.1,21017
21,18,476,462,97.06,14,2.94,21018
21,19,458,443,96.72,15,3.28,21019
21,20,390,375,96.15,15,3.85,21020
21,21,352,327,92.9,25,7.1,21021
21,22,377,358,94.96,19,5.04,21022
21,23,379,370,97.63,9,2.37,21023
21,24,428,410,95.79,18,4.21,21024
21,25,367,347,94.55,20,5.45,21025
21,26,442,413,93.44,29,6.56,21026
21,27,458,435,94.98,23,5.02,21027
21,28,491,474,96.54,17,3.46,21028
21,29,460,444,96.52,16,3.48,21029
21,30,365,346,94.79,19,5.21,21030
21,31,314,307,97.77,7,2.23,21031
21,32,417,406,97.36,11,2.64,21032
21,33,358,335,93.58,23,6.42,21033
21,34,397,371,93.45,26,6.55,21034
21,35,498,466,93.57,32,6.43,21035
21,36,422,404,95.73,18,4.27,21036
21,37,314,304,96.82,10,3.18,21037
21,38,421,404,95.96,17,4.04,21038
21,39,390,369,94.62,21,5.38,21039
21,40,373,355,95.17,18,4.83,21040
21,41,433,407,94.0,26,6.0,21041
21,42,463,434,93.74,29,6.26,21042
21,43,419,397,94.75,22,5.25,21043
21,44,452,416,92.04,36,7.96,21044
21,45,398,378,94.97,20,5.03,21045
21,46,437,413,94.51,24,5.49,21046
21,47,383,363,94.78,20,5.22,21047
21,48,411,391,95.13,20,4.87,21048
21,49,450,427,94.89,23,5.11,21049
21,50,302,282,93.38,20,6.62,21050
21,51,429,414,96.5,15,3.5,21051
21,52,400,377,94.25,23,5.75,21052
21,53,341,318,93.26,23,6.74,21053
21,54,350,329,94.0,21,6.0,21054
22,1,237,223,94.09,14,5.91,22001
22,2,540,392,72.59,148,27.41,22002
22,3,676,602,89.05,74,10.95,22003
22,4,358,331,92.46,27,7.54,22004
22,5,422,380,90.05,42,9.95,22005
22,6,420,380,90.48,40,9.52,22006
22,7,346,322,93.06,24,6.94,22007
22,8,627,507,80.86,120,19.14,22008
22,9,352,331,94.03,21,5.97,22009
22,10,592,528,89.19,64,10.81,22010
22,11,355,318,89.58,37,10.42,22011
22,12,370,286,77.3,84,22.7,22012
22,13,466,423,90.77,43,9.23,22013
22,14,356,325,91.29,31,8.71,22014
22,15,368,335,91.03,33,8.97,22015
22,16,358,327,91.34,31,8.66,22016
22,17,573,503,87.78,70,12.22,22017
22,18,374,334,89.3,40,10.7,22018
22,19,206,191,92.72,15,7.28,22019
22,20,441,398,90.25,43,9.75,22020
22,21,410,393,95.85,17,4.15,22021
22,22,423,381,90.07,42,9.93,22022
22,23,475,451,94.95,24,5.05,22023
22,24,512,460,89.84,52,10.16,22024
22,25,424,394,92.92,30,7.08,22025
23,1,412,208,50.49,204,49.51,23001
23,2,463,266,57.45,197,42.55,23002
23,3,418,213,50.96,205,49.04,23003
23,4,483,298,61.7,185,38.3,23004
23,5,454,394,86.78,60,13.22,23005
23,6,462,366,79.22,96,20.78,23006
23,7,412,347,84.22,65,15.78,23007
23,8,523,379,72.47,144,27.53,23008
23,9,413,367,88.86,46,11.14,23009
23,10,490,400,81.63,90,18.37,23010
23,11,500,443,88.6,57,11.4,23011
23,12,470,203,43.19,267,56.81,23012
23,13,422,374,88.63,48,11.37,23013
23,14,411,231,56.2,180,43.8,23014
23,15,395,348,88.1,47,11.9,23015
23,16,422,222,52.61,200,47.39,23016
23,17,342,297,86.84,45,13.16,23017
23,18,407,231,56.76,176,43.24,23018
23,19,377,328,87.0,49,13.0,23019
23,20,310,262,84.52,48,15.48,23020
23,21,418,208,49.76,210,50.24,23021
23,22,448,271,60.49,177,39.51,23022
23,23,411,252,61.31,159,38.69,23023
23,24,393,335,85.24,58,14.76,23024
23,25,386,309,80.05,77,19.95,23025
23,26,446,348,78.03,98,21.97,23026
23,27,403,202,50.12,201,49.88,23027
23,28,489,280,57.26,209,42.74,23028
23,29,396,250,63.13,146,36.87,23029
23,30,506,413,81.62,93,18.38,23030
23,31,393,335,85.24,58,14.76,23031
23,32,408,356,87.25,52,12.75,23032
23,33,494,423,85.63,71,14.37,23033
23,34,482,414,85.89,68,14.11,23034
23,35,337,182,54.01,155,45.99,23035
23,36,441,221,50.11,220,49.89,23036
23,37,485,239,49.28,246,50.72,23037
23,38,402,255,63.43,147,36.57,23038
23,39,475,424,89.26,51,10.74,23039
24,1,305,289,94.75,16,5.25,24001
24,2,354,335,94.63,19,5.37,24002
24,3,428,395,92.29,33,7.71,24003
24,4,293,273,93.17,20,6.83,24004
24,5,201,193,96.02,8,3.98,24005
24,6,374,353,94.39,21,5.61,24006
24,7,265,255,96.23,10,3.77,24007
24,8,170,157,92.35,13,7.65,24008
24,9,342,319,93.27,23,6.73,24009
24,10,171,161,94.15,10,5.85,24010
24,11,404,375,92.82,29,7.18,24011
24,12,229,217,94.76,12,5.24,24012
24,13,218,198,90.83,20,9.17,24013
24,14,318,294,92.45,24,7.55,24014
24,15,192,181,94.27,11,5.73,24015
24,16,1051,865,82.3,186,17.7,24016
24,17,266,244,91.73,22,8.27,24017
24,18,356,334,93.82,22,6.18,24018
24,19,419,394,94.03,25,5.97,24019
24,20,304,281,92.43,23,7.57,24020
24,21,195,176,90.26,19,9.74,24021
24,22,442,410,92.76,32,7.24,24022
24,23,315,292,92.7,23,7.3,24023
24,24,408,382,93.63,26,6.37,24024
24,25,290,273,94.14,17,5.86,24025
24,26,513,485,94.54,28,5.46,24026
24,27,367,347,94.55,20,5.45,24027
24,28,241,224,92.95,17,7.05,24028
24,29,251,240,95.62,11,4.38,24029
24,30,220,207,94.09,13,5.91,24030
24,31,382,350,91.62,32,8.38,24031
24,32,190,176,92.63,14,7.37,24032
24,33,228,214,93.86,14,6.14,24033
24,34,346,320,92.49,26,7.51,24034
24,35,340,314,92.35,26,7.65,24035
24,36,400,366,91.5,34,8.5,24036
24,37,199,191,95.98,8,4.02,24037
24,38,285,257,90.18,28,9.82,24038
24,39,361,328,90.86,33,9.14,24039
24,40,412,387,93.93,25,6.07,24040
24,41,248,231,93.15,17,6.85,24041
25,1,435,386,88.74,49,11.26,25001
25,2,665,617,92.78,48,7.22,25002
25,3,1013,765,75.52,248,24.48,25003
25,4,428,370,86.45,58,13.55,25004
25,5,587,519,88.42,68,11.58,25005
25,6,193,136,70.47,57,29.53,25006
25,7,579,526,90.85,53,9.15,25007
25,8,643,607,94.4,36,5.6,25008
25,9,550,505,91.82,45,8.18,25009
25,10,819,591,72.16,228,27.84,25010
25,11,571,521,91.24,50,8.76,25011
25,12,539,482,89.42,57,10.58,25012
25,13,655,603,92.06,52,7.94,25013
25,14,415,322,77.59,93,22.41,25014
25,15,467,409,87.58,58,12.42,25015
25,16,1021,671,65.72,350,34.28,25016
25,17,600,528,88.0,72,12.0,25017
25,18,316,229,72.47,87,27.53,25018
25,19,586,547,93.34,39,6.66,25019
25,20,320,293,91.56,27,8.44,25020
25,21,1096,895,81.66,201,18.34,25021
25,22,560,526,93.93,34,6.07,25022
25,23,632,577,91.3,55,8.7,25023
25,24,565,519,91.86,46,8.14,25024
25,25,507,367,72.39,140,27.61,25025
25,26,555,506,91.17,49,8.83,25026
25,27,770,604,78.44,166,21.56,25027
25,28,579,526,90.85,53,9.15,25028
25,29,441,392,88.89,49,11.11,25029
25,30,538,484,89.96,54,10.04,25030
25,31,1152,799,69.36,353,30.64,25031
25,32,478,389,81.38,89,18.62,25032
26,1,466,413,88.63,53,11.37,26001
26,2,373,328,87.94,45,12.06,26002
26,3,536,450,83.96,86,16.04,26003
26,4,318,278,87.42,40,12.58,26004
26,5,386,357,92.49,29,7.51,26005
26,6,378,348,92.06,30,7.94,26006
26,7,413,378,91.53,35,8.47,26007
26,8,272,239,87.87,33,12.13,26008
26,9,380,338,88.95,42,11.05,26009
26,10,424,370,87.26,54,12.74,26010
26,11,415,355,85.54,60,14.46,26011
26,12,451,407,90.24,44,9.76,26012
26,13,250,223,89.2,27,10.8,26013
26,14,360,325,90.28,35,9.72,26014
26,15,292,252,86.3,40,13.7,26015
26,16,234,203,86.75,31,13.25,26016
26,17,389,276,70.95,113,29.05,26017
26,18,322,279,86.65,43,13.35,26018
26,19,279,257,92.11,22,7.89,26019
26,20,402,349,86.82,53,13.18,26020
26,21,503,453,90.06,50,9.94,26021
26,22,256,216,84.38,40,15.63,26022
26,23,321,286,89.1,35,10.9,26023
26,24,367,332,90.46,35,9.54,26024
26,25,350,316,90.29,34,9.71,26025
26,26,308,278,90.26,30,9.74,26026
26,27,490,427,87.14,63,12.86,26027
26,28,553,460,83.18,93,16.82,26028
26,29,240,204,85.0,36,15.0,26029
26,30,356,329,92.42,27,7.58,26030
26,31,212,178,83.96,34,16.04,26031
26,32,524,428,81.68,96,18.32,26032
26,33,494,443,89.68,51,10.32,26033
26,34,468,424,90.6,44,9.4,26034
26,35,377,343,90.98,34,9.02,26035
26,36,440,367,83.41,73,16.59,26036
26,37,453,411,90.73,42,9.27,26037
26,38,229,196,85.59,33,14.41,26038
26,39,502,428,85.26,74,14.74,26039
26,40,292,256,87.67,36,12.33,26040
26,41,476,444,93.28,32,6.72,26041
26,42,344,308,89.53,36,10.47,26042
26,43,266,245,92.11,21,7.89,26043
26,44,238,215,90.34,23,9.66,26044
26,45,219,193,88.13,26,11.87,26045
26,46,329,234,71.12,95,28.88,26046
26,47,315,277,87.94,38,12.06,26047
26,48,453,410,90.51,43,9.49,26048
26,49,275,249,90.55,26,9.45,26049
27,1,1216,915,75.25,301,24.75,27001
27,2,553,434,78.48,119,21.52,27002
27,3,243,230,94.65,13,5.35,27003
27,4,263,233,88.59,30,11.41,27004
27,5,383,343,89.56,40,10.44,27005
27,6,608,460,75.66,148,24.34,27006
27,7,728,634,87.09,94,12.91,27007
27,8,378,343,90.74,35,9.26,27008
27,9,265,172,64.91,93,35.09,27009
27,10,378,334,88.36,44,11.64,27010
27,11,664,475,71.54,189,28.46,27011
27,12,445,329,73.93,116,26.07,27012
27,13,666,590,88.59,76,11.41,27013
27,14,229,211,92.14,18,7.86,27014
27,15,235,218,92.77,17,7.23,27015
27,16,629,470,74.72,159,25.28,27016
27,17,489,425,86.91,64,13.09,27017
27,18,323,287,88.85,36,11.15,27018
27,19,234,213,91.03,21,8.97,27019
27,20,343,319,93.0,24,7.0,27020
27,21,507,363,71.6,144,28.4,27021
27,22,224,209,93.3,15,6.7,27022
27,23,305,283,92.79,22,7.21,27023
27,24,310,285,91.94,25,8.06,27024
27,25,462,409,88.53,53,11.47,27025
27,26,317,291,91.8,26,8.2,27026
27,27,626,560,89.46,66,10.54,27027
27,28,722,500,69.25,222,30.75,27028
27,29,303,270,89.11,33,10.89,27029
27,30,218,197,90.37,21,9.63,27030
27,31,341,312,91.5,29,8.5,27031
27,32,433,383,88.45,50,11.55,27032
27,33,714,562,78.71,152,21.29,27033
27,34,310,290,93.55,20,6.45,27034
27,35,663,507,76.47,156,23.53,27035
27,36,340,320,94.12,20,5.88,27036
27,37,534,408,76.4,126,23.6,27037
27,38,658,528,80.24,130,19.76,27038
27,39,326,296,90.8,30,9.2,27039
27,40,728,547,75.14,181,24.86,27040
27,41,383,354,92.43,29,7.57,27041
27,42,361,282,78.12,79,21.88,27042
27,43,369,343,92.95,26,7.05,27043
27,44,316,293,92.72,23,7.28,27044
27,45,1581,1175,74.32,406,25.68,27045
27,46,463,309,66.74,154,33.26,27046
27,47,321,282,87.85,39,12.15,27047
27,48,984,773,78.56,211,21.44,27048
27,49,323,304,94.12,19,5.88,27049
27,50,425,377,88.71,48,11.29,27050
28,1,277,251,90.61,26,9.39,28001
28,2,332,308,92.77,24,7.23,28002
28,3,278,264,94.96,14,5.04,28003
28,4,401,325,81.05,76,18.95,28004
28,5,247,228,92.31,19,7.69,28005
28,6,221,183,82.81,38,17.19,28006
28,7,366,345,94.26,21,5.74,28007
28,8,628,482,76.75,146,23.25,28008
28,9,359,340,94.71,19,5.29,28009
28,10,531,436,82.11,95,17.89,28010
28,11,884,779,88.12,105,11.88,28011
28,12,334,323,96.71,11,3.29,28012
28,13,417,395,94.72,22,5.28,28013
28,14,344,326,94.77,18,5.23,28014
28,15,70,67,95.71,3,4.29,28015
28,16,228,212,92.98,16,7.02,28016
28,17,304,290,95.39,14,4.61,28017
28,18,306,283,92.48,23,7.52,28018
28,19,332,283,85.24,49,14.76,28019
28,20,293,269,91.81,24,8.19,28020
28,21,295,274,92.88,21,7.12,28021
28,22,332,309,93.07,23,6.93,28022
28,23,461,429,93.06,32,6.94,28023
28,24,324,290,89.51,34,10.49,28024
28,25,536,504,94.03,32,5.97,28025
28,26,351,333,94.87,18,5.13,28026
28,27,435,300,68.97,135,31.03,28027
28,28,537,420,78.21,117,21.79,28028
28,29,190,176,92.63,14,7.37,28029
28,30,54,52,96.3,2,3.7,28030
28,31,392,370,94.39,22,5.61,28031
28,32,354,333,94.07,21,5.93,28032
28,33,390,365,93.59,25,6.41,28033
28,34,649,598,92.14,51,7.86,28034
28,35,410,383,93.41,27,6.59,28035
28,36,188,181,96.28,7,3.72,28036
28,37,400,378,94.5,22,5.5,28037
28,38,141,131,92.91,10,7.09,28038
28,39,290,270,93.1,20,6.9,28039
28,40,461,438,95.01,23,4.99,28040
28,41,246,235,95.53,11,4.47,28041
28,42,358,332,92.74,26,7.26,28042
28,43,450,428,95.11,22,4.89,28043
28,44,268,256,95.52,12,4.48,28044
28,45,594,456,76.77,138,23.23,28045
28,46,757,631,83.36,126,16.64,28046
29,1,620,518,83.55,102,16.45,29001
29,2,560,526,93.93,34,6.07,29002
29,3,476,449,94.33,27,5.67,29003
29,4,521,482,92.51,39,7.49,29004
29,5,336,316,94.05,20,5.95,29005
29,6,327,314,96.02,13,3.98,29006
29,7,496,441,88.91,55,11.09,29007
29,8,404,373,92.33,31,7.67,29008
29,9,505,395,78.22,110,21.78,29009
29,10,612,496,81.05,116,18.95,29010
29,11,241,224,92.95,17,7.05,29011
29,12,549,512,93.26,37,6.74,29012
29,13,458,425,92.79,33,7.21,29013
29,14,384,359,93.49,25,6.51,29014
29,15,502,481,95.82,21,4.18,29015
29,16,417,401,96.16,16,3.84,29016
29,17,429,411,95.8,18,4.2,29017
29,18,423,395,93.38,28,6.62,29018
29,19,448,422,94.2,26,5.8,29019
29,20,473,442,93.45,31,6.55,29020
29,21,592,553,93.41,39,6.59,29021
29,22,345,313,90.72,32,9.28,29022
29,23,578,408,70.59,170,29.41,29023
29,24,427,398,93.21,29,6.79,29024
29,25,505,480,95.05,25,4.95,29025
29,26,425,398,93.65,27,6.35,29026
29,27,396,378,95.45,18,4.55,29027
29,28,547,521,95.25,26,4.75,29028
29,29,616,404,65.58,212,34.42,29029
29,30,652,559,85.74,93,14.26,29030
29,31,573,335,58.46,238,41.54,29031
29,32,561,345,61.5,216,38.5,29032
29,33,320,299,93.44,21,6.56,29033
29,34,330,292,88.48,38,11.52,29034
29,35,344,326,94.77,18,5.23,29035
29,36,377,356,94.43,21,5.57,29036
29,37,417,386,92.57,31,7.43,29037
29,38,594,443,74.58,151,25.42,29038
29,39,556,386,69.42,170,30.58,29039
29,40,500,480,96.0,20,4.0,29040
29,41,383,358,93.47,25,6.53,29041
29,42,487,468,96.1,19,3.9,29042
29,43,582,521,89.52,61,10.48,29043
29,44,573,530,92.5,43,7.5,29044
30,1,598,489,81.77,109,18.23,30001
30,2,560,428,76.43,132,23.57,30002
30,3,432,363,84.03,69,15.97,30003
30,4,528,385,72.92,143,27.08,30004
30,5,411,344,83.7,67,16.3,30005
30,6,433,367,84.76,66,15.24,30006
30,7,569,467,82.07,102,17.93,30007
30,8,629,526,83.62,103,16.38,30008
30,9,482,369,76.56,113,23.44,30009
30,10,568,467,82.22,101,17.78,30010
30,11,524,457,87.21,67,12.79,30011
30,12,491,398,81.06,93,18.94,30012
30,13,529,405,76.56,124,23.44,30013
30,14,418,351,83.97,67,16.03,30014
30,15,471,382,81.1,89,18.9,30015
30,16,314,242,77.07,72,22.93,30016
30,17,555,427,76.94,128,23.06,30017
30,18,655,594,90.69,61,9.31,30018
30,19,541,463,85.58,78,14.42,30019
30,20,593,466,78.58,127,21.42,30020
30,21,409,282,68.95,127,31.05,30021
30,22,764,665,87.04,99,12.96,30022
30,23,666,563,84.53,103,15.47,30023
30,24,784,675,86.1,109,13.9,30024
30,25,785,677,86.24,108,13.76,30025
30,26,346,281,81.21,65,18.79,30026
30,27,401,314,78.3,87,21.7,30027
30,28,535,460,85.98,75,14.02,30028
30,29,372,321,86.29,51,13.71,30029
30,30,229,199,86.9,30,13.1,30030
30,31,354,279,78.81,75,21.19,30031
30,32,444,377,84.91,67,15.09,30032
31,1,351,307,87.46,44,12.54,31001
31,2,314,279,88.85,35,11.15,31002
31,3,352,276,78.41,76,21.59,31003
31,4,450,404,89.78,46,10.22,31004
31,5,374,314,83.96,60,16.04,31005
31,6,267,226,84.64,41,15.36,31006
31,7,523,471,90.06,52,9.94,31007
31,8,327,275,84.1,52,15.9,31008
31,9,387,328,84.75,59,15.25,31009
31,10,423,372,87.94,51,12.06,31010
31,11,305,252,82.62,53,17.38,31011
31,12,322,240,74.53,82,25.47,31012
31,13,401,342,85.29,59,14.71,31013
31,14,348,288,82.76,60,17.24,31014
31,15,376,299,79.52,77,20.48,31015
31,16,429,385,89.74,44,10.26,31016
31,17,347,279,80.4,68,19.6,31017
31,18,344,303,88.08,41,11.92,31018
31,19,335,274,81.79,61,18.21,31019
31,20,322,259,80.43,63,19.57,31020
31,21,327,274,83.79,53,16.21,31021
31,22,321,285,88.79,36,11.21,31022
31,23,395,329,83.29,66,16.71,31023
31,24,374,326,87.17,48,12.83,31024
31,25,362,287,79.28,75,20.72,31025
31,26,366,304,83.06,62,16.94,31026
31,27,425,345,81.18,80,18.82,31027
31,28,325,267,82.15,58,17.85,31028
31,29,352,298,84.66,54,15.34,31029
31,30,293,257,87.71,36,12.29,31030
31,31,316,238,75.32,78,24.68,31031
31,32,298,249,83.56,49,16.44,31032
31,33,346,283,81.79,63,18.21,31033
31,34,377,310,82.23,67,17.77,31034
31,35,441,376,85.26,65,14.74,31035
31,36,385,323,83.9,62,16.1,31036
31,37,355,299,84.23,56,15.77,31037
31,38,335,293,87.46,42,12.54,31038
31,39,402,359,89.3,43,10.7,31039
31,40,409,355,86.8,54,13.2,31040
31,41,335,287,85.67,48,14.33,31041
32,1,839,681,81.17,158,18.83,32001
32,2,750,581,77.47,169,22.53,32002
32,3,691,602,87.12,89,12.88,32003
32,4,619,500,80.78,119,19.22,32004
32,5,705,590,83.69,115,16.31,32005
32,6,777,653,84.04,124,15.96,32006
32,7,764,607,79.45,157,20.55,32007
32,8,863,635,73.58,228,26.42,32008
32,9,692,557,80.49,135,19.51,32009
32,10,782,581,74.3,201,25.7,32010
32,11,576,519,90.1,57,9.9,32011
32,12,452,420,92.92,32,7.08,32012
32,13,788,569,72.21,219,27.79,32013
32,14,699,626,89.56,73,10.44,32014
32,15,640,496,77.5,144,22.5,32015
32,16,652,537,82.36,115,17.64,32016
32,17,626,561,89.62,65,10.38,32017
32,18,674,467,69.29,207,30.71,32018
32,19,648,521,80.4,127,19.6,32019
32,20,603,553,91.71,50,8.29,32020
32,21,672,536,79.76,136,20.24,32021
32,22,787,713,90.6,74,9.4,32022
32,23,710,544,76.62,166,23.38,32023
32,24,600,403,67.17,197,32.83,32024
32,25,665,533,80.15,132,19.85,32025
32,26,671,602,89.72,69,10.28,32026
32,27,736,515,69.97,221,30.03,32027
32,28,654,592,90.52,62,9.48,32028
32,29,709,602,84.91,107,15.09,32029
32,30,709,509,71.79,200,28.21,32030
32,31,737,551,74.76,186,25.24,32031
32,32,779,630,80.87,149,19.13,32032
32,33,657,501,76.26,156,23.74,32033
32,34,751,625,83.22,126,16.78,32034
32,35,664,509,76.66,155,23.34,32035
32,36,727,578,79.5,149,20.5,32036
