ward,precinct,total,JA'MAL GREEN,JA'MAL GREEN Percent,SOPHIA KING,SOPHIA KING Percent,KAM BUCKNER,KAM BUCKNER Percent,WILLIE L. WILSON,WILLIE L. WILSON Percent,BRANDON JOHNSON,BRANDON JOHNSON Percent,PAUL VALLAS,PAUL VALLAS Percent,LORI E. LIGHTFOOT,LORI E. LIGHTFOOT Percent,RODERICK T. SAWYER,RODERICK T. SAWYER Percent,"JESUS """"CHUY"""" GARCIA","JESUS """"CHUY"""" GARCIA Percent",KEITH M. JUDGE (WRITE-IN),KEITH M. JUDGE (WRITE-IN) Percent,STEPHEN HODGE (WRITE-IN),STEPHEN HODGE (WRITE-IN) Percent,RYAN FRIEDMAN (WRITE-IN),RYAN FRIEDMAN (WRITE-IN) Percent,STEPHANIE ANN MUSTARI (WRITE-IN),STEPHANIE ANN MUSTARI (WRITE-IN) Percent,JOHNNY LOGALBO (WRITE-IN),JOHNNY LOGALBO (WRITE-IN) Percent,precinct_id
17,11,219,13,5.94,4,1.83,0,0.0,62,28.31,20,9.13,13,5.94,98,44.75,0,0.0,9,4.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17011
17,12,138,10,7.25,2,1.45,0,0.0,30,21.74,21,15.22,4,2.9,62,44.93,0,0.0,9,6.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17012
17,13,162,11,6.79,3,1.85,1,0.62,51,31.48,18,11.11,8,4.94,65,40.12,2,1.23,3,1.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17013
17,14,176,6,3.41,3,1.7,1,0.57,40,22.73,23,13.07,12,6.82,82,46.59,2,1.14,7,3.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17014
17,15,440,23,5.23,4,0.91,5,1.14,111,25.23,57,12.95,27,6.14,191,43.41,5,1.14,17,3.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17015
17,16,218,11,5.05,2,0.92,6,2.75,47,21.56,27,12.39,20,9.17,100,45.87,0,0.0,5,2.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17016
17,17,184,10,5.43,3,1.63,2,1.09,52,28.26,23,12.5,14,7.61,66,35.87,3,1.63,11,5.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17017
17,18,510,19,3.73,7,1.37,3,0.59,98,19.22,98,19.22,50,9.8,216,42.35,4,0.78,15,2.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17018
17,19,322,20,6.21,3,0.93,2,0.62,77,23.91,61,18.94,22,6.83,125,38.82,2,0.62,10,3.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17019
17,20,357,10,2.8,6,1.68,0,0.0,72,20.17,65,18.21,32,8.96,161,45.1,0,0.0,11,3.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17020
17,21,422,17,4.03,5,1.18,0,0.0,74,17.54,71,16.82,49,11.61,183,43.36,2,0.47,21,4.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17021
17,22,387,24,6.2,3,0.78,6,1.55,88,22.74,61,15.76,32,8.27,160,41.34,3,0.78,10,2.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17022
17,23,289,19,6.57,2,0.69,2,0.69,72,24.91,30,10.38,28,9.69,122,42.21,3,1.04,11,3.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17023
17,24,419,23,5.49,7,1.67,4,0.95,109,26.01,70,16.71,30,7.16,163,38.9,6,1.43,7,1.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17024
17,25,185,9,4.86,1,0.54,0,0.0,51,27.57,26,14.05,18,9.73,74,40.0,0,0.0,6,3.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17025
17,26,378,11,2.91,12,3.17,2,0.53,112,29.63,50,13.23,25,6.61,158,41.8,2,0.53,6,1.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17026
17,27,427,24,5.62,2,0.47,6,1.41,119,27.87,62,14.52,35,8.2,166,38.88,6,1.41,7,1.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17027
17,28,506,25,4.94,4,0.79,8,1.58,114,22.53,88,17.39,49,9.68,192,37.94,2,0.4,24,4.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17028
17,29,416,22,5.29,5,1.2,3,0.72,92,22.12,93,22.36,19,4.57,163,39.18,2,0.48,17,4.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17029
18,1,520,10,1.92,7,1.35,5,0.96,125,24.04,82,15.77,47,9.04,232,44.62,4,0.77,8,1.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18001
18,2,578,21,3.63,8,1.38,4,0.69,117,20.24,105,18.17,57,9.86,242,41.87,6,1.04,18,3.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18002
18,3,248,12,4.84,2,0.81,2,0.81,40,16.13,46,18.55,22,8.87,104,41.94,1,0.4,19,7.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18003
18,4,457,25,5.47,9,1.97,7,1.53,70,15.32,81,17.72,58,12.69,183,40.04,9,1.97,15,3.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18004
18,5,375,18,4.8,3,0.8,2,0.53,58,15.47,67,17.87,36,9.6,176,46.93,4,1.07,11,2.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18005
18,6,654,30,4.59,6,0.92,5,0.76,131,20.03,136,20.8,84,12.84,235,35.93,4,0.61,23,3.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18006
18,7,554,13,2.35,12,2.17,4,0.72,71,12.82,102,18.41,92,16.61,239,43.14,4,0.72,17,3.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18007
18,8,761,19,2.5,13,1.71,10,1.31,149,19.58,127,16.69,113,14.85,283,37.19,7,0.92,40,5.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18008
18,9,580,13,2.24,8,1.38,5,0.86,103,17.76,105,18.1,100,17.24,205,35.34,5,0.86,36,6.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18009
18,10,735,29,3.95,13,1.77,5,0.68,152,20.68,163,22.18,115,15.65,220,29.93,6,0.82,32,4.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18010
18,11,373,15,4.02,4,1.07,2,0.54,88,23.59,63,16.89,28,7.51,160,42.9,1,0.27,12,3.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18011
18,12,581,24,4.13,8,1.38,4,0.69,116,19.97,108,18.59,62,10.67,223,38.38,7,1.2,29,4.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18012
18,13,467,16,3.43,6,1.28,6,1.28,65,13.92,67,14.35,108,23.13,142,30.41,4,0.86,53,11.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18013
18,14,359,15,4.18,9,2.51,1,0.28,93,25.91,44,12.26,42,11.7,124,34.54,0,0.0,31,8.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18014
18,15,267,9,3.37,1,0.37,1,0.37,55,20.6,45,16.85,41,15.36,76,28.46,0,0.0,39,14.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18015
18,16,427,29,6.79,6,1.41,3,0.7,85,19.91,66,15.46,50,11.71,149,34.89,0,0.0,39,9.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18016
18,17,295,13,4.41,2,0.68,1,0.34,51,17.29,59,20.0,49,16.61,76,25.76,1,0.34,43,14.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18017
18,18,384,3,0.78,2,0.52,4,1.04,42,10.94,54,14.06,88,22.92,64,16.67,2,0.52,125,32.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18018
18,19,363,11,3.03,8,2.2,12,3.31,68,18.73,50,13.77,70,19.28,92,25.34,1,0.28,51,14.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18019
18,20,336,10,2.98,0,0.0,3,0.89,42,12.5,50,14.88,75,22.32,85,25.3,4,1.19,67,19.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18020
18,21,444,17,3.83,6,1.35,2,0.45,73,16.44,100,22.52,65,14.64,154,34.68,3,0.68,24,5.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18021
18,22,504,8,1.59,5,0.99,2,0.4,64,12.7,34,6.75,202,40.08,82,16.27,2,0.4,105,20.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18022
18,23,571,9,1.58,0,0.0,2,0.35,63,11.03,48,8.41,263,46.06,52,9.11,4,0.7,130,22.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18023
18,24,580,13,2.24,9,1.55,4,0.69,53,9.14,64,11.03,202,34.83,68,11.72,2,0.34,165,28.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18024
18,25,304,5,1.64,3,0.99,2,0.66,22,7.24,25,8.22,131,43.09,11,3.62,0,0.0,105,34.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18025
18,26,515,12,2.33,4,0.78,0,0.0,43,8.35,50,9.71,183,35.53,69,13.4,1,0.19,153,29.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18026
19,1,875,5,0.57,3,0.34,4,0.46,56,6.4,60,6.86,634,72.46,46,5.26,1,0.11,66,7.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19001
19,2,740,16,2.16,8,1.08,18,2.43,54,7.3,128,17.3,297,40.14,154,20.81,4,0.54,61,8.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19002
19,3,652,1,0.15,0,0.0,1,0.15,40,6.13,12,1.84,563,86.35,8,1.23,1,0.15,26,3.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19003
19,4,619,2,0.32,2,0.32,1,0.16,28,4.52,15,2.42,505,81.58,18,2.91,0,0.0,48,7.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19004
19,5,630,4,0.63,10,1.59,10,1.59,40,6.35,103,16.35,312,49.52,88,13.97,2,0.32,61,9.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19005
19,6,628,4,0.64,1,0.16,2,0.32,35,5.57,26,4.14,488,77.71,22,3.5,0,0.0,50,7.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19006
19,7,893,7,0.78,4,0.45,12,1.34,39,4.37,70,7.84,656,73.46,40,4.48,2,0.22,63,7.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19007
19,8,501,19,3.79,4,0.8,7,1.4,89,17.76,74,14.77,63,12.57,226,45.11,3,0.6,16,3.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19008
19,9,459,6,1.31,8,1.74,13,2.83,89,19.39,77,16.78,74,16.12,172,37.47,2,0.44,18,3.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19009
19,10,590,4,0.68,14,2.37,15,2.54,28,4.75,71,12.03,300,50.85,97,16.44,3,0.51,56,9.49,2,0.34,0,0.0,0,0.0,0,0.0,0,0.0,19010
19,11,508,8,1.57,3,0.59,5,0.98,36,7.09,23,4.53,379,74.61,34,6.69,1,0.2,19,3.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19011
19,12,839,4,0.48,4,0.48,5,0.6,39,4.65,14,1.67,691,82.36,34,4.05,2,0.24,46,5.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19012
19,13,467,17,3.64,7,1.5,8,1.71,66,14.13,101,21.63,79,16.92,154,32.98,5,1.07,30,6.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19013
19,14,662,8,1.21,6,0.91,10,1.51,49,7.4,125,18.88,290,43.81,151,22.81,1,0.15,22,3.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19014
19,15,487,1,0.21,2,0.41,4,0.82,31,6.37,15,3.08,391,80.29,6,1.23,2,0.41,35,7.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19015
19,16,610,1,0.16,3,0.49,2,0.33,39,6.39,22,3.61,472,77.38,20,3.28,1,0.16,50,8.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19016
19,17,587,4,0.68,0,0.0,9,1.53,22,3.75,33,5.62,459,78.19,15,2.56,1,0.17,44,7.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19017
19,18,528,3,0.57,0,0.0,0,0.0,29,5.49,9,1.7,434,82.2,11,2.08,1,0.19,41,7.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19018
19,19,621,6,0.97,7,1.13,19,3.06,33,5.31,101,16.26,265,42.67,120,19.32,3,0.48,67,10.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19019
19,20,459,15,3.27,7,1.53,7,1.53,55,11.98,75,16.34,98,21.35,167,36.38,3,0.65,32,6.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19020
19,21,861,3,0.35,2,0.23,3,0.35,36,4.18,21,2.44,707,82.11,25,2.9,1,0.12,63,7.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19021
19,22,609,6,0.99,6,0.99,11,1.81,32,5.25,68,11.17,350,57.47,70,11.49,3,0.49,63,10.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19022
19,23,633,2,0.32,6,0.95,7,1.11,38,6.0,43,6.79,464,73.3,35,5.53,2,0.32,36,5.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19023
19,24,607,0,0.0,1,0.16,4,0.66,42,6.92,10,1.65,509,83.86,8,1.32,0,0.0,33,5.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19024
19,25,517,9,1.74,9,1.74,5,0.97,46,8.9,76,14.7,231,44.68,108,20.89,1,0.19,32,6.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19025
19,26,511,2,0.39,3,0.59,5,0.98,32,6.26,53,10.37,303,59.3,66,12.92,3,0.59,44,8.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19026
19,27,694,20,2.88,3,0.43,16,2.31,88,12.68,156,22.48,177,25.5,187,26.95,4,0.58,43,6.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19027
19,28,865,22,2.54,8,0.92,24,2.77,103,11.91,195,22.54,207,23.93,213,24.62,6,0.69,87,10.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19028
19,29,704,0,0.0,1,0.14,6,0.85,51,7.24,26,3.69,544,77.27,16,2.27,1,0.14,59,8.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19029
19,30,613,0,0.0,2,0.33,4,0.65,39,6.36,14,2.28,515,84.01,9,1.47,0,0.0,29,4.73,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16,19030
19,31,853,9,1.06,16,1.88,20,2.34,61,7.15,103,12.08,453,53.11,120,14.07,5,0.59,65,7.62,0,0.0,0,0.0,0,0.0,0,0.0,1,0.12,19031
19,32,479,12,2.51,7,1.46,7,1.46,66,13.78,93,19.42,141,29.44,112,23.38,1,0.21,40,8.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19032
19,33,438,1,0.23,0,0.0,2,0.46,26,5.94,7,1.6,376,85.84,7,1.6,1,0.23,18,4.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19033
19,34,1016,6,0.59,7,0.69,3,0.3,41,4.04,56,5.51,813,80.02,32,3.15,3,0.3,55,5.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19034
19,35,634,7,1.1,7,1.1,12,1.89,38,5.99,62,9.78,375,59.15,71,11.2,8,1.26,54,8.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19035
19,36,519,2,0.39,2,0.39,4,0.77,21,4.05,67,12.91,334,64.35,58,11.18,0,0.0,31,5.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19036
20,1,193,1,0.52,1,0.52,0,0.0,23,11.92,21,10.88,23,11.92,11,5.7,0,0.0,113,58.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20001
20,2,107,1,0.93,2,1.87,0,0.0,4,3.74,11,10.28,21,19.63,10,9.35,0,0.0,58,54.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20002
20,3,135,4,2.96,1,0.74,2,1.48,24,17.78,19,14.07,14,10.37,33,24.44,1,0.74,37,27.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20003
20,4,109,5,4.59,1,0.92,0,0.0,21,19.27,27,24.77,8,7.34,36,33.03,1,0.92,10,9.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20004
20,5,174,15,8.62,0,0.0,1,0.57,48,27.59,20,11.49,23,13.22,58,33.33,0,0.0,9,5.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20005
20,6,155,11,7.1,3,1.94,0,0.0,48,30.97,19,12.26,12,7.74,56,36.13,0,0.0,6,3.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20006
20,7,174,8,4.6,3,1.72,0,0.0,40,22.99,31,17.82,17,9.77,69,39.66,3,1.72,3,1.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20007
20,8,209,16,7.66,5,2.39,0,0.0,73,34.93,18,8.61,13,6.22,78,37.32,0,0.0,6,2.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20008
20,9,359,26,7.24,5,1.39,2,0.56,98,27.3,61,16.99,32,8.91,117,32.59,4,1.11,14,3.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20009
20,10,371,15,4.04,4,1.08,7,1.89,79,21.29,79,21.29,38,10.24,126,33.96,7,1.89,16,4.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20010
20,11,302,23,7.62,5,1.66,3,0.99,84,27.81,54,17.88,18,5.96,99,32.78,5,1.66,11,3.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20011
20,12,53,10,18.87,0,0.0,0,0.0,12,22.64,4,7.55,2,3.77,25,47.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20012
20,13,610,22,3.61,14,2.3,7,1.15,72,11.8,203,33.28,66,10.82,178,29.18,3,0.49,45,7.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20013
20,14,362,9,2.49,19,5.25,6,1.66,63,17.4,94,25.97,30,8.29,129,35.64,3,0.83,9,2.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20014
20,15,277,13,4.69,6,2.17,7,2.53,62,22.38,66,23.83,16,5.78,97,35.02,1,0.36,9,3.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20015
20,16,393,16,4.07,5,1.27,3,0.76,92,23.41,81,20.61,32,8.14,138,35.11,6,1.53,20,5.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20016
20,17,418,23,5.5,11,2.63,8,1.91,73,17.46,111,26.56,45,10.77,113,27.03,4,0.96,30,7.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20017
20,18,544,20,3.68,17,3.13,18,3.31,71,13.05,193,35.48,55,10.11,116,21.32,5,0.92,48,8.82,0,0.0,1,0.18,0,0.0,0,0.0,0,0.0,20018
20,19,295,10,3.39,11,3.73,10,3.39,30,10.17,101,34.24,46,15.59,71,24.07,1,0.34,15,5.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20019
20,20,426,20,4.69,12,2.82,4,0.94,87,20.42,113,26.53,52,12.21,117,27.46,1,0.23,20,4.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20020
20,21,504,40,7.94,14,2.78,10,1.98,100,19.84,139,27.58,46,9.13,138,27.38,2,0.4,15,2.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20021
20,22,436,33,7.57,11,2.52,6,1.38,112,25.69,71,16.28,25,5.73,157,36.01,3,0.69,18,4.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20022
20,23,200,5,2.5,2,1.0,1,0.5,70,35.0,29,14.5,16,8.0,61,30.5,0,0.0,16,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,20023
21,1,517,30,5.8,9,1.74,4,0.77,120,23.21,89,17.21,53,10.25,188,36.36,5,0.97,19,3.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21001
21,2,171,12,7.02,4,2.34,1,0.58,39,22.81,23,13.45,15,8.77,69,40.35,1,0.58,7,4.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21002
21,3,545,18,3.3,6,1.1,2,0.37,126,23.12,87,15.96,62,11.38,223,40.92,4,0.73,17,3.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21003
21,4,453,16,3.53,6,1.32,2,0.44,119,26.27,74,16.34,45,9.93,176,38.85,3,0.66,12,2.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21004
21,5,481,18,3.74,7,1.46,4,0.83,113,23.49,65,13.51,40,8.32,224,46.57,2,0.42,8,1.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21005
21,6,388,17,4.38,5,1.29,2,0.52,102,26.29,51,13.14,22,5.67,178,45.88,2,0.52,9,2.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21006
21,7,579,13,2.25,10,1.73,6,1.04,137,23.66,97,16.75,63,10.88,236,40.76,5,0.86,12,2.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21007
21,8,511,34,6.65,8,1.57,2,0.39,108,21.14,74,14.48,53,10.37,215,42.07,2,0.39,15,2.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21008
21,9,164,5,3.05,2,1.22,8,4.88,27,16.46,42,25.61,15,9.15,54,32.93,1,0.61,10,6.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21009
21,10,534,14,2.62,4,0.75,7,1.31,129,24.16,78,14.61,58,10.86,217,40.64,7,1.31,20,3.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21010
21,11,615,21,3.41,9,1.46,4,0.65,130,21.14,109,17.72,59,9.59,262,42.6,2,0.33,19,3.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21011
21,12,225,8,3.56,4,1.78,2,0.89,75,33.33,34,15.11,22,9.78,74,32.89,0,0.0,6,2.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21012
21,13,387,19,4.91,5,1.29,2,0.52,86,22.22,66,17.05,38,9.82,158,40.83,3,0.78,10,2.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21013
21,14,639,16,2.5,11,1.72,8,1.25,119,18.62,131,20.5,60,9.39,259,40.53,12,1.88,23,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21014
21,15,574,17,2.96,15,2.61,4,0.7,129,22.47,96,16.72,46,8.01,251,43.73,1,0.17,15,2.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21015
21,16,525,18,3.43,6,1.14,6,1.14,101,19.24,106,20.19,41,7.81,231,44.0,2,0.38,14,2.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21016
21,17,404,21,5.2,9,2.23,3,0.74,108,26.73,52,12.87,39,9.65,163,40.35,2,0.5,7,1.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21017
21,18,564,21,3.72,5,0.89,10,1.77,129,22.87,108,19.15,51,9.04,220,39.01,1,0.18,19,3.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21018
21,19,477,21,4.4,6,1.26,7,1.47,81,16.98,95,19.92,58,12.16,191,40.04,6,1.26,12,2.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21019
21,20,411,14,3.41,5,1.22,6,1.46,96,23.36,70,17.03,38,9.25,163,39.66,6,1.46,13,3.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21020
21,21,602,36,5.98,6,1.0,11,1.83,111,18.44,119,19.77,51,8.47,233,38.7,11,1.83,24,3.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21021
21,22,669,30,4.48,7,1.05,8,1.2,152,22.72,128,19.13,70,10.46,246,36.77,4,0.6,24,3.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21022
21,23,466,41,8.8,15,3.22,8,1.72,96,20.6,70,15.02,50,10.73,171,36.7,6,1.29,9,1.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21023
21,24,414,37,8.94,7,1.69,2,0.48,99,23.91,55,13.29,36,8.7,167,40.34,0,0.0,11,2.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21024
21,25,328,25,7.62,5,1.52,4,1.22,78,23.78,51,15.55,25,7.62,127,38.72,3,0.91,10,3.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21025
21,26,386,17,4.4,2,0.52,5,1.3,97,25.13,68,17.62,24,6.22,157,40.67,3,0.78,13,3.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21026
21,27,568,29,5.11,8,1.41,5,0.88,170,29.93,85,14.96,45,7.92,201,35.39,3,0.53,22,3.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21027
21,28,527,40,7.59,9,1.71,8,1.52,96,18.22,90,17.08,48,9.11,221,41.94,1,0.19,14,2.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21028
21,29,521,30,5.76,10,1.92,3,0.58,102,19.58,104,19.96,49,9.4,212,40.69,0,0.0,11,2.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21029
22,1,170,6,3.53,1,0.59,1,0.59,30,17.65,26,15.29,6,3.53,67,39.41,0,0.0,33,19.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22001
22,2,101,2,1.98,0,0.0,0,0.0,8,7.92,27,26.73,9,8.91,26,25.74,0,0.0,29,28.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22002
22,3,281,4,1.42,1,0.36,0,0.0,10,3.56,22,7.83,28,9.96,9,3.2,0,0.0,207,73.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22003
22,4,155,2,1.29,0,0.0,0,0.0,2,1.29,20,12.9,13,8.39,2,1.29,0,0.0,116,74.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22004
22,5,384,5,1.3,0,0.0,3,0.78,15,3.91,62,16.15,48,12.5,22,5.73,1,0.26,228,59.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22005
22,6,189,3,1.59,0,0.0,1,0.53,10,5.29,23,12.17,29,15.34,4,2.12,0,0.0,119,62.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22006
22,7,234,2,0.85,0,0.0,1,0.43,10,4.27,38,16.24,19,8.12,6,2.56,0,0.0,158,67.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22007
22,8,239,2,0.84,0,0.0,3,1.26,12,5.02,25,10.46,36,15.06,6,2.51,0,0.0,155,64.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22008
22,9,246,6,2.44,0,0.0,0,0.0,10,4.07,33,13.41,21,8.54,6,2.44,0,0.0,170,69.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22009
22,10,297,5,1.68,1,0.34,0,0.0,7,2.36,20,6.73,37,12.46,5,1.68,1,0.34,221,74.41,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22010
22,11,385,4,1.04,1,0.26,1,0.26,14,3.64,38,9.87,50,12.99,9,2.34,0,0.0,268,69.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22011
22,12,216,4,1.85,0,0.0,2,0.93,11,5.09,22,10.19,20,9.26,5,2.31,0,0.0,152,70.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22012
