ward,precinct,total,JERRY JOYCE,JERRY JOYCE Percent,PAUL VALLAS,PAUL VALLAS Percent,WILLIE L. WILSON,WILLIE L. WILSON Percent,TONI PRECKWINKLE,TONI PRECKWINKLE Percent,WILLIAM M. DALEY,WILLIAM M. DALEY Percent,GARRY MCCARTHY,GARRY MCCARTHY Percent,GERY CHICO,GERY CHICO Percent,precinct_id
33,17,192,20,10.42,18,9.38,9,4.69,68,35.42,29,15.1,22,11.46,26,13.54,33017
33,18,177,21,11.86,14,7.91,15,8.47,56,31.64,39,22.03,10,5.65,22,12.43,33018
33,19,180,10,5.56,16,8.89,9,5.0,53,29.44,48,26.67,8,4.44,36,20.0,33019
33,20,180,8,4.44,9,5.0,5,2.78,83,46.11,45,25.0,8,4.44,22,12.22,33020
33,21,186,19,10.22,12,6.45,4,2.15,66,35.48,46,24.73,11,5.91,28,15.05,33021
33,22,189,22,11.64,30,15.87,5,2.65,39,20.63,60,31.75,10,5.29,23,12.17,33022
33,23,177,9,5.08,17,9.6,6,3.39,67,37.85,49,27.68,5,2.82,24,13.56,33023
33,24,280,7,2.5,30,10.71,12,4.29,102,36.43,92,32.86,10,3.57,27,9.64,33024
33,25,216,15,6.94,30,13.89,7,3.24,63,29.17,61,28.24,13,6.02,27,12.5,33025
33,26,124,8,6.45,4,3.23,2,1.61,73,58.87,20,16.13,4,3.23,13,10.48,33026
33,27,166,12,7.23,14,8.43,12,7.23,61,36.75,38,22.89,9,5.42,20,12.05,33027
33,28,157,9,5.73,6,3.82,4,2.55,85,54.14,32,20.38,14,8.92,7,4.46,33028
34,1,180,9,5.0,5,2.78,75,41.67,62,34.44,21,11.67,2,1.11,6,3.33,34001
34,2,207,4,1.93,7,3.38,68,32.85,94,45.41,21,10.14,6,2.9,7,3.38,34002
34,3,158,2,1.27,9,5.7,66,41.77,52,32.91,24,15.19,0,0.0,5,3.16,34003
34,4,110,2,1.82,8,7.27,65,59.09,21,19.09,13,11.82,0,0.0,1,0.91,34004
34,5,145,3,2.07,4,2.76,54,37.24,56,38.62,20,13.79,2,1.38,6,4.14,34005
34,6,195,11,5.64,4,2.05,83,42.56,62,31.79,28,14.36,0,0.0,7,3.59,34006
34,7,213,5,2.35,3,1.41,79,37.09,83,38.97,35,16.43,2,0.94,6,2.82,34007
34,8,129,5,3.88,4,3.1,69,53.49,34,26.36,10,7.75,2,1.55,5,3.88,34008
34,9,123,3,2.44,3,2.44,64,52.03,33,26.83,14,11.38,0,0.0,6,4.88,34009
34,10,174,4,2.3,7,4.02,87,50.0,40,22.99,29,16.67,0,0.0,7,4.02,34010
34,11,115,2,1.74,1,0.87,53,46.09,38,33.04,12,10.43,3,2.61,6,5.22,34011
34,12,223,11,4.93,11,4.93,90,40.36,76,34.08,25,11.21,3,1.35,7,3.14,34012
34,13,185,9,4.86,9,4.86,82,44.32,51,27.57,27,14.59,0,0.0,7,3.78,34013
34,14,135,4,2.96,5,3.7,63,46.67,41,30.37,19,14.07,3,2.22,0,0.0,34014
34,15,159,6,3.77,1,0.63,81,50.94,47,29.56,17,10.69,1,0.63,6,3.77,34015
34,16,142,5,3.52,4,2.82,74,52.11,36,25.35,17,11.97,2,1.41,4,2.82,34016
34,17,218,14,6.42,5,2.29,100,45.87,71,32.57,23,10.55,0,0.0,5,2.29,34017
34,18,128,5,3.91,3,2.34,67,52.34,41,32.03,11,8.59,0,0.0,1,0.78,34018
34,19,185,10,5.41,6,3.24,79,42.7,54,29.19,30,16.22,0,0.0,6,3.24,34019
34,20,221,9,4.07,7,3.17,72,32.58,82,37.1,34,15.38,4,1.81,13,5.88,34020
34,21,214,13,6.07,10,4.67,70,32.71,80,37.38,32,14.95,0,0.0,9,4.21,34021
34,22,200,9,4.5,7,3.5,74,37.0,75,37.5,26,13.0,3,1.5,6,3.0,34022
34,23,130,5,3.85,2,1.54,57,43.85,51,39.23,9,6.92,1,0.77,5,3.85,34023
34,24,152,7,4.61,2,1.32,74,48.68,44,28.95,16,10.53,3,1.97,6,3.95,34024
34,25,239,12,5.02,13,5.44,101,42.26,78,32.64,25,10.46,2,0.84,8,3.35,34025
34,26,185,7,3.78,4,2.16,83,44.86,53,28.65,23,12.43,5,2.7,10,5.41,34026
34,27,136,2,1.47,4,2.94,57,41.91,49,36.03,18,13.24,1,0.74,5,3.68,34027
34,28,96,3,3.13,0,0.0,47,48.96,31,32.29,11,11.46,1,1.04,3,3.13,34028
34,29,134,5,3.73,3,2.24,62,46.27,35,26.12,15,11.19,3,2.24,11,8.21,34029
34,30,201,7,3.48,6,2.99,75,37.31,71,35.32,28,13.93,5,2.49,9,4.48,34030
34,31,151,4,2.65,3,1.99,74,49.01,41,27.15,22,14.57,0,0.0,7,4.64,34031
34,32,134,5,3.73,4,2.99,59,44.03,41,30.6,20,14.93,2,1.49,3,2.24,34032
34,33,128,3,2.34,3,2.34,52,40.63,37,28.91,21,16.41,3,2.34,9,7.03,34033
34,34,184,7,3.8,7,3.8,74,40.22,71,38.59,18,9.78,2,1.09,5,2.72,34034
34,35,191,4,2.09,9,4.71,87,45.55,61,31.94,19,9.95,3,1.57,8,4.19,34035
34,36,182,4,2.2,4,2.2,81,44.51,54,29.67,33,18.13,2,1.1,4,2.2,34036
34,37,92,1,1.09,4,4.35,51,55.43,25,27.17,7,7.61,0,0.0,4,4.35,34037
34,38,81,2,2.47,0,0.0,39,48.15,25,30.86,10,12.35,2,2.47,3,3.7,34038
34,39,107,6,5.61,3,2.8,49,45.79,33,30.84,9,8.41,5,4.67,2,1.87,34039
34,40,186,6,3.23,4,2.15,92,49.46,47,25.27,26,13.98,0,0.0,11,5.91,34040
34,41,105,8,7.62,6,5.71,37,35.24,36,34.29,13,12.38,1,0.95,4,3.81,34041
34,42,163,6,3.68,3,1.84,64,39.26,54,33.13,26,15.95,3,1.84,7,4.29,34042
34,43,192,10,5.21,6,3.13,78,40.63,65,33.85,23,11.98,1,0.52,9,4.69,34043
34,44,183,7,3.83,5,2.73,62,33.88,68,37.16,36,19.67,2,1.09,3,1.64,34044
34,45,173,10,5.78,4,2.31,64,36.99,56,32.37,28,16.18,3,1.73,8,4.62,34045
34,46,107,2,1.87,4,3.74,38,35.51,34,31.78,20,18.69,2,1.87,7,6.54,34046
34,47,146,6,4.11,12,8.22,62,42.47,36,24.66,25,17.12,2,1.37,3,2.05,34047
34,48,189,11,5.82,9,4.76,61,32.28,73,38.62,21,11.11,2,1.06,12,6.35,34048
34,49,167,13,7.78,6,3.59,58,34.73,48,28.74,28,16.77,4,2.4,10,5.99,34049
34,50,122,5,4.1,4,3.28,58,47.54,36,29.51,12,9.84,2,1.64,5,4.1,34050
34,51,198,10,5.05,13,6.57,73,36.87,56,28.28,31,15.66,1,0.51,14,7.07,34051
34,52,147,5,3.4,6,4.08,61,41.5,51,34.69,20,13.61,1,0.68,3,2.04,34052
34,53,89,3,3.37,2,2.25,42,47.19,27,30.34,9,10.11,0,0.0,6,6.74,34053
35,1,149,12,8.05,15,10.07,9,6.04,64,42.95,27,18.12,5,3.36,17,11.41,35001
35,2,175,12,6.86,15,8.57,7,4.0,86,49.14,29,16.57,11,6.29,15,8.57,35002
35,3,95,4,4.21,3,3.16,3,3.16,39,41.05,21,22.11,3,3.16,22,23.16,35003
35,4,140,13,9.29,10,7.14,12,8.57,44,31.43,32,22.86,4,2.86,25,17.86,35004
35,5,119,5,4.2,8,6.72,7,5.88,62,52.1,12,10.08,4,3.36,21,17.65,35005
35,6,121,4,3.31,9,7.44,4,3.31,58,47.93,24,19.83,7,5.79,15,12.4,35006
35,7,121,6,4.96,10,8.26,7,5.79,66,54.55,15,12.4,2,1.65,15,12.4,35007
35,8,143,5,3.5,9,6.29,8,5.59,79,55.24,18,12.59,10,6.99,14,9.79,35008
35,9,168,14,8.33,10,5.95,11,6.55,58,34.52,45,26.79,11,6.55,19,11.31,35009
35,10,146,4,2.74,9,6.16,6,4.11,88,60.27,30,20.55,2,1.37,7,4.79,35010
35,11,142,8,5.63,7,4.93,11,7.75,51,35.92,33,23.24,7,4.93,25,17.61,35011
35,12,72,5,6.94,1,1.39,6,8.33,28,38.89,15,20.83,2,2.78,15,20.83,35012
35,13,75,2,2.67,5,6.67,12,16.0,15,20.0,18,24.0,5,6.67,18,24.0,35013
35,14,116,14,12.07,1,0.86,10,8.62,31,26.72,38,32.76,7,6.03,15,12.93,35014
35,15,165,5,3.03,9,5.45,10,6.06,80,48.48,29,17.58,9,5.45,23,13.94,35015
35,16,92,9,9.78,12,13.04,1,1.09,21,22.83,26,28.26,3,3.26,20,21.74,35016
35,17,141,3,2.13,8,5.67,7,4.96,68,48.23,34,24.11,5,3.55,16,11.35,35017
35,18,89,7,7.87,7,7.87,3,3.37,17,19.1,24,26.97,7,7.87,24,26.97,35018
35,19,66,4,6.06,9,13.64,5,7.58,10,15.15,21,31.82,2,3.03,15,22.73,35019
35,20,101,13,12.87,4,3.96,5,4.95,28,27.72,31,30.69,2,1.98,18,17.82,35020
35,21,125,12,9.6,5,4.0,4,3.2,38,30.4,34,27.2,7,5.6,25,20.0,35021
35,22,130,8,6.15,11,8.46,6,4.62,56,43.08,30,23.08,7,5.38,12,9.23,35022
35,23,140,8,5.71,18,12.86,6,4.29,43,30.71,35,25.0,13,9.29,17,12.14,35023
35,24,138,13,9.42,19,13.77,6,4.35,39,28.26,31,22.46,12,8.7,18,13.04,35024
35,25,124,4,3.23,8,6.45,4,3.23,70,56.45,22,17.74,6,4.84,10,8.06,35025
35,26,123,14,11.38,10,8.13,3,2.44,41,33.33,27,21.95,5,4.07,23,18.7,35026
35,27,121,11,9.09,18,14.88,7,5.79,38,31.4,34,28.1,5,4.13,8,6.61,35027
35,28,120,10,8.33,10,8.33,3,2.5,48,40.0,31,25.83,2,1.67,16,13.33,35028
35,29,117,14,11.97,10,8.55,8,6.84,32,27.35,28,23.93,9,7.69,16,13.68,35029
35,30,116,15,12.93,9,7.76,7,6.03,24,20.69,40,34.48,7,6.03,14,12.07,35030
35,31,156,18,11.54,15,9.62,3,1.92,39,25.0,47,30.13,14,8.97,20,12.82,35031
36,1,131,19,14.5,8,6.11,4,3.05,15,11.45,38,29.01,8,6.11,39,29.77,36001
36,2,98,7,7.14,6,6.12,16,16.33,20,20.41,28,28.57,4,4.08,17,17.35,36002
36,3,112,16,14.29,6,5.36,16,14.29,16,14.29,34,30.36,7,6.25,17,15.18,36003
36,4,103,4,3.88,8,7.77,9,8.74,18,17.48,33,32.04,5,4.85,26,25.24,36004
36,5,113,9,7.96,8,7.08,21,18.58,24,21.24,28,24.78,7,6.19,16,14.16,36005
36,6,103,12,11.65,8,7.77,9,8.74,16,15.53,27,26.21,4,3.88,27,26.21,36006
36,7,195,28,14.36,37,18.97,10,5.13,23,11.79,50,25.64,19,9.74,28,14.36,36007
36,8,70,10,14.29,6,8.57,10,14.29,11,15.71,20,28.57,3,4.29,10,14.29,36008
36,9,79,11,13.92,6,7.59,9,11.39,16,20.25,17,21.52,3,3.8,17,21.52,36009
36,10,129,16,12.4,9,6.98,13,10.08,20,15.5,33,25.58,9,6.98,29,22.48,36010
36,11,69,6,8.7,5,7.25,7,10.14,13,18.84,19,27.54,4,5.8,15,21.74,36011
36,12,60,5,8.33,4,6.67,5,8.33,12,20.0,20,33.33,3,5.0,11,18.33,36012
36,13,76,7,9.21,3,3.95,4,5.26,16,21.05,24,31.58,3,3.95,19,25.0,36013
36,14,148,29,19.59,23,15.54,8,5.41,33,22.3,17,11.49,15,10.14,23,15.54,36014
36,15,158,30,18.99,28,17.72,7,4.43,15,9.49,39,24.68,16,10.13,23,14.56,36015
36,16,161,15,9.32,24,14.91,9,5.59,19,11.8,40,24.84,8,4.97,46,28.57,36016
36,17,186,42,22.58,28,15.05,7,3.76,23,12.37,54,29.03,13,6.99,19,10.22,36017
36,18,156,9,5.77,26,16.67,10,6.41,23,14.74,53,33.97,12,7.69,23,14.74,36018
36,19,138,16,11.59,11,7.97,9,6.52,21,15.22,34,24.64,16,11.59,31,22.46,36019
36,20,140,29,20.71,21,15.0,6,4.29,21,15.0,26,18.57,17,12.14,20,14.29,36020
36,21,63,4,6.35,5,7.94,2,3.17,7,11.11,22,34.92,9,14.29,14,22.22,36021
36,22,76,11,14.47,7,9.21,7,9.21,13,17.11,15,19.74,8,10.53,15,19.74,36022
36,23,84,15,17.86,6,7.14,9,10.71,17,20.24,17,20.24,5,5.95,15,17.86,36023
36,24,121,17,14.05,15,12.4,11,9.09,8,6.61,32,26.45,8,6.61,30,24.79,36024
36,25,86,12,13.95,2,2.33,4,4.65,11,12.79,31,36.05,4,4.65,22,25.58,36025
36,26,141,24,17.02,21,14.89,8,5.67,15,10.64,30,21.28,15,10.64,28,19.86,36026
36,27,146,18,12.33,14,9.59,14,9.59,25,17.12,45,30.82,7,4.79,23,15.75,36027
36,28,126,23,18.25,12,9.52,11,8.73,15,11.9,33,26.19,12,9.52,20,15.87,36028
36,29,173,28,16.18,37,21.39,12,6.94,8,4.62,50,28.9,17,9.83,21,12.14,36029
36,30,147,20,13.61,27,18.37,4,2.72,14,9.52,38,25.85,16,10.88,28,19.05,36030
37,1,106,5,4.72,4,3.77,44,41.51,34,32.08,12,11.32,2,1.89,5,4.72,37001
37,2,79,3,3.8,0,0.0,30,37.97,19,24.05,19,24.05,0,0.0,8,10.13,37002
37,3,84,2,2.38,1,1.19,50,59.52,19,22.62,10,11.9,0,0.0,2,2.38,37003
37,4,105,3,2.86,7,6.67,53,50.48,27,25.71,10,9.52,2,1.9,3,2.86,37004
37,5,178,3,1.69,9,5.06,83,46.63,49,27.53,23,12.92,4,2.25,7,3.93,37005
37,6,135,4,2.96,6,4.44,72,53.33,27,20.0,22,16.3,0,0.0,4,2.96,37006
37,7,88,5,5.68,3,3.41,49,55.68,9,10.23,18,20.45,0,0.0,4,4.55,37007
37,8,69,1,1.45,3,4.35,25,36.23,19,27.54,15,21.74,4,5.8,2,2.9,37008
37,9,138,3,2.17,2,1.45,72,52.17,41,29.71,17,12.32,1,0.72,2,1.45,37009
37,10,138,6,4.35,8,5.8,47,34.06,41,29.71,26,18.84,3,2.17,7,5.07,37010
37,11,94,2,2.13,1,1.06,50,53.19,34,36.17,2,2.13,4,4.26,1,1.06,37011
37,12,99,2,2.02,6,6.06,33,33.33,26,26.26,17,17.17,2,2.02,13,13.13,37012
37,13,90,3,3.33,1,1.11,41,45.56,26,28.89,16,17.78,1,1.11,2,2.22,37013
37,14,136,3,2.21,2,1.47,59,43.38,48,35.29,23,16.91,1,0.74,0,0.0,37014
37,15,163,1,0.61,4,2.45,82,50.31,52,31.9,17,10.43,1,0.61,6,3.68,37015
37,16,163,4,2.45,7,4.29,75,46.01,53,32.52,16,9.82,1,0.61,7,4.29,37016
37,17,115,3,2.61,2,1.74,72,62.61,24,20.87,8,6.96,2,1.74,4,3.48,37017
37,18,127,4,3.15,3,2.36,65,51.18,34,26.77,16,12.6,1,0.79,4,3.15,37018
37,19,84,0,0.0,3,3.57,52,61.9,19,22.62,5,5.95,1,1.19,4,4.76,37019
37,20,114,3,2.63,3,2.63,53,46.49,31,27.19,20,17.54,2,1.75,2,1.75,37020
37,21,145,0,0.0,6,4.14,59,40.69,40,27.59,31,21.38,1,0.69,8,5.52,37021
37,22,114,2,1.75,5,4.39,53,46.49,21,18.42,18,15.79,4,3.51,11,9.65,37022
37,23,132,3,2.27,7,5.3,65,49.24,38,28.79,13,9.85,3,2.27,3,2.27,37023
37,24,155,8,5.16,4,2.58,82,52.9,31,20.0,20,12.9,3,1.94,7,4.52,37024
37,25,109,0,0.0,3,2.75,59,54.13,34,31.19,12,11.01,0,0.0,1,0.92,37025
37,26,188,4,2.13,8,4.26,78,41.49,50,26.6,41,21.81,1,0.53,6,3.19,37026
37,27,161,5,3.11,3,1.86,89,55.28,38,23.6,20,12.42,1,0.62,5,3.11,37027
37,28,115,3,2.61,2,1.74,52,45.22,36,31.3,19,16.52,0,0.0,3,2.61,37028
37,29,134,2,1.49,4,2.99,67,50.0,41,30.6,13,9.7,1,0.75,6,4.48,37029
37,30,131,2,1.53,2,1.53,84,64.12,28,21.37,12,9.16,1,0.76,2,1.53,37030
37,31,151,8,5.3,2,1.32,63,41.72,47,31.13,29,19.21,1,0.66,1,0.66,37031
37,32,132,2,1.52,8,6.06,61,46.21,36,27.27,19,14.39,0,0.0,6,4.55,37032
37,33,181,5,2.76,4,2.21,78,43.09,62,34.25,28,15.47,2,1.1,2,1.1,37033
37,34,124,2,1.61,3,2.42,52,41.94,36,29.03,22,17.74,3,2.42,6,4.84,37034
37,35,162,2,1.23,6,3.7,83,51.23,39,24.07,22,13.58,3,1.85,7,4.32,37035
37,36,105,3,2.86,2,1.9,57,54.29,26,24.76,13,12.38,2,1.9,2,1.9,37036
37,37,175,3,1.71,3,1.71,76,43.43,49,28.0,32,18.29,0,0.0,12,6.86,37037
37,38,151,3,1.99,6,3.97,79,52.32,33,21.85,23,15.23,7,4.64,0,0.0,37038
37,39,123,4,3.25,1,0.81,56,45.53,36,29.27,17,13.82,1,0.81,8,6.5,37039
37,40,162,3,1.85,6,3.7,85,52.47,42,25.93,20,12.35,1,0.62,5,3.09,37040
37,41,115,8,6.96,2,1.74,50,43.48,21,18.26,22,19.13,4,3.48,8,6.96,37041
38,1,138,23,16.67,25,18.12,3,2.17,23,16.67,35,25.36,8,5.8,21,15.22,38001
38,2,322,90,27.95,62,19.25,14,4.35,11,3.42,80,24.84,26,8.07,39,12.11,38002
38,3,188,35,18.62,22,11.7,4,2.13,11,5.85,68,36.17,14,7.45,34,18.09,38003
38,4,169,29,17.16,26,15.38,13,7.69,15,8.88,40,23.67,21,12.43,25,14.79,38004
38,5,154,32,20.78,19,12.34,10,6.49,10,6.49,35,22.73,17,11.04,31,20.13,38005
38,6,173,24,13.87,31,17.92,8,4.62,21,12.14,38,21.97,19,10.98,32,18.5,38006
38,7,191,63,32.98,31,16.23,10,5.24,6,3.14,38,19.9,25,13.09,18,9.42,38007
38,8,165,31,18.79,21,12.73,11,6.67,24,14.55,42,25.45,7,4.24,29,17.58,38008
38,9,212,56,26.42,31,14.62,19,8.96,17,8.02,47,22.17,18,8.49,24,11.32,38009
38,10,138,34,24.64,25,18.12,14,10.14,10,7.25,34,24.64,11,7.97,10,7.25,38010
38,11,148,36,24.32,33,22.3,3,2.03,13,8.78,38,25.68,13,8.78,12,8.11,38011
38,12,258,65,25.19,51,19.77,4,1.55,11,4.26,68,26.36,33,12.79,26,10.08,38012
38,13,218,56,25.69,42,19.27,7,3.21,17,7.8,39,17.89,28,12.84,29,13.3,38013
38,14,200,38,19.0,27,13.5,11,5.5,20,10.0,43,21.5,16,8.0,45,22.5,38014
38,15,168,30,17.86,20,11.9,10,5.95,28,16.67,45,26.79,11,6.55,24,14.29,38015
38,16,215,52,24.19,37,17.21,10,4.65,14,6.51,52,24.19,20,9.3,30,13.95,38016
38,17,239,87,36.4,38,15.9,7,2.93,18,7.53,39,16.32,23,9.62,27,11.3,38017
38,18,188,33,17.55,29,15.43,10,5.32,21,11.17,46,24.47,27,14.36,22,11.7,38018
38,19,239,37,15.48,32,13.39,12,5.02,29,12.13,63,26.36,23,9.62,43,17.99,38019
38,20,215,65,30.23,21,9.77,15,6.98,16,7.44,47,21.86,19,8.84,32,14.88,38020
38,21,149,22,14.77,25,16.78,9,6.04,23,15.44,33,22.15,11,7.38,26,17.45,38021
38,22,184,36,19.57,32,17.39,2,1.09,23,12.5,46,25.0,22,11.96,23,12.5,38022
38,23,187,22,11.76,31,16.58,15,8.02,27,14.44,40,21.39,11,5.88,41,21.93,38023
38,24,235,49,20.85,35,14.89,8,3.4,21,8.94,57,24.26,22,9.36,43,18.3,38024
38,25,165,27,16.36,26,15.76,6,3.64,20,12.12,44,26.67,12,7.27,30,18.18,38025
38,26,201,25,12.44,35,17.41,6,2.99,25,12.44,53,26.37,22,10.95,35,17.41,38026
38,27,180,42,23.33,14,7.78,15,8.33,8,4.44,48,26.67,12,6.67,41,22.78,38027
38,28,271,65,23.99,49,18.08,18,6.64,14,5.17,65,23.99,31,11.44,29,10.7,38028
38,29,168,38,22.62,18,10.71,3,1.79,19,11.31,39,23.21,28,16.67,23,13.69,38029
38,30,212,57,26.89,17,8.02,13,6.13,22,10.38,49,23.11,28,13.21,26,12.26,38030
38,31,203,28,13.79,37,18.23,10,4.93,33,16.26,53,26.11,12,5.91,30,14.78,38031
38,32,142,23,16.2,14,9.86,9,6.34,29,20.42,38,26.76,16,11.27,13,9.15,38032
38,33,110,11,10.0,24,21.82,5,4.55,19,17.27,26,23.64,3,2.73,22,20.0,38033
38,34,169,22,13.02,29,17.16,6,3.55,31,18.34,49,28.99,12,7.1,20,11.83,38034
38,35,162,24,14.81,16,9.88,8,4.94,20,12.35,48,29.63,12,7.41,34,20.99,38035
38,36,136,28,20.59,16,11.76,13,9.56,17,12.5,35,25.74,7,5.15,20,14.71,38036
38,37,174,21,12.07,35,20.11,4,2.3,22,12.64,48,27.59,19,10.92,25,14.37,38037
38,38,170,45,26.47,12,7.06,4,2.35,22,12.94,32,18.82,29,17.06,26,15.29,38038
38,39,202,38,18.81,27,13.37,14,6.93,20,9.9,53,26.24,17,8.42,33,16.34,38039
38,40,176,17,9.66,25,14.2,5,2.84,25,14.2,66,37.5,15,8.52,23,13.07,38040
38,41,169,20,11.83,35,20.71,2,1.18,31,18.34,42,24.85,4,2.37,35,20.71,38041
39,1,260,30,11.54,61,23.46,17,6.54,21,8.08,90,34.62,23,8.85,18,6.92,39001
39,2,273,48,17.58,25,9.16,7,2.56,50,18.32,77,28.21,15,5.49,51,18.68,39002
39,3,173,22,12.72,21,12.14,9,5.2,40,23.12,48,27.75,13,7.51,20,11.56,39003
39,4,245,46,18.78,44,17.96,8,3.27,11,4.49,80,32.65,26,10.61,30,12.24,39004
39,5,200,30,15.0,27,13.5,6,3.0,29,14.5,65,32.5,12,6.0,31,15.5,39005
39,6,168,24,14.29,24,14.29,8,4.76,35,20.83,45,26.79,13,7.74,19,11.31,39006
39,7,183,25,13.66,31,16.94,7,3.83,43,23.5,23,12.57,17,9.29,37,20.22,39007
39,8,197,33,16.75,40,20.3,7,3.55,38,19.29,46,23.35,11,5.58,22,11.17,39008
39,9,187,26,13.9,27,14.44,10,5.35,25,13.37,41,21.93,25,13.37,33,17.65,39009
39,10,89,9,10.11,7,7.87,2,2.25,39,43.82,20,22.47,1,1.12,11,12.36,39010
39,11,197,30,15.23,41,20.81,12,6.09,26,13.2,47,23.86,12,6.09,29,14.72,39011
39,12,165,20,12.12,17,10.3,7,4.24,57,34.55,36,21.82,12,7.27,16,9.7,39012
39,13,169,17,10.06,25,14.79,13,7.69,31,18.34,57,33.73,9,5.33,17,10.06,39013
39,14,178,32,17.98,19,10.67,9,5.06,30,16.85,49,27.53,18,10.11,21,11.8,39014
39,15,267,38,14.23,44,16.48,9,3.37,15,5.62,120,44.94,17,6.37,24,8.99,39015
39,16,108,13,12.04,15,13.89,10,9.26,21,19.44,36,33.33,7,6.48,6,5.56,39016
39,17,182,23,12.64,27,14.84,8,4.4,28,15.38,57,31.32,20,10.99,19,10.44,39017
39,18,209,20,9.57,27,12.92,6,2.87,68,32.54,68,32.54,4,1.91,16,7.66,39018
39,19,202,35,17.33,28,13.86,12,5.94,52,25.74,35,17.33,17,8.42,23,11.39,39019
39,20,305,79,25.9,52,17.05,11,3.61,32,10.49,73,23.93,16,5.25,42,13.77,39020
39,21,229,40,17.47,41,17.9,19,8.3,18,7.86,70,30.57,23,10.04,18,7.86,39021
39,22,112,7,6.25,18,16.07,9,8.04,34,30.36,32,28.57,1,0.89,11,9.82,39022
39,23,278,54,19.42,63,22.66,20,7.19,31,11.15,70,25.18,20,7.19,20,7.19,39023
39,24,357,72,20.17,66,18.49,16,4.48,38,10.64,92,25.77,33,9.24,40,11.2,39024
39,25,116,12,10.34,10,8.62,7,6.03,33,28.45,29,25.0,6,5.17,19,16.38,39025
39,26,252,46,18.25,36,14.29,10,3.97,31,12.3,70,27.78,16,6.35,43,17.06,39026
39,27,55,4,7.27,7,12.73,4,7.27,8,14.55,25,45.45,1,1.82,6,10.91,39027
39,28,214,18,8.41,30,14.02,14,6.54,62,28.97,39,18.22,17,7.94,34,15.89,39028
39,29,81,6,7.41,7,8.64,3,3.7,26,32.1,20,24.69,6,7.41,13,16.05,39029
39,30,161,6,3.73,25,15.53,11,6.83,58,36.02,35,21.74,8,4.97,18,11.18,39030
39,31,134,12,8.96,18,13.43,7,5.22,38,28.36,28,20.9,11,8.21,20,14.93,39031
39,32,189,20,10.58,41,21.69,6,3.17,27,14.29,61,32.28,16,8.47,18,9.52,39032
39,33,197,19,9.64,20,10.15,5,2.54,61,30.96,67,34.01,10,5.08,15,7.61,39033
39,34,162,18,11.11,17,10.49,9,5.56,47,29.01,41,25.31,17,10.49,13,8.02,39034
39,35,163,12,7.36,26,15.95,8,4.91,55,33.74,45,27.61,4,2.45,13,7.98,39035
39,36,64,8,12.5,6,9.38,4,6.25,9,14.06,18,28.13,1,1.56,18,28.13,39036
39,37,269,44,16.36,62,23.05,4,1.49,45,16.73,94,34.94,5,1.86,15,5.58,39037
39,38,132,15,11.36,30,22.73,2,1.52,25,18.94,30,22.73,8,6.06,22,16.67,39038
39,39,133,12,9.02,20,15.04,6,4.51,25,18.8,40,30.08,7,5.26,23,17.29,39039
39,40,232,34,14.66,51,21.98,11,4.74,23,9.91,76,32.76,17,7.33,20,8.62,39040
39,41,256,42,16.41,46,17.97,17,6.64,39,15.23,70,27.34,14,5.47,28,10.94,39041
39,42,340,41,12.06,67,19.71,9,2.65,25,7.35,154,45.29,16,4.71,28,8.24,39042
39,43,246,40,16.26,59,23.98,4,1.63,24,9.76,68,27.64,12,4.88,39,15.85,39043
39,44,214,25,11.68,51,23.83,16,7.48,26,12.15,59,27.57,8,3.74,29,13.55,39044
39,45,293,36,12.29,57,19.45,12,4.1,28,9.56,102,34.81,20,6.83,38,12.97,39045
40,1,205,39,19.02,32,15.61,9,4.39,36,17.56,43,20.98,18,8.78,28,13.66,40001
40,2,163,21,12.88,32,19.63,6,3.68,38,23.31,33,20.25,9,5.52,24,14.72,40002
40,3,173,15,8.67,16,9.25,10,5.78,69,39.88,39,22.54,9,5.2,15,8.67,40003
40,4,119,6,5.04,21,17.65,2,1.68,37,31.09,34,28.57,4,3.36,15,12.61,40004
40,5,199,29,14.57,26,13.07,5,2.51,51,25.63,51,25.63,16,8.04,21,10.55,40005
40,6,146,10,6.85,20,13.7,5,3.42,85,58.22,8,5.48,7,4.79,11,7.53,40006
40,7,192,15,7.81,48,25.0,9,4.69,56,29.17,35,18.23,7,3.65,22,11.46,40007
40,8,196,5,2.55,25,12.76,6,3.06,89,45.41,52,26.53,4,2.04,15,7.65,40008
40,9,149,25,16.78,7,4.7,18,12.08,38,25.5,32,21.48,6,4.03,23,15.44,40009
40,10,156,24,15.38,23,14.74,9,5.77,44,28.21,35,22.44,9,5.77,12,7.69,40010
40,11,196,24,12.24,21,10.71,11,5.61,55,28.06,59,30.1,4,2.04,22,11.22,40011
40,12,123,22,17.89,19,15.45,5,4.07,30,24.39,34,27.64,4,3.25,9,7.32,40012
40,13,193,10,5.18,23,11.92,2,1.04,91,47.15,45,23.32,6,3.11,16,8.29,40013
40,14,147,22,14.97,26,17.69,5,3.4,23,15.65,42,28.57,7,4.76,22,14.97,40014
40,15,172,22,12.79,19,11.05,5,2.91,40,23.26,42,24.42,17,9.88,27,15.7,40015
40,16,191,10,5.24,20,10.47,5,2.62,82,42.93,47,24.61,11,5.76,16,8.38,40016
40,17,190,25,13.16,20,10.53,2,1.05,57,30.0,47,24.74,10,5.26,29,15.26,40017
