ward,precinct,total,Mark Steven Kirk,Mark Steven Kirk Percent,Tammy Duckworth,Tammy Duckworth Percent,Kenton McMillen,Kenton McMillen Percent,Scott Summers,Scott Summers Percent,precinct_id
31,15,306,64,20.92,223,72.88,10,3.27,9,2.94,31015
31,16,432,45,10.42,364,84.26,13,3.01,10,2.31,31016
31,17,340,71,20.88,258,75.88,5,1.47,6,1.76,31017
31,18,313,45,14.38,255,81.47,8,2.56,5,1.6,31018
31,19,299,51,17.06,234,78.26,4,1.34,10,3.34,31019
31,20,338,50,14.79,275,81.36,8,2.37,5,1.48,31020
31,21,353,57,16.15,277,78.47,9,2.55,10,2.83,31021
31,22,333,45,13.51,271,81.38,10,3.0,7,2.1,31022
31,23,333,49,14.71,264,79.28,10,3.0,10,3.0,31023
31,24,357,56,15.69,280,78.43,12,3.36,9,2.52,31024
31,25,338,61,18.05,247,73.08,15,4.44,15,4.44,31025
31,26,370,67,18.11,285,77.03,7,1.89,11,2.97,31026
31,27,368,60,16.3,283,76.9,13,3.53,12,3.26,31027
31,28,333,50,15.02,247,74.17,19,5.71,17,5.11,31028
31,29,346,51,14.74,272,78.61,16,4.62,7,2.02,31029
31,30,283,35,12.37,229,80.92,7,2.47,12,4.24,31030
31,31,330,69,20.91,243,73.64,11,3.33,7,2.12,31031
31,32,311,53,17.04,236,75.88,13,4.18,9,2.89,31032
31,33,342,72,21.05,251,73.39,8,2.34,11,3.22,31033
31,34,368,56,15.22,283,76.9,14,3.8,15,4.08,31034
31,35,366,64,17.49,281,76.78,13,3.55,8,2.19,31035
31,36,351,58,16.52,275,78.35,7,1.99,11,3.13,31036
31,37,326,40,12.27,267,81.9,9,2.76,10,3.07,31037
31,38,368,47,12.77,293,79.62,16,4.35,12,3.26,31038
31,39,382,39,10.21,319,83.51,9,2.36,15,3.93,31039
31,40,387,49,12.66,311,80.36,10,2.58,17,4.39,31040
31,41,331,40,12.08,265,80.06,13,3.93,13,3.93,31041
32,1,751,186,24.77,525,69.91,20,2.66,20,2.66,32001
32,2,737,203,27.54,497,67.44,23,3.12,14,1.9,32002
32,3,688,88,12.79,548,79.65,14,2.03,38,5.52,32003
32,4,622,160,25.72,435,69.94,19,3.05,8,1.29,32004
32,5,669,122,18.24,512,76.53,15,2.24,20,2.99,32005
32,6,734,171,23.3,515,70.16,21,2.86,27,3.68,32006
32,7,700,195,27.86,478,68.29,16,2.29,11,1.57,32007
32,8,787,255,32.4,493,62.64,23,2.92,16,2.03,32008
32,9,670,151,22.54,478,71.34,24,3.58,17,2.54,32009
32,10,703,193,27.45,476,67.71,21,2.99,13,1.85,32010
32,11,582,46,7.9,508,87.29,9,1.55,19,3.26,32011
32,12,471,44,9.34,399,84.71,14,2.97,14,2.97,32012
32,13,696,213,30.6,450,64.66,21,3.02,12,1.72,32013
32,14,661,90,13.62,541,81.85,20,3.03,10,1.51,32014
32,15,628,151,24.04,444,70.7,12,1.91,21,3.34,32015
32,16,633,115,18.17,485,76.62,20,3.16,13,2.05,32016
32,17,625,75,12.0,513,82.08,17,2.72,20,3.2,32017
32,18,628,233,37.1,376,59.87,14,2.23,5,0.8,32018
32,19,622,139,22.35,444,71.38,19,3.05,20,3.22,32019
32,20,622,43,6.91,538,86.5,15,2.41,26,4.18,32020
32,21,670,163,24.33,473,70.6,20,2.99,14,2.09,32021
32,22,827,91,11.0,687,83.07,18,2.18,31,3.75,32022
32,23,664,230,34.64,392,59.04,23,3.46,19,2.86,32023
32,24,555,224,40.36,304,54.77,18,3.24,9,1.62,32024
32,25,634,170,26.81,426,67.19,16,2.52,22,3.47,32025
32,26,659,75,11.38,558,84.67,15,2.28,11,1.67,32026
32,27,641,237,36.97,386,60.22,12,1.87,6,0.94,32027
32,28,619,66,10.66,514,83.04,12,1.94,27,4.36,32028
32,29,696,134,19.25,527,75.72,15,2.16,20,2.87,32029
32,30,670,238,35.52,407,60.75,17,2.54,8,1.19,32030
32,31,695,199,28.63,446,64.17,32,4.6,18,2.59,32031
32,32,650,135,20.77,480,73.85,16,2.46,19,2.92,32032
32,33,663,193,29.11,431,65.01,23,3.47,16,2.41,32033
32,34,695,154,22.16,501,72.09,21,3.02,19,2.73,32034
32,35,672,181,26.93,450,66.96,23,3.42,18,2.68,32035
32,36,696,179,25.72,486,69.83,12,1.72,19,2.73,32036
32,37,640,131,20.47,470,73.44,23,3.59,16,2.5,32037
32,38,642,175,27.26,436,67.91,15,2.34,16,2.49,32038
32,39,735,278,37.82,435,59.18,13,1.77,9,1.22,32039
32,40,706,170,24.08,493,69.83,29,4.11,14,1.98,32040
32,41,674,217,32.2,431,63.95,15,2.23,11,1.63,32041
32,42,600,166,27.67,407,67.83,16,2.67,11,1.83,32042
32,43,566,72,12.72,458,80.92,16,2.83,20,3.53,32043
33,1,657,79,12.02,540,82.19,18,2.74,20,3.04,33001
33,2,820,142,17.32,637,77.68,17,2.07,24,2.93,33002
33,3,744,97,13.04,598,80.38,18,2.42,31,4.17,33003
33,4,836,126,15.07,649,77.63,28,3.35,33,3.95,33004
33,5,575,94,16.35,450,78.26,13,2.26,18,3.13,33005
33,6,585,87,14.87,461,78.8,15,2.56,22,3.76,33006
33,7,698,89,12.75,564,80.8,23,3.3,22,3.15,33007
33,8,792,114,14.39,651,82.2,18,2.27,9,1.14,33008
33,9,723,155,21.44,515,71.23,25,3.46,28,3.87,33009
33,10,586,119,20.31,445,75.94,16,2.73,6,1.02,33010
33,11,706,110,15.58,552,78.19,14,1.98,30,4.25,33011
33,12,673,121,17.98,494,73.4,31,4.61,27,4.01,33012
33,13,631,69,10.94,513,81.3,21,3.33,28,4.44,33013
33,14,331,43,12.99,265,80.06,10,3.02,13,3.93,33014
33,15,708,101,14.27,575,81.21,10,1.41,22,3.11,33015
33,16,872,130,14.91,684,78.44,18,2.06,40,4.59,33016
33,17,719,120,16.69,546,75.94,29,4.03,24,3.34,33017
33,18,834,102,12.23,670,80.34,24,2.88,38,4.56,33018
33,19,700,123,17.57,537,76.71,19,2.71,21,3.0,33019
33,20,756,97,12.83,615,81.35,18,2.38,26,3.44,33020
33,21,689,90,13.06,543,78.81,28,4.06,28,4.06,33021
33,22,607,100,16.47,476,78.42,12,1.98,19,3.13,33022
33,23,687,95,13.83,552,80.35,22,3.2,18,2.62,33023
33,24,789,123,15.59,633,80.23,14,1.77,19,2.41,33024
33,25,785,115,14.65,624,79.49,26,3.31,20,2.55,33025
33,26,518,59,11.39,426,82.24,15,2.9,18,3.47,33026
33,27,702,103,14.67,558,79.49,15,2.14,26,3.7,33027
33,28,600,66,11.0,503,83.83,16,2.67,15,2.5,33028
34,1,501,11,2.2,476,95.01,8,1.6,6,1.2,34001
34,2,373,11,2.95,358,95.98,2,0.54,2,0.54,34002
34,3,535,16,2.99,502,93.83,7,1.31,10,1.87,34003
34,4,409,12,2.93,391,95.6,2,0.49,4,0.98,34004
34,5,438,8,1.83,417,95.21,4,0.91,9,2.05,34005
34,6,538,26,4.83,496,92.19,7,1.3,9,1.67,34006
34,7,517,9,1.74,492,95.16,6,1.16,10,1.93,34007
34,8,410,5,1.22,397,96.83,3,0.73,5,1.22,34008
34,9,442,16,3.62,412,93.21,9,2.04,5,1.13,34009
34,10,459,10,2.18,436,94.99,5,1.09,8,1.74,34010
34,11,442,6,1.36,419,94.8,5,1.13,12,2.71,34011
34,12,515,10,1.94,489,94.95,6,1.17,10,1.94,34012
34,13,510,12,2.35,484,94.9,9,1.76,5,0.98,34013
34,14,416,21,5.05,386,92.79,3,0.72,6,1.44,34014
34,15,478,6,1.26,460,96.23,5,1.05,7,1.46,34015
34,16,439,11,2.51,414,94.31,7,1.59,7,1.59,34016
34,17,607,20,3.29,576,94.89,7,1.15,4,0.66,34017
34,18,387,14,3.62,367,94.83,5,1.29,1,0.26,34018
34,19,614,17,2.77,578,94.14,9,1.47,10,1.63,34019
34,20,526,16,3.04,499,94.87,5,0.95,6,1.14,34020
34,21,522,13,2.49,498,95.4,7,1.34,4,0.77,34021
34,22,440,21,4.77,410,93.18,5,1.14,4,0.91,34022
34,23,403,10,2.48,386,95.78,4,0.99,3,0.74,34023
34,24,454,10,2.2,427,94.05,8,1.76,9,1.98,34024
34,25,509,9,1.77,483,94.89,7,1.38,10,1.96,34025
34,26,519,11,2.12,505,97.3,1,0.19,2,0.39,34026
34,27,440,14,3.18,419,95.23,1,0.23,6,1.36,34027
34,28,364,7,1.92,351,96.43,3,0.82,3,0.82,34028
34,29,401,9,2.24,381,95.01,5,1.25,6,1.5,34029
34,30,413,9,2.18,396,95.88,5,1.21,3,0.73,34030
34,31,432,18,4.17,399,92.36,7,1.62,8,1.85,34031
34,32,478,7,1.46,460,96.23,4,0.84,7,1.46,34032
34,33,456,7,1.54,438,96.05,9,1.97,2,0.44,34033
34,34,516,11,2.13,501,97.09,3,0.58,1,0.19,34034
34,35,544,19,3.49,511,93.93,6,1.1,8,1.47,34035
34,36,432,16,3.7,404,93.52,4,0.93,8,1.85,34036
34,37,356,10,2.81,335,94.1,5,1.4,6,1.69,34037
34,38,295,7,2.37,279,94.58,3,1.02,6,2.03,34038
34,39,378,13,3.44,356,94.18,7,1.85,2,0.53,34039
34,40,542,12,2.21,514,94.83,8,1.48,8,1.48,34040
34,41,356,6,1.69,338,94.94,4,1.12,8,2.25,34041
34,42,444,10,2.25,424,95.5,5,1.13,5,1.13,34042
34,43,420,12,2.86,396,94.29,4,0.95,8,1.9,34043
34,44,471,10,2.12,453,96.18,3,0.64,5,1.06,34044
34,45,495,21,4.24,462,93.33,8,1.62,4,0.81,34045
34,46,308,13,4.22,293,95.13,1,0.32,1,0.32,34046
34,47,506,16,3.16,476,94.07,8,1.58,6,1.19,34047
34,48,487,6,1.23,467,95.89,4,0.82,10,2.05,34048
34,49,566,17,3.0,538,95.05,7,1.24,4,0.71,34049
34,50,437,15,3.43,410,93.82,5,1.14,7,1.6,34050
34,51,491,9,1.83,473,96.33,5,1.02,4,0.81,34051
34,52,348,9,2.59,335,96.26,2,0.57,2,0.57,34052
34,53,374,13,3.48,353,94.39,3,0.8,5,1.34,34053
35,1,566,86,15.19,452,79.86,18,3.18,10,1.77,35001
35,2,541,77,14.23,437,80.78,8,1.48,19,3.51,35002
35,3,521,53,10.17,431,82.73,20,3.84,17,3.26,35003
35,4,530,90,16.98,402,75.85,14,2.64,24,4.53,35004
35,5,500,47,9.4,416,83.2,15,3.0,22,4.4,35005
35,6,522,71,13.6,411,78.74,16,3.07,24,4.6,35006
35,7,554,49,8.84,464,83.75,21,3.79,20,3.61,35007
35,8,564,46,8.16,478,84.75,15,2.66,25,4.43,35008
35,9,560,90,16.07,439,78.39,12,2.14,19,3.39,35009
35,10,711,52,7.31,603,84.81,17,2.39,39,5.49,35010
35,11,584,68,11.64,467,79.97,22,3.77,27,4.62,35011
35,12,379,34,8.97,324,85.49,9,2.37,12,3.17,35012
35,13,408,46,11.27,334,81.86,17,4.17,11,2.7,35013
35,14,439,45,10.25,359,81.78,18,4.1,17,3.87,35014
35,15,637,77,12.09,516,81.0,20,3.14,24,3.77,35015
35,16,384,39,10.16,316,82.29,16,4.17,13,3.39,35016
35,17,623,52,8.35,542,87.0,12,1.93,17,2.73,35017
35,18,430,38,8.84,361,83.95,17,3.95,14,3.26,35018
35,19,345,30,8.7,293,84.93,8,2.32,14,4.06,35019
35,20,518,73,14.09,417,80.5,10,1.93,18,3.47,35020
35,21,503,68,13.52,399,79.32,12,2.39,24,4.77,35021
35,22,641,91,14.2,510,79.56,17,2.65,23,3.59,35022
35,23,553,77,13.92,435,78.66,23,4.16,18,3.25,35023
35,24,500,66,13.2,394,78.8,19,3.8,21,4.2,35024
35,25,681,58,8.52,571,83.85,20,2.94,32,4.7,35025
35,26,476,91,19.12,342,71.85,23,4.83,20,4.2,35026
35,27,512,67,13.09,413,80.66,21,4.1,11,2.15,35027
35,28,521,58,11.13,419,80.42,14,2.69,30,5.76,35028
35,29,534,64,11.99,433,81.09,19,3.56,18,3.37,35029
35,30,561,69,12.3,449,80.04,21,3.74,22,3.92,35030
35,31,598,93,15.55,471,78.76,13,2.17,21,3.51,35031
36,1,526,91,17.3,411,78.14,15,2.85,9,1.71,36001
36,2,491,73,14.87,381,77.6,17,3.46,20,4.07,36002
36,3,439,69,15.72,348,79.27,13,2.96,9,2.05,36003
36,4,512,62,12.11,435,84.96,7,1.37,8,1.56,36004
36,5,476,64,13.45,390,81.93,7,1.47,15,3.15,36005
36,6,437,56,12.81,353,80.78,21,4.81,7,1.6,36006
36,7,553,193,34.9,321,58.05,21,3.8,18,3.25,36007
36,8,409,39,9.54,340,83.13,18,4.4,12,2.93,36008
36,9,458,48,10.48,384,83.84,15,3.28,11,2.4,36009
36,10,555,98,17.66,414,74.59,23,4.14,20,3.6,36010
36,11,398,47,11.81,321,80.65,14,3.52,16,4.02,36011
36,12,317,25,7.89,274,86.44,10,3.15,8,2.52,36012
36,13,339,32,9.44,296,87.32,5,1.47,6,1.77,36013
36,14,526,116,22.05,376,71.48,12,2.28,22,4.18,36014
36,15,526,123,23.38,369,70.15,20,3.8,14,2.66,36015
36,16,502,120,23.9,359,71.51,14,2.79,9,1.79,36016
36,17,518,115,22.2,368,71.04,16,3.09,19,3.67,36017
36,18,483,131,27.12,328,67.91,14,2.9,10,2.07,36018
36,19,595,117,19.66,442,74.29,18,3.03,18,3.03,36019
36,20,483,124,25.67,319,66.05,20,4.14,20,4.14,36020
36,21,457,59,12.91,371,81.18,10,2.19,17,3.72,36021
36,22,441,42,9.52,365,82.77,13,2.95,21,4.76,36022
36,23,448,59,13.17,366,81.7,7,1.56,16,3.57,36023
36,24,513,143,27.88,332,64.72,17,3.31,21,4.09,36024
36,25,488,58,11.89,405,82.99,15,3.07,10,2.05,36025
36,26,449,154,34.3,256,57.02,23,5.12,16,3.56,36026
36,27,478,101,21.13,343,71.76,22,4.6,12,2.51,36027
36,28,465,140,30.11,294,63.23,17,3.66,14,3.01,36028
36,29,537,148,27.56,354,65.92,16,2.98,19,3.54,36029
36,30,488,114,23.36,345,70.7,16,3.28,13,2.66,36030
37,1,396,21,5.3,349,88.13,9,2.27,17,4.29,37001
37,2,385,22,5.71,352,91.43,5,1.3,6,1.56,37002
37,3,402,17,4.23,373,92.79,5,1.24,7,1.74,37003
37,4,431,22,5.1,396,91.88,6,1.39,7,1.62,37004
37,5,491,20,4.07,451,91.85,6,1.22,14,2.85,37005
37,6,497,22,4.43,457,91.95,11,2.21,7,1.41,37006
37,7,350,19,5.43,323,92.29,4,1.14,4,1.14,37007
37,8,398,17,4.27,366,91.96,6,1.51,9,2.26,37008
37,9,542,19,3.51,507,93.54,9,1.66,7,1.29,37009
37,10,558,37,6.63,501,89.78,12,2.15,8,1.43,37010
37,11,418,15,3.59,394,94.26,5,1.2,4,0.96,37011
37,12,393,32,8.14,342,87.02,11,2.8,8,2.04,37012
37,13,382,12,3.14,361,94.5,2,0.52,7,1.83,37013
37,14,530,14,2.64,501,94.53,9,1.7,6,1.13,37014
37,15,518,14,2.7,490,94.59,8,1.54,6,1.16,37015
37,16,528,20,3.79,492,93.18,5,0.95,11,2.08,37016
37,17,452,16,3.54,419,92.7,6,1.33,11,2.43,37017
37,18,463,15,3.24,434,93.74,8,1.73,6,1.3,37018
37,19,438,21,4.79,411,93.84,1,0.23,5,1.14,37019
37,20,424,12,2.83,405,95.52,6,1.42,1,0.24,37020
37,21,452,25,5.53,414,91.59,8,1.77,5,1.11,37021
37,22,449,20,4.45,413,91.98,8,1.78,8,1.78,37022
37,23,467,14,3.0,433,92.72,11,2.36,9,1.93,37023
37,24,515,23,4.47,475,92.23,9,1.75,8,1.55,37024
37,25,467,11,2.36,445,95.29,5,1.07,6,1.28,37025
37,26,571,29,5.08,528,92.47,4,0.7,10,1.75,37026
37,27,508,23,4.53,474,93.31,4,0.79,7,1.38,37027
37,28,440,27,6.14,404,91.82,4,0.91,5,1.14,37028
37,29,493,16,3.25,469,95.13,3,0.61,5,1.01,37029
37,30,478,4,0.84,464,97.07,6,1.26,4,0.84,37030
37,31,527,20,3.8,494,93.74,6,1.14,7,1.33,37031
37,32,461,22,4.77,431,93.49,4,0.87,4,0.87,37032
37,33,571,15,2.63,542,94.92,6,1.05,8,1.4,37033
37,34,490,11,2.24,467,95.31,6,1.22,6,1.22,37034
37,35,500,5,1.0,485,97.0,7,1.4,3,0.6,37035
37,36,496,10,2.02,475,95.77,4,0.81,7,1.41,37036
37,37,569,14,2.46,536,94.2,11,1.93,8,1.41,37037
37,38,522,23,4.41,486,93.1,5,0.96,8,1.53,37038
37,39,482,18,3.73,455,94.4,5,1.04,4,0.83,37039
37,40,508,17,3.35,479,94.29,2,0.39,10,1.97,37040
37,41,469,26,5.54,432,92.11,6,1.28,5,1.07,37041
38,1,459,110,23.97,304,66.23,23,5.01,22,4.79,38001
38,2,527,304,57.69,215,40.8,4,0.76,4,0.76,38002
38,3,539,183,33.95,327,60.67,15,2.78,14,2.6,38003
38,4,488,180,36.89,283,57.99,13,2.66,12,2.46,38004
38,5,532,198,37.22,301,56.58,17,3.2,16,3.01,38005
38,6,528,200,37.88,293,55.49,15,2.84,20,3.79,38006
38,7,491,193,39.31,269,54.79,13,2.65,16,3.26,38007
38,8,485,157,32.37,299,61.65,14,2.89,15,3.09,38008
38,9,554,204,36.82,303,54.69,30,5.42,17,3.07,38009
38,10,476,143,30.04,299,62.82,15,3.15,19,3.99,38010
38,11,464,148,31.9,296,63.79,10,2.16,10,2.16,38011
38,12,512,260,50.78,227,44.34,18,3.52,7,1.37,38012
38,13,546,207,37.91,300,54.95,21,3.85,18,3.3,38013
38,14,542,179,33.03,326,60.15,14,2.58,23,4.24,38014
38,15,469,146,31.13,300,63.97,12,2.56,11,2.35,38015
38,16,525,189,36.0,305,58.1,16,3.05,15,2.86,38016
38,17,593,269,45.36,287,48.4,19,3.2,18,3.04,38017
38,18,524,182,34.73,306,58.4,19,3.63,17,3.24,38018
38,19,565,195,34.51,346,61.24,7,1.24,17,3.01,38019
38,20,532,209,39.29,275,51.69,26,4.89,22,4.14,38020
38,21,443,154,34.76,263,59.37,15,3.39,11,2.48,38021
38,22,486,146,30.04,304,62.55,17,3.5,19,3.91,38022
38,23,537,162,30.17,353,65.74,10,1.86,12,2.23,38023
38,24,556,226,40.65,304,54.68,14,2.52,12,2.16,38024
38,25,441,149,33.79,267,60.54,10,2.27,15,3.4,38025
38,26,522,159,30.46,328,62.84,17,3.26,18,3.45,38026
38,27,548,194,35.4,328,59.85,16,2.92,10,1.82,38027
38,28,613,266,43.39,306,49.92,23,3.75,18,2.94,38028
38,29,484,155,32.02,300,61.98,11,2.27,18,3.72,38029
38,30,499,195,39.08,273,54.71,18,3.61,13,2.61,38030
38,31,518,140,27.03,337,65.06,23,4.44,18,3.47,38031
38,32,499,142,28.46,323,64.73,21,4.21,13,2.61,38032
38,33,517,161,31.14,320,61.9,16,3.09,20,3.87,38033
38,34,499,113,22.65,349,69.94,23,4.61,14,2.81,38034
38,35,522,125,23.95,367,70.31,11,2.11,19,3.64,38035
38,36,461,122,26.46,316,68.55,13,2.82,10,2.17,38036
38,37,516,149,28.88,330,63.95,15,2.91,22,4.26,38037
38,38,460,165,35.87,259,56.3,21,4.57,15,3.26,38038
38,39,552,134,24.28,380,68.84,19,3.44,19,3.44,38039
38,40,506,172,33.99,298,58.89,18,3.56,18,3.56,38040
38,41,469,111,23.67,337,71.86,10,2.13,11,2.35,38041
39,1,509,209,41.06,272,53.44,12,2.36,16,3.14,39001
39,2,466,183,39.27,274,58.8,3,0.64,6,1.29,39002
39,3,567,119,20.99,413,72.84,14,2.47,21,3.7,39003
39,4,498,200,40.16,275,55.22,13,2.61,10,2.01,39004
39,5,547,140,25.59,381,69.65,5,0.91,21,3.84,39005
39,6,529,117,22.12,371,70.13,26,4.91,15,2.84,39006
39,7,457,85,18.6,349,76.37,12,2.63,11,2.41,39007
39,8,587,95,16.18,459,78.19,18,3.07,15,2.56,39008
39,9,541,134,24.77,364,67.28,18,3.33,25,4.62,39009
39,10,258,25,9.69,213,82.56,7,2.71,13,5.04,39010
39,11,492,119,24.19,346,70.33,14,2.85,13,2.64,39011
39,12,701,114,16.26,533,76.03,22,3.14,32,4.56,39012
39,13,494,139,28.14,328,66.4,12,2.43,15,3.04,39013
39,14,505,122,24.16,342,67.72,24,4.75,17,3.37,39014
39,15,593,257,43.34,310,52.28,11,1.85,15,2.53,39015
39,16,509,94,18.47,392,77.01,5,0.98,18,3.54,39016
39,17,540,156,28.89,358,66.3,14,2.59,12,2.22,39017
39,18,515,131,25.44,358,69.51,13,2.52,13,2.52,39018
39,19,514,114,22.18,370,71.98,13,2.53,17,3.31,39019
39,20,633,229,36.18,361,57.03,29,4.58,14,2.21,39020
39,21,496,212,42.74,257,51.81,15,3.02,12,2.42,39021
39,22,495,102,20.61,373,75.35,9,1.82,11,2.22,39022
39,23,532,182,34.21,305,57.33,26,4.89,19,3.57,39023
39,24,654,275,42.05,347,53.06,20,3.06,12,1.83,39024
39,25,474,84,17.72,354,74.68,10,2.11,26,5.49,39025
39,26,519,191,36.8,301,58.0,16,3.08,11,2.12,39026
39,27,97,33,34.02,62,63.92,2,2.06,0,0.0,39027
39,28,613,105,17.13,472,77.0,15,2.45,21,3.43,39028
39,29,300,30,10.0,247,82.33,10,3.33,13,4.33,39029
39,30,669,118,17.64,514,76.83,15,2.24,22,3.29,39030
39,31,485,87,17.94,369,76.08,17,3.51,12,2.47,39031
39,32,489,175,35.79,285,58.28,13,2.66,16,3.27,39032
39,33,644,163,25.31,444,68.94,13,2.02,24,3.73,39033
39,34,595,123,20.67,432,72.61,17,2.86,23,3.87,39034
39,35,536,105,19.59,406,75.75,7,1.31,18,3.36,39035
39,36,165,35,21.21,123,74.55,4,2.42,3,1.82,39036
39,37,518,168,32.43,320,61.78,19,3.67,11,2.12,39037
39,38,291,95,32.65,184,63.23,7,2.41,5,1.72,39038
39,39,333,105,31.53,213,63.96,8,2.4,7,2.1,39039
39,40,470,137,29.15,306,65.11,15,3.19,12,2.55,39040
39,41,575,196,34.09,345,60.0,19,3.3,15,2.61,39041
39,42,564,265,46.99,276,48.94,10,1.77,13,2.3,39042
39,43,565,218,38.58,323,57.17,16,2.83,8,1.42,39043
39,44,421,180,42.76,219,52.02,14,3.33,8,1.9,39044
39,45,487,192,39.43,273,56.06,12,2.46,10,2.05,39045
40,1,552,128,23.19,386,69.93,25,4.53,13,2.36,40001
40,2,553,89,16.09,439,79.39,8,1.45,17,3.07,40002
40,3,722,98,13.57,583,80.75,20,2.77,21,2.91,40003
40,4,339,56,16.52,265,78.17,6,1.77,12,3.54,40004
40,5,599,109,18.2,455,75.96,14,2.34,21,3.51,40005
40,6,699,80,11.44,573,81.97,16,2.29,30,4.29,40006
40,7,585,92,15.73,472,80.68,10,1.71,11,1.88,40007
40,8,710,86,12.11,595,83.8,17,2.39,12,1.69,40008
40,9,514,92,17.9,398,77.43,10,1.95,14,2.72,40009
40,10,652,116,17.79,489,75.0,24,3.68,23,3.53,40010
40,11,597,90,15.08,472,79.06,18,3.02,17,2.85,40011
40,12,479,80,16.7,376,78.5,11,2.3,12,2.51,40012
40,13,882,89,10.09,749,84.92,21,2.38,23,2.61,40013
40,14,531,120,22.6,380,71.56,15,2.82,16,3.01,40014
40,15,525,105,20.0,389,74.1,11,2.1,20,3.81,40015
40,16,730,90,12.33,602,82.47,22,3.01,16,2.19,40016
40,17,511,106,20.74,370,72.41,16,3.13,19,3.72,40017
40,18,542,68,12.55,451,83.21,9,1.66,14,2.58,40018
40,19,730,143,19.59,552,75.62,18,2.47,17,2.33,40019
40,20,593,90,15.18,472,79.6,12,2.02,19,3.2,40020
40,21,671,114,16.99,524,78.09,18,2.68,15,2.24,40021
40,22,581,68,11.7,486,83.65,13,2.24,14,2.41,40022
40,23,660,80,12.12,554,83.94,10,1.52,16,2.42,40023
40,24,546,131,23.99,384,70.33,15,2.75,16,2.93,40024
40,25,701,69,9.84,604,86.16,11,1.57,17,2.43,40025
40,26,583,67,11.49,494,84.73,8,1.37,14,2.4,40026
40,27,773,90,11.64,638,82.54,21,2.72,24,3.1,40027
40,28,644,61,9.47,549,85.25,7,1.09,27,4.19,40028
40,29,562,141,25.09,386,68.68,18,3.2,17,3.02,40029
40,30,504,125,24.8,360,71.43,9,1.79,10,1.98,40030
40,31,656,80,12.2,547,83.38,12,1.83,17,2.59,40031
40,32,638,91,14.26,514,80.56,13,2.04,20,3.13,40032
40,33,581,65,11.19,495,85.2,10,1.72,11,1.89,40033
40,34,525,111,21.14,387,73.71,11,2.1,16,3.05,40034
40,35,451,83,18.4,333,73.84,14,3.1,21,4.66,40035
40,36,546,71,13.0,445,81.5,16,2.93,14,2.56,40036
40,37,619,91,14.7,498,80.45,11,1.78,19,3.07,40037
40,38,726,110,15.15,573,78.93,23,3.17,20,2.75,40038
40,39,206,19,9.22,171,83.01,4,1.94,12,5.83,40039
41,1,508,229,45.08,241,47.44,25,4.92,13,2.56,41001
41,2,566,290,51.24,242,42.76,20,3.53,14,2.47,41002
41,3,503,182,36.18,299,59.44,15,2.98,7,1.39,41003
41,4,543,241,44.38,278,51.2,15,2.76,9,1.66,41004
41,5,638,280,43.89,316,49.53,28,4.39,14,2.19,41005
41,6,624,281,45.03,320,51.28,16,2.56,7,1.12,41006
41,7,612,284,46.41,298,48.69,19,3.1,11,1.8,41007
41,8,544,235,43.2,277,50.92,22,4.04,10,1.84,41008
41,9,560,220,39.29,307,54.82,20,3.57,13,2.32,41009
41,10,581,250,43.03,301,51.81,20,3.44,10,1.72,41010
41,11,616,280,45.45,304,49.35,17,2.76,15,2.44,41011
41,12,572,219,38.29,305,53.32,16,2.8,32,5.59,41012
41,13,662,312,47.13,309,46.68,17,2.57,24,3.63,41013
41,14,619,250,40.39,334,53.96,21,3.39,14,2.26,41014
41,15,681,288,42.29,351,51.54,26,3.82,16,2.35,41015
41,16,546,226,41.39,292,53.48,12,2.2,16,2.93,41016
41,17,560,227,40.54,308,55.0,16,2.86,9,1.61,41017
41,18,501,216,43.11,253,50.5,17,3.39,15,2.99,41018
41,19,620,274,44.19,316,50.97,15,2.42,15,2.42,41019
41,20,435,188,43.22,224,51.49,13,2.99,10,2.3,41020
41,21,521,200,38.39,295,56.62,15,2.88,11,2.11,41021
41,22,580,245,42.24,304,52.41,17,2.93,14,2.41,41022
41,23,590,299,50.68,253,42.88,23,3.9,15,2.54,41023
41,24,513,246,47.95,234,45.61,15,2.92,18,3.51,41024
41,25,548,179,32.66,326,59.49,20,3.65,23,4.2,41025
41,26,525,222,42.29,278,52.95,17,3.24,8,1.52,41026
41,27,525,239,45.52,263,50.1,12,2.29,11,2.1,41027
41,28,654,202,30.89,406,62.08,26,3.98,20,3.06,41028
41,29,494,180,36.44,277,56.07,20,4.05,17,3.44,41029
41,30,557,224,40.22,295,52.96,23,4.13,15,2.69,41030
41,31,592,229,38.68,340,57.43,12,2.03,11,1.86,41031
41,32,461,198,42.95,242,52.49,10,2.17,11,2.39,41032
41,33,530,232,43.77,263,49.62,20,3.77,15,2.83,41033
41,34,477,205,42.98,244,51.15,21,4.4,7,1.47,41034
41,35,633,302,47.71,308,48.66,8,1.26,15,2.37,41035
41,36,548,222,40.51,295,53.83,19,3.47,12,2.19,41036
41,37,610,237,38.85,335,54.92,22,3.61,16,2.62,41037
41,38,512,202,39.45,274,53.52,17,3.32,19,3.71,41038
41,39,599,272,45.41,299,49.92,16,2.67,12,2.0,41039
41,40,605,316,52.23,252,41.65,18,2.98,19,3.14,41040
41,41,559,255,45.62,287,51.34,9,1.61,8,1.43,41041
41,42,574,274,47.74,263,45.82,23,4.01,14,2.44,41042
41,43,595,247,41.51,324,54.45,15,2.52,9,1.51,41043
