ward,precinct,total,Michael Cabonargi,Michael Cabonargi Percent,precinct_id
47,22,559,559,100.0,47022
47,23,536,536,100.0,47023
47,24,530,530,100.0,47024
47,25,584,584,100.0,47025
47,26,692,692,100.0,47026
47,27,454,454,100.0,47027
47,28,442,442,100.0,47028
47,29,520,520,100.0,47029
47,30,656,656,100.0,47030
47,31,518,518,100.0,47031
47,32,592,592,100.0,47032
47,33,510,510,100.0,47033
47,34,538,538,100.0,47034
47,35,482,482,100.0,47035
47,36,594,594,100.0,47036
47,37,545,545,100.0,47037
47,38,522,522,100.0,47038
47,39,500,500,100.0,47039
47,40,490,490,100.0,47040
47,41,573,573,100.0,47041
47,42,510,510,100.0,47042
47,43,486,486,100.0,47043
47,44,471,471,100.0,47044
47,45,480,480,100.0,47045
47,46,416,416,100.0,47046
47,47,597,597,100.0,47047
47,48,45,45,100.0,47048
48,1,452,452,100.0,48001
48,2,205,205,100.0,48002
48,3,628,628,100.0,48003
48,4,497,497,100.0,48004
48,5,246,246,100.0,48005
48,6,639,639,100.0,48006
48,7,491,491,100.0,48007
48,8,249,249,100.0,48008
48,9,327,327,100.0,48009
48,10,674,674,100.0,48010
48,11,379,379,100.0,48011
48,12,576,576,100.0,48012
48,13,588,588,100.0,48013
48,14,250,250,100.0,48014
48,15,345,345,100.0,48015
48,16,517,517,100.0,48016
48,17,457,457,100.0,48017
48,18,344,344,100.0,48018
48,19,323,323,100.0,48019
48,20,548,548,100.0,48020
48,21,627,627,100.0,48021
48,22,389,389,100.0,48022
48,23,493,493,100.0,48023
48,24,549,549,100.0,48024
48,25,435,435,100.0,48025
48,26,262,262,100.0,48026
48,27,985,985,100.0,48027
48,28,551,551,100.0,48028
48,29,212,212,100.0,48029
48,30,439,439,100.0,48030
48,31,752,752,100.0,48031
48,32,528,528,100.0,48032
48,33,267,267,100.0,48033
48,34,437,437,100.0,48034
48,35,293,293,100.0,48035
48,36,277,277,100.0,48036
48,37,530,530,100.0,48037
48,38,459,459,100.0,48038
48,39,363,363,100.0,48039
48,40,423,423,100.0,48040
48,41,636,636,100.0,48041
48,42,618,618,100.0,48042
48,43,527,527,100.0,48043
48,44,613,613,100.0,48044
48,45,388,388,100.0,48045
48,46,323,323,100.0,48046
49,1,370,370,100.0,49001
49,2,335,335,100.0,49002
49,3,562,562,100.0,49003
49,4,619,619,100.0,49004
49,5,505,505,100.0,49005
49,6,509,509,100.0,49006
49,7,544,544,100.0,49007
49,8,422,422,100.0,49008
49,9,537,537,100.0,49009
49,10,496,496,100.0,49010
49,11,620,620,100.0,49011
49,12,727,727,100.0,49012
49,13,595,595,100.0,49013
49,14,422,422,100.0,49014
49,15,433,433,100.0,49015
49,16,476,476,100.0,49016
49,17,325,325,100.0,49017
49,18,665,665,100.0,49018
49,19,509,509,100.0,49019
49,20,778,778,100.0,49020
49,21,318,318,100.0,49021
49,22,516,516,100.0,49022
49,23,632,632,100.0,49023
49,24,467,467,100.0,49024
49,25,695,695,100.0,49025
49,26,558,558,100.0,49026
49,27,642,642,100.0,49027
49,28,673,673,100.0,49028
49,29,589,589,100.0,49029
49,30,558,558,100.0,49030
49,31,424,424,100.0,49031
49,32,558,558,100.0,49032
49,33,451,451,100.0,49033
50,1,295,295,100.0,50001
50,2,225,225,100.0,50002
50,3,268,268,100.0,50003
50,4,389,389,100.0,50004
50,5,192,192,100.0,50005
50,6,411,411,100.0,50006
50,7,427,427,100.0,50007
50,8,408,408,100.0,50008
50,9,304,304,100.0,50009
50,10,346,346,100.0,50010
50,11,187,187,100.0,50011
50,12,146,146,100.0,50012
50,13,487,487,100.0,50013
50,14,89,89,100.0,50014
50,15,401,401,100.0,50015
50,16,94,94,100.0,50016
50,17,351,351,100.0,50017
50,18,56,56,100.0,50018
50,19,260,260,100.0,50019
50,20,393,393,100.0,50020
50,21,324,324,100.0,50021
50,22,282,282,100.0,50022
50,23,223,223,100.0,50023
50,24,230,230,100.0,50024
50,25,277,277,100.0,50025
50,26,433,433,100.0,50026
50,27,92,92,100.0,50027
50,28,427,427,100.0,50028
50,29,450,450,100.0,50029
50,30,277,277,100.0,50030
50,31,484,484,100.0,50031
50,32,483,483,100.0,50032
50,33,217,217,100.0,50033
50,34,444,444,100.0,50034
50,35,471,471,100.0,50035
50,36,319,319,100.0,50036
50,37,400,400,100.0,50037
50,38,143,143,100.0,50038
50,39,260,260,100.0,50039
50,40,253,253,100.0,50040
