ward,precinct,total,Eileen O'Neill Burke,Eileen O'Neill Burke Percent,precinct_id
45,44,344,344,100.0,45044
45,45,218,218,100.0,45045
45,46,270,270,100.0,45046
45,47,266,266,100.0,45047
45,48,281,281,100.0,45048
46,1,372,372,100.0,46001
46,2,452,452,100.0,46002
46,3,586,586,100.0,46003
46,4,477,477,100.0,46004
46,5,638,638,100.0,46005
46,6,462,462,100.0,46006
46,7,510,510,100.0,46007
46,8,366,366,100.0,46008
46,9,529,529,100.0,46009
46,10,834,834,100.0,46010
46,11,466,466,100.0,46011
46,12,553,553,100.0,46012
46,13,496,496,100.0,46013
46,14,556,556,100.0,46014
46,15,532,532,100.0,46015
46,16,576,576,100.0,46016
46,17,550,550,100.0,46017
46,18,544,544,100.0,46018
46,19,337,337,100.0,46019
46,20,427,427,100.0,46020
46,21,362,362,100.0,46021
46,22,375,375,100.0,46022
46,23,389,389,100.0,46023
46,24,560,560,100.0,46024
46,25,501,501,100.0,46025
46,26,535,535,100.0,46026
46,27,620,620,100.0,46027
46,28,494,494,100.0,46028
46,29,421,421,100.0,46029
46,30,547,547,100.0,46030
46,31,539,539,100.0,46031
46,32,502,502,100.0,46032
46,33,563,563,100.0,46033
46,34,602,602,100.0,46034
46,35,635,635,100.0,46035
46,36,479,479,100.0,46036
46,37,346,346,100.0,46037
46,38,557,557,100.0,46038
46,39,472,472,100.0,46039
46,40,426,426,100.0,46040
47,1,315,315,100.0,47001
47,2,450,450,100.0,47002
47,3,468,468,100.0,47003
47,4,492,492,100.0,47004
47,5,552,552,100.0,47005
47,6,557,557,100.0,47006
47,7,455,455,100.0,47007
47,8,486,486,100.0,47008
47,9,441,441,100.0,47009
47,10,669,669,100.0,47010
47,11,494,494,100.0,47011
47,12,517,517,100.0,47012
47,13,477,477,100.0,47013
47,14,439,439,100.0,47014
47,15,633,633,100.0,47015
47,16,480,480,100.0,47016
47,17,463,463,100.0,47017
47,18,504,504,100.0,47018
47,19,687,687,100.0,47019
47,20,478,478,100.0,47020
47,21,468,468,100.0,47021
47,22,562,562,100.0,47022
47,23,545,545,100.0,47023
47,24,514,514,100.0,47024
47,25,578,578,100.0,47025
47,26,699,699,100.0,47026
47,27,439,439,100.0,47027
47,28,459,459,100.0,47028
47,29,514,514,100.0,47029
47,30,664,664,100.0,47030
47,31,517,517,100.0,47031
47,32,604,604,100.0,47032
47,33,514,514,100.0,47033
47,34,539,539,100.0,47034
47,35,473,473,100.0,47035
47,36,601,601,100.0,47036
47,37,549,549,100.0,47037
47,38,517,517,100.0,47038
47,39,482,482,100.0,47039
47,40,473,473,100.0,47040
47,41,581,581,100.0,47041
47,42,510,510,100.0,47042
47,43,486,486,100.0,47043
47,44,468,468,100.0,47044
47,45,493,493,100.0,47045
47,46,418,418,100.0,47046
47,47,584,584,100.0,47047
47,48,47,47,100.0,47048
48,1,464,464,100.0,48001
48,2,217,217,100.0,48002
48,3,622,622,100.0,48003
48,4,506,506,100.0,48004
48,5,253,253,100.0,48005
48,6,637,637,100.0,48006
48,7,505,505,100.0,48007
48,8,255,255,100.0,48008
48,9,338,338,100.0,48009
48,10,684,684,100.0,48010
48,11,375,375,100.0,48011
48,12,576,576,100.0,48012
48,13,590,590,100.0,48013
48,14,253,253,100.0,48014
48,15,345,345,100.0,48015
48,16,520,520,100.0,48016
48,17,461,461,100.0,48017
48,18,347,347,100.0,48018
48,19,323,323,100.0,48019
48,20,547,547,100.0,48020
48,21,637,637,100.0,48021
48,22,395,395,100.0,48022
48,23,513,513,100.0,48023
48,24,560,560,100.0,48024
48,25,439,439,100.0,48025
48,26,267,267,100.0,48026
48,27,990,990,100.0,48027
48,28,556,556,100.0,48028
48,29,223,223,100.0,48029
48,30,437,437,100.0,48030
48,31,753,753,100.0,48031
48,32,528,528,100.0,48032
48,33,270,270,100.0,48033
48,34,434,434,100.0,48034
48,35,293,293,100.0,48035
48,36,284,284,100.0,48036
48,37,523,523,100.0,48037
48,38,471,471,100.0,48038
48,39,383,383,100.0,48039
48,40,430,430,100.0,48040
48,41,634,634,100.0,48041
48,42,619,619,100.0,48042
48,43,526,526,100.0,48043
48,44,603,603,100.0,48044
48,45,384,384,100.0,48045
48,46,323,323,100.0,48046
49,1,365,365,100.0,49001
49,2,339,339,100.0,49002
49,3,566,566,100.0,49003
49,4,612,612,100.0,49004
49,5,499,499,100.0,49005
49,6,511,511,100.0,49006
49,7,543,543,100.0,49007
49,8,430,430,100.0,49008
49,9,538,538,100.0,49009
49,10,493,493,100.0,49010
49,11,605,605,100.0,49011
49,12,738,738,100.0,49012
49,13,602,602,100.0,49013
49,14,421,421,100.0,49014
49,15,432,432,100.0,49015
49,16,475,475,100.0,49016
49,17,330,330,100.0,49017
49,18,651,651,100.0,49018
49,19,508,508,100.0,49019
49,20,771,771,100.0,49020
49,21,316,316,100.0,49021
49,22,520,520,100.0,49022
49,23,638,638,100.0,49023
49,24,461,461,100.0,49024
49,25,701,701,100.0,49025
49,26,560,560,100.0,49026
49,27,640,640,100.0,49027
49,28,676,676,100.0,49028
49,29,609,609,100.0,49029
49,30,565,565,100.0,49030
49,31,422,422,100.0,49031
49,32,554,554,100.0,49032
49,33,454,454,100.0,49033
50,1,300,300,100.0,50001
50,2,227,227,100.0,50002
50,3,271,271,100.0,50003
50,4,382,382,100.0,50004
50,5,194,194,100.0,50005
50,6,401,401,100.0,50006
50,7,443,443,100.0,50007
50,8,414,414,100.0,50008
50,9,303,303,100.0,50009
50,10,342,342,100.0,50010
50,11,182,182,100.0,50011
50,12,153,153,100.0,50012
50,13,483,483,100.0,50013
50,14,97,97,100.0,50014
50,15,403,403,100.0,50015
50,16,99,99,100.0,50016
50,17,333,333,100.0,50017
50,18,60,60,100.0,50018
50,19,266,266,100.0,50019
50,20,387,387,100.0,50020
50,21,317,317,100.0,50021
50,22,283,283,100.0,50022
50,23,223,223,100.0,50023
50,24,224,224,100.0,50024
50,25,279,279,100.0,50025
50,26,442,442,100.0,50026
50,27,90,90,100.0,50027
50,28,426,426,100.0,50028
50,29,433,433,100.0,50029
50,30,277,277,100.0,50030
50,31,488,488,100.0,50031
50,32,489,489,100.0,50032
50,33,212,212,100.0,50033
50,34,447,447,100.0,50034
50,35,464,464,100.0,50035
50,36,321,321,100.0,50036
50,37,404,404,100.0,50037
50,38,144,144,100.0,50038
50,39,260,260,100.0,50039
50,40,265,265,100.0,50040
