ward,precinct,total,Mary Bernadette McMahon,Mary Bernadette McMahon Percent,Suzanne Therese McEneely,Suzanne Therese McEneely Percent,Tracie Porter,Tracie Porter Percent,precinct_id
25,21,278,58,20.86,38,13.67,182,65.47,25021
25,22,108,19,17.59,25,23.15,64,59.26,25022
25,23,157,37,23.57,35,22.29,85,54.14,25023
25,24,95,18,18.95,12,12.63,65,68.42,25024
25,25,117,32,27.35,17,14.53,68,58.12,25025
25,26,100,26,26.0,16,16.0,58,58.0,25026
25,27,153,47,30.72,24,15.69,82,53.59,25027
25,28,118,18,15.25,28,23.73,72,61.02,25028
25,29,106,33,31.13,12,11.32,61,57.55,25029
25,30,105,19,18.1,30,28.57,56,53.33,25030
25,31,180,43,23.89,26,14.44,111,61.67,25031
25,32,86,29,33.72,20,23.26,37,43.02,25032
26,1,115,24,20.87,24,20.87,67,58.26,26001
26,2,84,13,15.48,15,17.86,56,66.67,26002
26,3,129,23,17.83,18,13.95,88,68.22,26003
26,4,53,18,33.96,10,18.87,25,47.17,26004
26,5,95,11,11.58,14,14.74,70,73.68,26005
26,6,63,10,15.87,8,12.7,45,71.43,26006
26,7,96,11,11.46,12,12.5,73,76.04,26007
26,8,45,10,22.22,11,24.44,24,53.33,26008
26,9,102,23,22.55,23,22.55,56,54.9,26009
26,10,81,18,22.22,16,19.75,47,58.02,26010
26,11,102,24,23.53,12,11.76,66,64.71,26011
26,12,126,31,24.6,17,13.49,78,61.9,26012
26,13,40,13,32.5,11,27.5,16,40.0,26013
26,14,77,15,19.48,15,19.48,47,61.04,26014
26,15,43,15,34.88,4,9.3,24,55.81,26015
26,16,36,8,22.22,7,19.44,21,58.33,26016
26,17,126,34,26.98,21,16.67,71,56.35,26017
26,18,60,9,15.0,11,18.33,40,66.67,26018
26,19,43,16,37.21,8,18.6,19,44.19,26019
26,20,116,28,24.14,21,18.1,67,57.76,26020
26,21,117,15,12.82,22,18.8,80,68.38,26021
26,22,21,4,19.05,6,28.57,11,52.38,26022
26,23,50,14,28.0,13,26.0,23,46.0,26023
26,24,75,16,21.33,14,18.67,45,60.0,26024
26,25,79,14,17.72,18,22.78,47,59.49,26025
26,26,74,17,22.97,9,12.16,48,64.86,26026
26,27,134,27,20.15,31,23.13,76,56.72,26027
26,28,155,42,27.1,25,16.13,88,56.77,26028
26,29,62,11,17.74,15,24.19,36,58.06,26029
26,30,109,20,18.35,27,24.77,62,56.88,26030
26,31,49,13,26.53,11,22.45,25,51.02,26031
26,32,108,24,22.22,18,16.67,66,61.11,26032
26,33,121,18,14.88,27,22.31,76,62.81,26033
26,34,135,18,13.33,30,22.22,87,64.44,26034
26,35,84,16,19.05,24,28.57,44,52.38,26035
26,36,116,19,16.38,29,25.0,68,58.62,26036
26,37,113,17,15.04,19,16.81,77,68.14,26037
26,38,44,19,43.18,11,25.0,14,31.82,26038
26,39,123,21,17.07,22,17.89,80,65.04,26039
26,40,52,10,19.23,14,26.92,28,53.85,26040
26,41,121,22,18.18,13,10.74,86,71.07,26041
26,42,103,24,23.3,21,20.39,58,56.31,26042
26,43,46,15,32.61,15,32.61,16,34.78,26043
26,44,43,13,30.23,13,30.23,17,39.53,26044
26,45,33,9,27.27,5,15.15,19,57.58,26045
26,46,89,24,26.97,14,15.73,51,57.3,26046
26,47,45,12,26.67,7,15.56,26,57.78,26047
26,48,121,18,14.88,22,18.18,81,66.94,26048
26,49,44,14,31.82,11,25.0,19,43.18,26049
27,1,197,49,24.87,30,15.23,118,59.9,27001
27,2,148,38,25.68,27,18.24,83,56.08,27002
27,3,48,13,27.08,7,14.58,28,58.33,27003
27,4,69,16,23.19,5,7.25,48,69.57,27004
27,5,65,16,24.62,10,15.38,39,60.0,27005
27,6,122,36,29.51,24,19.67,62,50.82,27006
27,7,149,29,19.46,30,20.13,90,60.4,27007
27,8,71,16,22.54,10,14.08,45,63.38,27008
27,9,50,14,28.0,9,18.0,27,54.0,27009
27,10,118,31,26.27,18,15.25,69,58.47,27010
27,11,92,28,30.43,11,11.96,53,57.61,27011
27,12,79,24,30.38,13,16.46,42,53.16,27012
27,13,198,37,18.69,34,17.17,127,64.14,27013
27,14,52,12,23.08,9,17.31,31,59.62,27014
27,15,46,9,19.57,5,10.87,32,69.57,27015
27,16,83,21,25.3,14,16.87,48,57.83,27016
27,17,98,11,11.22,19,19.39,68,69.39,27017
27,18,68,15,22.06,15,22.06,38,55.88,27018
27,19,51,13,25.49,8,15.69,30,58.82,27019
27,20,42,12,28.57,10,23.81,20,47.62,27020
27,21,119,33,27.73,24,20.17,62,52.1,27021
27,22,60,14,23.33,6,10.0,40,66.67,27022
27,23,76,16,21.05,21,27.63,39,51.32,27023
27,24,45,8,17.78,13,28.89,24,53.33,27024
27,25,107,22,20.56,12,11.21,73,68.22,27025
27,26,72,11,15.28,9,12.5,52,72.22,27026
27,27,134,37,27.61,17,12.69,80,59.7,27027
27,28,154,29,18.83,25,16.23,100,64.94,27028
27,29,68,15,22.06,12,17.65,41,60.29,27029
27,30,37,7,18.92,5,13.51,25,67.57,27030
27,31,63,15,23.81,10,15.87,38,60.32,27031
27,32,101,27,26.73,17,16.83,57,56.44,27032
27,33,121,34,28.1,11,9.09,76,62.81,27033
27,34,57,11,19.3,9,15.79,37,64.91,27034
27,35,151,35,23.18,25,16.56,91,60.26,27035
27,36,73,18,24.66,1,1.37,54,73.97,27036
27,37,122,34,27.87,26,21.31,62,50.82,27037
27,38,193,47,24.35,41,21.24,105,54.4,27038
27,39,96,20,20.83,9,9.38,67,69.79,27039
27,40,110,31,28.18,22,20.0,57,51.82,27040
27,41,106,31,29.25,17,16.04,58,54.72,27041
27,42,100,27,27.0,17,17.0,56,56.0,27042
27,43,74,18,24.32,11,14.86,45,60.81,27043
27,44,62,11,17.74,9,14.52,42,67.74,27044
27,45,228,64,28.07,31,13.6,133,58.33,27045
27,46,92,29,31.52,14,15.22,49,53.26,27046
27,47,90,20,22.22,7,7.78,63,70.0,27047
27,48,163,31,19.02,23,14.11,109,66.87,27048
27,49,88,17,19.32,6,6.82,65,73.86,27049
27,50,95,23,24.21,12,12.63,60,63.16,27050
28,1,35,9,25.71,0,0.0,26,74.29,28001
28,2,74,17,22.97,7,9.46,50,67.57,28002
28,3,48,5,10.42,4,8.33,39,81.25,28003
28,4,61,18,29.51,8,13.11,35,57.38,28004
28,5,58,11,18.97,10,17.24,37,63.79,28005
28,6,54,18,33.33,7,12.96,29,53.7,28006
28,7,50,5,10.0,5,10.0,40,80.0,28007
28,8,125,30,24.0,17,13.6,78,62.4,28008
28,9,61,13,21.31,15,24.59,33,54.1,28009
28,10,110,21,19.09,21,19.09,68,61.82,28010
28,11,165,27,16.36,23,13.94,115,69.7,28011
28,12,69,16,23.19,10,14.49,43,62.32,28012
28,13,132,39,29.55,18,13.64,75,56.82,28013
28,14,56,16,28.57,6,10.71,34,60.71,28014
28,15,34,11,32.35,9,26.47,14,41.18,28015
28,16,51,6,11.76,7,13.73,38,74.51,28016
28,17,65,13,20.0,12,18.46,40,61.54,28017
28,18,74,22,29.73,15,20.27,37,50.0,28018
28,19,71,25,35.21,9,12.68,37,52.11,28019
28,20,48,7,14.58,9,18.75,32,66.67,28020
28,21,70,16,22.86,6,8.57,48,68.57,28021
28,22,91,15,16.48,9,9.89,67,73.63,28022
28,23,74,12,16.22,9,12.16,53,71.62,28023
28,24,56,13,23.21,13,23.21,30,53.57,28024
28,25,144,27,18.75,20,13.89,97,67.36,28025
28,26,81,9,11.11,15,18.52,57,70.37,28026
28,27,92,23,25.0,20,21.74,49,53.26,28027
28,28,124,40,32.26,11,8.87,73,58.87,28028
28,29,26,5,19.23,3,11.54,18,69.23,28029
28,30,22,3,13.64,4,18.18,15,68.18,28030
28,31,108,28,25.93,21,19.44,59,54.63,28031
28,32,79,19,24.05,13,16.46,47,59.49,28032
28,33,84,22,26.19,4,4.76,58,69.05,28033
28,34,103,20,19.42,20,19.42,63,61.17,28034
28,35,57,14,24.56,7,12.28,36,63.16,28035
28,36,40,2,5.0,9,22.5,29,72.5,28036
28,37,79,18,22.78,11,13.92,50,63.29,28037
28,38,33,12,36.36,2,6.06,19,57.58,28038
28,39,43,10,23.26,2,4.65,31,72.09,28039
28,40,105,25,23.81,9,8.57,71,67.62,28040
28,41,63,20,31.75,5,7.94,38,60.32,28041
28,42,64,15,23.44,7,10.94,42,65.63,28042
28,43,95,19,20.0,11,11.58,65,68.42,28043
28,44,50,14,28.0,7,14.0,29,58.0,28044
28,45,122,36,29.51,13,10.66,73,59.84,28045
28,46,190,43,22.63,25,13.16,122,64.21,28046
29,1,196,71,36.22,24,12.24,101,51.53,29001
29,2,135,45,33.33,23,17.04,67,49.63,29002
29,3,112,22,19.64,14,12.5,76,67.86,29003
29,4,136,44,32.35,23,16.91,69,50.74,29004
29,5,58,15,25.86,7,12.07,36,62.07,29005
29,6,72,18,25.0,10,13.89,44,61.11,29006
29,7,145,45,31.03,17,11.72,83,57.24,29007
29,8,63,12,19.05,8,12.7,43,68.25,29008
29,9,171,56,32.75,22,12.87,93,54.39,29009
29,10,206,46,22.33,28,13.59,132,64.08,29010
29,11,83,27,32.53,6,7.23,50,60.24,29011
29,12,142,47,33.1,19,13.38,76,53.52,29012
29,13,126,30,23.81,24,19.05,72,57.14,29013
29,14,111,31,27.93,18,16.22,62,55.86,29014
29,15,139,32,23.02,25,17.99,82,58.99,29015
29,16,98,25,25.51,11,11.22,62,63.27,29016
29,17,89,30,33.71,8,8.99,51,57.3,29017
29,18,105,28,26.67,11,10.48,66,62.86,29018
29,19,148,40,27.03,23,15.54,85,57.43,29019
29,20,104,33,31.73,11,10.58,60,57.69,29020
29,21,103,35,33.98,11,10.68,57,55.34,29021
29,22,104,35,33.65,20,19.23,49,47.12,29022
29,23,120,44,36.67,16,13.33,60,50.0,29023
29,24,107,35,32.71,14,13.08,58,54.21,29024
29,25,161,35,21.74,16,9.94,110,68.32,29025
29,26,124,46,37.1,17,13.71,61,49.19,29026
29,27,98,32,32.65,13,13.27,53,54.08,29027
29,28,133,42,31.58,10,7.52,81,60.9,29028
29,29,114,48,42.11,21,18.42,45,39.47,29029
29,30,182,54,29.67,27,14.84,101,55.49,29030
29,31,87,37,42.53,22,25.29,28,32.18,29031
29,32,94,41,43.62,19,20.21,34,36.17,29032
29,33,98,24,24.49,13,13.27,61,62.24,29033
29,34,76,20,26.32,11,14.47,45,59.21,29034
29,35,78,25,32.05,9,11.54,44,56.41,29035
29,36,108,34,31.48,15,13.89,59,54.63,29036
29,37,80,21,26.25,14,17.5,45,56.25,29037
29,38,94,38,40.43,13,13.83,43,45.74,29038
29,39,85,29,34.12,14,16.47,42,49.41,29039
29,40,148,43,29.05,18,12.16,87,58.78,29040
29,41,86,25,29.07,6,6.98,55,63.95,29041
29,42,112,21,18.75,17,15.18,74,66.07,29042
29,43,184,42,22.83,22,11.96,120,65.22,29043
29,44,146,33,22.6,17,11.64,96,65.75,29044
30,1,159,56,35.22,30,18.87,73,45.91,30001
30,2,96,43,44.79,11,11.46,42,43.75,30002
30,3,137,31,22.63,20,14.6,86,62.77,30003
30,4,99,23,23.23,30,30.3,46,46.46,30004
30,5,51,26,50.98,9,17.65,16,31.37,30005
30,6,80,38,47.5,18,22.5,24,30.0,30006
30,7,135,29,21.48,37,27.41,69,51.11,30007
30,8,181,26,14.36,33,18.23,122,67.4,30008
30,9,86,30,34.88,14,16.28,42,48.84,30009
30,10,96,34,35.42,27,28.13,35,36.46,30010
30,11,70,22,31.43,22,31.43,26,37.14,30011
30,12,57,23,40.35,13,22.81,21,36.84,30012
30,13,96,34,35.42,21,21.88,41,42.71,30013
30,14,46,13,28.26,14,30.43,19,41.3,30014
30,15,178,42,23.6,24,13.48,112,62.92,30015
30,16,44,11,25.0,12,27.27,21,47.73,30016
30,17,108,38,35.19,25,23.15,45,41.67,30017
30,18,172,38,22.09,29,16.86,105,61.05,30018
30,19,73,26,35.62,22,30.14,25,34.25,30019
30,20,131,24,18.32,22,16.79,85,64.89,30020
30,21,79,28,35.44,13,16.46,38,48.1,30021
30,22,197,32,16.24,37,18.78,128,64.97,30022
30,23,127,34,26.77,33,25.98,60,47.24,30023
30,24,203,34,16.75,29,14.29,140,68.97,30024
30,25,187,35,18.72,29,15.51,123,65.78,30025
30,26,74,15,20.27,20,27.03,39,52.7,30026
30,27,73,21,28.77,17,23.29,35,47.95,30027
30,28,170,46,27.06,33,19.41,91,53.53,30028
30,29,52,19,36.54,14,26.92,19,36.54,30029
30,30,42,15,35.71,14,33.33,13,30.95,30030
30,31,55,20,36.36,11,20.0,24,43.64,30031
30,32,126,27,21.43,26,20.63,73,57.94,30032
31,1,52,15,28.85,9,17.31,28,53.85,31001
31,2,45,15,33.33,11,24.44,19,42.22,31002
31,3,42,19,45.24,11,26.19,12,28.57,31003
31,4,117,18,15.38,19,16.24,80,68.38,31004
31,5,80,22,27.5,17,21.25,41,51.25,31005
31,6,55,15,27.27,24,43.64,16,29.09,31006
31,7,161,17,10.56,24,14.91,120,74.53,31007
31,8,53,20,37.74,14,26.42,19,35.85,31008
31,9,53,17,32.08,16,30.19,20,37.74,31009
31,10,84,22,26.19,15,17.86,47,55.95,31010
31,11,67,19,28.36,9,13.43,39,58.21,31011
31,12,66,23,34.85,8,12.12,35,53.03,31012
31,13,71,21,29.58,9,12.68,41,57.75,31013
31,14,63,17,26.98,15,23.81,31,49.21,31014
31,15,58,19,32.76,14,24.14,25,43.1,31015
31,16,122,19,15.57,24,19.67,79,64.75,31016
31,17,57,16,28.07,13,22.81,28,49.12,31017
31,18,67,16,23.88,22,32.84,29,43.28,31018
31,19,59,18,30.51,22,37.29,19,32.2,31019
31,20,53,19,35.85,15,28.3,19,35.85,31020
31,21,44,11,25.0,14,31.82,19,43.18,31021
31,22,50,14,28.0,16,32.0,20,40.0,31022
31,23,87,28,32.18,11,12.64,48,55.17,31023
31,24,87,21,24.14,31,35.63,35,40.23,31024
31,25,50,15,30.0,12,24.0,23,46.0,31025
31,26,87,22,25.29,19,21.84,46,52.87,31026
31,27,70,28,40.0,12,17.14,30,42.86,31027
31,28,39,10,25.64,7,17.95,22,56.41,31028
31,29,55,18,32.73,8,14.55,29,52.73,31029
31,30,56,17,30.36,10,17.86,29,51.79,31030
31,31,46,18,39.13,13,28.26,15,32.61,31031
31,32,26,4,15.38,6,23.08,16,61.54,31032
31,33,58,19,32.76,16,27.59,23,39.66,31033
31,34,82,24,29.27,16,19.51,42,51.22,31034
31,35,59,19,32.2,11,18.64,29,49.15,31035
31,36,65,16,24.62,18,27.69,31,47.69,31036
31,37,49,12,24.49,12,24.49,25,51.02,31037
31,38,34,12,35.29,12,35.29,10,29.41,31038
31,39,75,12,16.0,14,18.67,49,65.33,31039
31,40,81,23,28.4,21,25.93,37,45.68,31040
31,41,60,15,25.0,13,21.67,32,53.33,31041
32,1,178,49,27.53,23,12.92,106,59.55,32001
32,2,147,40,27.21,29,19.73,78,53.06,32002
32,3,188,35,18.62,30,15.96,123,65.43,32003
32,4,154,43,27.92,29,18.83,82,53.25,32004
32,5,169,35,20.71,37,21.89,97,57.4,32005
32,6,191,44,23.04,28,14.66,119,62.3,32006
32,7,169,32,18.93,30,17.75,107,63.31,32007
32,8,165,52,31.52,24,14.55,89,53.94,32008
32,9,141,46,32.62,25,17.73,70,49.65,32009
32,10,154,49,31.82,24,15.58,81,52.6,32010
32,11,171,24,14.04,29,16.96,118,69.01,32011
32,12,144,25,17.36,10,6.94,109,75.69,32012
32,13,146,34,23.29,25,17.12,87,59.59,32013
32,14,203,32,15.76,32,15.76,139,68.47,32014
32,15,155,34,21.94,26,16.77,95,61.29,32015
32,16,156,31,19.87,30,19.23,95,60.9,32016
32,17,194,36,18.56,30,15.46,128,65.98,32017
32,18,134,35,26.12,17,12.69,82,61.19,32018
32,19,151,40,26.49,19,12.58,92,60.93,32019
32,20,185,20,10.81,23,12.43,142,76.76,32020
32,21,189,45,23.81,26,13.76,118,62.43,32021
32,22,267,45,16.85,29,10.86,193,72.28,32022
32,23,152,38,25.0,23,15.13,91,59.87,32023
32,24,118,24,20.34,20,16.95,74,62.71,32024
32,25,168,42,25.0,26,15.48,100,59.52,32025
32,26,226,57,25.22,25,11.06,144,63.72,32026
32,27,118,37,31.36,15,12.71,66,55.93,32027
32,28,194,43,22.16,22,11.34,129,66.49,32028
32,29,152,31,20.39,26,17.11,95,62.5,32029
32,30,127,36,28.35,24,18.9,67,52.76,32030
32,31,139,36,25.9,20,14.39,83,59.71,32031
32,32,185,50,27.03,29,15.68,106,57.3,32032
32,33,166,47,28.31,28,16.87,91,54.82,32033
32,34,164,38,23.17,25,15.24,101,61.59,32034
32,35,143,33,23.08,28,19.58,82,57.34,32035
32,36,141,32,22.7,19,13.48,90,63.83,32036
32,37,161,36,22.36,24,14.91,101,62.73,32037
32,38,151,33,21.85,28,18.54,90,59.6,32038
32,39,153,62,40.52,20,13.07,71,46.41,32039
32,40,163,34,20.86,32,19.63,97,59.51,32040
32,41,164,43,26.22,28,17.07,93,56.71,32041
32,42,127,41,32.28,28,22.05,58,45.67,32042
32,43,213,41,19.25,31,14.55,141,66.2,32043
33,1,201,45,22.39,23,11.44,133,66.17,33001
33,2,220,48,21.82,40,18.18,132,60.0,33002
33,3,260,73,28.08,31,11.92,156,60.0,33003
33,4,243,58,23.87,42,17.28,143,58.85,33004
33,5,146,32,21.92,38,26.03,76,52.05,33005
33,6,135,46,34.07,27,20.0,62,45.93,33006
33,7,199,41,20.6,37,18.59,121,60.8,33007
33,8,309,75,24.27,38,12.3,196,63.43,33008
33,9,205,58,28.29,44,21.46,103,50.24,33009
33,10,146,47,32.19,35,23.97,64,43.84,33010
33,11,212,49,23.11,36,16.98,127,59.91,33011
33,12,170,49,28.82,29,17.06,92,54.12,33012
33,13,175,30,17.14,27,15.43,118,67.43,33013
33,14,88,18,20.45,19,21.59,51,57.95,33014
33,15,214,51,23.83,34,15.89,129,60.28,33015
33,16,236,51,21.61,43,18.22,142,60.17,33016
33,17,194,48,24.74,27,13.92,119,61.34,33017
33,18,236,44,18.64,37,15.68,155,65.68,33018
33,19,178,39,21.91,23,12.92,116,65.17,33019
33,20,268,51,19.03,41,15.3,176,65.67,33020
33,21,204,48,23.53,33,16.18,123,60.29,33021
33,22,175,59,33.71,27,15.43,89,50.86,33022
33,23,238,55,23.11,30,12.61,153,64.29,33023
33,24,317,77,24.29,34,10.73,206,64.98,33024
33,25,211,68,32.23,34,16.11,109,51.66,33025
33,26,133,25,18.8,27,20.3,81,60.9,33026
33,27,188,33,17.55,29,15.43,126,67.02,33027
33,28,170,23,13.53,25,14.71,122,71.76,33028
34,1,178,27,15.17,18,10.11,133,74.72,34001
34,2,139,27,19.42,11,7.91,101,72.66,34002
34,3,134,30,22.39,19,14.18,85,63.43,34003
34,4,80,16,20.0,10,12.5,54,67.5,34004
34,5,104,16,15.38,11,10.58,77,74.04,34005
34,6,147,31,21.09,13,8.84,103,70.07,34006
34,7,163,30,18.4,22,13.5,111,68.1,34007
34,8,93,12,12.9,7,7.53,74,79.57,34008
34,9,77,16,20.78,12,15.58,49,63.64,34009
34,10,154,24,15.58,11,7.14,119,77.27,34010
34,11,75,20,26.67,7,9.33,48,64.0,34011
34,12,174,39,22.41,11,6.32,124,71.26,34012
34,13,120,16,13.33,11,9.17,93,77.5,34013
34,14,96,27,28.13,13,13.54,56,58.33,34014
34,15,113,23,20.35,13,11.5,77,68.14,34015
34,16,105,25,23.81,12,11.43,68,64.76,34016
34,17,174,22,12.64,17,9.77,135,77.59,34017
34,18,70,15,21.43,11,15.71,44,62.86,34018
34,19,113,16,14.16,15,13.27,82,72.57,34019
34,20,192,30,15.63,20,10.42,142,73.96,34020
34,21,214,33,15.42,22,10.28,159,74.3,34021
34,22,146,21,14.38,12,8.22,113,77.4,34022
34,23,99,19,19.19,13,13.13,67,67.68,34023
34,24,100,20,20.0,14,14.0,66,66.0,34024
34,25,215,45,20.93,12,5.58,158,73.49,34025
34,26,159,28,17.61,20,12.58,111,69.81,34026
34,27,75,14,18.67,10,13.33,51,68.0,34027
34,28,47,15,31.91,5,10.64,27,57.45,34028
34,29,103,13,12.62,10,9.71,80,77.67,34029
34,30,177,17,9.6,12,6.78,148,83.62,34030
34,31,80,15,18.75,11,13.75,54,67.5,34031
34,32,110,27,24.55,13,11.82,70,63.64,34032
34,33,90,22,24.44,5,5.56,63,70.0,34033
34,34,157,28,17.83,21,13.38,108,68.79,34034
34,35,166,26,15.66,20,12.05,120,72.29,34035
34,36,133,11,8.27,9,6.77,113,84.96,34036
34,37,42,9,21.43,1,2.38,32,76.19,34037
34,38,44,11,25.0,4,9.09,29,65.91,34038
34,39,63,17,26.98,7,11.11,39,61.9,34039
34,40,124,21,16.94,12,9.68,91,73.39,34040
34,41,72,13,18.06,8,11.11,51,70.83,34041
34,42,143,18,12.59,16,11.19,109,76.22,34042
34,43,155,25,16.13,10,6.45,120,77.42,34043
34,44,138,22,15.94,12,8.7,104,75.36,34044
34,45,134,23,17.16,21,15.67,90,67.16,34045
34,46,118,21,17.8,10,8.47,87,73.73,34046
34,47,100,17,17.0,10,10.0,73,73.0,34047
34,48,175,20,11.43,11,6.29,144,82.29,34048
34,49,163,17,10.43,10,6.13,136,83.44,34049
34,50,94,19,20.21,7,7.45,68,72.34,34050
34,51,164,29,17.68,7,4.27,128,78.05,34051
34,52,127,15,11.81,12,9.45,100,78.74,34052
34,53,72,14,19.44,11,15.28,47,65.28,34053
35,1,178,34,19.1,33,18.54,111,62.36,35001
35,2,200,40,20.0,27,13.5,133,66.5,35002
35,3,126,11,8.73,32,25.4,83,65.87,35003
35,4,156,49,31.41,31,19.87,76,48.72,35004
35,5,138,20,14.49,30,21.74,88,63.77,35005
35,6,144,26,18.06,32,22.22,86,59.72,35006
35,7,186,33,17.74,40,21.51,113,60.75,35007
35,8,164,29,17.68,29,17.68,106,64.63,35008
35,9,117,38,32.48,16,13.68,63,53.85,35009
35,10,192,32,16.67,26,13.54,134,69.79,35010
35,11,200,27,13.5,35,17.5,138,69.0,35011
35,12,70,15,21.43,25,35.71,30,42.86,35012
35,13,70,17,24.29,22,31.43,31,44.29,35013
35,14,102,16,15.69,21,20.59,65,63.73,35014
35,15,203,33,16.26,25,12.32,145,71.43,35015
35,16,35,11,31.43,8,22.86,16,45.71,35016
35,17,188,19,10.11,37,19.68,132,70.21,35017
35,18,81,13,16.05,16,19.75,52,64.2,35018
35,19,60,20,33.33,16,26.67,24,40.0,35019
35,20,123,31,25.2,26,21.14,66,53.66,35020
35,21,159,27,16.98,30,18.87,102,64.15,35021
35,22,176,44,25.0,26,14.77,106,60.23,35022
35,23,162,43,26.54,30,18.52,89,54.94,35023
35,24,140,37,26.43,29,20.71,74,52.86,35024
35,25,151,22,14.57,21,13.91,108,71.52,35025
35,26,110,27,24.55,17,15.45,66,60.0,35026
35,27,139,34,24.46,26,18.71,79,56.83,35027
35,28,173,44,25.43,25,14.45,104,60.12,35028
35,29,106,35,33.02,21,19.81,50,47.17,35029
35,30,112,36,32.14,15,13.39,61,54.46,35030
35,31,168,39,23.21,25,14.88,104,61.9,35031
36,1,88,31,35.23,19,21.59,38,43.18,36001
36,2,75,23,30.67,22,29.33,30,40.0,36002
36,3,80,24,30.0,18,22.5,38,47.5,36003
36,4,73,15,20.55,27,36.99,31,42.47,36004
36,5,78,22,28.21,13,16.67,43,55.13,36005
36,6,55,14,25.45,18,32.73,23,41.82,36006
36,7,133,53,39.85,27,20.3,53,39.85,36007
36,8,51,14,27.45,18,35.29,19,37.25,36008
36,9,68,21,30.88,18,26.47,29,42.65,36009
36,10,90,28,31.11,27,30.0,35,38.89,36010
36,11,57,13,22.81,15,26.32,29,50.88,36011
36,12,57,22,38.6,14,24.56,21,36.84,36012
36,13,68,20,29.41,22,32.35,26,38.24,36013
36,14,122,31,25.41,27,22.13,64,52.46,36014
36,15,118,42,35.59,19,16.1,57,48.31,36015
36,16,108,30,27.78,21,19.44,57,52.78,36016
36,17,138,51,36.96,28,20.29,59,42.75,36017
36,18,130,47,36.15,26,20.0,57,43.85,36018
36,19,114,29,25.44,30,26.32,55,48.25,36019
36,20,109,40,36.7,18,16.51,51,46.79,36020
36,21,64,25,39.06,17,26.56,22,34.38,36021
36,22,47,13,27.66,14,29.79,20,42.55,36022
36,23,42,15,35.71,12,28.57,15,35.71,36023
36,24,102,35,34.31,32,31.37,35,34.31,36024
36,25,63,11,17.46,22,34.92,30,47.62,36025
36,26,84,31,36.9,18,21.43,35,41.67,36026
36,27,85,28,32.94,18,21.18,39,45.88,36027
36,28,83,40,48.19,19,22.89,24,28.92,36028
36,29,109,51,46.79,28,25.69,30,27.52,36029
36,30,99,45,45.45,23,23.23,31,31.31,36030
37,1,112,34,30.36,38,33.93,40,35.71,37001
37,2,59,23,38.98,12,20.34,24,40.68,37002
37,3,49,15,30.61,5,10.2,29,59.18,37003
37,4,60,16,26.67,10,16.67,34,56.67,37004
37,5,120,25,20.83,12,10.0,83,69.17,37005
37,6,104,29,27.88,17,16.35,58,55.77,37006
37,7,68,22,32.35,13,19.12,33,48.53,37007
37,8,53,17,32.08,8,15.09,28,52.83,37008
37,9,83,16,19.28,14,16.87,53,63.86,37009
37,10,114,32,28.07,10,8.77,72,63.16,37010
37,11,50,17,34.0,7,14.0,26,52.0,37011
37,12,65,24,36.92,14,21.54,27,41.54,37012
37,13,64,20,31.25,8,12.5,36,56.25,37013
37,14,100,26,26.0,9,9.0,65,65.0,37014
37,15,85,15,17.65,12,14.12,58,68.24,37015
37,16,117,23,19.66,14,11.97,80,68.38,37016
37,17,65,18,27.69,7,10.77,40,61.54,37017
37,18,80,18,22.5,10,12.5,52,65.0,37018
37,19,68,21,30.88,9,13.24,38,55.88,37019
37,20,59,21,35.59,6,10.17,32,54.24,37020
37,21,56,19,33.93,7,12.5,30,53.57,37021
37,22,60,19,31.67,12,20.0,29,48.33,37022
37,23,95,22,23.16,15,15.79,58,61.05,37023
37,24,107,32,29.91,11,10.28,64,59.81,37024
37,25,83,22,26.51,9,10.84,52,62.65,37025
37,26,137,38,27.74,18,13.14,81,59.12,37026
37,27,83,25,30.12,8,9.64,50,60.24,37027
37,28,69,21,30.43,9,13.04,39,56.52,37028
37,29,74,12,16.22,13,17.57,49,66.22,37029
37,30,69,21,30.43,9,13.04,39,56.52,37030
37,31,104,23,22.12,16,15.38,65,62.5,37031
37,32,92,22,23.91,16,17.39,54,58.7,37032
37,33,109,27,24.77,22,20.18,60,55.05,37033
37,34,86,18,20.93,16,18.6,52,60.47,37034
37,35,124,34,27.42,18,14.52,72,58.06,37035
37,36,67,20,29.85,9,13.43,38,56.72,37036
37,37,72,19,26.39,10,13.89,43,59.72,37037
37,38,131,34,25.95,15,11.45,82,62.6,37038
37,39,83,16,19.28,9,10.84,58,69.88,37039
37,40,107,25,23.36,11,10.28,71,66.36,37040
37,41,105,31,29.52,12,11.43,62,59.05,37041
38,1,122,25,20.49,23,18.85,74,60.66,38001
38,2,107,64,59.81,17,15.89,26,24.3,38002
38,3,94,51,54.26,8,8.51,35,37.23,38003
38,4,98,37,37.76,23,23.47,38,38.78,38004
38,5,94,37,39.36,18,19.15,39,41.49,38005
38,6,78,27,34.62,24,30.77,27,34.62,38006
38,7,97,49,50.52,17,17.53,31,31.96,38007
38,8,82,34,41.46,18,21.95,30,36.59,38008
38,9,126,47,37.3,29,23.02,50,39.68,38009
38,10,95,34,35.79,25,26.32,36,37.89,38010
38,11,113,33,29.2,23,20.35,57,50.44,38011
38,12,93,52,55.91,14,15.05,27,29.03,38012
38,13,114,56,49.12,25,21.93,33,28.95,38013
38,14,132,59,44.7,20,15.15,53,40.15,38014
38,15,105,35,33.33,19,18.1,51,48.57,38015
