ward,precinct,total,Danny K. Davis,Danny K. Davis Percent,precinct_id
28,10,110,110,100.0,28010
28,11,149,149,100.0,28011
28,12,74,74,100.0,28012
28,13,141,141,100.0,28013
28,14,58,58,100.0,28014
28,15,37,37,100.0,28015
28,16,49,49,100.0,28016
28,17,72,72,100.0,28017
28,18,70,70,100.0,28018
28,19,67,67,100.0,28019
28,20,54,54,100.0,28020
28,21,75,75,100.0,28021
28,22,88,88,100.0,28022
28,23,86,86,100.0,28023
28,24,56,56,100.0,28024
28,25,141,141,100.0,28025
28,26,85,85,100.0,28026
28,27,88,88,100.0,28027
28,28,119,119,100.0,28028
28,29,24,24,100.0,28029
28,30,23,23,100.0,28030
28,31,110,110,100.0,28031
28,32,79,79,100.0,28032
28,33,96,96,100.0,28033
28,34,101,101,100.0,28034
28,35,65,65,100.0,28035
28,36,45,45,100.0,28036
28,37,81,81,100.0,28037
28,38,37,37,100.0,28038
28,39,44,44,100.0,28039
28,40,107,107,100.0,28040
28,41,62,62,100.0,28041
28,42,63,63,100.0,28042
28,43,89,89,100.0,28043
28,44,53,53,100.0,28044
28,45,117,117,100.0,28045
28,46,172,172,100.0,28046
29,1,179,179,100.0,29001
29,2,139,139,100.0,29002
29,3,114,114,100.0,29003
29,4,148,148,100.0,29004
29,5,66,66,100.0,29005
29,6,73,73,100.0,29006
29,7,143,143,100.0,29007
29,8,68,68,100.0,29008
29,9,155,155,100.0,29009
29,10,200,200,100.0,29010
29,11,83,83,100.0,29011
29,12,152,152,100.0,29012
29,13,141,141,100.0,29013
29,14,116,116,100.0,29014
29,15,145,145,100.0,29015
29,16,94,94,100.0,29016
29,17,95,95,100.0,29017
29,18,94,94,100.0,29018
29,19,136,136,100.0,29019
29,20,111,111,100.0,29020
29,21,119,119,100.0,29021
29,22,111,111,100.0,29022
29,24,107,107,100.0,29024
29,25,169,169,100.0,29025
29,26,123,123,100.0,29026
29,27,102,102,100.0,29027
29,28,139,139,100.0,29028
29,33,110,110,100.0,29033
29,34,76,76,100.0,29034
29,35,78,78,100.0,29035
29,36,113,113,100.0,29036
29,37,82,82,100.0,29037
29,40,146,146,100.0,29040
29,41,86,86,100.0,29041
29,42,119,119,100.0,29042
29,43,148,148,100.0,29043
29,44,151,151,100.0,29044
37,1,109,109,100.0,37001
37,3,48,48,100.0,37003
37,5,124,124,100.0,37005
37,6,103,103,100.0,37006
37,9,80,80,100.0,37009
37,10,22,22,100.0,37010
37,11,55,55,100.0,37011
37,13,62,62,100.0,37013
37,14,104,104,100.0,37014
37,15,88,88,100.0,37015
37,16,119,119,100.0,37016
37,17,68,68,100.0,37017
37,18,83,83,100.0,37018
37,20,63,63,100.0,37020
37,23,95,95,100.0,37023
37,24,113,113,100.0,37024
37,25,84,84,100.0,37025
37,26,143,143,100.0,37026
37,27,92,92,100.0,37027
37,29,78,78,100.0,37029
37,30,72,72,100.0,37030
37,31,109,109,100.0,37031
37,32,92,92,100.0,37032
37,33,116,116,100.0,37033
37,34,91,91,100.0,37034
37,35,127,127,100.0,37035
37,36,69,69,100.0,37036
37,37,75,75,100.0,37037
37,38,137,137,100.0,37038
37,39,81,81,100.0,37039
37,40,114,114,100.0,37040
37,41,117,117,100.0,37041
42,2,107,107,100.0,42002
42,3,150,150,100.0,42003
42,4,249,249,100.0,42004
42,5,122,122,100.0,42005
42,6,192,192,100.0,42006
42,7,181,181,100.0,42007
42,8,169,169,100.0,42008
42,9,139,139,100.0,42009
42,10,202,202,100.0,42010
42,11,119,119,100.0,42011
42,12,142,142,100.0,42012
42,13,190,190,100.0,42013
42,14,147,147,100.0,42014
42,15,141,141,100.0,42015
42,16,151,151,100.0,42016
42,17,152,152,100.0,42017
42,18,111,111,100.0,42018
42,20,109,109,100.0,42020
42,21,139,139,100.0,42021
42,25,129,129,100.0,42025
42,26,192,192,100.0,42026
42,27,116,116,100.0,42027
42,28,216,216,100.0,42028
42,29,212,212,100.0,42029
42,30,175,175,100.0,42030
42,31,176,176,100.0,42031
42,32,107,107,100.0,42032
42,33,185,185,100.0,42033
42,35,189,189,100.0,42035
42,36,161,161,100.0,42036
42,37,92,92,100.0,42037
42,38,104,104,100.0,42038
42,39,118,118,100.0,42039
42,40,156,156,100.0,42040
42,41,163,163,100.0,42041
42,42,234,234,100.0,42042
43,1,83,83,100.0,43001
43,45,107,107,100.0,43045
