ward,precinct,total,Michael Cabonargi,Michael Cabonargi Percent,precinct_id
47,22,242,242,100.0,47022
47,23,263,263,100.0,47023
47,24,205,205,100.0,47024
47,25,233,233,100.0,47025
47,26,247,247,100.0,47026
47,27,207,207,100.0,47027
47,28,210,210,100.0,47028
47,29,231,231,100.0,47029
47,30,260,260,100.0,47030
47,31,183,183,100.0,47031
47,32,267,267,100.0,47032
47,33,162,162,100.0,47033
47,34,238,238,100.0,47034
47,35,209,209,100.0,47035
47,36,257,257,100.0,47036
47,37,213,213,100.0,47037
47,38,202,202,100.0,47038
47,39,228,228,100.0,47039
47,40,269,269,100.0,47040
47,41,248,248,100.0,47041
47,42,227,227,100.0,47042
47,43,189,189,100.0,47043
47,44,154,154,100.0,47044
47,45,222,222,100.0,47045
47,46,210,210,100.0,47046
47,47,211,211,100.0,47047
47,48,21,21,100.0,47048
48,1,205,205,100.0,48001
48,2,101,101,100.0,48002
48,3,213,213,100.0,48003
48,4,197,197,100.0,48004
48,5,147,147,100.0,48005
48,6,251,251,100.0,48006
48,7,218,218,100.0,48007
48,8,128,128,100.0,48008
48,9,125,125,100.0,48009
48,10,299,299,100.0,48010
48,11,198,198,100.0,48011
48,12,248,248,100.0,48012
48,13,273,273,100.0,48013
48,14,115,115,100.0,48014
48,15,110,110,100.0,48015
48,16,207,207,100.0,48016
48,17,207,207,100.0,48017
48,18,154,154,100.0,48018
48,19,199,199,100.0,48019
48,20,274,274,100.0,48020
48,21,226,226,100.0,48021
48,22,237,237,100.0,48022
48,23,229,229,100.0,48023
48,24,192,192,100.0,48024
48,25,227,227,100.0,48025
48,26,88,88,100.0,48026
48,27,220,220,100.0,48027
48,28,223,223,100.0,48028
48,29,137,137,100.0,48029
48,30,205,205,100.0,48030
48,31,225,225,100.0,48031
48,32,196,196,100.0,48032
48,33,145,145,100.0,48033
48,34,172,172,100.0,48034
48,35,135,135,100.0,48035
48,36,143,143,100.0,48036
48,37,205,205,100.0,48037
48,38,259,259,100.0,48038
48,39,181,181,100.0,48039
48,40,215,215,100.0,48040
48,41,209,209,100.0,48041
48,42,292,292,100.0,48042
48,43,210,210,100.0,48043
48,44,277,277,100.0,48044
48,45,175,175,100.0,48045
48,46,130,130,100.0,48046
49,1,124,124,100.0,49001
49,2,137,137,100.0,49002
49,3,250,250,100.0,49003
49,4,244,244,100.0,49004
49,5,252,252,100.0,49005
49,6,195,195,100.0,49006
49,7,199,199,100.0,49007
49,8,151,151,100.0,49008
49,9,211,211,100.0,49009
49,10,232,232,100.0,49010
49,11,277,277,100.0,49011
49,12,299,299,100.0,49012
49,13,264,264,100.0,49013
49,14,181,181,100.0,49014
49,15,146,146,100.0,49015
49,16,225,225,100.0,49016
49,17,119,119,100.0,49017
49,18,275,275,100.0,49018
49,19,156,156,100.0,49019
49,20,332,332,100.0,49020
49,21,115,115,100.0,49021
49,22,234,234,100.0,49022
49,23,273,273,100.0,49023
49,24,139,139,100.0,49024
49,25,269,269,100.0,49025
49,26,221,221,100.0,49026
49,27,222,222,100.0,49027
49,28,257,257,100.0,49028
49,29,259,259,100.0,49029
49,30,255,255,100.0,49030
49,31,174,174,100.0,49031
49,32,210,210,100.0,49032
49,33,175,175,100.0,49033
50,1,130,130,100.0,50001
50,2,99,99,100.0,50002
50,3,137,137,100.0,50003
50,4,170,170,100.0,50004
50,5,91,91,100.0,50005
50,6,183,183,100.0,50006
50,7,229,229,100.0,50007
50,8,131,131,100.0,50008
50,9,142,142,100.0,50009
50,10,93,93,100.0,50010
50,11,88,88,100.0,50011
50,12,73,73,100.0,50012
50,13,138,138,100.0,50013
50,14,41,41,100.0,50014
50,15,209,209,100.0,50015
50,16,44,44,100.0,50016
50,17,89,89,100.0,50017
50,18,34,34,100.0,50018
50,19,87,87,100.0,50019
50,20,147,147,100.0,50020
50,21,125,125,100.0,50021
50,22,97,97,100.0,50022
50,23,78,78,100.0,50023
50,24,96,96,100.0,50024
50,25,108,108,100.0,50025
50,26,116,116,100.0,50026
50,27,45,45,100.0,50027
50,28,125,125,100.0,50028
50,29,78,78,100.0,50029
50,30,90,90,100.0,50030
50,31,159,159,100.0,50031
50,32,143,143,100.0,50032
50,33,121,121,100.0,50033
50,34,204,204,100.0,50034
50,35,217,217,100.0,50035
50,36,155,155,100.0,50036
50,37,166,166,100.0,50037
50,38,78,78,100.0,50038
50,39,66,66,100.0,50039
50,40,108,108,100.0,50040
