ward,precinct,total,"Larry Rogers, Jr.","Larry Rogers, Jr. Percent",precinct_id
27,22,116,116,100.0,27022
27,23,79,79,100.0,27023
27,24,90,90,100.0,27024
27,25,42,42,100.0,27025
27,26,83,83,100.0,27026
27,27,55,55,100.0,27027
27,29,28,28,100.0,27029
27,30,31,31,100.0,27030
27,31,50,50,100.0,27031
27,33,45,45,100.0,27033
27,34,123,123,100.0,27034
27,36,57,57,100.0,27036
27,44,123,123,100.0,27044
28,1,68,68,100.0,28001
28,2,89,89,100.0,28002
28,3,46,46,100.0,28003
28,4,83,83,100.0,28004
28,5,64,64,100.0,28005
28,6,51,51,100.0,28006
28,7,40,40,100.0,28007
28,8,64,64,100.0,28008
28,9,62,62,100.0,28009
28,10,24,24,100.0,28010
28,11,38,38,100.0,28011
28,12,39,39,100.0,28012
28,13,42,42,100.0,28013
28,14,91,91,100.0,28014
28,15,65,65,100.0,28015
28,16,50,50,100.0,28016
28,17,73,73,100.0,28017
28,18,103,103,100.0,28018
28,19,80,80,100.0,28019
28,20,99,99,100.0,28020
28,21,86,86,100.0,28021
28,22,68,68,100.0,28022
28,23,112,112,100.0,28023
28,24,42,42,100.0,28024
28,25,56,56,100.0,28025
28,26,58,58,100.0,28026
28,27,90,90,100.0,28027
28,28,48,48,100.0,28028
28,30,42,42,100.0,28030
28,31,62,62,100.0,28031
28,32,65,65,100.0,28032
28,33,97,97,100.0,28033
28,35,56,56,100.0,28035
28,36,116,116,100.0,28036
28,37,131,131,100.0,28037
28,38,70,70,100.0,28038
28,39,55,55,100.0,28039
28,40,109,109,100.0,28040
28,41,43,43,100.0,28041
28,42,50,50,100.0,28042
28,43,106,106,100.0,28043
28,44,87,87,100.0,28044
28,45,68,68,100.0,28045
28,46,58,58,100.0,28046
28,47,69,69,100.0,28047
28,48,59,59,100.0,28048
28,49,69,69,100.0,28049
28,50,49,49,100.0,28050
28,51,55,55,100.0,28051
28,52,52,52,100.0,28052
28,53,82,82,100.0,28053
28,54,53,53,100.0,28054
28,55,41,41,100.0,28055
29,1,179,179,100.0,29001
29,3,148,148,100.0,29003
29,4,129,129,100.0,29004
29,5,96,96,100.0,29005
29,6,74,74,100.0,29006
29,7,34,34,100.0,29007
29,8,60,60,100.0,29008
29,10,47,47,100.0,29010
29,11,99,99,100.0,29011
29,12,116,116,100.0,29012
29,13,71,71,100.0,29013
29,14,137,137,100.0,29014
29,15,140,140,100.0,29015
29,16,208,208,100.0,29016
29,17,95,95,100.0,29017
29,18,111,111,100.0,29018
29,19,153,153,100.0,29019
29,20,144,144,100.0,29020
29,21,74,74,100.0,29021
29,22,99,99,100.0,29022
29,23,101,101,100.0,29023
29,24,120,120,100.0,29024
29,25,113,113,100.0,29025
29,26,97,97,100.0,29026
29,27,60,60,100.0,29027
29,28,113,113,100.0,29028
29,29,166,166,100.0,29029
29,31,76,76,100.0,29031
29,33,122,122,100.0,29033
29,34,64,64,100.0,29034
29,35,96,96,100.0,29035
29,36,156,156,100.0,29036
29,37,94,94,100.0,29037
29,38,102,102,100.0,29038
29,39,48,48,100.0,29039
29,40,149,149,100.0,29040
29,41,120,120,100.0,29041
29,42,134,134,100.0,29042
29,43,133,133,100.0,29043
29,44,102,102,100.0,29044
29,45,78,78,100.0,29045
29,46,75,75,100.0,29046
29,47,156,156,100.0,29047
29,48,78,78,100.0,29048
30,6,72,72,100.0,30006
34,1,246,246,100.0,34001
34,2,155,155,100.0,34002
34,3,129,129,100.0,34003
34,4,156,156,100.0,34004
34,5,104,104,100.0,34005
34,6,296,296,100.0,34006
34,7,175,175,100.0,34007
34,8,220,220,100.0,34008
34,9,73,73,100.0,34009
34,10,144,144,100.0,34010
34,11,68,68,100.0,34011
34,12,154,154,100.0,34012
34,13,161,161,100.0,34013
34,14,86,86,100.0,34014
34,15,90,90,100.0,34015
34,16,66,66,100.0,34016
34,17,106,106,100.0,34017
34,18,133,133,100.0,34018
34,19,136,136,100.0,34019
34,20,206,206,100.0,34020
34,21,134,134,100.0,34021
34,22,168,168,100.0,34022
34,23,108,108,100.0,34023
34,24,123,123,100.0,34024
34,25,159,159,100.0,34025
34,26,144,144,100.0,34026
34,27,109,109,100.0,34027
34,28,78,78,100.0,34028
34,29,131,131,100.0,34029
34,30,182,182,100.0,34030
34,31,63,63,100.0,34031
34,32,301,301,100.0,34032
34,33,136,136,100.0,34033
34,34,173,173,100.0,34034
34,35,112,112,100.0,34035
34,36,173,173,100.0,34036
34,37,121,121,100.0,34037
34,38,89,89,100.0,34038
34,39,80,80,100.0,34039
34,40,144,144,100.0,34040
34,41,71,71,100.0,34041
34,42,177,177,100.0,34042
34,43,206,206,100.0,34043
34,44,143,143,100.0,34044
34,45,121,121,100.0,34045
34,46,128,128,100.0,34046
34,47,103,103,100.0,34047
34,48,191,191,100.0,34048
34,49,222,222,100.0,34049
34,50,133,133,100.0,34050
34,51,196,196,100.0,34051
34,52,89,89,100.0,34052
34,53,70,70,100.0,34053
34,54,81,81,100.0,34054
34,55,133,133,100.0,34055
37,2,37,37,100.0,37002
37,3,37,37,100.0,37003
37,4,95,95,100.0,37004
37,5,126,126,100.0,37005
37,6,124,124,100.0,37006
37,7,105,105,100.0,37007
37,8,44,44,100.0,37008
37,9,77,77,100.0,37009
37,10,124,124,100.0,37010
37,11,17,17,100.0,37011
37,12,53,53,100.0,37012
37,13,79,79,100.0,37013
37,14,132,132,100.0,37014
37,15,88,88,100.0,37015
37,16,96,96,100.0,37016
37,17,69,69,100.0,37017
37,18,123,123,100.0,37018
37,19,7,7,100.0,37019
37,20,82,82,100.0,37020
37,21,107,107,100.0,37021
37,22,76,76,100.0,37022
37,23,77,77,100.0,37023
37,24,73,73,100.0,37024
37,25,100,100,100.0,37025
37,26,108,108,100.0,37026
37,27,104,104,100.0,37027
37,28,100,100,100.0,37028
37,29,77,77,100.0,37029
37,30,58,58,100.0,37030
37,31,98,98,100.0,37031
37,32,86,86,100.0,37032
37,33,58,58,100.0,37033
37,34,91,91,100.0,37034
37,35,117,117,100.0,37035
37,36,75,75,100.0,37036
37,37,90,90,100.0,37037
37,38,92,92,100.0,37038
37,39,50,50,100.0,37039
37,40,93,93,100.0,37040
37,41,101,101,100.0,37041
37,42,33,33,100.0,37042
37,43,80,80,100.0,37043
42,2,50,50,100.0,42002
42,6,158,158,100.0,42006
42,9,109,109,100.0,42009
42,11,99,99,100.0,42011
42,13,132,132,100.0,42013
42,19,15,15,100.0,42019
42,22,31,31,100.0,42022
42,27,71,71,100.0,42027
42,31,43,43,100.0,42031
42,38,36,36,100.0,42038
42,41,64,64,100.0,42041
42,44,47,47,100.0,42044
42,46,31,31,100.0,42046
42,48,47,47,100.0,42048
42,50,99,99,100.0,42050
42,51,136,136,100.0,42051
42,52,47,47,100.0,42052
42,53,106,106,100.0,42053
42,54,43,43,100.0,42054
42,55,58,58,100.0,42055
42,58,25,25,100.0,42058
42,63,76,76,100.0,42063
42,64,30,30,100.0,42064
42,65,75,75,100.0,42065
42,66,48,48,100.0,42066
