ward,precinct,total,Michael Cabonargi,Michael Cabonargi Percent,precinct_id
45,51,79,79,100.0,45051
45,52,62,62,100.0,45052
45,53,49,49,100.0,45053
46,1,146,146,100.0,46001
46,2,63,63,100.0,46002
46,3,77,77,100.0,46003
46,4,55,55,100.0,46004
46,5,37,37,100.0,46005
46,6,67,67,100.0,46006
46,7,47,47,100.0,46007
46,8,70,70,100.0,46008
46,9,54,54,100.0,46009
46,10,38,38,100.0,46010
46,11,68,68,100.0,46011
46,12,70,70,100.0,46012
46,13,55,55,100.0,46013
46,14,46,46,100.0,46014
46,15,70,70,100.0,46015
46,16,55,55,100.0,46016
46,17,105,105,100.0,46017
46,18,121,121,100.0,46018
46,19,77,77,100.0,46019
46,20,71,71,100.0,46020
46,21,19,19,100.0,46021
46,22,69,69,100.0,46022
46,23,72,72,100.0,46023
46,24,34,34,100.0,46024
46,25,73,73,100.0,46025
46,26,57,57,100.0,46026
46,27,64,64,100.0,46027
46,28,76,76,100.0,46028
46,29,68,68,100.0,46029
46,30,85,85,100.0,46030
46,31,89,89,100.0,46031
46,32,67,67,100.0,46032
46,33,74,74,100.0,46033
46,34,81,81,100.0,46034
46,35,87,87,100.0,46035
46,36,76,76,100.0,46036
46,37,67,67,100.0,46037
46,38,61,61,100.0,46038
46,39,101,101,100.0,46039
46,40,47,47,100.0,46040
46,41,63,63,100.0,46041
46,42,94,94,100.0,46042
46,43,90,90,100.0,46043
46,44,54,54,100.0,46044
46,45,64,64,100.0,46045
47,1,64,64,100.0,47001
47,2,64,64,100.0,47002
47,3,117,117,100.0,47003
47,4,73,73,100.0,47004
47,5,65,65,100.0,47005
47,6,69,69,100.0,47006
47,7,64,64,100.0,47007
47,8,63,63,100.0,47008
47,9,48,48,100.0,47009
47,10,40,40,100.0,47010
47,11,110,110,100.0,47011
47,12,49,49,100.0,47012
47,13,92,92,100.0,47013
47,14,47,47,100.0,47014
47,15,68,68,100.0,47015
47,16,68,68,100.0,47016
47,17,47,47,100.0,47017
47,18,64,64,100.0,47018
47,19,107,107,100.0,47019
47,20,79,79,100.0,47020
47,21,59,59,100.0,47021
47,22,56,56,100.0,47022
47,23,40,40,100.0,47023
47,24,54,54,100.0,47024
47,25,65,65,100.0,47025
47,26,79,79,100.0,47026
47,27,36,36,100.0,47027
47,28,67,67,100.0,47028
47,29,65,65,100.0,47029
47,30,77,77,100.0,47030
47,31,67,67,100.0,47031
47,32,71,71,100.0,47032
47,33,72,72,100.0,47033
47,34,73,73,100.0,47034
47,35,68,68,100.0,47035
47,36,88,88,100.0,47036
47,37,80,80,100.0,47037
47,38,65,65,100.0,47038
47,39,66,66,100.0,47039
47,40,39,39,100.0,47040
47,41,93,93,100.0,47041
47,42,48,48,100.0,47042
47,43,81,81,100.0,47043
47,44,66,66,100.0,47044
47,45,75,75,100.0,47045
47,46,36,36,100.0,47046
47,47,36,36,100.0,47047
47,48,25,25,100.0,47048
47,49,38,38,100.0,47049
47,50,45,45,100.0,47050
48,1,63,63,100.0,48001
48,2,82,82,100.0,48002
48,3,113,113,100.0,48003
48,4,87,87,100.0,48004
48,5,97,97,100.0,48005
48,6,101,101,100.0,48006
48,7,65,65,100.0,48007
48,8,57,57,100.0,48008
48,9,85,85,100.0,48009
48,10,46,46,100.0,48010
48,11,106,106,100.0,48011
48,12,68,68,100.0,48012
48,13,80,80,100.0,48013
48,14,95,95,100.0,48014
48,15,48,48,100.0,48015
48,16,71,71,100.0,48016
48,17,85,85,100.0,48017
48,18,72,72,100.0,48018
48,19,88,88,100.0,48019
48,20,61,61,100.0,48020
48,21,102,102,100.0,48021
48,22,138,138,100.0,48022
48,23,82,82,100.0,48023
48,24,38,38,100.0,48024
48,25,89,89,100.0,48025
48,26,78,78,100.0,48026
48,27,93,93,100.0,48027
48,28,94,94,100.0,48028
48,29,118,118,100.0,48029
48,30,94,94,100.0,48030
48,31,67,67,100.0,48031
48,32,65,65,100.0,48032
48,33,99,99,100.0,48033
48,34,69,69,100.0,48034
48,35,67,67,100.0,48035
48,36,80,80,100.0,48036
48,37,50,50,100.0,48037
48,38,111,111,100.0,48038
48,39,83,83,100.0,48039
48,40,57,57,100.0,48040
48,41,44,44,100.0,48041
48,42,73,73,100.0,48042
48,43,82,82,100.0,48043
48,44,94,94,100.0,48044
48,45,65,65,100.0,48045
48,46,112,112,100.0,48046
48,47,64,64,100.0,48047
48,48,88,88,100.0,48048
48,49,21,21,100.0,48049
48,50,91,91,100.0,48050
48,51,132,132,100.0,48051
48,52,58,58,100.0,48052
49,1,82,82,100.0,49001
49,2,111,111,100.0,49002
49,3,84,84,100.0,49003
49,4,47,47,100.0,49004
49,5,100,100,100.0,49005
49,6,91,91,100.0,49006
49,7,151,151,100.0,49007
49,8,92,92,100.0,49008
49,9,73,73,100.0,49009
49,10,86,86,100.0,49010
49,11,66,66,100.0,49011
49,12,110,110,100.0,49012
49,13,116,116,100.0,49013
49,14,82,82,100.0,49014
49,15,79,79,100.0,49015
49,16,92,92,100.0,49016
49,17,15,15,100.0,49017
49,18,61,61,100.0,49018
49,19,131,131,100.0,49019
49,20,132,132,100.0,49020
49,21,71,71,100.0,49021
49,22,96,96,100.0,49022
49,23,77,77,100.0,49023
49,24,166,166,100.0,49024
49,25,95,95,100.0,49025
49,26,99,99,100.0,49026
49,27,103,103,100.0,49027
49,28,61,61,100.0,49028
49,29,98,98,100.0,49029
49,30,103,103,100.0,49030
49,31,94,94,100.0,49031
49,32,85,85,100.0,49032
49,33,79,79,100.0,49033
49,34,95,95,100.0,49034
49,35,100,100,100.0,49035
49,36,110,110,100.0,49036
49,37,109,109,100.0,49037
49,38,75,75,100.0,49038
50,1,62,62,100.0,50001
50,2,77,77,100.0,50002
50,3,55,55,100.0,50003
50,4,56,56,100.0,50004
50,5,39,39,100.0,50005
50,6,67,67,100.0,50006
50,7,92,92,100.0,50007
50,8,29,29,100.0,50008
50,9,61,61,100.0,50009
50,10,29,29,100.0,50010
50,11,38,38,100.0,50011
50,12,51,51,100.0,50012
50,13,64,64,100.0,50013
50,14,35,35,100.0,50014
50,15,86,86,100.0,50015
50,16,42,42,100.0,50016
50,17,32,32,100.0,50017
50,18,54,54,100.0,50018
50,19,35,35,100.0,50019
50,20,65,65,100.0,50020
50,21,56,56,100.0,50021
50,22,33,33,100.0,50022
50,23,41,41,100.0,50023
50,24,49,49,100.0,50024
50,25,29,29,100.0,50025
50,26,26,26,100.0,50026
50,27,33,33,100.0,50027
50,28,71,71,100.0,50028
50,29,53,53,100.0,50029
50,30,46,46,100.0,50030
50,31,16,16,100.0,50031
50,32,61,61,100.0,50032
50,33,30,30,100.0,50033
50,34,51,51,100.0,50034
50,35,88,88,100.0,50035
50,36,56,56,100.0,50036
50,37,73,73,100.0,50037
50,38,64,64,100.0,50038
50,39,38,38,100.0,50039
50,40,33,33,100.0,50040
50,41,60,60,100.0,50041
50,42,53,53,100.0,50042
50,43,37,37,100.0,50043
50,44,26,26,100.0,50044
50,45,23,23,100.0,50045
