ward,precinct,total,Michael Cabonargi,Michael Cabonargi Percent,precinct_id
47,21,251,251,100.0,47021
47,22,314,314,100.0,47022
47,23,365,365,100.0,47023
47,24,258,258,100.0,47024
47,25,302,302,100.0,47025
47,26,366,366,100.0,47026
47,27,235,235,100.0,47027
47,28,299,299,100.0,47028
47,29,285,285,100.0,47029
47,30,346,346,100.0,47030
47,31,293,293,100.0,47031
47,32,364,364,100.0,47032
47,33,232,232,100.0,47033
47,34,331,331,100.0,47034
47,35,240,240,100.0,47035
47,36,363,363,100.0,47036
47,37,295,295,100.0,47037
47,38,270,270,100.0,47038
47,39,282,282,100.0,47039
47,40,271,271,100.0,47040
47,41,307,307,100.0,47041
47,42,277,277,100.0,47042
47,43,238,238,100.0,47043
47,44,227,227,100.0,47044
47,45,291,291,100.0,47045
47,46,248,248,100.0,47046
47,47,283,283,100.0,47047
47,48,31,31,100.0,47048
48,1,240,240,100.0,48001
48,2,108,108,100.0,48002
48,3,358,358,100.0,48003
48,4,292,292,100.0,48004
48,5,154,154,100.0,48005
48,6,356,356,100.0,48006
48,7,283,283,100.0,48007
48,8,131,131,100.0,48008
48,9,176,176,100.0,48009
48,10,416,416,100.0,48010
48,11,233,233,100.0,48011
48,12,353,353,100.0,48012
48,13,333,333,100.0,48013
48,14,137,137,100.0,48014
48,15,173,173,100.0,48015
48,16,271,271,100.0,48016
48,17,291,291,100.0,48017
48,18,221,221,100.0,48018
48,19,205,205,100.0,48019
48,20,354,354,100.0,48020
48,21,330,330,100.0,48021
48,22,244,244,100.0,48022
48,23,302,302,100.0,48023
48,24,277,277,100.0,48024
48,25,282,282,100.0,48025
48,26,131,131,100.0,48026
48,27,393,393,100.0,48027
48,28,286,286,100.0,48028
48,29,152,152,100.0,48029
48,30,270,270,100.0,48030
48,31,398,398,100.0,48031
48,32,313,313,100.0,48032
48,33,162,162,100.0,48033
48,34,246,246,100.0,48034
48,35,190,190,100.0,48035
48,36,185,185,100.0,48036
48,37,291,291,100.0,48037
48,38,307,307,100.0,48038
48,39,212,212,100.0,48039
48,40,283,283,100.0,48040
48,41,357,357,100.0,48041
48,42,381,381,100.0,48042
48,43,323,323,100.0,48043
48,44,374,374,100.0,48044
48,45,247,247,100.0,48045
48,46,200,200,100.0,48046
49,1,232,232,100.0,49001
49,2,210,210,100.0,49002
49,3,321,321,100.0,49003
49,4,385,385,100.0,49004
49,5,299,299,100.0,49005
49,6,292,292,100.0,49006
49,7,325,325,100.0,49007
49,8,235,235,100.0,49008
49,9,305,305,100.0,49009
49,10,299,299,100.0,49010
49,11,374,374,100.0,49011
49,12,441,441,100.0,49012
49,13,357,357,100.0,49013
49,14,266,266,100.0,49014
49,15,234,234,100.0,49015
49,16,309,309,100.0,49016
49,17,204,204,100.0,49017
49,18,414,414,100.0,49018
49,19,284,284,100.0,49019
49,20,489,489,100.0,49020
49,21,191,191,100.0,49021
49,22,320,320,100.0,49022
49,23,412,412,100.0,49023
49,24,252,252,100.0,49024
49,25,436,436,100.0,49025
49,26,337,337,100.0,49026
49,27,364,364,100.0,49027
49,28,409,409,100.0,49028
49,29,394,394,100.0,49029
49,30,336,336,100.0,49030
49,31,242,242,100.0,49031
49,32,335,335,100.0,49032
49,33,266,266,100.0,49033
50,1,123,123,100.0,50001
50,2,117,117,100.0,50002
50,3,155,155,100.0,50003
50,4,192,192,100.0,50004
50,5,84,84,100.0,50005
50,6,233,233,100.0,50006
50,7,259,259,100.0,50007
50,8,192,192,100.0,50008
50,9,170,170,100.0,50009
50,10,149,149,100.0,50010
50,11,70,70,100.0,50011
50,12,77,77,100.0,50012
50,13,253,253,100.0,50013
50,14,47,47,100.0,50014
50,15,270,270,100.0,50015
50,16,52,52,100.0,50016
50,17,150,150,100.0,50017
50,18,23,23,100.0,50018
50,19,135,135,100.0,50019
50,20,216,216,100.0,50020
50,21,172,172,100.0,50021
50,22,130,130,100.0,50022
50,23,110,110,100.0,50023
50,24,104,104,100.0,50024
50,25,112,112,100.0,50025
50,26,192,192,100.0,50026
50,27,49,49,100.0,50027
50,28,222,222,100.0,50028
50,29,173,173,100.0,50029
50,30,135,135,100.0,50030
50,31,253,253,100.0,50031
50,32,223,223,100.0,50032
50,33,94,94,100.0,50033
50,34,245,245,100.0,50034
50,35,250,250,100.0,50035
50,36,179,179,100.0,50036
50,37,220,220,100.0,50037
50,38,105,105,100.0,50038
50,39,111,111,100.0,50039
50,40,104,104,100.0,50040
