ward,precinct,total,J. RYAN AND C. HAWKINSON,J. RYAN AND C. HAWKINSON Percent,R. BLAGOJEVICH AND P. QUINN,R. BLAGOJEVICH AND P. QUINN Percent,C. SKINNER AND J. TOBIN,C. SKINNER AND J. TOBIN Percent,M. BROWN,M. BROWN Percent,precinct_id
31,23,119,26,21.85,91,76.47,1,0.84,1,0.84,31023
31,24,150,20,13.33,128,85.33,1,0.67,1,0.67,31024
31,25,168,26,15.48,141,83.93,0,0.0,1,0.6,31025
31,26,116,28,24.14,85,73.28,3,2.59,0,0.0,31026
31,27,154,17,11.04,135,87.66,1,0.65,1,0.65,31027
31,28,186,23,12.37,159,85.48,4,2.15,0,0.0,31028
31,29,150,36,24.0,111,74.0,2,1.33,1,0.67,31029
31,30,183,25,13.66,155,84.7,1,0.55,2,1.09,31030
31,31,262,57,21.76,203,77.48,1,0.38,1,0.38,31031
31,32,175,43,24.57,127,72.57,3,1.71,2,1.14,31032
31,33,176,43,24.43,127,72.16,2,1.14,4,2.27,31033
31,34,143,13,9.09,124,86.71,2,1.4,4,2.8,31034
31,35,146,28,19.18,118,80.82,0,0.0,0,0.0,31035
31,36,212,21,9.91,188,88.68,1,0.47,2,0.94,31036
31,37,196,26,13.27,170,86.73,0,0.0,0,0.0,31037
31,38,115,24,20.87,89,77.39,0,0.0,2,1.74,31038
31,39,147,15,10.2,131,89.12,1,0.68,0,0.0,31039
31,40,156,17,10.9,139,89.1,0,0.0,0,0.0,31040
31,41,167,38,22.75,127,76.05,2,1.2,0,0.0,31041
31,42,179,26,14.53,150,83.8,1,0.56,2,1.12,31042
31,43,232,54,23.28,177,76.29,0,0.0,1,0.43,31043
31,44,171,15,8.77,154,90.06,1,0.58,1,0.58,31044
31,45,168,46,27.38,116,69.05,2,1.19,4,2.38,31045
31,46,165,24,14.55,136,82.42,5,3.03,0,0.0,31046
31,47,218,45,20.64,169,77.52,2,0.92,2,0.92,31047
31,48,173,42,24.28,129,74.57,2,1.16,0,0.0,31048
31,49,93,18,19.35,74,79.57,0,0.0,1,1.08,31049
31,50,247,51,20.65,192,77.73,2,0.81,2,0.81,31050
31,51,126,12,9.52,112,88.89,2,1.59,0,0.0,31051
32,1,359,77,21.45,266,74.09,11,3.06,5,1.39,32001
32,2,309,59,19.09,243,78.64,4,1.29,3,0.97,32002
32,3,222,43,19.37,172,77.48,5,2.25,2,0.9,32003
32,4,380,106,27.89,261,68.68,12,3.16,1,0.26,32004
32,5,218,57,26.15,155,71.1,3,1.38,3,1.38,32005
32,6,317,98,30.91,211,66.56,6,1.89,2,0.63,32006
32,7,244,97,39.75,139,56.97,6,2.46,2,0.82,32007
32,8,433,182,42.03,242,55.89,5,1.15,4,0.92,32008
32,9,456,136,29.82,304,66.67,13,2.85,3,0.66,32009
32,10,314,118,37.58,190,60.51,4,1.27,2,0.64,32010
32,11,186,32,17.2,151,81.18,3,1.61,0,0.0,32011
32,12,165,30,18.18,129,78.18,4,2.42,2,1.21,32012
32,13,159,53,33.33,104,65.41,1,0.63,1,0.63,32013
32,14,277,51,18.41,219,79.06,5,1.81,2,0.72,32014
32,15,270,85,31.48,179,66.3,5,1.85,1,0.37,32015
32,16,328,84,25.61,225,68.6,14,4.27,5,1.52,32016
32,17,255,64,25.1,180,70.59,6,2.35,5,1.96,32017
32,18,301,111,36.88,180,59.8,7,2.33,3,1.0,32018
32,19,283,67,23.67,209,73.85,3,1.06,4,1.41,32019
32,20,325,126,38.77,193,59.38,5,1.54,1,0.31,32020
32,21,290,84,28.97,201,69.31,0,0.0,5,1.72,32021
32,22,393,94,23.92,289,73.54,8,2.04,2,0.51,32022
32,23,340,121,35.59,209,61.47,6,1.76,4,1.18,32023
32,24,295,114,38.64,174,58.98,1,0.34,6,2.03,32024
32,25,266,73,27.44,179,67.29,10,3.76,4,1.5,32025
32,26,261,63,24.14,188,72.03,5,1.92,5,1.92,32026
32,27,272,97,35.66,169,62.13,5,1.84,1,0.37,32027
32,28,249,56,22.49,181,72.69,9,3.61,3,1.2,32028
32,29,287,53,18.47,219,76.31,14,4.88,1,0.35,32029
32,30,266,106,39.85,156,58.65,3,1.13,1,0.38,32030
32,31,412,103,25.0,297,72.09,11,2.67,1,0.24,32031
32,32,337,142,42.14,187,55.49,7,2.08,1,0.3,32032
32,33,277,81,29.24,191,68.95,5,1.81,0,0.0,32033
32,34,348,105,30.17,228,65.52,12,3.45,3,0.86,32034
32,35,365,105,28.77,249,68.22,10,2.74,1,0.27,32035
32,36,374,108,28.88,255,68.18,10,2.67,1,0.27,32036
32,37,297,77,25.93,213,71.72,5,1.68,2,0.67,32037
32,38,327,106,32.42,209,63.91,7,2.14,5,1.53,32038
32,39,428,154,35.98,264,61.68,5,1.17,5,1.17,32039
32,40,368,134,36.41,220,59.78,9,2.45,5,1.36,32040
32,41,389,116,29.82,266,68.38,4,1.03,3,0.77,32041
32,42,392,99,25.26,282,71.94,7,1.79,4,1.02,32042
32,43,374,163,43.58,205,54.81,5,1.34,1,0.27,32043
32,44,205,55,26.83,143,69.76,5,2.44,2,0.98,32044
32,45,280,64,22.86,208,74.29,5,1.79,3,1.07,32045
32,46,142,35,24.65,103,72.54,1,0.7,3,2.11,32046
32,47,358,156,43.58,201,56.15,1,0.28,0,0.0,32047
32,48,452,181,40.04,264,58.41,4,0.88,3,0.66,32048
32,49,225,73,32.44,147,65.33,5,2.22,0,0.0,32049
32,50,425,188,44.24,233,54.82,4,0.94,0,0.0,32050
32,51,367,165,44.96,189,51.5,11,3.0,2,0.54,32051
32,52,207,50,24.15,155,74.88,1,0.48,1,0.48,32052
33,1,289,38,13.15,246,85.12,3,1.04,2,0.69,33001
33,2,437,101,23.11,328,75.06,5,1.14,3,0.69,33002
33,3,226,44,19.47,178,78.76,2,0.88,2,0.88,33003
33,4,310,62,20.0,244,78.71,3,0.97,1,0.32,33004
33,5,160,25,15.63,131,81.88,2,1.25,2,1.25,33005
33,6,364,44,12.09,316,86.81,4,1.1,0,0.0,33006
33,7,315,62,19.68,246,78.1,7,2.22,0,0.0,33007
33,8,366,64,17.49,299,81.69,1,0.27,2,0.55,33008
33,9,192,37,19.27,152,79.17,2,1.04,1,0.52,33009
33,10,404,49,12.13,346,85.64,6,1.49,3,0.74,33010
33,11,364,58,15.93,300,82.42,2,0.55,4,1.1,33011
33,12,360,48,13.33,300,83.33,4,1.11,8,2.22,33012
33,13,420,60,14.29,350,83.33,9,2.14,1,0.24,33013
33,14,258,35,13.57,218,84.5,3,1.16,2,0.78,33014
33,15,265,57,21.51,205,77.36,3,1.13,0,0.0,33015
33,16,115,39,33.91,73,63.48,1,0.87,2,1.74,33016
33,17,352,57,16.19,282,80.11,10,2.84,3,0.85,33017
33,18,134,24,17.91,105,78.36,3,2.24,2,1.49,33018
33,19,301,62,20.6,227,75.42,7,2.33,5,1.66,33019
33,20,261,53,20.31,202,77.39,3,1.15,3,1.15,33020
33,21,386,50,12.95,327,84.72,6,1.55,3,0.78,33021
33,22,382,38,9.95,340,89.01,2,0.52,2,0.52,33022
33,23,438,75,17.12,356,81.28,6,1.37,1,0.23,33023
33,24,315,58,18.41,254,80.63,2,0.63,1,0.32,33024
33,25,426,62,14.55,346,81.22,13,3.05,5,1.17,33025
33,26,270,30,11.11,234,86.67,4,1.48,2,0.74,33026
33,27,218,34,15.6,175,80.28,6,2.75,3,1.38,33027
33,28,312,53,16.99,244,78.21,9,2.88,6,1.92,33028
33,29,312,60,19.23,240,76.92,9,2.88,3,0.96,33029
33,30,272,69,25.37,198,72.79,3,1.1,2,0.74,33030
33,31,335,69,20.6,258,77.01,8,2.39,0,0.0,33031
33,32,300,56,18.67,236,78.67,6,2.0,2,0.67,33032
33,33,265,51,19.25,206,77.74,6,2.26,2,0.75,33033
33,34,207,43,20.77,160,77.29,2,0.97,2,0.97,33034
34,1,390,15,3.85,368,94.36,2,0.51,5,1.28,34001
34,2,289,8,2.77,272,94.12,3,1.04,6,2.08,34002
34,3,251,15,5.98,234,93.23,1,0.4,1,0.4,34003
34,4,276,2,0.72,264,95.65,2,0.72,8,2.9,34004
34,5,233,3,1.29,224,96.14,4,1.72,2,0.86,34005
34,6,207,7,3.38,191,92.27,4,1.93,5,2.42,34006
34,7,370,16,4.32,347,93.78,0,0.0,7,1.89,34007
34,8,332,7,2.11,324,97.59,0,0.0,1,0.3,34008
34,9,271,17,6.27,250,92.25,1,0.37,3,1.11,34009
34,10,384,10,2.6,361,94.01,1,0.26,12,3.13,34010
34,11,244,4,1.64,235,96.31,1,0.41,4,1.64,34011
34,12,292,9,3.08,281,96.23,1,0.34,1,0.34,34012
34,13,282,9,3.19,268,95.04,1,0.35,4,1.42,34013
34,14,236,7,2.97,225,95.34,3,1.27,1,0.42,34014
34,15,227,9,3.96,215,94.71,1,0.44,2,0.88,34015
34,16,241,9,3.73,226,93.78,2,0.83,4,1.66,34016
34,17,266,6,2.26,256,96.24,0,0.0,4,1.5,34017
34,18,226,5,2.21,219,96.9,0,0.0,2,0.88,34018
34,19,226,6,2.65,216,95.58,2,0.88,2,0.88,34019
34,20,382,19,4.97,359,93.98,1,0.26,3,0.79,34020
34,21,355,8,2.25,339,95.49,1,0.28,7,1.97,34021
34,22,355,9,2.54,340,95.77,1,0.28,5,1.41,34022
34,23,262,10,3.82,246,93.89,0,0.0,6,2.29,34023
34,24,289,6,2.08,279,96.54,1,0.35,3,1.04,34024
34,25,183,3,1.64,176,96.17,1,0.55,3,1.64,34025
34,26,254,10,3.94,240,94.49,0,0.0,4,1.57,34026
34,27,221,8,3.62,209,94.57,2,0.9,2,0.9,34027
34,28,208,4,1.92,204,98.08,0,0.0,0,0.0,34028
34,29,380,13,3.42,364,95.79,2,0.53,1,0.26,34029
34,30,376,13,3.46,352,93.62,2,0.53,9,2.39,34030
34,31,207,7,3.38,194,93.72,3,1.45,3,1.45,34031
34,32,341,12,3.52,325,95.31,0,0.0,4,1.17,34032
34,33,160,1,0.63,157,98.13,1,0.63,1,0.63,34033
34,34,294,7,2.38,280,95.24,1,0.34,6,2.04,34034
34,35,375,11,2.93,362,96.53,1,0.27,1,0.27,34035
34,36,294,9,3.06,275,93.54,4,1.36,6,2.04,34036
34,37,189,4,2.12,183,96.83,0,0.0,2,1.06,34037
34,38,212,6,2.83,201,94.81,2,0.94,3,1.42,34038
34,39,206,6,2.91,199,96.6,0,0.0,1,0.49,34039
34,40,356,10,2.81,345,96.91,1,0.28,0,0.0,34040
34,41,275,10,3.64,263,95.64,0,0.0,2,0.73,34041
34,42,328,20,6.1,304,92.68,1,0.3,3,0.91,34042
34,43,312,9,2.88,299,95.83,1,0.32,3,0.96,34043
34,44,425,16,3.76,399,93.88,3,0.71,7,1.65,34044
34,45,355,5,1.41,344,96.9,2,0.56,4,1.13,34045
34,46,198,5,2.53,189,95.45,2,1.01,2,1.01,34046
34,47,165,2,1.21,162,98.18,0,0.0,1,0.61,34047
34,48,308,10,3.25,295,95.78,0,0.0,3,0.97,34048
34,49,353,13,3.68,336,95.18,2,0.57,2,0.57,34049
34,50,261,14,5.36,243,93.1,1,0.38,3,1.15,34050
34,51,447,12,2.68,432,96.64,2,0.45,1,0.22,34051
34,52,250,3,1.2,244,97.6,1,0.4,2,0.8,34052
34,53,257,6,2.33,245,95.33,1,0.39,5,1.95,34053
34,54,251,11,4.38,235,93.63,2,0.8,3,1.2,34054
34,55,226,4,1.77,218,96.46,1,0.44,3,1.33,34055
34,56,245,7,2.86,233,95.1,2,0.82,3,1.22,34056
34,57,206,5,2.43,197,95.63,2,0.97,2,0.97,34057
34,58,252,8,3.17,240,95.24,0,0.0,4,1.59,34058
34,59,253,7,2.77,243,96.05,0,0.0,3,1.19,34059
34,60,194,3,1.55,189,97.42,0,0.0,2,1.03,34060
34,61,238,10,4.2,226,94.96,0,0.0,2,0.84,34061
34,62,357,4,1.12,347,97.2,0,0.0,6,1.68,34062
34,63,264,5,1.89,257,97.35,0,0.0,2,0.76,34063
34,64,82,4,4.88,76,92.68,1,1.22,1,1.22,34064
34,65,125,2,1.6,120,96.0,1,0.8,2,1.6,34065
34,66,312,8,2.56,303,97.12,0,0.0,1,0.32,34066
34,67,246,10,4.07,229,93.09,3,1.22,4,1.63,34067
34,68,163,2,1.23,158,96.93,1,0.61,2,1.23,34068
34,69,216,6,2.78,209,96.76,0,0.0,1,0.46,34069
34,70,289,11,3.81,274,94.81,2,0.69,2,0.69,34070
34,71,260,15,5.77,239,91.92,1,0.38,5,1.92,34071
34,72,225,11,4.89,210,93.33,1,0.44,3,1.33,34072
34,73,218,7,3.21,207,94.95,0,0.0,4,1.83,34073
35,1,319,58,18.18,252,79.0,5,1.57,4,1.25,35001
35,2,272,35,12.87,233,85.66,2,0.74,2,0.74,35002
35,3,183,23,12.57,155,84.7,3,1.64,2,1.09,35003
35,4,365,87,23.84,268,73.42,5,1.37,5,1.37,35004
35,5,283,56,19.79,216,76.33,10,3.53,1,0.35,35005
35,6,271,59,21.77,206,76.01,4,1.48,2,0.74,35006
35,7,345,64,18.55,265,76.81,12,3.48,4,1.16,35007
35,8,277,46,16.61,216,77.98,10,3.61,5,1.81,35008
35,9,265,38,14.34,221,83.4,3,1.13,3,1.13,35009
35,10,244,34,13.93,202,82.79,6,2.46,2,0.82,35010
35,11,265,54,20.38,200,75.47,8,3.02,3,1.13,35011
35,12,338,82,24.26,247,73.08,5,1.48,4,1.18,35012
35,13,183,36,19.67,142,77.6,3,1.64,2,1.09,35013
35,14,319,29,9.09,276,86.52,10,3.13,4,1.25,35014
35,15,252,40,15.87,200,79.37,8,3.17,4,1.59,35015
35,16,252,28,11.11,215,85.32,8,3.17,1,0.4,35016
35,17,324,39,12.04,276,85.19,3,0.93,6,1.85,35017
35,18,311,51,16.4,255,81.99,3,0.96,2,0.64,35018
35,19,247,32,12.96,208,84.21,5,2.02,2,0.81,35019
35,20,275,33,12.0,234,85.09,6,2.18,2,0.73,35020
35,21,298,56,18.79,230,77.18,10,3.36,2,0.67,35021
35,22,88,28,31.82,58,65.91,0,0.0,2,2.27,35022
35,23,208,31,14.9,173,83.17,2,0.96,2,0.96,35023
35,24,221,34,15.38,182,82.35,3,1.36,2,0.9,35024
35,25,305,64,20.98,227,74.43,8,2.62,6,1.97,35025
35,26,349,74,21.2,263,75.36,11,3.15,1,0.29,35026
35,27,324,58,17.9,256,79.01,6,1.85,4,1.23,35027
35,28,303,39,12.87,253,83.5,7,2.31,4,1.32,35028
35,29,342,67,19.59,263,76.9,7,2.05,5,1.46,35029
35,30,361,59,16.34,293,81.16,4,1.11,5,1.39,35030
35,31,370,56,15.14,302,81.62,6,1.62,6,1.62,35031
35,32,201,23,11.44,171,85.07,3,1.49,4,1.99,35032
35,33,238,56,23.53,178,74.79,3,1.26,1,0.42,35033
35,34,266,51,19.17,196,73.68,13,4.89,6,2.26,35034
35,35,262,47,17.94,209,79.77,3,1.15,3,1.15,35035
36,1,299,82,27.42,215,71.91,2,0.67,0,0.0,36001
36,2,241,83,34.44,154,63.9,0,0.0,4,1.66,36002
36,3,285,41,14.39,240,84.21,4,1.4,0,0.0,36003
36,4,184,31,16.85,151,82.07,2,1.09,0,0.0,36004
36,5,270,108,40.0,157,58.15,3,1.11,2,0.74,36005
36,6,317,100,31.55,212,66.88,5,1.58,0,0.0,36006
36,7,278,113,40.65,153,55.04,10,3.6,2,0.72,36007
36,8,308,128,41.56,172,55.84,8,2.6,0,0.0,36008
36,9,327,146,44.65,177,54.13,2,0.61,2,0.61,36009
36,10,207,64,30.92,134,64.73,8,3.86,1,0.48,36010
36,11,412,149,36.17,256,62.14,4,0.97,3,0.73,36011
36,12,238,92,38.66,142,59.66,2,0.84,2,0.84,36012
36,13,464,140,30.17,316,68.1,8,1.72,0,0.0,36013
36,14,345,92,26.67,248,71.88,4,1.16,1,0.29,36014
36,15,329,91,27.66,227,69.0,9,2.74,2,0.61,36015
36,16,430,121,28.14,303,70.47,4,0.93,2,0.47,36016
36,17,286,162,56.64,121,42.31,2,0.7,1,0.35,36017
36,18,388,178,45.88,207,53.35,3,0.77,0,0.0,36018
36,19,357,89,24.93,258,72.27,8,2.24,2,0.56,36019
36,20,437,125,28.6,301,68.88,11,2.52,0,0.0,36020
36,21,501,183,36.53,311,62.08,3,0.6,4,0.8,36021
36,22,443,133,30.02,296,66.82,11,2.48,3,0.68,36022
36,23,164,27,16.46,134,81.71,3,1.83,0,0.0,36023
36,24,257,39,15.18,216,84.05,1,0.39,1,0.39,36024
36,25,245,96,39.18,142,57.96,3,1.22,4,1.63,36025
36,26,367,142,38.69,223,60.76,1,0.27,1,0.27,36026
36,27,177,64,36.16,110,62.15,3,1.69,0,0.0,36027
36,28,257,105,40.86,147,57.2,3,1.17,2,0.78,36028
36,29,319,111,34.8,200,62.7,6,1.88,2,0.63,36029
36,30,404,180,44.55,215,53.22,7,1.73,2,0.5,36030
36,31,390,139,35.64,243,62.31,7,1.79,1,0.26,36031
36,32,340,128,37.65,208,61.18,0,0.0,4,1.18,36032
36,33,207,52,25.12,149,71.98,6,2.9,0,0.0,36033
36,34,263,116,44.11,141,53.61,6,2.28,0,0.0,36034
36,35,417,123,29.5,291,69.78,1,0.24,2,0.48,36035
36,36,284,82,28.87,202,71.13,0,0.0,0,0.0,36036
36,37,292,114,39.04,174,59.59,3,1.03,1,0.34,36037
36,38,221,76,34.39,141,63.8,2,0.9,2,0.9,36038
36,39,318,134,42.14,177,55.66,5,1.57,2,0.63,36039
36,40,397,153,38.54,238,59.95,5,1.26,1,0.25,36040
36,41,259,85,32.82,168,64.86,4,1.54,2,0.77,36041
36,42,278,105,37.77,168,60.43,4,1.44,1,0.36,36042
36,43,257,79,30.74,174,67.7,3,1.17,1,0.39,36043
36,44,292,80,27.4,206,70.55,3,1.03,3,1.03,36044
36,45,266,77,28.95,185,69.55,2,0.75,2,0.75,36045
36,46,280,111,39.64,165,58.93,3,1.07,1,0.36,36046
36,47,238,84,35.29,148,62.18,6,2.52,0,0.0,36047
36,48,357,152,42.58,198,55.46,6,1.68,1,0.28,36048
36,49,403,159,39.45,239,59.31,4,0.99,1,0.25,36049
36,50,320,108,33.75,207,64.69,4,1.25,1,0.31,36050
36,51,335,70,20.9,264,78.81,1,0.3,0,0.0,36051
36,52,307,101,32.9,199,64.82,5,1.63,2,0.65,36052
36,53,208,71,34.13,132,63.46,5,2.4,0,0.0,36053
36,54,364,57,15.66,298,81.87,5,1.37,4,1.1,36054
36,55,385,119,30.91,255,66.23,7,1.82,4,1.04,36055
37,1,161,29,18.01,131,81.37,1,0.62,0,0.0,37001
37,2,213,20,9.39,192,90.14,0,0.0,1,0.47,37002
37,3,163,4,2.45,159,97.55,0,0.0,0,0.0,37003
37,4,125,5,4.0,119,95.2,0,0.0,1,0.8,37004
37,5,252,6,2.38,242,96.03,3,1.19,1,0.4,37005
37,6,275,4,1.45,266,96.73,2,0.73,3,1.09,37006
37,7,207,9,4.35,197,95.17,1,0.48,0,0.0,37007
37,8,204,19,9.31,183,89.71,1,0.49,1,0.49,37008
37,9,247,5,2.02,237,95.95,1,0.4,4,1.62,37009
37,10,273,15,5.49,255,93.41,0,0.0,3,1.1,37010
37,11,166,27,16.27,138,83.13,0,0.0,1,0.6,37011
37,12,192,16,8.33,175,91.15,0,0.0,1,0.52,37012
37,13,210,12,5.71,197,93.81,1,0.48,0,0.0,37013
37,14,245,6,2.45,237,96.73,0,0.0,2,0.82,37014
37,15,229,13,5.68,215,93.89,0,0.0,1,0.44,37015
37,16,287,13,4.53,271,94.43,2,0.7,1,0.35,37016
37,17,276,7,2.54,264,95.65,2,0.72,3,1.09,37017
37,18,236,4,1.69,229,97.03,2,0.85,1,0.42,37018
37,19,113,6,5.31,106,93.81,0,0.0,1,0.88,37019
37,20,169,8,4.73,158,93.49,0,0.0,3,1.78,37020
37,21,227,8,3.52,219,96.48,0,0.0,0,0.0,37021
37,22,277,13,4.69,260,93.86,2,0.72,2,0.72,37022
37,23,212,9,4.25,202,95.28,0,0.0,1,0.47,37023
37,24,218,3,1.38,213,97.71,1,0.46,1,0.46,37024
37,25,283,10,3.53,270,95.41,1,0.35,2,0.71,37025
37,26,137,7,5.11,130,94.89,0,0.0,0,0.0,37026
37,27,170,4,2.35,163,95.88,0,0.0,3,1.76,37027
37,28,181,9,4.97,170,93.92,1,0.55,1,0.55,37028
37,29,242,10,4.13,227,93.8,2,0.83,3,1.24,37029
37,30,215,14,6.51,199,92.56,1,0.47,1,0.47,37030
37,31,256,7,2.73,247,96.48,1,0.39,1,0.39,37031
37,32,255,7,2.75,243,95.29,2,0.78,3,1.18,37032
37,33,198,1,0.51,193,97.47,2,1.01,2,1.01,37033
37,34,222,6,2.7,213,95.95,2,0.9,1,0.45,37034
37,35,131,7,5.34,121,92.37,1,0.76,2,1.53,37035
37,36,219,8,3.65,207,94.52,3,1.37,1,0.46,37036
37,37,220,1,0.45,217,98.64,1,0.45,1,0.45,37037
37,38,262,12,4.58,250,95.42,0,0.0,0,0.0,37038
37,39,119,22,18.49,96,80.67,0,0.0,1,0.84,37039
37,40,290,7,2.41,281,96.9,0,0.0,2,0.69,37040
37,41,237,9,3.8,226,95.36,1,0.42,1,0.42,37041
37,42,55,4,7.27,48,87.27,3,5.45,0,0.0,37042
37,43,165,2,1.21,161,97.58,1,0.61,1,0.61,37043
37,44,230,8,3.48,220,95.65,1,0.43,1,0.43,37044
37,45,147,3,2.04,142,96.6,0,0.0,2,1.36,37045
37,46,247,13,5.26,232,93.93,0,0.0,2,0.81,37046
37,47,47,6,12.77,40,85.11,1,2.13,0,0.0,37047
37,48,272,61,22.43,202,74.26,6,2.21,3,1.1,37048
37,49,220,11,5.0,207,94.09,0,0.0,2,0.91,37049
37,50,267,26,9.74,238,89.14,2,0.75,1,0.37,37050
37,51,189,6,3.17,180,95.24,1,0.53,2,1.06,37051
37,52,161,24,14.91,134,83.23,3,1.86,0,0.0,37052
37,53,207,12,5.8,194,93.72,0,0.0,1,0.48,37053
37,54,247,3,1.21,243,98.38,1,0.4,0,0.0,37054
37,55,233,8,3.43,223,95.71,0,0.0,2,0.86,37055
37,56,171,8,4.68,160,93.57,2,1.17,1,0.58,37056
37,57,139,5,3.6,133,95.68,1,0.72,0,0.0,37057
37,58,207,5,2.42,201,97.1,0,0.0,1,0.48,37058
38,1,316,117,37.03,191,60.44,6,1.9,2,0.63,38001
38,2,244,92,37.7,151,61.89,0,0.0,1,0.41,38002
38,3,283,98,34.63,179,63.25,6,2.12,0,0.0,38003
38,4,135,50,37.04,82,60.74,1,0.74,2,1.48,38004
38,5,409,117,28.61,286,69.93,3,0.73,3,0.73,38005
38,6,285,96,33.68,181,63.51,6,2.11,2,0.7,38006
38,7,337,111,32.94,217,64.39,7,2.08,2,0.59,38007
38,8,203,86,42.36,108,53.2,8,3.94,1,0.49,38008
38,9,247,83,33.6,154,62.35,7,2.83,3,1.21,38009
38,10,370,103,27.84,255,68.92,9,2.43,3,0.81,38010
38,11,231,75,32.47,145,62.77,11,4.76,0,0.0,38011
38,12,339,133,39.23,195,57.52,9,2.65,2,0.59,38012
38,13,269,87,32.34,177,65.8,4,1.49,1,0.37,38013
38,14,245,90,36.73,148,60.41,6,2.45,1,0.41,38014
38,15,215,72,33.49,139,64.65,3,1.4,1,0.47,38015
38,16,332,103,31.02,224,67.47,3,0.9,2,0.6,38016
38,17,218,45,20.64,173,79.36,0,0.0,0,0.0,38017
38,18,278,119,42.81,151,54.32,7,2.52,1,0.36,38018
38,19,323,136,42.11,181,56.04,5,1.55,1,0.31,38019
38,20,317,117,36.91,180,56.78,14,4.42,6,1.89,38020
38,21,294,119,40.48,169,57.48,3,1.02,3,1.02,38021
38,22,273,123,45.05,146,53.48,2,0.73,2,0.73,38022
38,23,223,73,32.74,143,64.13,5,2.24,2,0.9,38023
38,24,204,57,27.94,142,69.61,3,1.47,2,0.98,38024
38,25,228,57,25.0,168,73.68,3,1.32,0,0.0,38025
38,26,235,75,31.91,153,65.11,5,2.13,2,0.85,38026
38,27,191,78,40.84,109,57.07,3,1.57,1,0.52,38027
38,28,233,80,34.33,146,62.66,6,2.58,1,0.43,38028
38,29,248,80,32.26,164,66.13,2,0.81,2,0.81,38029
38,30,251,81,32.27,165,65.74,2,0.8,3,1.2,38030
38,31,329,99,30.09,223,67.78,6,1.82,1,0.3,38031
38,32,356,156,43.82,194,54.49,5,1.4,1,0.28,38032
38,33,251,76,30.28,172,68.53,2,0.8,1,0.4,38033
38,34,166,42,25.3,118,71.08,5,3.01,1,0.6,38034
38,35,94,39,41.49,54,57.45,1,1.06,0,0.0,38035
38,36,264,80,30.3,182,68.94,1,0.38,1,0.38,38036
38,37,305,88,28.85,208,68.2,7,2.3,2,0.66,38037
38,38,357,150,42.02,198,55.46,9,2.52,0,0.0,38038
38,39,285,92,32.28,182,63.86,10,3.51,1,0.35,38039
38,40,201,75,37.31,121,60.2,5,2.49,0,0.0,38040
38,41,329,110,33.43,211,64.13,6,1.82,2,0.61,38041
38,42,283,105,37.1,171,60.42,2,0.71,5,1.77,38042
38,43,280,97,34.64,175,62.5,5,1.79,3,1.07,38043
38,44,268,122,45.52,144,53.73,2,0.75,0,0.0,38044
38,45,309,117,37.86,189,61.17,1,0.32,2,0.65,38045
38,46,255,94,36.86,155,60.78,5,1.96,1,0.39,38046
38,47,269,90,33.46,173,64.31,4,1.49,2,0.74,38047
38,48,289,89,30.8,191,66.09,6,2.08,3,1.04,38048
38,49,271,120,44.28,149,54.98,2,0.74,0,0.0,38049
38,50,311,111,35.69,194,62.38,6,1.93,0,0.0,38050
38,51,236,89,37.71,140,59.32,5,2.12,2,0.85,38051
38,52,276,96,34.78,173,62.68,5,1.81,2,0.72,38052
38,53,54,21,38.89,31,57.41,2,3.7,0,0.0,38053
39,1,267,150,56.18,112,41.95,5,1.87,0,0.0,39001
39,2,434,127,29.26,300,69.12,6,1.38,1,0.23,39002
39,3,300,144,48.0,151,50.33,3,1.0,2,0.67,39003
39,4,210,83,39.52,117,55.71,8,3.81,2,0.95,39004
39,5,224,92,41.07,125,55.8,5,2.23,2,0.89,39005
39,6,316,134,42.41,176,55.7,2,0.63,4,1.27,39006
39,7,202,52,25.74,145,71.78,4,1.98,1,0.5,39007
39,8,364,98,26.92,263,72.25,3,0.82,0,0.0,39008
39,9,365,107,29.32,253,69.32,5,1.37,0,0.0,39009
39,10,256,68,26.56,185,72.27,1,0.39,2,0.78,39010
39,11,359,105,29.25,252,70.19,2,0.56,0,0.0,39011
39,12,230,41,17.83,184,80.0,4,1.74,1,0.43,39012
39,13,171,50,29.24,111,64.91,5,2.92,5,2.92,39013
39,14,273,63,23.08,200,73.26,7,2.56,3,1.1,39014
39,15,265,153,57.74,109,41.13,2,0.75,1,0.38,39015
39,16,213,60,28.17,144,67.61,4,1.88,5,2.35,39016
39,17,243,62,25.51,177,72.84,4,1.65,0,0.0,39017
39,18,344,106,30.81,228,66.28,8,2.33,2,0.58,39018
39,19,224,61,27.23,157,70.09,2,0.89,4,1.79,39019
39,20,262,148,56.49,109,41.6,4,1.53,1,0.38,39020
39,21,191,42,21.99,142,74.35,6,3.14,1,0.52,39021
39,22,285,33,11.58,248,87.02,3,1.05,1,0.35,39022
39,23,161,52,32.3,104,64.6,5,3.11,0,0.0,39023
39,24,167,29,17.37,135,80.84,2,1.2,1,0.6,39024
39,25,314,110,35.03,190,60.51,11,3.5,3,0.96,39025
39,26,302,150,49.67,145,48.01,7,2.32,0,0.0,39026
39,27,288,95,32.99,180,62.5,11,3.82,2,0.69,39027
39,28,310,79,25.48,216,69.68,13,4.19,2,0.65,39028
39,29,289,85,29.41,194,67.13,9,3.11,1,0.35,39029
39,30,200,41,20.5,149,74.5,6,3.0,4,2.0,39030
