ward,precinct,total,Stella B. Black,Stella B. Black Percent,Barbara McGowan,Barbara McGowan Percent,Michael A. Alvarez,Michael A. Alvarez Percent,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Kathleen Mary O'Reilley,Kathleen Mary O'Reilley Percent,"Wallace Davis, III","Wallace Davis, III Percent",Maureen Kelly,Maureen Kelly Percent,Todd Connor,Todd Connor Percent,Kari K. Steele,Kari K. Steele Percent,precinct_id
40,41,352,25,7.1,43,12.22,34,9.66,89,25.28,18,5.11,2,0.57,14,3.98,80,22.73,47,13.35,40041
40,42,270,19,7.04,32,11.85,32,11.85,56,20.74,26,9.63,3,1.11,17,6.3,61,22.59,24,8.89,40042
40,43,278,18,6.47,36,12.95,27,9.71,56,20.14,25,8.99,4,1.44,18,6.47,55,19.78,39,14.03,40043
40,44,160,7,4.38,23,14.38,33,20.63,30,18.75,18,11.25,7,4.38,14,8.75,19,11.88,9,5.63,40044
40,45,450,29,6.44,70,15.56,54,12.0,95,21.11,36,8.0,12,2.67,32,7.11,80,17.78,42,9.33,40045
40,46,381,20,5.25,53,13.91,48,12.6,71,18.64,36,9.45,15,3.94,32,8.4,61,16.01,45,11.81,40046
40,47,335,15,4.48,43,12.84,28,8.36,88,26.27,21,6.27,6,1.79,26,7.76,67,20.0,41,12.24,40047
40,48,176,2,1.14,27,15.34,25,14.2,42,23.86,14,7.95,4,2.27,16,9.09,23,13.07,23,13.07,40048
40,49,135,7,5.19,23,17.04,22,16.3,30,22.22,8,5.93,2,1.48,13,9.63,19,14.07,11,8.15,40049
41,1,398,10,2.51,56,14.07,48,12.06,54,13.57,71,17.84,5,1.26,72,18.09,52,13.07,30,7.54,41001
41,2,495,15,3.03,77,15.56,42,8.48,74,14.95,83,16.77,10,2.02,94,18.99,65,13.13,35,7.07,41002
41,3,353,12,3.4,49,13.88,48,13.6,63,17.85,53,15.01,5,1.42,54,15.3,49,13.88,20,5.67,41003
41,4,503,8,1.59,72,14.31,49,9.74,72,14.31,90,17.89,7,1.39,90,17.89,74,14.71,41,8.15,41004
41,5,414,20,4.83,55,13.29,45,10.87,71,17.15,64,15.46,8,1.93,53,12.8,61,14.73,37,8.94,41005
41,6,501,9,1.8,71,14.17,39,7.78,85,16.97,73,14.57,14,2.79,81,16.17,74,14.77,55,10.98,41006
41,7,475,8,1.68,60,12.63,52,10.95,75,15.79,71,14.95,8,1.68,70,14.74,77,16.21,54,11.37,41007
41,8,370,18,4.86,46,12.43,34,9.19,71,19.19,50,13.51,2,0.54,50,13.51,60,16.22,39,10.54,41008
41,9,289,9,3.11,45,15.57,40,13.84,45,15.57,56,19.38,2,0.69,35,12.11,35,12.11,22,7.61,41009
41,10,400,11,2.75,54,13.5,53,13.25,64,16.0,50,12.5,7,1.75,68,17.0,54,13.5,39,9.75,41010
41,11,424,10,2.36,72,16.98,58,13.68,71,16.75,62,14.62,3,0.71,65,15.33,56,13.21,27,6.37,41011
41,12,349,8,2.29,48,13.75,42,12.03,68,19.48,54,15.47,9,2.58,47,13.47,44,12.61,29,8.31,41012
41,13,205,6,2.93,28,13.66,25,12.2,35,17.07,37,18.05,2,0.98,33,16.1,23,11.22,16,7.8,41013
41,14,516,18,3.49,66,12.79,45,8.72,103,19.96,61,11.82,7,1.36,77,14.92,78,15.12,61,11.82,41014
41,15,461,14,3.04,80,17.35,53,11.5,53,11.5,80,17.35,6,1.3,88,19.09,58,12.58,29,6.29,41015
41,16,390,12,3.08,53,13.59,53,13.59,56,14.36,54,13.85,6,1.54,62,15.9,57,14.62,37,9.49,41016
41,17,447,16,3.58,55,12.3,53,11.86,77,17.23,75,16.78,3,0.67,74,16.55,54,12.08,40,8.95,41017
41,18,304,22,7.24,51,16.78,31,10.2,41,13.49,42,13.82,7,2.3,41,13.49,42,13.82,27,8.88,41018
41,19,548,8,1.46,60,10.95,57,10.4,112,20.44,73,13.32,8,1.46,89,16.24,80,14.6,61,11.13,41019
41,20,468,14,2.99,71,15.17,49,10.47,76,16.24,73,15.6,9,1.92,69,14.74,61,13.03,46,9.83,41020
41,21,418,20,4.78,64,15.31,55,13.16,61,14.59,70,16.75,9,2.15,60,14.35,45,10.77,34,8.13,41021
41,22,375,9,2.4,57,15.2,35,9.33,69,18.4,57,15.2,5,1.33,57,15.2,56,14.93,30,8.0,41022
41,23,361,12,3.32,56,15.51,34,9.42,67,18.56,51,14.13,3,0.83,66,18.28,46,12.74,26,7.2,41023
41,24,344,8,2.33,55,15.99,39,11.34,60,17.44,55,15.99,4,1.16,49,14.24,47,13.66,27,7.85,41024
41,25,86,1,1.16,16,18.6,10,11.63,11,12.79,20,23.26,1,1.16,14,16.28,6,6.98,7,8.14,41025
41,26,140,4,2.86,25,17.86,18,12.86,26,18.57,20,14.29,3,2.14,24,17.14,13,9.29,7,5.0,41026
41,27,76,4,5.26,13,17.11,15,19.74,9,11.84,10,13.16,2,2.63,6,7.89,14,18.42,3,3.95,41027
41,28,271,20,7.38,45,16.61,37,13.65,42,15.5,35,12.92,10,3.69,29,10.7,34,12.55,19,7.01,41028
41,29,169,9,5.33,23,13.61,28,16.57,24,14.2,27,15.98,3,1.78,23,13.61,18,10.65,14,8.28,41029
41,30,404,8,1.98,60,14.85,41,10.15,81,20.05,52,12.87,4,0.99,65,16.09,53,13.12,40,9.9,41030
41,31,431,11,2.55,61,14.15,52,12.06,72,16.71,75,17.4,8,1.86,65,15.08,51,11.83,36,8.35,41031
41,32,210,7,3.33,30,14.29,24,11.43,47,22.38,30,14.29,2,0.95,30,14.29,20,9.52,20,9.52,41032
41,33,269,9,3.35,37,13.75,31,11.52,38,14.13,52,19.33,1,0.37,44,16.36,37,13.75,20,7.43,41033
41,34,254,5,1.97,32,12.6,26,10.24,42,16.54,47,18.5,2,0.79,37,14.57,40,15.75,23,9.06,41034
41,35,453,15,3.31,75,16.56,37,8.17,70,15.45,71,15.67,5,1.1,76,16.78,71,15.67,33,7.28,41035
41,36,366,8,2.19,51,13.93,36,9.84,73,19.95,57,15.57,4,1.09,46,12.57,55,15.03,36,9.84,41036
41,37,422,9,2.13,66,15.64,55,13.03,77,18.25,65,15.4,11,2.61,64,15.17,47,11.14,28,6.64,41037
41,38,395,11,2.78,55,13.92,52,13.16,63,15.95,66,16.71,5,1.27,69,17.47,47,11.9,27,6.84,41038
41,39,293,9,3.07,48,16.38,33,11.26,48,16.38,55,18.77,6,2.05,41,13.99,33,11.26,20,6.83,41039
41,40,450,12,2.67,66,14.67,51,11.33,68,15.11,83,18.44,6,1.33,70,15.56,59,13.11,35,7.78,41040
41,41,351,13,3.7,50,14.25,33,9.4,62,17.66,57,16.24,3,0.85,51,14.53,49,13.96,33,9.4,41041
41,42,479,4,0.84,67,13.99,50,10.44,75,15.66,81,16.91,6,1.25,91,19.0,68,14.2,37,7.72,41042
41,43,338,27,7.99,38,11.24,41,12.13,54,15.98,44,13.02,6,1.78,54,15.98,49,14.5,25,7.4,41043
41,44,479,18,3.76,56,11.69,44,9.19,98,20.46,55,11.48,8,1.67,50,10.44,92,19.21,58,12.11,41044
41,45,276,10,3.62,34,12.32,29,10.51,52,18.84,46,16.67,6,2.17,29,10.51,42,15.22,28,10.14,41045
41,46,325,12,3.69,49,15.08,41,12.62,55,16.92,52,16.0,7,2.15,39,12.0,46,14.15,24,7.38,41046
41,47,401,10,2.49,55,13.72,27,6.73,81,20.2,62,15.46,2,0.5,57,14.21,64,15.96,43,10.72,41047
41,48,143,11,7.69,23,16.08,18,12.59,25,17.48,12,8.39,5,3.5,18,12.59,17,11.89,14,9.79,41048
41,49,521,7,1.34,97,18.62,59,11.32,80,15.36,102,19.58,4,0.77,88,16.89,53,10.17,31,5.95,41049
41,50,372,8,2.15,49,13.17,43,11.56,72,19.35,57,15.32,2,0.54,54,14.52,53,14.25,34,9.14,41050
41,51,282,7,2.48,52,18.44,33,11.7,54,19.15,33,11.7,1,0.35,42,14.89,39,13.83,21,7.45,41051
41,52,559,23,4.11,64,11.45,54,9.66,129,23.08,53,9.48,6,1.07,63,11.27,95,16.99,72,12.88,41052
41,53,370,7,1.89,55,14.86,49,13.24,70,18.92,51,13.78,5,1.35,45,12.16,53,14.32,35,9.46,41053
41,54,411,16,3.89,55,13.38,32,7.79,82,19.95,51,12.41,2,0.49,63,15.33,58,14.11,52,12.65,41054
41,55,259,8,3.09,31,11.97,22,8.49,44,16.99,44,16.99,2,0.77,41,15.83,43,16.6,24,9.27,41055
41,56,532,7,1.32,85,15.98,58,10.9,82,15.41,93,17.48,4,0.75,91,17.11,69,12.97,43,8.08,41056
41,57,289,14,4.84,29,10.03,41,14.19,60,20.76,44,15.22,6,2.08,38,13.15,34,11.76,23,7.96,41057
42,1,417,21,5.04,24,5.76,29,6.95,103,24.7,36,8.63,5,1.2,29,6.95,96,23.02,74,17.75,42001
42,2,211,18,8.53,29,13.74,21,9.95,39,18.48,13,6.16,17,8.06,15,7.11,34,16.11,25,11.85,42002
42,3,229,13,5.68,29,12.66,20,8.73,49,21.4,16,6.99,11,4.8,17,7.42,43,18.78,31,13.54,42003
42,4,306,15,4.9,20,6.54,29,9.48,69,22.55,17,5.56,15,4.9,19,6.21,63,20.59,59,19.28,42004
42,5,289,22,7.61,26,9.0,25,8.65,69,23.88,26,9.0,5,1.73,24,8.3,51,17.65,41,14.19,42005
42,6,662,49,7.4,76,11.48,59,8.91,143,21.6,59,8.91,35,5.29,63,9.52,101,15.26,77,11.63,42006
42,7,272,12,4.41,25,9.19,26,9.56,62,22.79,23,8.46,7,2.57,32,11.76,52,19.12,33,12.13,42007
42,8,397,19,4.79,44,11.08,29,7.3,99,24.94,18,4.53,11,2.77,21,5.29,86,21.66,70,17.63,42008
42,9,605,26,4.3,58,9.59,41,6.78,127,20.99,52,8.6,27,4.46,45,7.44,125,20.66,104,17.19,42009
42,10,210,10,4.76,20,9.52,11,5.24,47,22.38,14,6.67,3,1.43,16,7.62,48,22.86,41,19.52,42010
42,11,361,24,6.65,38,10.53,30,8.31,79,21.88,26,7.2,24,6.65,22,6.09,64,17.73,54,14.96,42011
42,12,206,12,5.83,15,7.28,15,7.28,47,22.82,17,8.25,6,2.91,19,9.22,38,18.45,37,17.96,42012
42,13,615,36,5.85,67,10.89,57,9.27,128,20.81,51,8.29,28,4.55,55,8.94,101,16.42,92,14.96,42013
42,14,245,16,6.53,14,5.71,21,8.57,56,22.86,25,10.2,9,3.67,19,7.76,45,18.37,40,16.33,42014
42,15,396,16,4.04,38,9.6,34,8.59,88,22.22,42,10.61,6,1.52,33,8.33,76,19.19,63,15.91,42015
42,16,164,10,6.1,15,9.15,14,8.54,47,28.66,10,6.1,5,3.05,11,6.71,30,18.29,22,13.41,42016
42,17,508,52,10.24,63,12.4,40,7.87,93,18.31,44,8.66,38,7.48,44,8.66,71,13.98,63,12.4,42017
42,18,473,20,4.23,33,6.98,30,6.34,125,26.43,25,5.29,16,3.38,34,7.19,99,20.93,91,19.24,42018
42,19,75,5,6.67,11,14.67,9,12.0,13,17.33,6,8.0,1,1.33,7,9.33,15,20.0,8,10.67,42019
42,20,145,15,10.34,13,8.97,19,13.1,24,16.55,15,10.34,13,8.97,9,6.21,20,13.79,17,11.72,42020
42,21,203,12,5.91,9,4.43,15,7.39,41,20.2,21,10.34,7,3.45,12,5.91,43,21.18,43,21.18,42021
42,22,175,6,3.43,18,10.29,17,9.71,36,20.57,19,10.86,5,2.86,11,6.29,34,19.43,29,16.57,42022
42,23,435,19,4.37,23,5.29,20,4.6,125,28.74,25,5.75,6,1.38,24,5.52,100,22.99,93,21.38,42023
42,24,339,26,7.67,33,9.73,34,10.03,72,21.24,33,9.73,13,3.83,23,6.78,56,16.52,49,14.45,42024
42,25,228,14,6.14,20,8.77,16,7.02,56,24.56,21,9.21,7,3.07,23,10.09,37,16.23,34,14.91,42025
42,26,334,33,9.88,47,14.07,36,10.78,62,18.56,22,6.59,38,11.38,21,6.29,42,12.57,33,9.88,42026
42,27,413,21,5.08,42,10.17,46,11.14,83,20.1,47,11.38,19,4.6,36,8.72,63,15.25,56,13.56,42027
42,28,360,20,5.56,31,8.61,21,5.83,95,26.39,28,7.78,8,2.22,26,7.22,76,21.11,55,15.28,42028
42,29,317,12,3.79,21,6.62,15,4.73,86,27.13,19,5.99,7,2.21,25,7.89,72,22.71,60,18.93,42029
42,30,169,7,4.14,18,10.65,15,8.88,44,26.04,13,7.69,6,3.55,12,7.1,28,16.57,26,15.38,42030
42,31,232,12,5.17,18,7.76,12,5.17,50,21.55,16,6.9,8,3.45,22,9.48,52,22.41,42,18.1,42031
42,32,213,8,3.76,15,7.04,15,7.04,57,26.76,17,7.98,4,1.88,10,4.69,43,20.19,44,20.66,42032
42,33,503,30,5.96,34,6.76,42,8.35,125,24.85,34,6.76,5,0.99,38,7.55,103,20.48,92,18.29,42033
42,34,286,22,7.69,21,7.34,31,10.84,67,23.43,29,10.14,7,2.45,26,9.09,47,16.43,36,12.59,42034
42,35,280,18,6.43,28,10.0,21,7.5,69,24.64,19,6.79,8,2.86,20,7.14,52,18.57,45,16.07,42035
42,36,170,17,10.0,17,10.0,12,7.06,40,23.53,11,6.47,9,5.29,16,9.41,24,14.12,24,14.12,42036
42,37,210,11,5.24,19,9.05,10,4.76,46,21.9,14,6.67,5,2.38,14,6.67,49,23.33,42,20.0,42037
42,38,246,11,4.47,26,10.57,15,6.1,62,25.2,20,8.13,6,2.44,18,7.32,53,21.54,35,14.23,42038
42,39,149,20,13.42,15,10.07,21,14.09,24,16.11,15,10.07,15,10.07,10,6.71,17,11.41,12,8.05,42039
42,40,328,25,7.62,23,7.01,25,7.62,85,25.91,19,5.79,4,1.22,24,7.32,71,21.65,52,15.85,42040
42,41,339,26,7.67,36,10.62,27,7.96,71,20.94,28,8.26,9,2.65,38,11.21,48,14.16,56,16.52,42041
42,42,168,13,7.74,21,12.5,16,9.52,39,23.21,17,10.12,5,2.98,15,8.93,31,18.45,11,6.55,42042
42,43,334,20,5.99,22,6.59,30,8.98,76,22.75,31,9.28,10,2.99,25,7.49,70,20.96,50,14.97,42043
42,44,231,14,6.06,27,11.69,20,8.66,49,21.21,13,5.63,11,4.76,17,7.36,44,19.05,36,15.58,42044
42,45,309,12,3.88,32,10.36,26,8.41,75,24.27,20,6.47,7,2.27,20,6.47,65,21.04,52,16.83,42045
42,46,162,10,6.17,12,7.41,20,12.35,25,15.43,22,13.58,4,2.47,24,14.81,26,16.05,19,11.73,42046
42,47,208,11,5.29,18,8.65,13,6.25,52,25.0,9,4.33,5,2.4,15,7.21,44,21.15,41,19.71,42047
42,48,259,22,8.49,15,5.79,17,6.56,64,24.71,18,6.95,8,3.09,15,5.79,53,20.46,47,18.15,42048
42,49,80,16,20.0,9,11.25,14,17.5,9,11.25,6,7.5,8,10.0,3,3.75,7,8.75,8,10.0,42049
42,50,408,19,4.66,33,8.09,28,6.86,97,23.77,35,8.58,14,3.43,31,7.6,84,20.59,67,16.42,42050
42,51,510,43,8.43,40,7.84,46,9.02,112,21.96,43,8.43,24,4.71,32,6.27,82,16.08,88,17.25,42051
42,52,135,9,6.67,14,10.37,15,11.11,25,18.52,12,8.89,13,9.63,13,9.63,17,12.59,17,12.59,42052
42,53,366,26,7.1,48,13.11,33,9.02,71,19.4,33,9.02,13,3.55,38,10.38,54,14.75,50,13.66,42053
42,54,209,13,6.22,20,9.57,21,10.05,46,22.01,18,8.61,15,7.18,13,6.22,30,14.35,33,15.79,42054
42,55,261,17,6.51,30,11.49,22,8.43,49,18.77,25,9.58,14,5.36,23,8.81,46,17.62,35,13.41,42055
42,56,281,16,5.69,24,8.54,24,8.54,67,23.84,20,7.12,7,2.49,27,9.61,49,17.44,47,16.73,42056
42,57,172,19,11.05,18,10.47,20,11.63,35,20.35,11,6.4,13,7.56,12,6.98,27,15.7,17,9.88,42057
42,58,120,5,4.17,15,12.5,11,9.17,24,20.0,10,8.33,5,4.17,9,7.5,24,20.0,17,14.17,42058
42,59,285,21,7.37,22,7.72,24,8.42,64,22.46,27,9.47,8,2.81,25,8.77,56,19.65,38,13.33,42059
42,60,101,12,11.88,11,10.89,11,10.89,20,19.8,9,8.91,6,5.94,3,2.97,14,13.86,15,14.85,42060
42,61,157,7,4.46,15,9.55,11,7.01,33,21.02,17,10.83,2,1.27,15,9.55,32,20.38,25,15.92,42061
42,62,189,12,6.35,17,8.99,22,11.64,51,26.98,17,8.99,7,3.7,12,6.35,25,13.23,26,13.76,42062
42,63,328,22,6.71,36,10.98,29,8.84,77,23.48,16,4.88,13,3.96,27,8.23,64,19.51,44,13.41,42063
42,64,117,11,9.4,16,13.68,11,9.4,17,14.53,12,10.26,11,9.4,13,11.11,11,9.4,15,12.82,42064
42,65,275,12,4.36,17,6.18,17,6.18,71,25.82,25,9.09,5,1.82,33,12.0,47,17.09,48,17.45,42065
42,66,204,19,9.31,22,10.78,22,10.78,44,21.57,19,9.31,15,7.35,25,12.25,20,9.8,18,8.82,42066
42,67,379,19,5.01,38,10.03,42,11.08,77,20.32,28,7.39,7,1.85,36,9.5,78,20.58,54,14.25,42067
42,68,233,12,5.15,20,8.58,24,10.3,56,24.03,19,8.15,4,1.72,18,7.73,49,21.03,31,13.3,42068
42,69,172,11,6.4,23,13.37,17,9.88,31,18.02,13,7.56,19,11.05,13,7.56,20,11.63,25,14.53,42069
43,1,367,18,4.9,38,10.35,24,6.54,88,23.98,22,5.99,25,6.81,30,8.17,66,17.98,56,15.26,43001
43,2,254,7,2.76,24,9.45,16,6.3,64,25.2,23,9.06,7,2.76,21,8.27,53,20.87,39,15.35,43002
43,3,333,13,3.9,28,8.41,20,6.01,82,24.62,25,7.51,6,1.8,22,6.61,82,24.62,55,16.52,43003
43,4,361,13,3.6,40,11.08,29,8.03,93,25.76,26,7.2,6,1.66,30,8.31,72,19.94,52,14.4,43004
43,5,264,6,2.27,27,10.23,27,10.23,58,21.97,19,7.2,7,2.65,21,7.95,62,23.48,37,14.02,43005
43,6,159,10,6.29,16,10.06,9,5.66,38,23.9,12,7.55,6,3.77,11,6.92,34,21.38,23,14.47,43006
43,7,304,15,4.93,30,9.87,32,10.53,69,22.7,26,8.55,10,3.29,16,5.26,58,19.08,48,15.79,43007
43,8,415,16,3.86,34,8.19,35,8.43,91,21.93,30,7.23,18,4.34,31,7.47,91,21.93,69,16.63,43008
43,9,215,7,3.26,23,10.7,18,8.37,54,25.12,9,4.19,6,2.79,12,5.58,45,20.93,41,19.07,43009
43,10,232,9,3.88,25,10.78,7,3.02,58,25.0,19,8.19,6,2.59,20,8.62,56,24.14,32,13.79,43010
43,11,209,6,2.87,14,6.7,14,6.7,54,25.84,14,6.7,5,2.39,17,8.13,50,23.92,35,16.75,43011
43,12,364,18,4.95,39,10.71,15,4.12,90,24.73,25,6.87,8,2.2,26,7.14,80,21.98,63,17.31,43012
43,13,140,9,6.43,14,10.0,9,6.43,25,17.86,9,6.43,10,7.14,14,10.0,21,15.0,29,20.71,43013
43,14,319,17,5.33,33,10.34,15,4.7,83,26.02,18,5.64,4,1.25,12,3.76,82,25.71,55,17.24,43014
43,15,262,9,3.44,28,10.69,16,6.11,68,25.95,16,6.11,5,1.91,19,7.25,62,23.66,39,14.89,43015
43,16,307,11,3.58,23,7.49,19,6.19,67,21.82,27,8.79,3,0.98,29,9.45,75,24.43,53,17.26,43016
43,17,314,18,5.73,20,6.37,16,5.1,91,28.98,10,3.18,6,1.91,22,7.01,77,24.52,54,17.2,43017
43,18,368,22,5.98,43,11.68,31,8.42,85,23.1,28,7.61,15,4.08,37,10.05,65,17.66,42,11.41,43018
43,19,194,5,2.58,20,10.31,20,10.31,45,23.2,16,8.25,8,4.12,16,8.25,38,19.59,26,13.4,43019
43,20,320,17,5.31,29,9.06,13,4.06,77,24.06,21,6.56,10,3.13,27,8.44,80,25.0,46,14.38,43020
43,21,358,17,4.75,32,8.94,22,6.15,78,21.79,22,6.15,8,2.23,32,8.94,80,22.35,67,18.72,43021
43,22,178,6,3.37,13,7.3,18,10.11,41,23.03,17,9.55,4,2.25,19,10.67,33,18.54,27,15.17,43022
43,23,253,10,3.95,26,10.28,11,4.35,59,23.32,18,7.11,7,2.77,15,5.93,66,26.09,41,16.21,43023
43,24,293,17,5.8,27,9.22,22,7.51,56,19.11,33,11.26,10,3.41,34,11.6,56,19.11,38,12.97,43024
43,25,307,21,6.84,39,12.7,20,6.51,63,20.52,20,6.51,27,8.79,21,6.84,51,16.61,45,14.66,43025
43,26,265,11,4.15,33,12.45,20,7.55,62,23.4,21,7.92,3,1.13,23,8.68,52,19.62,40,15.09,43026
43,27,213,5,2.35,25,11.74,16,7.51,55,25.82,18,8.45,2,0.94,19,8.92,47,22.07,26,12.21,43027
43,28,397,16,4.03,38,9.57,30,7.56,81,20.4,42,10.58,7,1.76,42,10.58,78,19.65,63,15.87,43028
43,29,218,9,4.13,15,6.88,11,5.05,61,27.98,8,3.67,3,1.38,21,9.63,52,23.85,38,17.43,43029
43,30,148,6,4.05,16,10.81,9,6.08,30,20.27,16,10.81,5,3.38,18,12.16,27,18.24,21,14.19,43030
43,31,322,13,4.04,32,9.94,18,5.59,81,25.16,18,5.59,13,4.04,20,6.21,71,22.05,56,17.39,43031
43,32,335,13,3.88,35,10.45,24,7.16,82,24.48,20,5.97,8,2.39,24,7.16,75,22.39,54,16.12,43032
43,33,126,13,10.32,11,8.73,11,8.73,24,19.05,9,7.14,4,3.17,10,7.94,23,18.25,21,16.67,43033
43,34,101,7,6.93,5,4.95,8,7.92,22,21.78,8,7.92,3,2.97,10,9.9,20,19.8,18,17.82,43034
43,35,368,9,2.45,25,6.79,17,4.62,103,27.99,21,5.71,5,1.36,27,7.34,86,23.37,75,20.38,43035
43,36,230,6,2.61,22,9.57,16,6.96,51,22.17,15,6.52,10,4.35,25,10.87,49,21.3,36,15.65,43036
43,37,198,14,7.07,16,8.08,17,8.59,38,19.19,14,7.07,13,6.57,19,9.6,36,18.18,31,15.66,43037
43,38,188,7,3.72,18,9.57,16,8.51,42,22.34,20,10.64,3,1.6,20,10.64,34,18.09,28,14.89,43038
43,39,221,11,4.98,26,11.76,13,5.88,51,23.08,18,8.14,3,1.36,13,5.88,49,22.17,37,16.74,43039
43,40,131,8,6.11,19,14.5,11,8.4,27,20.61,13,9.92,3,2.29,7,5.34,27,20.61,16,12.21,43040
43,41,153,4,2.61,18,11.76,7,4.58,35,22.88,11,7.19,0,0.0,15,9.8,40,26.14,23,15.03,43041
43,42,254,13,5.12,20,7.87,12,4.72,62,24.41,21,8.27,6,2.36,19,7.48,58,22.83,43,16.93,43042
43,43,196,12,6.12,15,7.65,16,8.16,41,20.92,14,7.14,11,5.61,12,6.12,42,21.43,33,16.84,43043
43,44,279,21,7.53,24,8.6,17,6.09,62,22.22,19,6.81,9,3.23,29,10.39,54,19.35,44,15.77,43044
43,45,67,1,1.49,11,16.42,7,10.45,14,20.9,6,8.96,0,0.0,7,10.45,14,20.9,7,10.45,43045
43,46,335,18,5.37,34,10.15,19,5.67,90,26.87,20,5.97,3,0.9,25,7.46,76,22.69,50,14.93,43046
43,47,243,13,5.35,28,11.52,19,7.82,51,20.99,20,8.23,13,5.35,21,8.64,37,15.23,41,16.87,43047
43,48,255,15,5.88,22,8.63,34,13.33,52,20.39,22,8.63,4,1.57,24,9.41,49,19.22,33,12.94,43048
43,49,301,10,3.32,32,10.63,20,6.64,76,25.25,20,6.64,5,1.66,19,6.31,68,22.59,51,16.94,43049
43,50,197,3,1.52,25,12.69,10,5.08,49,24.87,16,8.12,5,2.54,12,6.09,47,23.86,30,15.23,43050
43,51,377,26,6.9,51,13.53,42,11.14,65,17.24,37,9.81,30,7.96,44,11.67,43,11.41,39,10.34,43051
43,52,159,4,2.52,22,13.84,10,6.29,37,23.27,18,11.32,3,1.89,10,6.29,36,22.64,19,11.95,43052
43,53,258,19,7.36,29,11.24,26,10.08,51,19.77,26,10.08,9,3.49,27,10.47,42,16.28,29,11.24,43053
43,54,195,13,6.67,22,11.28,21,10.77,37,18.97,23,11.79,6,3.08,19,9.74,29,14.87,25,12.82,43054
43,55,252,23,9.13,27,10.71,22,8.73,47,18.65,15,5.95,43,17.06,12,4.76,34,13.49,29,11.51,43055
43,56,153,6,3.92,14,9.15,9,5.88,33,21.57,8,5.23,7,4.58,12,7.84,34,22.22,30,19.61,43056
43,57,190,11,5.79,16,8.42,14,7.37,34,17.89,16,8.42,10,5.26,18,9.47,42,22.11,29,15.26,43057
43,58,234,13,5.56,16,6.84,17,7.26,56,23.93,15,6.41,6,2.56,17,7.26,57,24.36,37,15.81,43058
43,59,381,18,4.72,34,8.92,23,6.04,93,24.41,34,8.92,2,0.52,31,8.14,84,22.05,62,16.27,43059
44,1,316,25,7.91,42,13.29,24,7.59,72,22.78,24,7.59,3,0.95,27,8.54,61,19.3,38,12.03,44001
44,2,230,16,6.96,24,10.43,13,5.65,52,22.61,16,6.96,6,2.61,21,9.13,52,22.61,30,13.04,44002
44,3,439,35,7.97,51,11.62,25,5.69,102,23.23,26,5.92,7,1.59,30,6.83,101,23.01,62,14.12,44003
44,4,338,26,7.69,41,12.13,11,3.25,77,22.78,22,6.51,9,2.66,25,7.4,80,23.67,47,13.91,44004
44,5,319,23,7.21,36,11.29,21,6.58,69,21.63,27,8.46,8,2.51,24,7.52,62,19.44,49,15.36,44005
44,6,263,12,4.56,24,9.13,12,4.56,64,24.33,16,6.08,5,1.9,16,6.08,72,27.38,42,15.97,44006
44,7,340,15,4.41,22,6.47,31,9.12,86,25.29,21,6.18,7,2.06,19,5.59,81,23.82,58,17.06,44007
44,8,110,10,9.09,9,8.18,9,8.18,18,16.36,4,3.64,8,7.27,10,9.09,23,20.91,19,17.27,44008
44,9,157,13,8.28,10,6.37,9,5.73,33,21.02,13,8.28,2,1.27,15,9.55,45,28.66,17,10.83,44009
44,10,134,7,5.22,10,7.46,12,8.96,26,19.4,8,5.97,3,2.24,10,7.46,39,29.1,19,14.18,44010
44,11,267,25,9.36,24,8.99,27,10.11,55,20.6,20,7.49,3,1.12,25,9.36,58,21.72,30,11.24,44011
44,12,244,12,4.92,22,9.02,22,9.02,51,20.9,15,6.15,9,3.69,20,8.2,57,23.36,36,14.75,44012
44,13,194,12,6.19,20,10.31,13,6.7,43,22.16,19,9.79,2,1.03,19,9.79,40,20.62,26,13.4,44013
44,14,249,24,9.64,24,9.64,21,8.43,43,17.27,18,7.23,7,2.81,16,6.43,70,28.11,26,10.44,44014
44,15,317,18,5.68,42,13.25,22,6.94,63,19.87,31,9.78,11,3.47,26,8.2,69,21.77,35,11.04,44015
44,16,249,13,5.22,24,9.64,22,8.84,53,21.29,19,7.63,2,0.8,21,8.43,61,24.5,34,13.65,44016
44,17,365,26,7.12,41,11.23,35,9.59,84,23.01,22,6.03,8,2.19,21,5.75,84,23.01,44,12.05,44017
44,18,193,15,7.77,23,11.92,13,6.74,40,20.73,13,6.74,6,3.11,18,9.33,43,22.28,22,11.4,44018
44,19,136,15,11.03,7,5.15,8,5.88,27,19.85,11,8.09,5,3.68,11,8.09,32,23.53,20,14.71,44019
44,20,216,20,9.26,21,9.72,23,10.65,48,22.22,8,3.7,8,3.7,15,6.94,48,22.22,25,11.57,44020
44,21,240,16,6.67,28,11.67,18,7.5,46,19.17,11,4.58,5,2.08,7,2.92,77,32.08,32,13.33,44021
44,22,367,42,11.44,39,10.63,24,6.54,80,21.8,31,8.45,4,1.09,28,7.63,82,22.34,37,10.08,44022
44,23,195,15,7.69,18,9.23,14,7.18,43,22.05,14,7.18,6,3.08,12,6.15,45,23.08,28,14.36,44023
44,24,192,10,5.21,22,11.46,16,8.33,47,24.48,11,5.73,5,2.6,18,9.38,37,19.27,26,13.54,44024
