ward,precinct,total,Arnette R. Hubbard,Arnette R. Hubbard Percent,Ellen L. Flannigan,Ellen L. Flannigan Percent,Jim Ryan,Jim Ryan Percent,James R. Epstein,James R. Epstein Percent,Kathleen G. Kennedy,Kathleen G. Kennedy Percent,precinct_id
35,12,127,13,10.24,10,7.87,20,15.75,37,29.13,47,37.01,35012
35,13,25,3,12.0,1,4.0,14,56.0,1,4.0,6,24.0,35013
35,14,105,6,5.71,13,12.38,38,36.19,13,12.38,35,33.33,35014
35,15,91,8,8.79,15,16.48,18,19.78,22,24.18,28,30.77,35015
35,16,105,7,6.67,12,11.43,16,15.24,38,36.19,32,30.48,35016
35,17,91,15,16.48,12,13.19,24,26.37,17,18.68,23,25.27,35017
35,18,111,12,10.81,13,11.71,34,30.63,25,22.52,27,24.32,35018
35,19,83,11,13.25,9,10.84,19,22.89,23,27.71,21,25.3,35019
35,20,71,3,4.23,11,15.49,28,39.44,12,16.9,17,23.94,35020
35,21,89,17,19.1,12,13.48,19,21.35,18,20.22,23,25.84,35021
35,22,51,7,13.73,9,17.65,6,11.76,15,29.41,14,27.45,35022
35,23,64,6,9.38,8,12.5,13,20.31,16,25.0,21,32.81,35023
35,24,61,3,4.92,6,9.84,23,37.7,13,21.31,16,26.23,35024
35,25,101,14,13.86,13,12.87,14,13.86,34,33.66,26,25.74,35025
35,26,119,10,8.4,24,20.17,34,28.57,20,16.81,31,26.05,35026
35,27,124,10,8.06,13,10.48,26,20.97,36,29.03,39,31.45,35027
35,28,96,12,12.5,8,8.33,21,21.88,30,31.25,25,26.04,35028
35,29,118,17,14.41,11,9.32,22,18.64,38,32.2,30,25.42,35029
35,30,151,12,7.95,17,11.26,30,19.87,53,35.1,39,25.83,35030
35,31,42,5,11.9,5,11.9,9,21.43,12,28.57,11,26.19,35031
35,32,64,8,12.5,13,20.31,17,26.56,8,12.5,18,28.13,35032
35,33,87,6,6.9,13,14.94,21,24.14,21,24.14,26,29.89,35033
35,34,97,13,13.4,11,11.34,15,15.46,30,30.93,28,28.87,35034
35,35,115,16,13.91,18,15.65,30,26.09,28,24.35,23,20.0,35035
35,36,61,6,9.84,8,13.11,16,26.23,19,31.15,12,19.67,35036
36,1,102,6,5.88,16,15.69,19,18.63,40,39.22,21,20.59,36001
36,2,85,8,9.41,8,9.41,25,29.41,21,24.71,23,27.06,36002
36,3,228,20,8.77,18,7.89,41,17.98,100,43.86,49,21.49,36003
36,4,62,10,16.13,6,9.68,19,30.65,15,24.19,12,19.35,36004
36,5,87,5,5.75,5,5.75,22,25.29,39,44.83,16,18.39,36005
36,6,108,5,4.63,18,16.67,31,28.7,23,21.3,31,28.7,36006
36,7,88,5,5.68,10,11.36,24,27.27,25,28.41,24,27.27,36007
36,8,95,5,5.26,6,6.32,38,40.0,26,27.37,20,21.05,36008
36,9,103,4,3.88,13,12.62,38,36.89,28,27.18,20,19.42,36009
36,10,94,8,8.51,9,9.57,27,28.72,26,27.66,24,25.53,36010
36,11,160,5,3.13,28,17.5,58,36.25,39,24.38,30,18.75,36011
36,12,82,6,7.32,11,13.41,29,35.37,14,17.07,22,26.83,36012
36,13,180,6,3.33,19,10.56,57,31.67,46,25.56,52,28.89,36013
36,14,132,2,1.52,11,8.33,27,20.45,64,48.48,28,21.21,36014
36,15,97,4,4.12,13,13.4,25,25.77,25,25.77,30,30.93,36015
36,16,190,24,12.63,9,4.74,54,28.42,56,29.47,47,24.74,36016
36,17,89,3,3.37,5,5.62,30,33.71,27,30.34,24,26.97,36017
36,18,130,6,4.62,16,12.31,51,39.23,44,33.85,13,10.0,36018
36,19,125,6,4.8,16,12.8,33,26.4,38,30.4,32,25.6,36019
36,20,147,12,8.16,11,7.48,26,17.69,58,39.46,40,27.21,36020
36,21,198,7,3.54,24,12.12,70,35.35,50,25.25,47,23.74,36021
36,22,156,17,10.9,12,7.69,43,27.56,39,25.0,45,28.85,36022
36,23,81,6,7.41,6,7.41,25,30.86,25,30.86,19,23.46,36023
36,24,128,35,27.34,10,7.81,24,18.75,39,30.47,20,15.63,36024
36,25,91,4,4.4,11,12.09,23,25.27,31,34.07,22,24.18,36025
36,26,104,3,2.88,16,15.38,32,30.77,22,21.15,31,29.81,36026
36,27,66,2,3.03,6,9.09,24,36.36,24,36.36,10,15.15,36027
36,28,99,2,2.02,19,19.19,30,30.3,23,23.23,25,25.25,36028
36,29,84,3,3.57,11,13.1,21,25.0,23,27.38,26,30.95,36029
36,30,141,1,0.71,21,14.89,46,32.62,49,34.75,24,17.02,36030
36,31,135,6,4.44,7,5.19,42,31.11,56,41.48,24,17.78,36031
36,32,101,2,1.98,22,21.78,39,38.61,17,16.83,21,20.79,36032
36,33,98,16,16.33,9,9.18,20,20.41,33,33.67,20,20.41,36033
36,34,77,1,1.3,9,11.69,34,44.16,19,24.68,14,18.18,36034
36,35,121,4,3.31,13,10.74,38,31.4,45,37.19,21,17.36,36035
36,36,104,3,2.88,21,20.19,35,33.65,25,24.04,20,19.23,36036
36,37,72,3,4.17,7,9.72,20,27.78,22,30.56,20,27.78,36037
36,38,83,6,7.23,11,13.25,27,32.53,19,22.89,20,24.1,36038
36,39,97,3,3.09,12,12.37,31,31.96,35,36.08,16,16.49,36039
36,40,114,1,0.88,12,10.53,51,44.74,20,17.54,30,26.32,36040
36,41,82,4,4.88,10,12.2,22,26.83,28,34.15,18,21.95,36041
36,42,99,2,2.02,11,11.11,32,32.32,21,21.21,33,33.33,36042
36,43,89,3,3.37,15,16.85,24,26.97,23,25.84,24,26.97,36043
36,44,148,24,16.22,16,10.81,42,28.38,40,27.03,26,17.57,36044
36,45,126,15,11.9,10,7.94,33,26.19,34,26.98,34,26.98,36045
36,46,92,5,5.43,6,6.52,33,35.87,27,29.35,21,22.83,36046
36,47,89,2,2.25,8,8.99,22,24.72,37,41.57,20,22.47,36047
36,48,96,4,4.17,15,15.63,37,38.54,22,22.92,18,18.75,36048
36,49,144,2,1.39,17,11.81,52,36.11,39,27.08,34,23.61,36049
36,50,102,4,3.92,13,12.75,28,27.45,38,37.25,19,18.63,36050
36,51,106,6,5.66,14,13.21,28,26.42,34,32.08,24,22.64,36051
36,52,94,7,7.45,13,13.83,28,29.79,30,31.91,16,17.02,36052
36,53,80,3,3.75,12,15.0,19,23.75,24,30.0,22,27.5,36053
36,54,177,38,21.47,16,9.04,33,18.64,51,28.81,39,22.03,36054
36,55,178,19,10.67,17,9.55,56,31.46,54,30.34,32,17.98,36055
37,1,56,7,12.5,9,16.07,21,37.5,9,16.07,10,17.86,37001
37,2,93,19,20.43,9,9.68,33,35.48,11,11.83,21,22.58,37002
37,3,54,15,27.78,8,14.81,13,24.07,2,3.7,16,29.63,37003
37,4,125,42,33.6,8,6.4,31,24.8,20,16.0,24,19.2,37004
37,5,137,43,31.39,16,11.68,31,22.63,20,14.6,27,19.71,37005
37,6,128,43,33.59,10,7.81,29,22.66,26,20.31,20,15.63,37006
37,7,118,34,28.81,13,11.02,36,30.51,15,12.71,20,16.95,37007
37,8,77,22,28.57,11,14.29,22,28.57,9,11.69,13,16.88,37008
37,9,107,29,27.1,17,15.89,29,27.1,21,19.63,11,10.28,37009
37,10,125,30,24.0,18,14.4,32,25.6,15,12.0,30,24.0,37010
37,11,30,7,23.33,4,13.33,7,23.33,5,16.67,7,23.33,37011
37,12,64,13,20.31,7,10.94,24,37.5,9,14.06,11,17.19,37012
37,13,95,24,25.26,13,13.68,31,32.63,5,5.26,22,23.16,37013
37,14,158,61,38.61,13,8.23,39,24.68,21,13.29,24,15.19,37014
37,15,111,35,31.53,9,8.11,19,17.12,17,15.32,31,27.93,37015
37,16,108,34,31.48,8,7.41,22,20.37,19,17.59,25,23.15,37016
37,17,110,36,32.73,17,15.45,22,20.0,12,10.91,23,20.91,37017
37,18,138,51,36.96,17,12.32,34,24.64,17,12.32,19,13.77,37018
37,19,74,8,10.81,9,12.16,22,29.73,15,20.27,20,27.03,37019
37,20,86,26,30.23,5,5.81,22,25.58,16,18.6,17,19.77,37020
37,21,116,34,29.31,17,14.66,19,16.38,21,18.1,25,21.55,37021
37,22,66,15,22.73,13,19.7,12,18.18,8,12.12,18,27.27,37022
37,23,90,28,31.11,10,11.11,16,17.78,13,14.44,23,25.56,37023
37,24,106,30,28.3,19,17.92,27,25.47,9,8.49,21,19.81,37024
37,25,137,44,32.12,9,6.57,23,16.79,26,18.98,35,25.55,37025
37,26,139,52,37.41,11,7.91,31,22.3,18,12.95,27,19.42,37026
37,27,108,40,37.04,14,12.96,27,25.0,11,10.19,16,14.81,37027
37,28,102,33,32.35,10,9.8,26,25.49,13,12.75,20,19.61,37028
37,29,114,36,31.58,9,7.89,20,17.54,21,18.42,28,24.56,37029
37,30,58,12,20.69,7,12.07,15,25.86,8,13.79,16,27.59,37030
37,31,141,46,32.62,19,13.48,35,24.82,17,12.06,24,17.02,37031
37,32,114,45,39.47,14,12.28,19,16.67,6,5.26,30,26.32,37032
37,33,94,25,26.6,9,9.57,21,22.34,16,17.02,23,24.47,37033
37,34,115,44,38.26,9,7.83,22,19.13,15,13.04,25,21.74,37034
37,35,128,38,29.69,12,9.38,37,28.91,17,13.28,24,18.75,37035
37,36,125,33,26.4,18,14.4,25,20.0,15,12.0,34,27.2,37036
37,37,104,37,35.58,9,8.65,19,18.27,18,17.31,21,20.19,37037
37,38,109,38,34.86,13,11.93,26,23.85,12,11.01,20,18.35,37038
37,39,96,12,12.5,13,13.54,30,31.25,19,19.79,22,22.92,37039
37,40,115,46,40.0,14,12.17,20,17.39,17,14.78,18,15.65,37040
37,41,124,48,38.71,11,8.87,25,20.16,14,11.29,26,20.97,37041
37,42,62,7,11.29,8,12.9,23,37.1,10,16.13,14,22.58,37042
37,43,97,24,24.74,8,8.25,28,28.87,17,17.53,20,20.62,37043
38,1,122,7,5.74,18,14.75,33,27.05,33,27.05,31,25.41,38001
38,2,71,1,1.41,9,12.68,30,42.25,17,23.94,14,19.72,38002
38,3,68,2,2.94,4,5.88,23,33.82,14,20.59,25,36.76,38003
38,4,44,3,6.82,4,9.09,12,27.27,12,27.27,13,29.55,38004
38,5,191,14,7.33,17,8.9,41,21.47,63,32.98,56,29.32,38005
38,6,73,2,2.74,8,10.96,28,38.36,17,23.29,18,24.66,38006
38,7,106,5,4.72,13,12.26,20,18.87,28,26.42,40,37.74,38007
38,8,60,4,6.67,9,15.0,21,35.0,7,11.67,19,31.67,38008
38,9,92,8,8.7,6,6.52,18,19.57,37,40.22,23,25.0,38009
38,10,136,11,8.09,13,9.56,22,16.18,47,34.56,43,31.62,38010
38,11,78,0,0.0,16,20.51,23,29.49,15,19.23,24,30.77,38011
38,12,111,6,5.41,17,15.32,27,24.32,38,34.23,23,20.72,38012
38,13,84,4,4.76,8,9.52,33,39.29,22,26.19,17,20.24,38013
38,14,91,1,1.1,14,15.38,24,26.37,24,26.37,28,30.77,38014
38,15,79,2,2.53,10,12.66,29,36.71,24,30.38,14,17.72,38015
38,16,100,3,3.0,19,19.0,27,27.0,19,19.0,32,32.0,38016
38,17,88,3,3.41,15,17.05,24,27.27,20,22.73,26,29.55,38017
38,18,114,2,1.75,16,14.04,30,26.32,28,24.56,38,33.33,38018
38,19,121,4,3.31,18,14.88,29,23.97,39,32.23,31,25.62,38019
38,20,144,11,7.64,21,14.58,17,11.81,50,34.72,45,31.25,38020
38,21,86,5,5.81,11,12.79,28,32.56,22,25.58,20,23.26,38021
38,22,111,7,6.31,23,20.72,26,23.42,23,20.72,32,28.83,38022
38,23,85,8,9.41,15,17.65,24,28.24,17,20.0,21,24.71,38023
38,24,60,3,5.0,5,8.33,22,36.67,16,26.67,14,23.33,38024
38,25,102,5,4.9,16,15.69,29,28.43,31,30.39,21,20.59,38025
38,26,45,4,8.89,4,8.89,12,26.67,11,24.44,14,31.11,38026
38,27,60,2,3.33,10,16.67,19,31.67,13,21.67,16,26.67,38027
38,28,82,3,3.66,19,23.17,25,30.49,13,15.85,22,26.83,38028
38,29,85,3,3.53,12,14.12,25,29.41,22,25.88,23,27.06,38029
38,30,76,3,3.95,16,21.05,21,27.63,14,18.42,22,28.95,38030
38,31,104,4,3.85,17,16.35,36,34.62,25,24.04,22,21.15,38031
38,32,122,2,1.64,22,18.03,28,22.95,42,34.43,28,22.95,38032
38,33,74,3,4.05,11,14.86,27,36.49,14,18.92,19,25.68,38033
38,34,61,3,4.92,11,18.03,20,32.79,17,27.87,10,16.39,38034
38,35,110,6,5.45,15,13.64,26,23.64,31,28.18,32,29.09,38035
38,36,90,3,3.33,14,15.56,32,35.56,15,16.67,26,28.89,38036
38,37,94,7,7.45,10,10.64,28,29.79,18,19.15,31,32.98,38037
38,38,114,4,3.51,14,12.28,47,41.23,23,20.18,26,22.81,38038
38,39,80,5,6.25,10,12.5,28,35.0,13,16.25,24,30.0,38039
38,40,93,1,1.08,21,22.58,21,22.58,25,26.88,25,26.88,38040
38,41,151,14,9.27,16,10.6,33,21.85,51,33.77,37,24.5,38041
38,42,120,8,6.67,17,14.17,28,23.33,33,27.5,34,28.33,38042
38,43,101,3,2.97,21,20.79,36,35.64,15,14.85,26,25.74,38043
38,44,105,4,3.81,15,14.29,26,24.76,26,24.76,34,32.38,38044
38,45,108,6,5.56,20,18.52,31,28.7,20,18.52,31,28.7,38045
38,46,74,3,4.05,7,9.46,21,28.38,26,35.14,17,22.97,38046
38,47,86,2,2.33,11,12.79,21,24.42,22,25.58,30,34.88,38047
38,48,90,4,4.44,11,12.22,19,21.11,28,31.11,28,31.11,38048
38,49,91,1,1.1,10,10.99,34,37.36,20,21.98,26,28.57,38049
38,50,94,7,7.45,14,14.89,28,29.79,25,26.6,20,21.28,38050
38,51,64,5,7.81,10,15.63,16,25.0,17,26.56,16,25.0,38051
38,52,106,6,5.66,16,15.09,35,33.02,25,23.58,24,22.64,38052
38,53,31,4,12.9,5,16.13,11,35.48,5,16.13,6,19.35,38053
39,1,100,5,5.0,8,8.0,14,14.0,45,45.0,28,28.0,39001
39,2,152,12,7.89,10,6.58,34,22.37,53,34.87,43,28.29,39002
39,3,155,7,4.52,16,10.32,27,17.42,70,45.16,35,22.58,39003
39,4,103,3,2.91,14,13.59,22,21.36,40,38.83,24,23.3,39004
39,5,86,4,4.65,15,17.44,21,24.42,30,34.88,16,18.6,39005
39,6,100,9,9.0,18,18.0,24,24.0,25,25.0,24,24.0,39006
39,7,91,2,2.2,8,8.79,14,15.38,33,36.26,34,37.36,39007
39,8,118,4,3.39,10,8.47,19,16.1,55,46.61,30,25.42,39008
39,9,133,7,5.26,23,17.29,31,23.31,49,36.84,23,17.29,39009
39,10,89,10,11.24,9,10.11,17,19.1,24,26.97,29,32.58,39010
39,11,123,11,8.94,20,16.26,38,30.89,29,23.58,25,20.33,39011
39,12,82,8,9.76,10,12.2,12,14.63,20,24.39,32,39.02,39012
39,13,81,7,8.64,6,7.41,10,12.35,30,37.04,28,34.57,39013
39,14,121,10,8.26,13,10.74,23,19.01,43,35.54,32,26.45,39014
39,15,105,4,3.81,15,14.29,25,23.81,29,27.62,32,30.48,39015
39,16,80,8,10.0,11,13.75,16,20.0,26,32.5,19,23.75,39016
39,17,77,6,7.79,14,18.18,14,18.18,29,37.66,14,18.18,39017
39,18,115,6,5.22,15,13.04,24,20.87,41,35.65,29,25.22,39018
39,19,72,6,8.33,14,19.44,23,31.94,19,26.39,10,13.89,39019
39,20,102,5,4.9,13,12.75,22,21.57,34,33.33,28,27.45,39020
39,21,80,5,6.25,14,17.5,18,22.5,24,30.0,19,23.75,39021
39,22,92,8,8.7,13,14.13,26,28.26,25,27.17,20,21.74,39022
39,23,93,7,7.53,6,6.45,14,15.05,37,39.78,29,31.18,39023
39,24,104,15,14.42,14,13.46,23,22.12,26,25.0,26,25.0,39024
39,25,105,10,9.52,9,8.57,29,27.62,20,19.05,37,35.24,39025
39,26,108,4,3.7,12,11.11,28,25.93,38,35.19,26,24.07,39026
39,27,124,8,6.45,16,12.9,23,18.55,41,33.06,36,29.03,39027
39,28,130,10,7.69,23,17.69,28,21.54,36,27.69,33,25.38,39028
39,29,123,10,8.13,13,10.57,25,20.33,46,37.4,29,23.58,39029
39,30,51,1,1.96,10,19.61,13,25.49,8,15.69,19,37.25,39030
39,31,65,6,9.23,12,18.46,22,33.85,11,16.92,14,21.54,39031
39,32,82,5,6.1,5,6.1,10,12.2,53,64.63,9,10.98,39032
39,33,112,12,10.71,15,13.39,19,16.96,35,31.25,31,27.68,39033
39,34,130,10,7.69,23,17.69,35,26.92,24,18.46,38,29.23,39034
39,35,121,12,9.92,8,6.61,15,12.4,52,42.98,34,28.1,39035
39,36,110,6,5.45,7,6.36,30,27.27,41,37.27,26,23.64,39036
39,37,199,5,2.51,22,11.06,48,24.12,83,41.71,41,20.6,39037
39,38,129,5,3.88,11,8.53,12,9.3,63,48.84,38,29.46,39038
39,39,53,1,1.89,4,7.55,15,28.3,22,41.51,11,20.75,39039
39,40,69,0,0.0,8,11.59,25,36.23,24,34.78,12,17.39,39040
39,41,41,0,0.0,3,7.32,8,19.51,21,51.22,9,21.95,39041
39,42,100,3,3.0,12,12.0,16,16.0,40,40.0,29,29.0,39042
39,43,93,4,4.3,8,8.6,12,12.9,43,46.24,26,27.96,39043
39,44,110,13,11.82,18,16.36,17,15.45,24,21.82,38,34.55,39044
39,45,50,1,2.0,10,20.0,14,28.0,16,32.0,9,18.0,39045
39,46,87,3,3.45,12,13.79,33,37.93,21,24.14,18,20.69,39046
39,47,65,2,3.08,12,18.46,18,27.69,23,35.38,10,15.38,39047
40,1,61,3,4.92,6,9.84,14,22.95,18,29.51,20,32.79,40001
40,2,67,0,0.0,11,16.42,18,26.87,22,32.84,16,23.88,40002
40,3,116,15,12.93,8,6.9,9,7.76,46,39.66,38,32.76,40003
40,4,106,12,11.32,8,7.55,8,7.55,51,48.11,27,25.47,40004
40,5,98,9,9.18,9,9.18,15,15.31,36,36.73,29,29.59,40005
40,6,106,5,4.72,12,11.32,20,18.87,38,35.85,31,29.25,40006
40,7,125,10,8.0,14,11.2,23,18.4,46,36.8,32,25.6,40007
40,8,23,1,4.35,1,4.35,4,17.39,9,39.13,8,34.78,40008
40,9,109,15,13.76,9,8.26,31,28.44,25,22.94,29,26.61,40009
40,10,112,11,9.82,12,10.71,11,9.82,49,43.75,29,25.89,40010
40,11,93,11,11.83,8,8.6,14,15.05,42,45.16,18,19.35,40011
40,12,84,11,13.1,6,7.14,13,15.48,36,42.86,18,21.43,40012
40,13,144,14,9.72,13,9.03,23,15.97,63,43.75,31,21.53,40013
40,14,83,3,3.61,14,16.87,21,25.3,30,36.14,15,18.07,40014
40,15,108,8,7.41,13,12.04,20,18.52,47,43.52,20,18.52,40015
40,16,149,15,10.07,10,6.71,26,17.45,59,39.6,39,26.17,40016
40,17,61,7,11.48,8,13.11,12,19.67,21,34.43,13,21.31,40017
40,18,113,13,11.5,9,7.96,24,21.24,38,33.63,29,25.66,40018
40,19,89,7,7.87,13,14.61,16,17.98,26,29.21,27,30.34,40019
40,20,109,6,5.5,12,11.01,13,11.93,43,39.45,35,32.11,40020
40,21,101,12,11.88,16,15.84,19,18.81,26,25.74,28,27.72,40021
40,22,57,3,5.26,3,5.26,14,24.56,21,36.84,16,28.07,40022
40,23,131,8,6.11,14,10.69,23,17.56,50,38.17,36,27.48,40023
40,24,60,6,10.0,5,8.33,19,31.67,18,30.0,12,20.0,40024
40,25,78,4,5.13,7,8.97,17,21.79,30,38.46,20,25.64,40025
40,26,135,17,12.59,16,11.85,15,11.11,63,46.67,24,17.78,40026
40,27,96,11,11.46,12,12.5,20,20.83,22,22.92,31,32.29,40027
40,28,120,24,20.0,12,10.0,19,15.83,33,27.5,32,26.67,40028
40,29,144,10,6.94,13,9.03,35,24.31,52,36.11,34,23.61,40029
40,30,190,11,5.79,8,4.21,28,14.74,121,63.68,22,11.58,40030
40,31,93,3,3.23,4,4.3,14,15.05,50,53.76,22,23.66,40031
40,32,54,4,7.41,9,16.67,13,24.07,16,29.63,12,22.22,40032
40,33,111,10,9.01,11,9.91,21,18.92,35,31.53,34,30.63,40033
40,34,63,6,9.52,5,7.94,17,26.98,25,39.68,10,15.87,40034
40,35,114,18,15.79,13,11.4,39,34.21,22,19.3,22,19.3,40035
40,36,104,5,4.81,14,13.46,24,23.08,33,31.73,28,26.92,40036
40,37,88,10,11.36,10,11.36,13,14.77,32,36.36,23,26.14,40037
40,38,59,4,6.78,7,11.86,16,27.12,20,33.9,12,20.34,40038
40,39,85,11,12.94,7,8.24,20,23.53,29,34.12,18,21.18,40039
40,40,86,7,8.14,18,20.93,13,15.12,28,32.56,20,23.26,40040
40,41,129,15,11.63,6,4.65,15,11.63,57,44.19,36,27.91,40041
40,42,104,7,6.73,10,9.62,17,16.35,42,40.38,28,26.92,40042
40,43,111,9,8.11,9,8.11,20,18.02,42,37.84,31,27.93,40043
40,44,64,3,4.69,8,12.5,21,32.81,19,29.69,13,20.31,40044
40,45,174,28,16.09,23,13.22,35,20.11,56,32.18,32,18.39,40045
40,46,139,11,7.91,9,6.47,30,21.58,52,37.41,37,26.62,40046
40,47,124,22,17.74,6,4.84,18,14.52,36,29.03,42,33.87,40047
40,48,67,3,4.48,6,8.96,14,20.9,32,47.76,12,17.91,40048
40,49,58,11,18.97,7,12.07,8,13.79,18,31.03,14,24.14,40049
41,1,159,2,1.26,15,9.43,69,43.4,42,26.42,31,19.5,41001
41,2,206,10,4.85,23,11.17,63,30.58,57,27.67,53,25.73,41002
41,3,140,2,1.43,14,10.0,58,41.43,33,23.57,33,23.57,41003
41,4,200,1,0.5,24,12.0,83,41.5,52,26.0,40,20.0,41004
41,5,176,6,3.41,22,12.5,53,30.11,55,31.25,40,22.73,41005
41,6,174,4,2.3,12,6.9,48,27.59,70,40.23,40,22.99,41006
41,7,182,7,3.85,18,9.89,52,28.57,55,30.22,50,27.47,41007
41,8,153,6,3.92,13,8.5,74,48.37,37,24.18,23,15.03,41008
41,9,124,9,7.26,22,17.74,47,37.9,23,18.55,23,18.55,41009
41,10,152,6,3.95,20,13.16,49,32.24,41,26.97,36,23.68,41010
41,11,161,3,1.86,10,6.21,77,47.83,36,22.36,35,21.74,41011
41,12,135,5,3.7,13,9.63,66,48.89,24,17.78,27,20.0,41012
41,13,78,2,2.56,3,3.85,34,43.59,17,21.79,22,28.21,41013
41,14,200,9,4.5,20,10.0,49,24.5,67,33.5,55,27.5,41014
41,15,178,4,2.25,24,13.48,74,41.57,37,20.79,39,21.91,41015
41,16,151,7,4.64,14,9.27,41,27.15,44,29.14,45,29.8,41016
41,17,162,5,3.09,17,10.49,46,28.4,54,33.33,40,24.69,41017
41,18,123,2,1.63,8,6.5,57,46.34,30,24.39,26,21.14,41018
41,19,210,6,2.86,12,5.71,83,39.52,65,30.95,44,20.95,41019
41,20,166,4,2.41,15,9.04,41,24.7,48,28.92,58,34.94,41020
41,21,169,2,1.18,17,10.06,78,46.15,41,24.26,31,18.34,41021
41,22,148,11,7.43,15,10.14,69,46.62,26,17.57,27,18.24,41022
41,23,136,2,1.47,18,13.24,40,29.41,44,32.35,32,23.53,41023
41,24,137,3,2.19,13,9.49,64,46.72,30,21.9,27,19.71,41024
41,25,38,0,0.0,6,15.79,15,39.47,4,10.53,13,34.21,41025
41,26,55,2,3.64,3,5.45,18,32.73,19,34.55,13,23.64,41026
41,27,33,1,3.03,5,15.15,13,39.39,5,15.15,9,27.27,41027
41,28,106,6,5.66,11,10.38,30,28.3,27,25.47,32,30.19,41028
41,29,66,2,3.03,8,12.12,24,36.36,18,27.27,14,21.21,41029
41,30,158,5,3.16,20,12.66,64,40.51,31,19.62,38,24.05,41030
41,31,165,2,1.21,23,13.94,52,31.52,45,27.27,43,26.06,41031
41,32,79,7,8.86,11,13.92,29,36.71,18,22.78,14,17.72,41032
41,33,102,1,0.98,12,11.76,42,41.18,26,25.49,21,20.59,41033
41,34,112,0,0.0,20,17.86,39,34.82,26,23.21,27,24.11,41034
41,35,181,6,3.31,18,9.94,75,41.44,37,20.44,45,24.86,41035
41,36,141,6,4.26,12,8.51,49,34.75,43,30.5,31,21.99,41036
41,37,160,1,0.63,29,18.13,48,30.0,42,26.25,40,25.0,41037
41,38,148,3,2.03,17,11.49,58,39.19,41,27.7,29,19.59,41038
41,39,105,3,2.86,9,8.57,41,39.05,25,23.81,27,25.71,41039
41,40,178,7,3.93,20,11.24,70,39.33,36,20.22,45,25.28,41040
41,41,145,4,2.76,9,6.21,79,54.48,29,20.0,24,16.55,41041
41,42,186,3,1.61,24,12.9,64,34.41,50,26.88,45,24.19,41042
41,43,139,7,5.04,9,6.47,71,51.08,31,22.3,21,15.11,41043
41,44,182,4,2.2,10,5.49,61,33.52,60,32.97,47,25.82,41044
41,45,108,6,5.56,12,11.11,37,34.26,27,25.0,26,24.07,41045
41,46,120,4,3.33,10,8.33,32,26.67,36,30.0,38,31.67,41046
41,47,156,6,3.85,13,8.33,32,20.51,56,35.9,49,31.41,41047
41,48,61,9,14.75,5,8.2,18,29.51,15,24.59,14,22.95,41048
41,49,208,1,0.48,21,10.1,88,42.31,55,26.44,43,20.67,41049
41,50,153,6,3.92,16,10.46,69,45.1,30,19.61,32,20.92,41050
41,51,111,3,2.7,11,9.91,44,39.64,31,27.93,22,19.82,41051
41,52,207,14,6.76,18,8.7,49,23.67,78,37.68,48,23.19,41052
41,53,142,7,4.93,8,5.63,60,42.25,34,23.94,33,23.24,41053
41,54,149,3,2.01,10,6.71,31,20.81,70,46.98,35,23.49,41054
41,55,110,6,5.45,12,10.91,36,32.73,34,30.91,22,20.0,41055
41,56,200,1,0.5,25,12.5,67,33.5,54,27.0,53,26.5,41056
41,57,118,3,2.54,6,5.08,48,40.68,26,22.03,35,29.66,41057
42,1,156,5,3.21,5,3.21,15,9.62,104,66.67,27,17.31,42001
42,2,85,11,12.94,4,4.71,13,15.29,32,37.65,25,29.41,42002
42,3,108,8,7.41,5,4.63,20,18.52,49,45.37,26,24.07,42003
42,4,127,7,5.51,6,4.72,14,11.02,75,59.06,25,19.69,42004
42,5,112,11,9.82,4,3.57,6,5.36,54,48.21,37,33.04,42005
42,6,240,35,14.58,20,8.33,31,12.92,103,42.92,51,21.25,42006
42,7,102,7,6.86,10,9.8,16,15.69,50,49.02,19,18.63,42007
42,8,153,13,8.5,6,3.92,24,15.69,76,49.67,34,22.22,42008
42,9,242,26,10.74,21,8.68,29,11.98,110,45.45,56,23.14,42009
42,10,80,4,5.0,6,7.5,3,3.75,54,67.5,13,16.25,42010
42,11,130,15,11.54,10,7.69,14,10.77,60,46.15,31,23.85,42011
42,12,87,6,6.9,5,5.75,10,11.49,49,56.32,17,19.54,42012
42,13,227,25,11.01,18,7.93,35,15.42,95,41.85,54,23.79,42013
42,14,102,6,5.88,6,5.88,15,14.71,46,45.1,29,28.43,42014
42,15,145,11,7.59,12,8.28,15,10.34,67,46.21,40,27.59,42015
42,16,70,2,2.86,1,1.43,7,10.0,39,55.71,21,30.0,42016
42,17,211,37,17.54,18,8.53,40,18.96,71,33.65,45,21.33,42017
42,18,180,16,8.89,10,5.56,28,15.56,78,43.33,48,26.67,42018
42,19,26,2,7.69,0,0.0,5,19.23,7,26.92,12,46.15,42019
42,20,55,8,14.55,3,5.45,10,18.18,21,38.18,13,23.64,42020
42,21,81,8,9.88,6,7.41,10,12.35,34,41.98,23,28.4,42021
42,22,64,4,6.25,4,6.25,10,15.63,29,45.31,17,26.56,42022
42,23,166,6,3.61,7,4.22,13,7.83,103,62.05,37,22.29,42023
42,24,136,13,9.56,9,6.62,16,11.76,65,47.79,33,24.26,42024
42,25,85,8,9.41,5,5.88,14,16.47,36,42.35,22,25.88,42025
42,26,138,42,30.43,2,1.45,24,17.39,48,34.78,22,15.94,42026
