ward,precinct,total,Robert Shaw,Robert Shaw Percent,Joseph Berrios,Joseph Berrios Percent,Raymond A. Figueroa,Raymond A. Figueroa Percent,precinct_id
30,14,32,4,12.5,17,53.13,11,34.38,30014
30,15,152,21,13.82,69,45.39,62,40.79,30015
30,16,82,4,4.88,34,41.46,44,53.66,30016
30,17,50,9,18.0,28,56.0,13,26.0,30017
30,18,52,9,17.31,30,57.69,13,25.0,30018
30,19,54,9,16.67,21,38.89,24,44.44,30019
30,20,64,5,7.81,26,40.63,33,51.56,30020
30,21,68,5,7.35,34,50.0,29,42.65,30021
30,22,69,5,7.25,43,62.32,21,30.43,30022
30,23,82,8,9.76,41,50.0,33,40.24,30023
30,24,70,4,5.71,44,62.86,22,31.43,30024
30,25,38,7,18.42,18,47.37,13,34.21,30025
30,26,52,5,9.62,31,59.62,16,30.77,30026
30,27,98,17,17.35,48,48.98,33,33.67,30027
30,28,77,15,19.48,41,53.25,21,27.27,30028
30,29,46,4,8.7,24,52.17,18,39.13,30029
30,30,93,16,17.2,47,50.54,30,32.26,30030
30,31,50,4,8.0,25,50.0,21,42.0,30031
30,32,39,8,20.51,24,61.54,7,17.95,30032
30,33,72,11,15.28,36,50.0,25,34.72,30033
30,34,83,13,15.66,46,55.42,24,28.92,30034
30,35,75,9,12.0,40,53.33,26,34.67,30035
30,36,92,6,6.52,56,60.87,30,32.61,30036
30,37,61,11,18.03,29,47.54,21,34.43,30037
30,38,135,23,17.04,70,51.85,42,31.11,30038
30,39,87,15,17.24,46,52.87,26,29.89,30039
30,40,66,11,16.67,40,60.61,15,22.73,30040
30,41,61,3,4.92,39,63.93,19,31.15,30041
31,1,33,4,12.12,24,72.73,5,15.15,31001
31,2,49,7,14.29,30,61.22,12,24.49,31002
31,3,83,11,13.25,52,62.65,20,24.1,31003
31,4,69,5,7.25,51,73.91,13,18.84,31004
31,5,92,6,6.52,62,67.39,24,26.09,31005
31,6,61,4,6.56,38,62.3,19,31.15,31006
31,7,64,7,10.94,40,62.5,17,26.56,31007
31,8,47,7,14.89,24,51.06,16,34.04,31008
31,9,59,9,15.25,42,71.19,8,13.56,31009
31,10,23,0,0.0,20,86.96,3,13.04,31010
31,11,82,11,13.41,54,65.85,17,20.73,31011
31,12,71,6,8.45,43,60.56,22,30.99,31012
31,13,59,9,15.25,35,59.32,15,25.42,31013
31,14,61,6,9.84,43,70.49,12,19.67,31014
31,15,34,4,11.76,20,58.82,10,29.41,31015
31,16,47,10,21.28,22,46.81,15,31.91,31016
31,17,55,5,9.09,42,76.36,8,14.55,31017
31,18,59,3,5.08,41,69.49,15,25.42,31018
31,19,71,4,5.63,52,73.24,15,21.13,31019
31,20,52,9,17.31,30,57.69,13,25.0,31020
31,21,86,6,6.98,56,65.12,24,27.91,31021
31,22,58,4,6.9,37,63.79,17,29.31,31022
31,23,48,5,10.42,30,62.5,13,27.08,31023
31,24,68,7,10.29,44,64.71,17,25.0,31024
31,25,78,5,6.41,60,76.92,13,16.67,31025
31,26,54,13,24.07,29,53.7,12,22.22,31026
31,27,48,3,6.25,28,58.33,17,35.42,31027
31,28,73,5,6.85,49,67.12,19,26.03,31028
31,29,58,10,17.24,33,56.9,15,25.86,31029
31,30,112,7,6.25,87,77.68,18,16.07,31030
31,31,108,16,14.81,59,54.63,33,30.56,31031
31,32,107,10,9.35,74,69.16,23,21.5,31032
31,33,71,11,15.49,38,53.52,22,30.99,31033
31,34,37,3,8.11,24,64.86,10,27.03,31034
31,35,53,7,13.21,34,64.15,12,22.64,31035
31,36,90,3,3.33,61,67.78,26,28.89,31036
31,37,60,6,10.0,37,61.67,17,28.33,31037
31,38,42,5,11.9,27,64.29,10,23.81,31038
31,39,28,0,0.0,25,89.29,3,10.71,31039
31,40,49,0,0.0,39,79.59,10,20.41,31040
31,41,58,10,17.24,31,53.45,17,29.31,31041
31,42,99,3,3.03,69,69.7,27,27.27,31042
31,43,80,6,7.5,46,57.5,28,35.0,31043
31,44,44,6,13.64,26,59.09,12,27.27,31044
31,45,69,10,14.49,44,63.77,15,21.74,31045
31,46,77,2,2.6,65,84.42,10,12.99,31046
31,47,61,8,13.11,40,65.57,13,21.31,31047
31,48,51,6,11.76,33,64.71,12,23.53,31048
31,49,31,5,16.13,18,58.06,8,25.81,31049
31,50,65,8,12.31,45,69.23,12,18.46,31050
31,51,51,3,5.88,40,78.43,8,15.69,31051
32,1,123,19,15.45,50,40.65,54,43.9,32001
32,2,139,24,17.27,44,31.65,71,51.08,32002
32,3,78,16,20.51,37,47.44,25,32.05,32003
32,4,124,18,14.52,42,33.87,64,51.61,32004
32,5,72,17,23.61,26,36.11,29,40.28,32005
32,6,105,27,25.71,41,39.05,37,35.24,32006
32,7,62,10,16.13,24,38.71,28,45.16,32007
32,8,142,23,16.2,44,30.99,75,52.82,32008
32,9,169,21,12.43,47,27.81,101,59.76,32009
32,10,103,12,11.65,40,38.83,51,49.51,32010
32,11,106,27,25.47,42,39.62,37,34.91,32011
32,12,73,9,12.33,29,39.73,35,47.95,32012
32,13,40,8,20.0,13,32.5,19,47.5,32013
32,14,101,12,11.88,50,49.5,39,38.61,32014
32,15,75,13,17.33,30,40.0,32,42.67,32015
32,16,115,11,9.57,59,51.3,45,39.13,32016
32,17,105,18,17.14,44,41.9,43,40.95,32017
32,18,79,13,16.46,28,35.44,38,48.1,32018
32,19,126,16,12.7,64,50.79,46,36.51,32019
32,20,100,29,29.0,37,37.0,34,34.0,32020
32,21,91,15,16.48,41,45.05,35,38.46,32021
32,22,136,23,16.91,45,33.09,68,50.0,32022
32,23,121,21,17.36,47,38.84,53,43.8,32023
32,24,107,17,15.89,44,41.12,46,42.99,32024
32,25,95,21,22.11,36,37.89,38,40.0,32025
32,26,102,16,15.69,41,40.2,45,44.12,32026
32,27,107,14,13.08,51,47.66,42,39.25,32027
32,28,83,15,18.07,29,34.94,39,46.99,32028
32,29,111,21,18.92,48,43.24,42,37.84,32029
32,30,91,14,15.38,31,34.07,46,50.55,32030
32,31,143,22,15.38,52,36.36,69,48.25,32031
32,32,105,12,11.43,35,33.33,58,55.24,32032
32,33,85,17,20.0,26,30.59,42,49.41,32033
32,34,116,21,18.1,51,43.97,44,37.93,32034
32,35,137,22,16.06,53,38.69,62,45.26,32035
32,36,96,21,21.88,30,31.25,45,46.88,32036
32,37,108,28,25.93,46,42.59,34,31.48,32037
32,38,110,14,12.73,39,35.45,57,51.82,32038
32,39,97,20,20.62,34,35.05,43,44.33,32039
32,40,114,23,20.18,34,29.82,57,50.0,32040
32,41,117,29,24.79,47,40.17,41,35.04,32041
32,42,135,22,16.3,59,43.7,54,40.0,32042
32,43,108,11,10.19,42,38.89,55,50.93,32043
32,44,119,39,32.77,43,36.13,37,31.09,32044
32,45,104,20,19.23,41,39.42,43,41.35,32045
32,46,39,5,12.82,24,61.54,10,25.64,32046
32,47,122,31,25.41,41,33.61,50,40.98,32047
32,48,178,54,30.34,45,25.28,79,44.38,32048
32,49,66,10,15.15,18,27.27,38,57.58,32049
32,50,150,29,19.33,50,33.33,71,47.33,32050
32,51,113,19,16.81,36,31.86,58,51.33,32051
32,52,50,9,18.0,24,48.0,17,34.0,32052
33,1,142,17,11.97,68,47.89,57,40.14,33001
33,2,164,32,19.51,88,53.66,44,26.83,33002
33,3,158,31,19.62,74,46.84,53,33.54,33003
33,4,179,30,16.76,104,58.1,45,25.14,33004
33,5,118,29,24.58,52,44.07,37,31.36,33005
33,6,195,26,13.33,135,69.23,34,17.44,33006
33,7,245,32,13.06,91,37.14,122,49.8,33007
33,8,137,20,14.6,46,33.58,71,51.82,33008
33,9,157,38,24.2,64,40.76,55,35.03,33009
33,10,179,41,22.91,102,56.98,36,20.11,33010
33,11,142,25,17.61,76,53.52,41,28.87,33011
33,12,157,20,12.74,104,66.24,33,21.02,33012
33,13,175,29,16.57,105,60.0,41,23.43,33013
33,14,117,19,16.24,58,49.57,40,34.19,33014
33,15,149,24,16.11,71,47.65,54,36.24,33015
33,16,105,19,18.1,55,52.38,31,29.52,33016
33,17,187,43,22.99,89,47.59,55,29.41,33017
33,18,43,4,9.3,20,46.51,19,44.19,33018
33,19,133,30,22.56,60,45.11,43,32.33,33019
33,20,140,31,22.14,57,40.71,52,37.14,33020
33,21,153,28,18.3,74,48.37,51,33.33,33021
33,22,221,21,9.5,143,64.71,57,25.79,33022
33,23,133,21,15.79,47,35.34,65,48.87,33023
33,24,215,34,15.81,71,33.02,110,51.16,33024
33,25,192,37,19.27,102,53.13,53,27.6,33025
33,26,140,25,17.86,61,43.57,54,38.57,33026
33,27,110,10,9.09,48,43.64,52,47.27,33027
34,1,250,174,69.6,60,24.0,16,6.4,34001
34,2,192,135,70.31,46,23.96,11,5.73,34002
34,3,170,111,65.29,44,25.88,15,8.82,34003
34,4,167,119,71.26,38,22.75,10,5.99,34004
34,5,128,89,69.53,31,24.22,8,6.25,34005
34,6,120,82,68.33,25,20.83,13,10.83,34006
34,7,239,161,67.36,56,23.43,22,9.21,34007
34,8,169,112,66.27,46,27.22,11,6.51,34008
34,9,118,91,77.12,21,17.8,6,5.08,34009
34,10,179,125,69.83,38,21.23,16,8.94,34010
34,11,94,69,73.4,21,22.34,4,4.26,34011
34,12,190,132,69.47,44,23.16,14,7.37,34012
34,13,202,125,61.88,57,28.22,20,9.9,34013
34,14,131,88,67.18,35,26.72,8,6.11,34014
34,15,123,90,73.17,28,22.76,5,4.07,34015
34,16,95,71,74.74,17,17.89,7,7.37,34016
34,17,116,79,68.1,29,25.0,8,6.9,34017
34,18,94,59,62.77,30,31.91,5,5.32,34018
34,19,30,19,63.33,9,30.0,2,6.67,34019
34,20,282,170,60.28,89,31.56,23,8.16,34020
34,21,171,113,66.08,43,25.15,15,8.77,34021
34,22,209,144,68.9,56,26.79,9,4.31,34022
34,23,157,98,62.42,50,31.85,9,5.73,34023
34,24,145,96,66.21,36,24.83,13,8.97,34024
34,25,199,143,71.86,48,24.12,8,4.02,34025
34,26,82,53,64.63,25,30.49,4,4.88,34026
34,27,134,84,62.69,42,31.34,8,5.97,34027
34,28,92,69,75.0,20,21.74,3,3.26,34028
34,29,171,127,74.27,35,20.47,9,5.26,34029
34,30,231,152,65.8,52,22.51,27,11.69,34030
34,31,86,65,75.58,16,18.6,5,5.81,34031
34,32,127,82,64.57,34,26.77,11,8.66,34032
34,33,78,62,79.49,14,17.95,2,2.56,34033
34,34,229,143,62.45,65,28.38,21,9.17,34034
34,35,215,151,70.23,54,25.12,10,4.65,34035
34,36,202,132,65.35,47,23.27,23,11.39,34036
34,37,146,101,69.18,37,25.34,8,5.48,34037
34,38,124,90,72.58,24,19.35,10,8.06,34038
34,39,101,83,82.18,13,12.87,5,4.95,34039
34,40,183,132,72.13,41,22.4,10,5.46,34040
34,41,95,65,68.42,23,24.21,7,7.37,34041
34,42,232,152,65.52,57,24.57,23,9.91,34042
34,43,242,165,68.18,57,23.55,20,8.26,34043
34,44,236,168,71.19,48,20.34,20,8.47,34044
34,45,155,106,68.39,42,27.1,7,4.52,34045
34,46,154,111,72.08,35,22.73,8,5.19,34046
34,47,85,56,65.88,16,18.82,13,15.29,34047
34,48,227,130,57.27,72,31.72,25,11.01,34048
34,49,257,166,64.59,74,28.79,17,6.61,34049
34,50,169,101,59.76,58,34.32,10,5.92,34050
34,51,248,163,65.73,69,27.82,16,6.45,34051
34,52,118,86,72.88,26,22.03,6,5.08,34052
34,53,94,64,68.09,26,27.66,4,4.26,34053
34,54,118,83,70.34,22,18.64,13,11.02,34054
34,55,175,122,69.71,39,22.29,14,8.0,34055
34,56,74,51,68.92,18,24.32,5,6.76,34056
34,57,109,72,66.06,24,22.02,13,11.93,34057
34,58,201,130,64.68,52,25.87,19,9.45,34058
34,59,153,112,73.2,31,20.26,10,6.54,34059
34,60,180,113,62.78,47,26.11,20,11.11,34060
34,61,136,99,72.79,29,21.32,8,5.88,34061
35,1,134,22,16.42,59,44.03,53,39.55,35001
35,2,89,13,14.61,44,49.44,32,35.96,35002
35,3,82,6,7.32,37,45.12,39,47.56,35003
35,4,141,18,12.77,65,46.1,58,41.13,35004
35,5,113,20,17.7,45,39.82,48,42.48,35005
35,6,102,19,18.63,57,55.88,26,25.49,35006
35,7,113,12,10.62,41,36.28,60,53.1,35007
35,8,104,16,15.38,38,36.54,50,48.08,35008
35,9,97,11,11.34,46,47.42,40,41.24,35009
35,10,118,15,12.71,48,40.68,55,46.61,35010
35,11,90,14,15.56,42,46.67,34,37.78,35011
35,12,143,21,14.69,65,45.45,57,39.86,35012
35,13,30,5,16.67,15,50.0,10,33.33,35013
35,14,122,15,12.3,52,42.62,55,45.08,35014
35,15,107,13,12.15,51,47.66,43,40.19,35015
35,16,117,21,17.95,43,36.75,53,45.3,35016
35,17,107,17,15.89,46,42.99,44,41.12,35017
35,18,126,18,14.29,53,42.06,55,43.65,35018
35,19,96,11,11.46,34,35.42,51,53.13,35019
35,20,84,11,13.1,37,44.05,36,42.86,35020
35,21,102,12,11.76,37,36.27,53,51.96,35021
35,22,58,7,12.07,21,36.21,30,51.72,35022
35,23,72,8,11.11,35,48.61,29,40.28,35023
35,24,65,6,9.23,40,61.54,19,29.23,35024
35,25,109,14,12.84,41,37.61,54,49.54,35025
35,26,129,26,20.16,60,46.51,43,33.33,35026
35,27,132,23,17.42,52,39.39,57,43.18,35027
35,28,113,18,15.93,43,38.05,52,46.02,35028
35,29,134,17,12.69,56,41.79,61,45.52,35029
35,30,177,18,10.17,67,37.85,92,51.98,35030
35,31,51,9,17.65,22,43.14,20,39.22,35031
35,32,79,5,6.33,39,49.37,35,44.3,35032
35,33,98,13,13.27,39,39.8,46,46.94,35033
35,34,106,24,22.64,32,30.19,50,47.17,35034
35,35,129,17,13.18,60,46.51,52,40.31,35035
35,36,67,8,11.94,31,46.27,28,41.79,35036
36,1,110,11,10.0,76,69.09,23,20.91,36001
36,2,97,18,18.56,58,59.79,21,21.65,36002
36,3,244,63,25.82,137,56.15,44,18.03,36003
36,4,69,18,26.09,30,43.48,21,30.43,36004
36,5,93,4,4.3,68,73.12,21,22.58,36005
36,6,118,17,14.41,74,62.71,27,22.88,36006
36,7,101,15,14.85,51,50.5,35,34.65,36007
36,8,101,20,19.8,48,47.52,33,32.67,36008
36,9,104,13,12.5,58,55.77,33,31.73,36009
36,10,112,18,16.07,71,63.39,23,20.54,36010
36,11,173,18,10.4,111,64.16,44,25.43,36011
36,12,92,19,20.65,48,52.17,25,27.17,36012
36,13,211,25,11.85,145,68.72,41,19.43,36013
36,14,146,13,8.9,116,79.45,17,11.64,36014
36,15,107,21,19.63,63,58.88,23,21.5,36015
36,16,209,45,21.53,110,52.63,54,25.84,36016
36,17,103,6,5.83,68,66.02,29,28.16,36017
36,18,151,18,11.92,87,57.62,46,30.46,36018
36,19,136,15,11.03,92,67.65,29,21.32,36019
36,20,163,17,10.43,102,62.58,44,26.99,36020
36,21,226,37,16.37,142,62.83,47,20.8,36021
36,22,163,45,27.61,79,48.47,39,23.93,36022
36,23,89,21,23.6,56,62.92,12,13.48,36023
36,24,144,59,40.97,61,42.36,24,16.67,36024
36,25,93,14,15.05,47,50.54,32,34.41,36025
36,26,118,23,19.49,64,54.24,31,26.27,36026
36,27,75,11,14.67,46,61.33,18,24.0,36027
36,28,108,18,16.67,61,56.48,29,26.85,36028
36,29,86,17,19.77,47,54.65,22,25.58,36029
36,30,147,23,15.65,80,54.42,44,29.93,36030
36,31,146,21,14.38,91,62.33,34,23.29,36031
36,32,110,24,21.82,61,55.45,25,22.73,36032
36,33,108,24,22.22,56,51.85,28,25.93,36033
36,34,89,16,17.98,51,57.3,22,24.72,36034
36,35,139,19,13.67,98,70.5,22,15.83,36035
36,36,117,18,15.38,71,60.68,28,23.93,36036
36,37,74,11,14.86,43,58.11,20,27.03,36037
36,38,96,20,20.83,59,61.46,17,17.71,36038
36,39,106,22,20.75,60,56.6,24,22.64,36039
36,40,134,29,21.64,73,54.48,32,23.88,36040
36,41,99,20,20.2,47,47.47,32,32.32,36041
36,42,109,18,16.51,55,50.46,36,33.03,36042
36,43,105,17,16.19,60,57.14,28,26.67,36043
36,44,161,46,28.57,75,46.58,40,24.84,36044
36,45,140,31,22.14,70,50.0,39,27.86,36045
36,46,102,19,18.63,47,46.08,36,35.29,36046
36,47,96,13,13.54,59,61.46,24,25.0,36047
36,48,108,20,18.52,58,53.7,30,27.78,36048
36,49,159,30,18.87,98,61.64,31,19.5,36049
36,50,103,19,18.45,67,65.05,17,16.5,36050
36,51,114,18,15.79,65,57.02,31,27.19,36051
36,52,99,15,15.15,43,43.43,41,41.41,36052
36,53,82,19,23.17,48,58.54,15,18.29,36053
36,54,194,66,34.02,91,46.91,37,19.07,36054
36,55,192,43,22.4,104,54.17,45,23.44,36055
37,1,68,14,20.59,35,51.47,19,27.94,37001
37,2,102,53,51.96,32,31.37,17,16.67,37002
37,3,56,24,42.86,16,28.57,16,28.57,37003
37,4,135,64,47.41,49,36.3,22,16.3,37004
37,5,150,94,62.67,41,27.33,15,10.0,37005
37,6,137,77,56.2,42,30.66,18,13.14,37006
37,7,137,92,67.15,31,22.63,14,10.22,37007
37,8,84,40,47.62,25,29.76,19,22.62,37008
37,9,124,86,69.35,28,22.58,10,8.06,37009
37,10,133,79,59.4,39,29.32,15,11.28,37010
37,11,33,7,21.21,14,42.42,12,36.36,37011
37,12,71,23,32.39,30,42.25,18,25.35,37012
37,13,106,53,50.0,36,33.96,17,16.04,37013
37,14,187,127,67.91,39,20.86,21,11.23,37014
37,15,127,90,70.87,26,20.47,11,8.66,37015
37,16,116,67,57.76,35,30.17,14,12.07,37016
37,17,124,80,64.52,31,25.0,13,10.48,37017
37,18,146,98,67.12,35,23.97,13,8.9,37018
37,19,77,8,10.39,45,58.44,24,31.17,37019
37,20,99,68,68.69,23,23.23,8,8.08,37020
37,21,131,81,61.83,31,23.66,19,14.5,37021
37,22,68,50,73.53,9,13.24,9,13.24,37022
37,23,96,61,63.54,21,21.88,14,14.58,37023
37,24,125,87,69.6,28,22.4,10,8.0,37024
37,25,150,96,64.0,35,23.33,19,12.67,37025
37,26,145,111,76.55,28,19.31,6,4.14,37026
37,27,121,77,63.64,29,23.97,15,12.4,37027
37,28,125,72,57.6,35,28.0,18,14.4,37028
37,29,120,88,73.33,21,17.5,11,9.17,37029
37,30,70,42,60.0,20,28.57,8,11.43,37030
37,31,154,96,62.34,32,20.78,26,16.88,37031
37,32,121,80,66.12,22,18.18,19,15.7,37032
37,33,105,65,61.9,27,25.71,13,12.38,37033
37,34,127,78,61.42,39,30.71,10,7.87,37034
37,35,140,87,62.14,34,24.29,19,13.57,37035
37,36,136,89,65.44,29,21.32,18,13.24,37036
37,37,111,69,62.16,26,23.42,16,14.41,37037
37,38,118,78,66.1,28,23.73,12,10.17,37038
37,39,101,16,15.84,56,55.45,29,28.71,37039
37,40,133,85,63.91,35,26.32,13,9.77,37040
37,41,140,89,63.57,39,27.86,12,8.57,37041
37,42,72,19,26.39,27,37.5,26,36.11,37042
37,43,103,68,66.02,25,24.27,10,9.71,37043
38,1,133,34,25.56,61,45.86,38,28.57,38001
38,2,74,14,18.92,34,45.95,26,35.14,38002
38,3,74,16,21.62,43,58.11,15,20.27,38003
38,4,46,10,21.74,28,60.87,8,17.39,38004
38,5,207,38,18.36,85,41.06,84,40.58,38005
38,6,87,15,17.24,47,54.02,25,28.74,38006
38,7,110,13,11.82,43,39.09,54,49.09,38007
38,8,72,13,18.06,35,48.61,24,33.33,38008
38,9,105,20,19.05,42,40.0,43,40.95,38009
38,10,145,24,16.55,58,40.0,63,43.45,38010
38,11,90,21,23.33,45,50.0,24,26.67,38011
38,12,125,30,24.0,54,43.2,41,32.8,38012
38,13,87,18,20.69,42,48.28,27,31.03,38013
38,14,100,17,17.0,60,60.0,23,23.0,38014
38,15,81,17,20.99,46,56.79,18,22.22,38015
38,16,112,19,16.96,58,51.79,35,31.25,38016
38,17,97,20,20.62,52,53.61,25,25.77,38017
38,18,125,32,25.6,58,46.4,35,28.0,38018
38,19,133,32,24.06,63,47.37,38,28.57,38019
38,20,155,26,16.77,63,40.65,66,42.58,38020
38,21,93,21,22.58,45,48.39,27,29.03,38021
38,22,112,14,12.5,60,53.57,38,33.93,38022
38,23,92,22,23.91,45,48.91,25,27.17,38023
38,24,66,10,15.15,31,46.97,25,37.88,38024
38,25,114,16,14.04,69,60.53,29,25.44,38025
38,26,61,14,22.95,28,45.9,19,31.15,38026
38,27,61,17,27.87,30,49.18,14,22.95,38027
38,28,83,20,24.1,41,49.4,22,26.51,38028
38,29,98,15,15.31,52,53.06,31,31.63,38029
38,30,88,22,25.0,43,48.86,23,26.14,38030
38,31,112,21,18.75,55,49.11,36,32.14,38031
38,32,137,32,23.36,70,51.09,35,25.55,38032
38,33,89,11,12.36,51,57.3,27,30.34,38033
38,34,69,5,7.25,45,65.22,19,27.54,38034
38,35,119,24,20.17,50,42.02,45,37.82,38035
38,36,96,19,19.79,51,53.13,26,27.08,38036
38,37,104,23,22.12,47,45.19,34,32.69,38037
38,38,118,23,19.49,55,46.61,40,33.9,38038
38,39,91,14,15.38,52,57.14,25,27.47,38039
38,40,98,16,16.33,49,50.0,33,33.67,38040
38,41,161,20,12.42,82,50.93,59,36.65,38041
38,42,132,26,19.7,52,39.39,54,40.91,38042
38,43,114,25,21.93,61,53.51,28,24.56,38043
38,44,117,28,23.93,63,53.85,26,22.22,38044
38,45,118,25,21.19,56,47.46,37,31.36,38045
38,46,98,16,16.33,47,47.96,35,35.71,38046
38,47,98,20,20.41,52,53.06,26,26.53,38047
38,48,103,17,16.5,52,50.49,34,33.01,38048
38,49,100,16,16.0,64,64.0,20,20.0,38049
38,50,97,15,15.46,55,56.7,27,27.84,38050
38,51,69,13,18.84,28,40.58,28,40.58,38051
38,52,116,24,20.69,68,58.62,24,20.69,38052
38,53,33,10,30.3,16,48.48,7,21.21,38053
39,1,109,16,14.68,50,45.87,43,39.45,39001
39,2,167,36,21.56,74,44.31,57,34.13,39002
39,3,155,30,19.35,73,47.1,52,33.55,39003
39,4,115,15,13.04,58,50.43,42,36.52,39004
39,5,90,12,13.33,45,50.0,33,36.67,39005
39,6,108,23,21.3,43,39.81,42,38.89,39006
39,7,96,11,11.46,55,57.29,30,31.25,39007
39,8,129,15,11.63,78,60.47,36,27.91,39008
39,9,155,37,23.87,83,53.55,35,22.58,39009
39,10,97,16,16.49,37,38.14,44,45.36,39010
39,11,143,23,16.08,84,58.74,36,25.17,39011
39,12,91,15,16.48,40,43.96,36,39.56,39012
39,13,82,16,19.51,23,28.05,43,52.44,39013
39,14,133,26,19.55,66,49.62,41,30.83,39014
39,15,112,26,23.21,46,41.07,40,35.71,39015
39,16,91,16,17.58,43,47.25,32,35.16,39016
39,17,94,20,21.28,45,47.87,29,30.85,39017
39,18,138,27,19.57,74,53.62,37,26.81,39018
39,19,75,13,17.33,35,46.67,27,36.0,39019
39,20,115,16,13.91,48,41.74,51,44.35,39020
39,21,86,12,13.95,50,58.14,24,27.91,39021
39,22,111,18,16.22,64,57.66,29,26.13,39022
39,23,96,18,18.75,34,35.42,44,45.83,39023
39,24,113,22,19.47,45,39.82,46,40.71,39024
39,25,109,17,15.6,53,48.62,39,35.78,39025
39,26,118,18,15.25,63,53.39,37,31.36,39026
39,27,131,29,22.14,46,35.11,56,42.75,39027
39,28,148,27,18.24,63,42.57,58,39.19,39028
39,29,136,23,16.91,53,38.97,60,44.12,39029
39,30,56,18,32.14,24,42.86,14,25.0,39030
39,31,73,23,31.51,27,36.99,23,31.51,39031
39,32,91,19,20.88,55,60.44,17,18.68,39032
39,33,120,25,20.83,47,39.17,48,40.0,39033
39,34,138,29,21.01,61,44.2,48,34.78,39034
39,35,126,23,18.25,44,34.92,59,46.83,39035
39,36,119,32,26.89,57,47.9,30,25.21,39036
39,37,206,29,14.08,99,48.06,78,37.86,39037
39,38,133,19,14.29,55,41.35,59,44.36,39038
39,39,68,14,20.59,37,54.41,17,25.0,39039
39,40,80,14,17.5,47,58.75,19,23.75,39040
39,41,51,6,11.76,30,58.82,15,29.41,39041
39,42,110,21,19.09,51,46.36,38,34.55,39042
39,43,101,22,21.78,36,35.64,43,42.57,39043
39,44,126,23,18.25,50,39.68,53,42.06,39044
39,45,60,14,23.33,26,43.33,20,33.33,39045
39,46,102,25,24.51,46,45.1,31,30.39,39046
39,47,72,11,15.28,46,63.89,15,20.83,39047
40,1,69,9,13.04,42,60.87,18,26.09,40001
40,2,68,10,14.71,41,60.29,17,25.0,40002
40,3,126,21,16.67,32,25.4,73,57.94,40003
40,4,117,10,8.55,49,41.88,58,49.57,40004
40,5,107,21,19.63,48,44.86,38,35.51,40005
40,6,108,29,26.85,37,34.26,42,38.89,40006
40,7,130,26,20.0,61,46.92,43,33.08,40007
40,8,28,7,25.0,15,53.57,6,21.43,40008
40,9,121,34,28.1,44,36.36,43,35.54,40009
40,10,120,20,16.67,54,45.0,46,38.33,40010
40,11,100,17,17.0,46,46.0,37,37.0,40011
40,12,93,11,11.83,42,45.16,40,43.01,40012
40,13,144,26,18.06,62,43.06,56,38.89,40013
40,14,89,26,29.21,37,41.57,26,29.21,40014
40,15,116,17,14.66,63,54.31,36,31.03,40015
40,16,155,35,22.58,79,50.97,41,26.45,40016
40,17,65,19,29.23,31,47.69,15,23.08,40017
40,18,121,28,23.14,45,37.19,48,39.67,40018
40,19,101,19,18.81,47,46.53,35,34.65,40019
40,20,118,19,16.1,56,47.46,43,36.44,40020
40,21,96,20,20.83,32,33.33,44,45.83,40021
40,22,61,13,21.31,21,34.43,27,44.26,40022
40,23,129,27,20.93,58,44.96,44,34.11,40023
40,24,64,19,29.69,28,43.75,17,26.56,40024
40,25,89,22,24.72,45,50.56,22,24.72,40025
40,26,142,27,19.01,57,40.14,58,40.85,40026
40,27,103,20,19.42,49,47.57,34,33.01,40027
40,28,139,38,27.34,51,36.69,50,35.97,40028
40,29,158,27,17.09,72,45.57,59,37.34,40029
40,30,185,22,11.89,109,58.92,54,29.19,40030
40,31,106,20,18.87,58,54.72,28,26.42,40031
40,32,57,10,17.54,25,43.86,22,38.6,40032
40,33,122,17,13.93,55,45.08,50,40.98,40033
40,34,70,11,15.71,33,47.14,26,37.14,40034
40,35,108,26,24.07,48,44.44,34,31.48,40035
40,36,125,20,16.0,64,51.2,41,32.8,40036
40,37,91,18,19.78,35,38.46,38,41.76,40037
40,38,74,17,22.97,39,52.7,18,24.32,40038
40,39,89,18,20.22,46,51.69,25,28.09,40039
40,40,94,25,26.6,39,41.49,30,31.91,40040
40,41,142,22,15.49,53,37.32,67,47.18,40041
40,42,112,17,15.18,62,55.36,33,29.46,40042
40,43,116,30,25.86,37,31.9,49,42.24,40043
40,44,66,18,27.27,28,42.42,20,30.3,40044
40,45,189,31,16.4,76,40.21,82,43.39,40045
40,46,156,39,25.0,53,33.97,64,41.03,40046
40,47,126,15,11.9,40,31.75,71,56.35,40047
40,48,73,16,21.92,28,38.36,29,39.73,40048
40,49,67,15,22.39,20,29.85,32,47.76,40049
41,1,161,33,20.5,71,44.1,57,35.4,41001
41,2,208,34,16.35,115,55.29,59,28.37,41002
41,3,146,20,13.7,83,56.85,43,29.45,41003
41,4,197,39,19.8,93,47.21,65,32.99,41004
41,5,180,32,17.78,81,45.0,67,37.22,41005
41,6,187,31,16.58,84,44.92,72,38.5,41006
41,7,185,44,23.78,75,40.54,66,35.68,41007
41,8,148,33,22.3,59,39.86,56,37.84,41008
41,9,141,29,20.57,77,54.61,35,24.82,41009
41,10,165,30,18.18,78,47.27,57,34.55,41010
41,11,181,27,14.92,107,59.12,47,25.97,41011
41,12,145,15,10.34,91,62.76,39,26.9,41012
41,13,88,17,19.32,41,46.59,30,34.09,41013
