ward,precinct,total,Robert Enriquez,Robert Enriquez Percent,Jesse White,Jesse White Percent,Josh Hanson,Josh Hanson Percent,precinct_id
41,18,332,72,21.69,245,73.8,15,4.52,41018
41,19,417,100,23.98,307,73.62,10,2.4,41019
41,20,422,83,19.67,331,78.44,8,1.9,41020
41,21,405,79,19.51,312,77.04,14,3.46,41021
41,22,334,71,21.26,257,76.95,6,1.8,41022
41,23,328,74,22.56,239,72.87,15,4.57,41023
41,24,373,106,28.42,259,69.44,8,2.14,41024
41,25,175,35,20.0,133,76.0,7,4.0,41025
41,26,175,54,30.86,111,63.43,10,5.71,41026
41,27,133,38,28.57,92,69.17,3,2.26,41027
41,28,343,85,24.78,240,69.97,18,5.25,41028
41,29,203,40,19.7,156,76.85,7,3.45,41029
41,30,439,76,17.31,345,78.59,18,4.1,41030
41,31,416,84,20.19,313,75.24,19,4.57,41031
41,32,259,74,28.57,179,69.11,6,2.32,41032
41,33,287,65,22.65,211,73.52,11,3.83,41033
41,34,330,73,22.12,250,75.76,7,2.12,41034
41,35,431,97,22.51,318,73.78,16,3.71,41035
41,36,416,83,19.95,317,76.2,16,3.85,41036
41,37,451,118,26.16,314,69.62,19,4.21,41037
41,38,383,79,20.63,297,77.55,7,1.83,41038
41,39,261,50,19.16,208,79.69,3,1.15,41039
41,40,446,117,26.23,317,71.08,12,2.69,41040
41,41,402,82,20.4,308,76.62,12,2.99,41041
41,42,460,89,19.35,356,77.39,15,3.26,41042
41,43,382,80,20.94,291,76.18,11,2.88,41043
41,44,400,94,23.5,294,73.5,12,3.0,41044
41,45,390,73,18.72,307,78.72,10,2.56,41045
41,46,289,64,22.15,213,73.7,12,4.15,41046
41,47,333,82,24.62,242,72.67,9,2.7,41047
41,48,213,44,20.66,157,73.71,12,5.63,41048
41,49,456,118,25.88,322,70.61,16,3.51,41049
41,50,409,76,18.58,315,77.02,18,4.4,41050
41,51,271,45,16.61,221,81.55,5,1.85,41051
41,52,460,120,26.09,326,70.87,14,3.04,41052
41,53,379,82,21.64,283,74.67,14,3.69,41053
41,54,262,50,19.08,202,77.1,10,3.82,41054
41,55,374,96,25.67,263,70.32,15,4.01,41055
41,56,481,113,23.49,355,73.8,13,2.7,41056
41,57,335,81,24.18,243,72.54,11,3.28,41057
42,1,462,101,21.86,356,77.06,5,1.08,42001
42,2,235,40,17.02,187,79.57,8,3.4,42002
42,3,326,73,22.39,246,75.46,7,2.15,42003
42,4,360,80,22.22,266,73.89,14,3.89,42004
42,5,294,55,18.71,236,80.27,3,1.02,42005
42,6,508,97,19.09,403,79.33,8,1.57,42006
42,7,301,69,22.92,224,74.42,8,2.66,42007
42,8,423,83,19.62,330,78.01,10,2.36,42008
42,9,842,206,24.47,606,71.97,30,3.56,42009
42,10,270,52,19.26,211,78.15,7,2.59,42010
42,11,377,109,28.91,262,69.5,6,1.59,42011
42,12,259,62,23.94,195,75.29,2,0.77,42012
42,13,481,104,21.62,372,77.34,5,1.04,42013
42,14,371,84,22.64,280,75.47,7,1.89,42014
42,15,369,81,21.95,268,72.63,20,5.42,42015
42,16,252,59,23.41,185,73.41,8,3.17,42016
42,17,561,111,19.79,428,76.29,22,3.92,42017
42,18,715,142,19.86,548,76.64,25,3.5,42018
42,19,161,64,39.75,92,57.14,5,3.11,42019
42,20,212,53,25.0,154,72.64,5,2.36,42020
42,21,282,54,19.15,218,77.3,10,3.55,42021
42,22,313,108,34.5,195,62.3,10,3.19,42022
42,23,414,98,23.67,310,74.88,6,1.45,42023
42,24,392,103,26.28,275,70.15,14,3.57,42024
42,25,303,64,21.12,233,76.9,6,1.98,42025
42,26,342,46,13.45,287,83.92,9,2.63,42026
42,27,380,73,19.21,294,77.37,13,3.42,42027
42,28,328,66,20.12,256,78.05,6,1.83,42028
42,29,403,96,23.82,301,74.69,6,1.49,42029
42,30,240,52,21.67,177,73.75,11,4.58,42030
42,31,366,99,27.05,260,71.04,7,1.91,42031
42,32,331,93,28.1,230,69.49,8,2.42,42032
42,33,412,76,18.45,328,79.61,8,1.94,42033
42,34,306,55,17.97,247,80.72,4,1.31,42034
42,35,276,53,19.2,221,80.07,2,0.72,42035
42,36,268,69,25.75,192,71.64,7,2.61,42036
42,37,316,71,22.47,240,75.95,5,1.58,42037
42,38,270,67,24.81,199,73.7,4,1.48,42038
42,39,178,72,40.45,102,57.3,4,2.25,42039
42,40,366,89,24.32,266,72.68,11,3.01,42040
42,41,579,164,28.32,400,69.08,15,2.59,42041
42,42,230,56,24.35,172,74.78,2,0.87,42042
42,43,313,77,24.6,232,74.12,4,1.28,42043
42,44,298,64,21.48,230,77.18,4,1.34,42044
42,45,319,62,19.44,248,77.74,9,2.82,42045
42,46,330,98,29.7,219,66.36,13,3.94,42046
42,47,199,47,23.62,147,73.87,5,2.51,42047
42,48,313,104,33.23,205,65.5,4,1.28,42048
42,49,115,57,49.57,53,46.09,5,4.35,42049
42,50,533,132,24.77,391,73.36,10,1.88,42050
42,51,669,155,23.17,491,73.39,23,3.44,42051
42,52,169,38,22.49,125,73.96,6,3.55,42052
42,53,416,89,21.39,319,76.68,8,1.92,42053
42,54,267,63,23.6,196,73.41,8,3.0,42054
42,55,428,117,27.34,294,68.69,17,3.97,42055
42,56,554,168,30.32,371,66.97,15,2.71,42056
42,57,302,58,19.21,233,77.15,11,3.64,42057
42,58,277,100,36.1,172,62.09,5,1.81,42058
42,59,508,129,25.39,365,71.85,14,2.76,42059
42,60,178,53,29.78,121,67.98,4,2.25,42060
42,61,297,91,30.64,203,68.35,3,1.01,42061
42,62,224,49,21.88,171,76.34,4,1.79,42062
42,63,315,73,23.17,238,75.56,4,1.27,42063
42,64,120,23,19.17,93,77.5,4,3.33,42064
42,65,455,126,27.69,323,70.99,6,1.32,42065
42,66,317,84,26.5,227,71.61,6,1.89,42066
42,67,716,198,27.65,501,69.97,17,2.37,42067
42,68,444,124,27.93,298,67.12,22,4.95,42068
42,69,252,46,18.25,194,76.98,12,4.76,42069
43,1,430,64,14.88,354,82.33,12,2.79,43001
43,2,398,114,28.64,272,68.34,12,3.02,43002
43,3,360,75,20.83,278,77.22,7,1.94,43003
43,4,464,116,25.0,341,73.49,7,1.51,43004
43,5,367,80,21.8,281,76.57,6,1.63,43005
43,6,251,48,19.12,191,76.1,12,4.78,43006
43,7,362,60,16.57,289,79.83,13,3.59,43007
43,8,431,80,18.56,343,79.58,8,1.86,43008
43,9,311,95,30.55,207,66.56,9,2.89,43009
43,10,340,80,23.53,252,74.12,8,2.35,43010
43,11,287,63,21.95,217,75.61,7,2.44,43011
43,12,410,83,20.24,315,76.83,12,2.93,43012
43,13,193,48,24.87,141,73.06,4,2.07,43013
43,14,289,40,13.84,243,84.08,6,2.08,43014
43,15,294,59,20.07,225,76.53,10,3.4,43015
43,16,335,80,23.88,245,73.13,10,2.99,43016
43,17,413,101,24.46,303,73.37,9,2.18,43017
43,18,417,113,27.1,298,71.46,6,1.44,43018
43,19,280,75,26.79,197,70.36,8,2.86,43019
43,20,323,55,17.03,261,80.8,7,2.17,43020
43,21,343,68,19.83,266,77.55,9,2.62,43021
43,22,317,85,26.81,224,70.66,8,2.52,43022
43,23,277,48,17.33,223,80.51,6,2.17,43023
43,24,350,85,24.29,253,72.29,12,3.43,43024
43,25,359,51,14.21,300,83.57,8,2.23,43025
43,26,299,64,21.4,227,75.92,8,2.68,43026
43,27,270,58,21.48,206,76.3,6,2.22,43027
43,28,457,104,22.76,342,74.84,11,2.41,43028
43,29,287,72,25.09,203,70.73,12,4.18,43029
43,30,255,58,22.75,185,72.55,12,4.71,43030
43,31,409,107,26.16,292,71.39,10,2.44,43031
43,32,335,57,17.01,273,81.49,5,1.49,43032
43,33,239,48,20.08,182,76.15,9,3.77,43033
43,34,162,36,22.22,119,73.46,7,4.32,43034
43,35,421,109,25.89,306,72.68,6,1.43,43035
43,36,294,75,25.51,211,71.77,8,2.72,43036
43,37,331,85,25.68,235,71.0,11,3.32,43037
43,38,252,58,23.02,186,73.81,8,3.17,43038
43,39,260,67,25.77,190,73.08,3,1.15,43039
43,40,152,29,19.08,116,76.32,7,4.61,43040
43,41,191,43,22.51,139,72.77,9,4.71,43041
43,42,290,65,22.41,224,77.24,1,0.34,43042
43,43,290,64,22.07,217,74.83,9,3.1,43043
43,44,347,76,21.9,256,73.78,15,4.32,43044
43,45,148,35,23.65,108,72.97,5,3.38,43045
43,46,425,86,20.24,337,79.29,2,0.47,43046
43,47,327,76,23.24,243,74.31,8,2.45,43047
43,48,317,48,15.14,252,79.5,17,5.36,43048
43,49,328,80,24.39,240,73.17,8,2.44,43049
43,50,292,72,24.66,206,70.55,14,4.79,43050
43,51,351,55,15.67,280,79.77,16,4.56,43051
43,52,322,82,25.47,233,72.36,7,2.17,43052
43,53,330,73,22.12,250,75.76,7,2.12,43053
43,54,275,59,21.45,210,76.36,6,2.18,43054
43,55,371,48,12.94,315,84.91,8,2.16,43055
43,56,237,55,23.21,180,75.95,2,0.84,43056
43,57,252,59,23.41,186,73.81,7,2.78,43057
43,58,246,32,13.01,203,82.52,11,4.47,43058
43,59,302,48,15.89,246,81.46,8,2.65,43059
44,1,303,49,16.17,247,81.52,7,2.31,44001
44,2,249,46,18.47,194,77.91,9,3.61,44002
44,3,346,38,10.98,304,87.86,4,1.16,44003
44,4,322,43,13.35,272,84.47,7,2.17,44004
44,5,355,41,11.55,305,85.92,9,2.54,44005
44,6,365,58,15.89,290,79.45,17,4.66,44006
44,7,365,73,20.0,280,76.71,12,3.29,44007
44,8,143,30,20.98,110,76.92,3,2.1,44008
44,9,287,65,22.65,209,72.82,13,4.53,44009
44,10,281,52,18.51,218,77.58,11,3.91,44010
44,11,350,75,21.43,266,76.0,9,2.57,44011
44,12,284,43,15.14,233,82.04,8,2.82,44012
44,13,244,46,18.85,193,79.1,5,2.05,44013
44,14,310,48,15.48,244,78.71,18,5.81,44014
44,15,429,77,17.95,339,79.02,13,3.03,44015
44,16,346,69,19.94,273,78.9,4,1.16,44016
44,17,366,42,11.48,318,86.89,6,1.64,44017
44,18,274,60,21.9,206,75.18,8,2.92,44018
44,19,199,29,14.57,168,84.42,2,1.01,44019
44,20,336,62,18.45,261,77.68,13,3.87,44020
44,21,422,70,16.59,336,79.62,16,3.79,44021
44,22,382,64,16.75,308,80.63,10,2.62,44022
44,23,301,40,13.29,247,82.06,14,4.65,44023
44,24,254,38,14.96,207,81.5,9,3.54,44024
44,25,369,76,20.6,285,77.24,8,2.17,44025
44,26,299,39,13.04,247,82.61,13,4.35,44026
44,27,427,89,20.84,322,75.41,16,3.75,44027
44,28,246,72,29.27,164,66.67,10,4.07,44028
44,29,424,77,18.16,326,76.89,21,4.95,44029
44,30,312,34,10.9,260,83.33,18,5.77,44030
44,31,410,105,25.61,290,70.73,15,3.66,44031
44,32,256,25,9.77,222,86.72,9,3.52,44032
44,33,401,32,7.98,353,88.03,16,3.99,44033
44,34,217,42,19.35,165,76.04,10,4.61,44034
44,35,265,42,15.85,215,81.13,8,3.02,44035
44,36,345,73,21.16,259,75.07,13,3.77,44036
44,37,453,62,13.69,380,83.89,11,2.43,44037
44,38,354,85,24.01,250,70.62,19,5.37,44038
44,39,391,110,28.13,262,67.01,19,4.86,44039
44,40,361,80,22.16,263,72.85,18,4.99,44040
44,41,386,64,16.58,310,80.31,12,3.11,44041
44,42,468,68,14.53,385,82.26,15,3.21,44042
44,43,405,84,20.74,310,76.54,11,2.72,44043
44,44,399,63,15.79,315,78.95,21,5.26,44044
44,45,420,85,20.24,320,76.19,15,3.57,44045
44,46,255,36,14.12,212,83.14,7,2.75,44046
44,47,527,110,20.87,396,75.14,21,3.98,44047
44,48,264,33,12.5,225,85.23,6,2.27,44048
44,49,513,68,13.26,441,85.96,4,0.78,44049
44,50,345,95,27.54,234,67.83,16,4.64,44050
44,51,274,79,28.83,191,69.71,4,1.46,44051
45,1,237,41,17.3,188,79.32,8,3.38,45001
45,2,365,77,21.1,269,73.7,19,5.21,45002
45,3,320,48,15.0,258,80.63,14,4.38,45003
45,4,404,94,23.27,303,75.0,7,1.73,45004
45,5,379,104,27.44,263,69.39,12,3.17,45005
45,6,307,59,19.22,238,77.52,10,3.26,45006
45,7,313,52,16.61,245,78.27,16,5.11,45007
45,8,247,44,17.81,196,79.35,7,2.83,45008
45,9,331,63,19.03,254,76.74,14,4.23,45009
45,10,349,61,17.48,269,77.08,19,5.44,45010
45,11,296,37,12.5,241,81.42,18,6.08,45011
45,12,356,59,16.57,286,80.34,11,3.09,45012
45,13,343,51,14.87,283,82.51,9,2.62,45013
45,14,342,54,15.79,271,79.24,17,4.97,45014
45,15,312,58,18.59,242,77.56,12,3.85,45015
45,16,295,35,11.86,245,83.05,15,5.08,45016
45,17,262,39,14.89,217,82.82,6,2.29,45017
45,18,300,22,7.33,266,88.67,12,4.0,45018
45,19,333,65,19.52,259,77.78,9,2.7,45019
45,20,271,47,17.34,218,80.44,6,2.21,45020
45,21,282,64,22.7,212,75.18,6,2.13,45021
45,22,273,73,26.74,184,67.4,16,5.86,45022
45,23,334,64,19.16,264,79.04,6,1.8,45023
45,24,397,83,20.91,304,76.57,10,2.52,45024
45,25,290,36,12.41,233,80.34,21,7.24,45025
45,26,322,41,12.73,265,82.3,16,4.97,45026
45,27,263,46,17.49,210,79.85,7,2.66,45027
45,28,239,31,12.97,203,84.94,5,2.09,45028
45,29,315,55,17.46,245,77.78,15,4.76,45029
45,30,322,44,13.66,264,81.99,14,4.35,45030
45,31,307,48,15.64,250,81.43,9,2.93,45031
45,32,220,38,17.27,171,77.73,11,5.0,45032
45,33,286,55,19.23,223,77.97,8,2.8,45033
45,34,245,36,14.69,199,81.22,10,4.08,45034
45,35,314,56,17.83,249,79.3,9,2.87,45035
45,36,312,62,19.87,239,76.6,11,3.53,45036
45,37,304,45,14.8,250,82.24,9,2.96,45037
45,38,344,52,15.12,280,81.4,12,3.49,45038
45,39,330,58,17.58,264,80.0,8,2.42,45039
45,40,320,41,12.81,267,83.44,12,3.75,45040
45,41,220,31,14.09,178,80.91,11,5.0,45041
45,42,284,43,15.14,231,81.34,10,3.52,45042
45,43,242,33,13.64,202,83.47,7,2.89,45043
45,44,327,65,19.88,252,77.06,10,3.06,45044
45,45,242,47,19.42,185,76.45,10,4.13,45045
45,46,311,47,15.11,255,81.99,9,2.89,45046
45,47,293,50,17.06,233,79.52,10,3.41,45047
45,48,291,48,16.49,235,80.76,8,2.75,45048
45,49,289,46,15.92,234,80.97,9,3.11,45049
45,50,279,53,19.0,216,77.42,10,3.58,45050
45,51,301,67,22.26,224,74.42,10,3.32,45051
45,52,309,45,14.56,250,80.91,14,4.53,45052
45,53,237,52,21.94,179,75.53,6,2.53,45053
46,1,523,57,10.9,450,86.04,16,3.06,46001
46,2,346,27,7.8,313,90.46,6,1.73,46002
46,3,369,40,10.84,316,85.64,13,3.52,46003
46,4,308,28,9.09,274,88.96,6,1.95,46004
46,5,246,29,11.79,209,84.96,8,3.25,46005
46,6,370,35,9.46,322,87.03,13,3.51,46006
46,7,237,24,10.13,204,86.08,9,3.8,46007
46,8,364,32,8.79,325,89.29,7,1.92,46008
46,9,312,31,9.94,266,85.26,15,4.81,46009
46,10,294,32,10.88,250,85.03,12,4.08,46010
46,11,357,42,11.76,305,85.43,10,2.8,46011
46,12,385,32,8.31,339,88.05,14,3.64,46012
46,13,355,75,21.13,270,76.06,10,2.82,46013
46,14,287,16,5.57,264,91.99,7,2.44,46014
46,15,409,62,15.16,334,81.66,13,3.18,46015
46,16,316,33,10.44,270,85.44,13,4.11,46016
46,17,461,61,13.23,390,84.6,10,2.17,46017
46,18,346,48,13.87,295,85.26,3,0.87,46018
46,19,398,25,6.28,360,90.45,13,3.27,46019
46,20,256,33,12.89,218,85.16,5,1.95,46020
46,21,162,17,10.49,141,87.04,4,2.47,46021
46,22,278,35,12.59,228,82.01,15,5.4,46022
46,23,288,34,11.81,247,85.76,7,2.43,46023
46,24,305,46,15.08,246,80.66,13,4.26,46024
46,25,456,105,23.03,328,71.93,23,5.04,46025
46,26,338,25,7.4,306,90.53,7,2.07,46026
46,27,385,67,17.4,299,77.66,19,4.94,46027
46,28,410,80,19.51,319,77.8,11,2.68,46028
46,29,314,37,11.78,263,83.76,14,4.46,46029
46,30,362,68,18.78,284,78.45,10,2.76,46030
46,31,404,52,12.87,345,85.4,7,1.73,46031
46,32,261,29,11.11,226,86.59,6,2.3,46032
46,33,379,48,12.66,321,84.7,10,2.64,46033
46,34,340,29,8.53,300,88.24,11,3.24,46034
46,35,425,41,9.65,357,84.0,27,6.35,46035
46,36,342,53,15.5,280,81.87,9,2.63,46036
46,37,265,29,10.94,229,86.42,7,2.64,46037
46,38,275,40,14.55,228,82.91,7,2.55,46038
46,39,416,64,15.38,342,82.21,10,2.4,46039
46,40,265,64,24.15,194,73.21,7,2.64,46040
46,41,318,77,24.21,235,73.9,6,1.89,46041
46,42,332,30,9.04,290,87.35,12,3.61,46042
46,43,430,57,13.26,360,83.72,13,3.02,46043
46,44,309,40,12.94,260,84.14,9,2.91,46044
46,45,387,41,10.59,334,86.3,12,3.1,46045
46,46,307,24,7.82,273,88.93,10,3.26,46046
46,47,143,17,11.89,122,85.31,4,2.8,46047
47,1,405,49,12.1,339,83.7,17,4.2,47001
47,2,270,36,13.33,225,83.33,9,3.33,47002
47,3,294,45,15.31,239,81.29,10,3.4,47003
47,4,354,47,13.28,300,84.75,7,1.98,47004
47,5,410,47,11.46,349,85.12,14,3.41,47005
47,6,400,57,14.25,333,83.25,10,2.5,47006
47,7,334,40,11.98,284,85.03,10,2.99,47007
47,8,429,56,13.05,363,84.62,10,2.33,47008
47,9,286,34,11.89,240,83.92,12,4.2,47009
47,10,249,29,11.65,214,85.94,6,2.41,47010
47,11,569,50,8.79,501,88.05,18,3.16,47011
47,12,375,49,13.07,317,84.53,9,2.4,47012
47,13,481,40,8.32,420,87.32,21,4.37,47013
47,14,266,34,12.78,225,84.59,7,2.63,47014
47,15,398,30,7.54,350,87.94,18,4.52,47015
47,16,350,28,8.0,312,89.14,10,2.86,47016
47,17,340,44,12.94,278,81.76,18,5.29,47017
47,18,404,57,14.11,333,82.43,14,3.47,47018
47,19,394,34,8.63,346,87.82,14,3.55,47019
47,20,434,61,14.06,360,82.95,13,3.0,47020
47,21,386,41,10.62,330,85.49,15,3.89,47021
47,22,339,44,12.98,282,83.19,13,3.83,47022
47,23,190,21,11.05,167,87.89,2,1.05,47023
47,24,415,84,20.24,319,76.87,12,2.89,47024
47,25,434,72,16.59,353,81.34,9,2.07,47025
47,26,606,51,8.42,536,88.45,19,3.14,47026
47,27,346,49,14.16,285,82.37,12,3.47,47027
47,28,444,53,11.94,374,84.23,17,3.83,47028
47,29,421,74,17.58,341,81.0,6,1.43,47029
47,30,389,27,6.94,348,89.46,14,3.6,47030
47,31,416,36,8.65,365,87.74,15,3.61,47031
47,32,413,41,9.93,359,86.92,13,3.15,47032
47,33,337,22,6.53,298,88.43,17,5.04,47033
47,34,445,42,9.44,393,88.31,10,2.25,47034
47,35,530,63,11.89,454,85.66,13,2.45,47035
47,36,526,51,9.7,452,85.93,23,4.37,47036
47,37,483,74,15.32,394,81.57,15,3.11,47037
47,38,426,41,9.62,369,86.62,16,3.76,47038
47,39,354,47,13.28,291,82.2,16,4.52,47039
47,40,363,33,9.09,312,85.95,18,4.96,47040
47,41,590,50,8.47,521,88.31,19,3.22,47041
47,42,296,34,11.49,243,82.09,19,6.42,47042
47,43,243,34,13.99,199,81.89,10,4.12,47043
47,44,373,76,20.38,282,75.6,15,4.02,47044
47,45,398,40,10.05,339,85.18,19,4.77,47045
47,46,283,33,11.66,243,85.87,7,2.47,47046
47,47,329,59,17.93,257,78.12,13,3.95,47047
47,48,62,5,8.06,54,87.1,3,4.84,47048
47,49,250,34,13.6,204,81.6,12,4.8,47049
47,50,360,61,16.94,292,81.11,7,1.94,47050
47,51,207,19,9.18,176,85.02,12,5.8,47051
47,52,211,9,4.27,201,95.26,1,0.47,47052
48,1,339,29,8.55,298,87.91,12,3.54,48001
48,2,277,40,14.44,227,81.95,10,3.61,48002
48,3,462,32,6.93,415,89.83,15,3.25,48003
48,4,431,70,16.24,350,81.21,11,2.55,48004
48,5,292,40,13.7,247,84.59,5,1.71,48005
48,6,411,55,13.38,346,84.18,10,2.43,48006
48,7,291,20,6.87,266,91.41,5,1.72,48007
48,8,251,41,16.33,202,80.48,8,3.19,48008
48,9,333,56,16.82,264,79.28,13,3.9,48009
48,10,223,22,9.87,189,84.75,12,5.38,48010
48,11,345,26,7.54,307,88.99,12,3.48,48011
48,12,327,39,11.93,282,86.24,6,1.83,48012
48,13,304,34,11.18,262,86.18,8,2.63,48013
48,14,418,127,30.38,284,67.94,7,1.67,48014
48,15,205,25,12.2,175,85.37,5,2.44,48015
48,16,289,40,13.84,238,82.35,11,3.81,48016
48,17,380,37,9.74,333,87.63,10,2.63,48017
48,18,221,10,4.52,205,92.76,6,2.71,48018
48,19,273,15,5.49,252,92.31,6,2.2,48019
48,20,210,20,9.52,187,89.05,3,1.43,48020
48,21,363,33,9.09,321,88.43,9,2.48,48021
48,22,408,49,12.01,351,86.03,8,1.96,48022
48,23,279,25,8.96,241,86.38,13,4.66,48023
48,24,175,13,7.43,156,89.14,6,3.43,48024
48,25,333,25,7.51,300,90.09,8,2.4,48025
48,26,356,47,13.2,297,83.43,12,3.37,48026
48,27,232,30,12.93,196,84.48,6,2.59,48027
48,28,269,29,10.78,229,85.13,11,4.09,48028
48,29,242,26,10.74,207,85.54,9,3.72,48029
48,30,318,32,10.06,281,88.36,5,1.57,48030
48,31,280,13,4.64,261,93.21,6,2.14,48031
48,32,270,25,9.26,238,88.15,7,2.59,48032
48,33,272,26,9.56,242,88.97,4,1.47,48033
48,34,364,36,9.89,310,85.16,18,4.95,48034
48,35,140,19,13.57,109,77.86,12,8.57,48035
48,36,282,35,12.41,242,85.82,5,1.77,48036
48,37,292,20,6.85,258,88.36,14,4.79,48037
48,38,370,27,7.3,330,89.19,13,3.51,48038
48,39,289,29,10.03,250,86.51,10,3.46,48039
48,40,228,21,9.21,199,87.28,8,3.51,48040
48,41,212,26,12.26,183,86.32,3,1.42,48041
48,42,307,16,5.21,279,90.88,12,3.91,48042
48,43,401,27,6.73,365,91.02,9,2.24,48043
48,44,414,26,6.28,377,91.06,11,2.66,48044
48,45,257,25,9.73,224,87.16,8,3.11,48045
48,46,201,17,8.46,180,89.55,4,1.99,48046
48,47,274,19,6.93,241,87.96,14,5.11,48047
48,48,347,45,12.97,293,84.44,9,2.59,48048
48,49,147,17,11.56,129,87.76,1,0.68,48049
48,50,360,31,8.61,325,90.28,4,1.11,48050
48,51,445,35,7.87,400,89.89,10,2.25,48051
48,52,246,20,8.13,217,88.21,9,3.66,48052
48,53,194,17,8.76,174,89.69,3,1.55,48053
48,54,270,21,7.78,241,89.26,8,2.96,48054
49,1,300,9,3.0,286,95.33,5,1.67,49001
49,2,423,44,10.4,368,87.0,11,2.6,49002
49,3,210,18,8.57,181,86.19,11,5.24,49003
49,4,148,14,9.46,129,87.16,5,3.38,49004
49,5,299,18,6.02,274,91.64,7,2.34,49005
49,6,315,19,6.03,286,90.79,10,3.17,49006
49,7,249,19,7.63,222,89.16,8,3.21,49007
49,8,326,25,7.67,284,87.12,17,5.21,49008
49,9,241,16,6.64,209,86.72,16,6.64,49009
49,10,268,22,8.21,241,89.93,5,1.87,49010
49,11,203,16,7.88,180,88.67,7,3.45,49011
49,12,316,18,5.7,286,90.51,12,3.8,49012
49,13,383,35,9.14,337,87.99,11,2.87,49013
49,14,309,38,12.3,266,86.08,5,1.62,49014
49,15,261,21,8.05,232,88.89,8,3.07,49015
49,16,230,22,9.57,203,88.26,5,2.17,49016
49,17,101,10,9.9,88,87.13,3,2.97,49017
49,18,216,17,7.87,195,90.28,4,1.85,49018
49,19,209,17,8.13,187,89.47,5,2.39,49019
49,20,359,30,8.36,323,89.97,6,1.67,49020
49,21,93,11,11.83,78,83.87,4,4.3,49021
49,22,261,20,7.66,230,88.12,11,4.21,49022
49,23,232,15,6.47,211,90.95,6,2.59,49023
49,24,296,20,6.76,271,91.55,5,1.69,49024
49,25,330,17,5.15,303,91.82,10,3.03,49025
49,26,327,78,23.85,239,73.09,10,3.06,49026
49,27,433,19,4.39,403,93.07,11,2.54,49027
49,28,222,10,4.5,208,93.69,4,1.8,49028
49,29,357,36,10.08,309,86.55,12,3.36,49029
49,30,320,21,6.56,293,91.56,6,1.88,49030
49,31,280,25,8.93,243,86.79,12,4.29,49031
49,32,197,15,7.61,175,88.83,7,3.55,49032
49,33,230,9,3.91,217,94.35,4,1.74,49033
49,34,303,20,6.6,275,90.76,8,2.64,49034
49,35,339,30,8.85,297,87.61,12,3.54,49035
49,36,420,28,6.67,380,90.48,12,2.86,49036
49,37,454,46,10.13,387,85.24,21,4.63,49037
49,38,265,17,6.42,242,91.32,6,2.26,49038
49,39,266,19,7.14,230,86.47,17,6.39,49039
49,40,265,27,10.19,231,87.17,7,2.64,49040
49,41,293,33,11.26,252,86.01,8,2.73,49041
49,42,307,20,6.51,283,92.18,4,1.3,49042
50,1,361,50,13.85,302,83.66,9,2.49,50001
50,2,372,72,19.35,290,77.96,10,2.69,50002
50,3,292,38,13.01,244,83.56,10,3.42,50003
50,4,311,28,9.0,279,89.71,4,1.29,50004
50,5,381,94,24.67,280,73.49,7,1.84,50005
50,6,208,24,11.54,178,85.58,6,2.88,50006
50,7,343,30,8.75,306,89.21,7,2.04,50007
50,8,192,28,14.58,161,83.85,3,1.56,50008
50,9,228,34,14.91,193,84.65,1,0.44,50009
50,10,237,28,11.81,206,86.92,3,1.27,50010
50,11,312,66,21.15,240,76.92,6,1.92,50011
50,12,205,46,22.44,158,77.07,1,0.49,50012
50,13,349,33,9.46,312,89.4,4,1.15,50013
50,14,137,24,17.52,110,80.29,3,2.19,50014
50,15,347,37,10.66,301,86.74,9,2.59,50015
50,16,160,36,22.5,120,75.0,4,2.5,50016
50,17,254,37,14.57,210,82.68,7,2.76,50017
50,18,247,32,12.96,209,84.62,6,2.43,50018
50,19,258,30,11.63,219,84.88,9,3.49,50019
50,20,277,40,14.44,227,81.95,10,3.61,50020
50,21,301,29,9.63,262,87.04,10,3.32,50021
50,22,303,26,8.58,264,87.13,13,4.29,50022
50,23,239,38,15.9,195,81.59,6,2.51,50023
50,24,305,36,11.8,259,84.92,10,3.28,50024
50,25,328,58,17.68,263,80.18,7,2.13,50025
50,26,225,35,15.56,185,82.22,5,2.22,50026
50,27,129,23,17.83,100,77.52,6,4.65,50027
50,28,294,53,18.03,232,78.91,9,3.06,50028
50,29,308,36,11.69,265,86.04,7,2.27,50029
50,30,265,56,21.13,205,77.36,4,1.51,50030
50,31,92,8,8.7,82,89.13,2,2.17,50031
50,32,304,33,10.86,265,87.17,6,1.97,50032
50,33,228,45,19.74,180,78.95,3,1.32,50033
50,34,269,26,9.67,235,87.36,8,2.97,50034
50,35,376,31,8.24,333,88.56,12,3.19,50035
50,36,321,45,14.02,271,84.42,5,1.56,50036
50,37,330,38,11.52,278,84.24,14,4.24,50037
50,38,172,27,15.7,143,83.14,2,1.16,50038
50,39,242,42,17.36,199,82.23,1,0.41,50039
50,40,352,65,18.47,284,80.68,3,0.85,50040
50,41,405,65,16.05,333,82.22,7,1.73,50041
50,42,274,36,13.14,232,84.67,6,2.19,50042
50,43,280,27,9.64,243,86.79,10,3.57,50043
50,44,266,48,18.05,214,80.45,4,1.5,50044
50,45,185,37,20.0,141,76.22,7,3.78,50045
