ward,precinct,total,Paul Chialdikas,Paul Chialdikas Percent,Jimmy Lee Tillman II,Jimmy Lee Tillman II Percent,Mariyana T. Spyropoulos,Mariyana T. Spyropoulos Percent,Barbara McGowan,Barbara McGowan Percent,Michael A. Alvarez,Michael A. Alvarez Percent,Diana Horton,Diana Horton Percent,John ''Jack'' Ailey,John ''Jack'' Ailey Percent,Nadine Bopp,Nadine Bopp Percent,precinct_id
17,26,614,3,0.49,6,0.98,180,29.32,213,34.69,200,32.57,5,0.81,4,0.65,3,0.49,17026
17,27,573,6,1.05,14,2.44,161,28.1,200,34.9,178,31.06,10,1.75,0,0.0,4,0.7,17027
17,28,426,2,0.47,9,2.11,121,28.4,142,33.33,137,32.16,7,1.64,3,0.7,5,1.17,17028
17,29,526,2,0.38,6,1.14,154,29.28,187,35.55,169,32.13,7,1.33,0,0.0,1,0.19,17029
17,30,541,2,0.37,7,1.29,153,28.28,195,36.04,172,31.79,6,1.11,5,0.92,1,0.18,17030
17,31,428,3,0.7,5,1.17,127,29.67,144,33.64,132,30.84,11,2.57,4,0.93,2,0.47,17031
17,32,506,0,0.0,1,0.2,145,28.66,185,36.56,171,33.79,2,0.4,0,0.0,2,0.4,17032
17,33,392,2,0.51,2,0.51,116,29.59,130,33.16,138,35.2,4,1.02,0,0.0,0,0.0,17033
17,34,380,1,0.26,5,1.32,114,30.0,131,34.47,124,32.63,4,1.05,1,0.26,0,0.0,17034
17,35,298,1,0.34,12,4.03,85,28.52,106,35.57,89,29.87,2,0.67,1,0.34,2,0.67,17035
17,36,231,1,0.43,5,2.16,67,29.0,76,32.9,77,33.33,3,1.3,1,0.43,1,0.43,17036
17,37,397,2,0.5,3,0.76,120,30.23,129,32.49,134,33.75,6,1.51,1,0.25,2,0.5,17037
17,38,403,1,0.25,6,1.49,112,27.79,139,34.49,133,33.0,6,1.49,3,0.74,3,0.74,17038
17,39,343,5,1.46,7,2.04,91,26.53,121,35.28,106,30.9,7,2.04,6,1.75,0,0.0,17039
17,40,396,2,0.51,7,1.77,115,29.04,128,32.32,134,33.84,5,1.26,1,0.25,4,1.01,17040
17,41,346,2,0.58,3,0.87,102,29.48,116,33.53,116,33.53,3,0.87,2,0.58,2,0.58,17041
17,42,381,3,0.79,2,0.52,108,28.35,132,34.65,125,32.81,6,1.57,3,0.79,2,0.52,17042
17,43,332,2,0.6,3,0.9,87,26.2,119,35.84,113,34.04,3,0.9,2,0.6,3,0.9,17043
17,44,317,2,0.63,5,1.58,91,28.71,104,32.81,104,32.81,6,1.89,3,0.95,2,0.63,17044
17,45,278,0,0.0,4,1.44,76,27.34,99,35.61,92,33.09,3,1.08,1,0.36,3,1.08,17045
17,46,430,4,0.93,5,1.16,121,28.14,154,35.81,134,31.16,7,1.63,3,0.7,2,0.47,17046
17,47,259,2,0.77,5,1.93,76,29.34,88,33.98,84,32.43,3,1.16,1,0.39,0,0.0,17047
17,48,471,3,0.64,6,1.27,119,25.27,177,37.58,138,29.3,12,2.55,9,1.91,7,1.49,17048
17,49,304,1,0.33,3,0.99,91,29.93,102,33.55,104,34.21,2,0.66,0,0.0,1,0.33,17049
17,50,486,2,0.41,11,2.26,136,27.98,159,32.72,164,33.74,6,1.23,4,0.82,4,0.82,17050
17,51,566,2,0.35,3,0.53,164,28.98,197,34.81,188,33.22,8,1.41,1,0.18,3,0.53,17051
17,52,636,5,0.79,5,0.79,181,28.46,223,35.06,208,32.7,9,1.42,3,0.47,2,0.31,17052
17,53,464,6,1.29,6,1.29,139,29.96,148,31.9,159,34.27,2,0.43,1,0.22,3,0.65,17053
17,54,552,4,0.72,11,1.99,167,30.25,190,34.42,168,30.43,8,1.45,3,0.54,1,0.18,17054
17,55,441,2,0.45,7,1.59,123,27.89,156,35.37,138,31.29,9,2.04,3,0.68,3,0.68,17055
17,56,499,3,0.6,5,1.0,141,28.26,177,35.47,160,32.06,6,1.2,4,0.8,3,0.6,17056
17,57,554,0,0.0,3,0.54,161,29.06,201,36.28,183,33.03,4,0.72,0,0.0,2,0.36,17057
17,58,402,1,0.25,2,0.5,122,30.35,140,34.83,127,31.59,4,1.0,3,0.75,3,0.75,17058
17,59,268,2,0.75,3,1.12,75,27.99,91,33.96,91,33.96,6,2.24,0,0.0,0,0.0,17059
17,60,619,4,0.65,11,1.78,177,28.59,222,35.86,189,30.53,7,1.13,6,0.97,3,0.48,17060
17,61,403,2,0.5,2,0.5,122,30.27,145,35.98,124,30.77,5,1.24,2,0.5,1,0.25,17061
17,62,327,0,0.0,4,1.22,89,27.22,121,37.0,107,32.72,2,0.61,2,0.61,2,0.61,17062
17,63,343,2,0.58,5,1.46,95,27.7,116,33.82,116,33.82,4,1.17,4,1.17,1,0.29,17063
17,64,294,1,0.34,2,0.68,81,27.55,102,34.69,97,32.99,4,1.36,3,1.02,4,1.36,17064
18,1,329,8,2.43,6,1.82,92,27.96,108,32.83,109,33.13,4,1.22,1,0.3,1,0.3,18001
18,2,688,22,3.2,13,1.89,194,28.2,222,32.27,212,30.81,15,2.18,3,0.44,7,1.02,18002
18,3,495,67,13.54,35,7.07,127,25.66,106,21.41,119,24.04,19,3.84,12,2.42,10,2.02,18003
18,4,773,16,2.07,18,2.33,217,28.07,254,32.86,243,31.44,10,1.29,9,1.16,6,0.78,18004
18,5,524,2,0.38,7,1.34,147,28.05,193,36.83,167,31.87,5,0.95,2,0.38,1,0.19,18005
18,6,569,78,13.71,44,7.73,131,23.02,130,22.85,141,24.78,18,3.16,18,3.16,9,1.58,18006
18,7,565,28,4.96,19,3.36,153,27.08,171,30.27,166,29.38,12,2.12,6,1.06,10,1.77,18007
18,8,283,3,1.06,8,2.83,82,28.98,96,33.92,81,28.62,6,2.12,4,1.41,3,1.06,18008
18,9,689,24,3.48,23,3.34,182,26.42,221,32.08,198,28.74,23,3.34,9,1.31,9,1.31,18009
18,10,1122,13,1.16,17,1.52,315,28.07,380,33.87,357,31.82,21,1.87,10,0.89,9,0.8,18010
18,11,644,31,4.81,23,3.57,170,26.4,192,29.81,185,28.73,20,3.11,16,2.48,7,1.09,18011
18,12,835,19,2.28,15,1.8,231,27.66,283,33.89,254,30.42,20,2.4,4,0.48,9,1.08,18012
18,13,773,20,2.59,16,2.07,220,28.46,244,31.57,243,31.44,13,1.68,7,0.91,10,1.29,18013
18,14,784,12,1.53,14,1.79,230,29.34,264,33.67,241,30.74,13,1.66,3,0.38,7,0.89,18014
18,15,365,36,9.86,23,6.3,84,23.01,88,24.11,104,28.49,13,3.56,9,2.47,8,2.19,18015
18,16,806,13,1.61,15,1.86,231,28.66,275,34.12,248,30.77,10,1.24,10,1.24,4,0.5,18016
18,17,628,21,3.34,13,2.07,170,27.07,207,32.96,187,29.78,12,1.91,10,1.59,8,1.27,18017
18,18,601,8,1.33,10,1.66,174,28.95,199,33.11,190,31.61,14,2.33,4,0.67,2,0.33,18018
18,19,759,3,0.4,8,1.05,227,29.91,269,35.44,239,31.49,7,0.92,1,0.13,5,0.66,18019
18,20,643,1,0.16,7,1.09,187,29.08,223,34.68,205,31.88,11,1.71,4,0.62,5,0.78,18020
18,21,1017,25,2.46,22,2.16,289,28.42,325,31.96,303,29.79,23,2.26,16,1.57,14,1.38,18021
18,22,985,19,1.93,20,2.03,288,29.24,331,33.6,307,31.17,14,1.42,2,0.2,4,0.41,18022
18,23,607,11,1.81,15,2.47,165,27.18,209,34.43,184,30.31,11,1.81,4,0.66,8,1.32,18023
18,24,746,2,0.27,10,1.34,225,30.16,255,34.18,242,32.44,9,1.21,1,0.13,2,0.27,18024
18,25,722,1,0.14,6,0.83,217,30.06,247,34.21,228,31.58,12,1.66,5,0.69,6,0.83,18025
18,26,542,5,0.92,9,1.66,157,28.97,192,35.42,167,30.81,7,1.29,3,0.55,2,0.37,18026
18,27,628,12,1.91,11,1.75,173,27.55,208,33.12,194,30.89,14,2.23,9,1.43,7,1.11,18027
18,28,616,89,14.45,41,6.66,151,24.51,131,21.27,158,25.65,17,2.76,18,2.92,11,1.79,18028
18,29,731,34,4.65,26,3.56,200,27.36,216,29.55,221,30.23,15,2.05,10,1.37,9,1.23,18029
18,30,520,1,0.19,6,1.15,151,29.04,190,36.54,162,31.15,4,0.77,2,0.38,4,0.77,18030
18,31,600,11,1.83,9,1.5,164,27.33,197,32.83,197,32.83,11,1.83,7,1.17,4,0.67,18031
18,32,852,6,0.7,8,0.94,260,30.52,289,33.92,269,31.57,9,1.06,5,0.59,6,0.7,18032
18,33,534,2,0.37,9,1.69,153,28.65,185,34.64,174,32.58,7,1.31,3,0.56,1,0.19,18033
18,34,957,31,3.24,18,1.88,277,28.94,326,34.06,281,29.36,11,1.15,8,0.84,5,0.52,18034
18,35,864,18,2.08,19,2.2,245,28.36,274,31.71,274,31.71,21,2.43,7,0.81,6,0.69,18035
18,36,467,21,4.5,10,2.14,133,28.48,146,31.26,140,29.98,9,1.93,3,0.64,5,1.07,18036
18,37,609,13,2.13,10,1.64,172,28.24,192,31.53,194,31.86,17,2.79,5,0.82,6,0.99,18037
18,38,769,4,0.52,5,0.65,230,29.91,270,35.11,250,32.51,6,0.78,0,0.0,4,0.52,18038
18,39,604,13,2.15,11,1.82,159,26.32,212,35.1,190,31.46,10,1.66,4,0.66,5,0.83,18039
18,40,811,13,1.6,15,1.85,221,27.25,277,34.16,255,31.44,19,2.34,6,0.74,5,0.62,18040
18,41,622,87,13.99,44,7.07,149,23.95,143,22.99,154,24.76,25,4.02,12,1.93,8,1.29,18041
18,42,513,23,4.48,16,3.12,131,25.54,156,30.41,158,30.8,15,2.92,9,1.75,5,0.97,18042
18,43,451,33,7.32,19,4.21,119,26.39,126,27.94,122,27.05,15,3.33,8,1.77,9,2.0,18043
18,44,455,13,2.86,16,3.52,121,26.59,143,31.43,131,28.79,13,2.86,8,1.76,10,2.2,18044
18,45,745,3,0.4,12,1.61,211,28.32,268,35.97,222,29.8,14,1.88,9,1.21,6,0.81,18045
18,46,657,3,0.46,8,1.22,193,29.38,234,35.62,204,31.05,8,1.22,4,0.61,3,0.46,18046
18,47,555,15,2.7,9,1.62,157,28.29,184,33.15,171,30.81,8,1.44,6,1.08,5,0.9,18047
18,48,362,41,11.33,25,6.91,76,20.99,89,24.59,95,26.24,10,2.76,17,4.7,9,2.49,18048
18,49,455,5,1.1,9,1.98,122,26.81,158,34.73,141,30.99,12,2.64,5,1.1,3,0.66,18049
18,50,588,8,1.36,9,1.53,164,27.89,200,34.01,192,32.65,7,1.19,4,0.68,4,0.68,18050
18,51,846,5,0.59,15,1.77,256,30.26,286,33.81,264,31.21,14,1.65,4,0.47,2,0.24,18051
18,52,737,3,0.41,8,1.09,219,29.72,260,35.28,226,30.66,14,1.9,3,0.41,4,0.54,18052
18,53,441,2,0.45,6,1.36,130,29.48,157,35.6,140,31.75,3,0.68,1,0.23,2,0.45,18053
18,54,633,8,1.26,6,0.95,173,27.33,219,34.6,200,31.6,16,2.53,5,0.79,6,0.95,18054
18,55,625,97,15.52,45,7.2,146,23.36,149,23.84,139,22.24,20,3.2,17,2.72,12,1.92,18055
18,56,563,25,4.44,20,3.55,139,24.69,162,28.77,184,32.68,15,2.66,9,1.6,9,1.6,18056
18,57,479,19,3.97,14,2.92,119,24.84,145,30.27,168,35.07,8,1.67,4,0.84,2,0.42,18057
18,58,611,3,0.49,9,1.47,174,28.48,209,34.21,200,32.73,8,1.31,3,0.49,5,0.82,18058
18,59,585,7,1.2,11,1.88,161,27.52,198,33.85,196,33.5,9,1.54,2,0.34,1,0.17,18059
18,60,730,10,1.37,9,1.23,209,28.63,261,35.75,233,31.92,3,0.41,3,0.41,2,0.27,18060
18,61,642,4,0.62,8,1.25,188,29.28,227,35.36,194,30.22,12,1.87,5,0.78,4,0.62,18061
18,62,433,29,6.7,16,3.7,109,25.17,113,26.1,139,32.1,9,2.08,11,2.54,7,1.62,18062
19,1,868,128,14.75,68,7.83,197,22.7,216,24.88,186,21.43,32,3.69,24,2.76,17,1.96,19001
19,2,836,50,5.98,21,2.51,239,28.59,238,28.47,233,27.87,21,2.51,15,1.79,19,2.27,19002
19,3,724,171,23.62,91,12.57,140,19.34,146,20.17,128,17.68,20,2.76,21,2.9,7,0.97,19003
19,4,794,133,16.75,65,8.19,165,20.78,181,22.8,163,20.53,32,4.03,32,4.03,23,2.9,19004
19,5,993,79,7.96,46,4.63,261,26.28,253,25.48,254,25.58,45,4.53,30,3.02,25,2.52,19005
19,6,705,124,17.59,60,8.51,146,20.71,162,22.98,133,18.87,31,4.4,31,4.4,18,2.55,19006
19,7,818,112,13.69,54,6.6,200,24.45,198,24.21,175,21.39,33,4.03,28,3.42,18,2.2,19007
19,8,600,124,20.67,68,11.33,111,18.5,135,22.5,104,17.33,25,4.17,22,3.67,11,1.83,19008
19,9,606,123,20.3,61,10.07,130,21.45,123,20.3,118,19.47,20,3.3,22,3.63,9,1.49,19009
19,10,1229,137,11.15,89,7.24,311,25.31,286,23.27,280,22.78,58,4.72,39,3.17,29,2.36,19010
19,11,889,214,24.07,111,12.49,166,18.67,172,19.35,149,16.76,33,3.71,26,2.92,18,2.02,19011
19,12,770,156,20.26,93,12.08,149,19.35,165,21.43,134,17.4,29,3.77,24,3.12,20,2.6,19012
19,13,621,24,3.86,22,3.54,171,27.54,178,28.66,179,28.82,21,3.38,14,2.25,12,1.93,19013
19,14,982,120,12.22,59,6.01,239,24.34,215,21.89,242,24.64,49,4.99,30,3.05,28,2.85,19014
19,15,693,147,21.21,59,8.51,136,19.62,144,20.78,114,16.45,35,5.05,40,5.77,18,2.6,19015
19,16,997,164,16.45,87,8.73,216,21.66,240,24.07,211,21.16,31,3.11,35,3.51,13,1.3,19016
19,17,868,139,16.01,65,7.49,200,23.04,197,22.7,165,19.01,35,4.03,44,5.07,23,2.65,19017
19,18,1078,127,11.78,57,5.29,302,28.01,238,22.08,259,24.03,41,3.8,26,2.41,28,2.6,19018
19,19,933,97,10.4,52,5.57,238,25.51,217,23.26,223,23.9,41,4.39,32,3.43,33,3.54,19019
19,20,841,49,5.83,38,4.52,220,26.16,234,27.82,224,26.63,30,3.57,25,2.97,21,2.5,19020
19,21,612,108,17.65,53,8.66,122,19.93,133,21.73,120,19.61,29,4.74,33,5.39,14,2.29,19021
19,22,1024,137,13.38,68,6.64,242,23.63,235,22.95,231,22.56,44,4.3,38,3.71,29,2.83,19022
19,23,979,167,17.06,77,7.87,212,21.65,223,22.78,204,20.84,40,4.09,35,3.58,21,2.15,19023
19,24,784,145,18.49,77,9.82,161,20.54,172,21.94,151,19.26,26,3.32,34,4.34,18,2.3,19024
19,25,1026,157,15.3,84,8.19,252,24.56,224,21.83,215,20.96,44,4.29,22,2.14,28,2.73,19025
19,26,977,160,16.38,78,7.98,223,22.82,215,22.01,201,20.57,42,4.3,36,3.68,22,2.25,19026
19,27,638,40,6.27,17,2.66,167,26.18,173,27.12,174,27.27,26,4.08,21,3.29,20,3.13,19027
19,28,933,24,2.57,24,2.57,246,26.37,285,30.55,272,29.15,37,3.97,18,1.93,27,2.89,19028
19,29,759,150,19.76,72,9.49,146,19.24,174,22.92,134,17.65,30,3.95,34,4.48,19,2.5,19029
19,30,853,157,18.41,95,11.14,174,20.4,181,21.22,166,19.46,34,3.99,23,2.7,23,2.7,19030
19,31,785,106,13.5,64,8.15,170,21.66,159,20.25,154,19.62,53,6.75,37,4.71,42,5.35,19031
19,32,871,127,14.58,51,5.86,205,23.54,210,24.11,186,21.35,36,4.13,33,3.79,23,2.64,19032
19,33,942,181,19.21,91,9.66,194,20.59,220,23.35,175,18.58,29,3.08,31,3.29,21,2.23,19033
19,34,896,122,13.62,52,5.8,226,25.22,199,22.21,202,22.54,42,4.69,30,3.35,23,2.57,19034
19,35,903,109,12.07,56,6.2,233,25.8,218,24.14,220,24.36,31,3.43,24,2.66,12,1.33,19035
19,36,1104,66,5.98,40,3.62,289,26.18,310,28.08,316,28.62,31,2.81,25,2.26,27,2.45,19036
19,37,965,73,7.56,32,3.32,257,26.63,241,24.97,262,27.15,41,4.25,30,3.11,29,3.01,19037
19,38,917,52,5.67,28,3.05,245,26.72,268,29.23,253,27.59,27,2.94,22,2.4,22,2.4,19038
19,39,412,10,2.43,4,0.97,129,31.31,131,31.8,126,30.58,6,1.46,3,0.73,3,0.73,19039
19,40,955,101,10.58,49,5.13,241,25.24,228,23.87,242,25.34,39,4.08,29,3.04,26,2.72,19040
19,41,620,117,18.87,62,10.0,118,19.03,134,21.61,108,17.42,26,4.19,38,6.13,17,2.74,19041
19,42,956,72,7.53,47,4.92,242,25.31,246,25.73,253,26.46,43,4.5,30,3.14,23,2.41,19042
19,43,1183,15,1.27,22,1.86,327,27.64,380,32.12,349,29.5,41,3.47,24,2.03,25,2.11,19043
19,44,752,145,19.28,72,9.57,150,19.95,171,22.74,136,18.09,27,3.59,31,4.12,20,2.66,19044
19,45,868,143,16.47,74,8.53,183,21.08,218,25.12,175,20.16,23,2.65,37,4.26,15,1.73,19045
19,46,1006,177,17.59,82,8.15,226,22.47,228,22.66,213,21.17,30,2.98,34,3.38,16,1.59,19046
19,47,1290,72,5.58,41,3.18,347,26.9,371,28.76,371,28.76,41,3.18,24,1.86,23,1.78,19047
19,48,1189,18,1.51,18,1.51,332,27.92,392,32.97,367,30.87,32,2.69,12,1.01,18,1.51,19048
19,49,1121,67,5.98,48,4.28,285,25.42,300,26.76,312,27.83,56,5.0,28,2.5,25,2.23,19049
19,50,954,8,0.84,15,1.57,274,28.72,317,33.23,308,32.29,20,2.1,5,0.52,7,0.73,19050
19,51,668,112,16.77,63,9.43,133,19.91,140,20.96,118,17.66,38,5.69,40,5.99,24,3.59,19051
19,52,680,135,19.85,64,9.41,139,20.44,147,21.62,130,19.12,22,3.24,26,3.82,17,2.5,19052
19,53,854,126,14.75,53,6.21,202,23.65,196,22.95,180,21.08,40,4.68,37,4.33,20,2.34,19053
19,54,636,120,18.87,65,10.22,117,18.4,148,23.27,110,17.3,30,4.72,28,4.4,18,2.83,19054
19,55,704,119,16.9,71,10.09,142,20.17,151,21.45,129,18.32,41,5.82,36,5.11,15,2.13,19055
19,56,1094,143,13.07,82,7.5,283,25.87,231,21.12,258,23.58,43,3.93,31,2.83,23,2.1,19056
19,57,1009,102,10.11,58,5.75,260,25.77,230,22.79,241,23.89,56,5.55,33,3.27,29,2.87,19057
19,58,838,155,18.5,83,9.9,182,21.72,181,21.6,177,21.12,30,3.58,22,2.63,8,0.95,19058
19,59,961,198,20.6,102,10.61,189,19.67,202,21.02,166,17.27,40,4.16,41,4.27,23,2.39,19059
19,60,695,8,1.15,6,0.86,201,28.92,223,32.09,221,31.8,18,2.59,7,1.01,11,1.58,19060
19,61,1028,138,13.42,47,4.57,243,23.64,253,24.61,246,23.93,30,2.92,48,4.67,23,2.24,19061
19,62,823,99,12.03,52,6.32,188,22.84,211,25.64,193,23.45,33,4.01,32,3.89,15,1.82,19062
19,63,637,38,5.97,20,3.14,176,27.63,183,28.73,165,25.9,25,3.92,16,2.51,14,2.2,19063
20,1,479,3,0.63,9,1.88,133,27.77,165,34.45,145,30.27,11,2.3,4,0.84,9,1.88,20001
20,2,427,8,1.87,10,2.34,116,27.17,144,33.72,133,31.15,9,2.11,2,0.47,5,1.17,20002
20,3,457,3,0.66,8,1.75,129,28.23,158,34.57,143,31.29,9,1.97,4,0.88,3,0.66,20003
20,4,358,14,3.91,7,1.96,96,26.82,88,24.58,128,35.75,11,3.07,7,1.96,7,1.96,20004
20,5,331,0,0.0,4,1.21,98,29.61,111,33.53,112,33.84,3,0.91,2,0.6,1,0.3,20005
20,6,570,4,0.7,13,2.28,157,27.54,187,32.81,186,32.63,11,1.93,6,1.05,6,1.05,20006
20,7,143,2,1.4,4,2.8,38,26.57,45,31.47,48,33.57,4,2.8,1,0.7,1,0.7,20007
20,8,136,14,10.29,6,4.41,34,25.0,26,19.12,49,36.03,3,2.21,3,2.21,1,0.74,20008
20,9,734,7,0.95,16,2.18,207,28.2,236,32.15,231,31.47,19,2.59,5,0.68,13,1.77,20009
20,10,372,2,0.54,1,0.27,99,26.61,137,36.83,118,31.72,9,2.42,3,0.81,3,0.81,20010
20,11,326,1,0.31,3,0.92,96,29.45,110,33.74,110,33.74,2,0.61,1,0.31,3,0.92,20011
20,12,272,1,0.37,4,1.47,76,27.94,94,34.56,90,33.09,4,1.47,2,0.74,1,0.37,20012
20,13,360,1,0.28,5,1.39,107,29.72,117,32.5,117,32.5,7,1.94,5,1.39,1,0.28,20013
20,14,671,5,0.75,6,0.89,200,29.81,217,32.34,214,31.89,14,2.09,6,0.89,9,1.34,20014
20,15,408,20,4.9,15,3.68,99,24.26,100,24.51,148,36.27,16,3.92,6,1.47,4,0.98,20015
20,16,711,16,2.25,20,2.81,199,27.99,212,29.82,207,29.11,30,4.22,15,2.11,12,1.69,20016
20,17,342,6,1.75,4,1.17,87,25.44,113,33.04,110,32.16,12,3.51,6,1.75,4,1.17,20017
20,18,346,0,0.0,4,1.16,101,29.19,116,33.53,111,32.08,3,0.87,4,1.16,7,2.02,20018
20,19,394,2,0.51,1,0.25,114,28.93,138,35.03,133,33.76,6,1.52,0,0.0,0,0.0,20019
20,20,238,1,0.42,1,0.42,68,28.57,87,36.55,75,31.51,2,0.84,1,0.42,3,1.26,20020
20,21,176,7,3.98,7,3.98,38,21.59,42,23.86,71,40.34,4,2.27,6,3.41,1,0.57,20021
20,22,780,9,1.15,14,1.79,209,26.79,255,32.69,247,31.67,21,2.69,12,1.54,13,1.67,20022
20,23,626,4,0.64,2,0.32,187,29.87,212,33.87,201,32.11,12,1.92,3,0.48,5,0.8,20023
20,24,583,9,1.54,10,1.72,156,26.76,188,32.25,175,30.02,18,3.09,10,1.72,17,2.92,20024
20,25,341,1,0.29,5,1.47,95,27.86,122,35.78,104,30.5,8,2.35,3,0.88,3,0.88,20025
20,26,484,5,1.03,9,1.86,127,26.24,153,31.61,147,30.37,17,3.51,12,2.48,14,2.89,20026
20,27,385,3,0.78,8,2.08,107,27.79,131,34.03,123,31.95,9,2.34,3,0.78,1,0.26,20027
20,28,484,3,0.62,5,1.03,137,28.31,159,32.85,162,33.47,11,2.27,2,0.41,5,1.03,20028
20,29,592,10,1.69,9,1.52,151,25.51,201,33.95,175,29.56,20,3.38,14,2.36,12,2.03,20029
20,30,470,5,1.06,6,1.28,122,25.96,164,34.89,158,33.62,6,1.28,3,0.64,6,1.28,20030
20,31,577,5,0.87,10,1.73,154,26.69,202,35.01,175,30.33,16,2.77,11,1.91,4,0.69,20031
20,32,371,5,1.35,5,1.35,101,27.22,116,31.27,119,32.08,11,2.96,9,2.43,5,1.35,20032
20,33,549,4,0.73,7,1.28,147,26.78,194,35.34,183,33.33,8,1.46,2,0.36,4,0.73,20033
20,34,888,28,3.15,14,1.58,243,27.36,253,28.49,231,26.01,51,5.74,25,2.82,43,4.84,20034
20,35,239,0,0.0,5,2.09,71,29.71,83,34.73,78,32.64,1,0.42,1,0.42,0,0.0,20035
20,36,395,1,0.25,2,0.51,110,27.85,141,35.7,125,31.65,8,2.03,5,1.27,3,0.76,20036
20,37,469,4,0.85,7,1.49,128,27.29,156,33.26,150,31.98,13,2.77,6,1.28,5,1.07,20037
20,38,87,0,0.0,0,0.0,25,28.74,31,35.63,26,29.89,3,3.45,1,1.15,1,1.15,20038
20,39,472,1,0.21,9,1.91,136,28.81,157,33.26,148,31.36,12,2.54,5,1.06,4,0.85,20039
20,40,363,2,0.55,7,1.93,107,29.48,124,34.16,116,31.96,3,0.83,2,0.55,2,0.55,20040
20,41,173,6,3.47,3,1.73,42,24.28,42,24.28,59,34.1,10,5.78,6,3.47,5,2.89,20041
20,42,409,2,0.49,5,1.22,112,27.38,140,34.23,131,32.03,11,2.69,5,1.22,3,0.73,20042
20,43,159,0,0.0,1,0.63,51,32.08,52,32.7,53,33.33,1,0.63,1,0.63,0,0.0,20043
20,44,549,5,0.91,7,1.28,167,30.42,196,35.7,168,30.6,3,0.55,0,0.0,3,0.55,20044
20,45,324,3,0.93,6,1.85,93,28.7,107,33.02,105,32.41,6,1.85,1,0.31,3,0.93,20045
20,46,415,5,1.2,4,0.96,114,27.47,140,33.73,135,32.53,10,2.41,3,0.72,4,0.96,20046
20,47,389,3,0.77,8,2.06,103,26.48,135,34.7,126,32.39,6,1.54,3,0.77,5,1.29,20047
20,48,188,1,0.53,0,0.0,61,32.45,60,31.91,62,32.98,2,1.06,0,0.0,2,1.06,20048
20,49,309,2,0.65,6,1.94,88,28.48,111,35.92,96,31.07,3,0.97,1,0.32,2,0.65,20049
20,50,233,3,1.29,3,1.29,65,27.9,77,33.05,81,34.76,1,0.43,1,0.43,2,0.86,20050
21,1,919,5,0.54,17,1.85,262,28.51,313,34.06,284,30.9,19,2.07,7,0.76,12,1.31,21001
21,2,599,3,0.5,10,1.67,167,27.88,205,34.22,195,32.55,12,2.0,5,0.83,2,0.33,21002
21,3,536,1,0.19,2,0.37,160,29.85,179,33.4,173,32.28,11,2.05,4,0.75,6,1.12,21003
21,4,631,1,0.16,6,0.95,185,29.32,216,34.23,207,32.81,8,1.27,5,0.79,3,0.48,21004
21,5,632,4,0.63,9,1.42,184,29.11,218,34.49,196,31.01,11,1.74,4,0.63,6,0.95,21005
21,6,522,2,0.38,8,1.53,148,28.35,180,34.48,164,31.42,10,1.92,6,1.15,4,0.77,21006
21,7,632,3,0.47,8,1.27,194,30.7,211,33.39,200,31.65,9,1.42,3,0.47,4,0.63,21007
21,8,659,3,0.46,12,1.82,198,30.05,222,33.69,206,31.26,12,1.82,2,0.3,4,0.61,21008
21,9,692,6,0.87,7,1.01,192,27.75,242,34.97,217,31.36,14,2.02,8,1.16,6,0.87,21009
21,10,473,2,0.42,4,0.85,138,29.18,167,35.31,152,32.14,6,1.27,2,0.42,2,0.42,21010
21,11,585,0,0.0,8,1.37,164,28.03,206,35.21,186,31.79,9,1.54,6,1.03,6,1.03,21011
21,12,683,5,0.73,12,1.76,200,29.28,228,33.38,213,31.19,12,1.76,6,0.88,7,1.02,21012
21,13,352,0,0.0,3,0.85,103,29.26,129,36.65,109,30.97,3,0.85,2,0.57,3,0.85,21013
21,14,578,2,0.35,5,0.87,174,30.1,202,34.95,183,31.66,8,1.38,1,0.17,3,0.52,21014
21,15,464,2,0.43,5,1.08,132,28.45,165,35.56,147,31.68,7,1.51,0,0.0,6,1.29,21015
21,16,582,2,0.34,13,2.23,171,29.38,195,33.51,186,31.96,11,1.89,3,0.52,1,0.17,21016
21,17,648,1,0.15,5,0.77,182,28.09,227,35.03,212,32.72,10,1.54,4,0.62,7,1.08,21017
21,18,573,4,0.7,8,1.4,166,28.97,193,33.68,193,33.68,5,0.87,2,0.35,2,0.35,21018
21,19,537,4,0.74,5,0.93,158,29.42,185,34.45,172,32.03,7,1.3,2,0.37,4,0.74,21019
21,20,389,1,0.26,5,1.29,117,30.08,128,32.9,121,31.11,8,2.06,4,1.03,5,1.29,21020
21,21,714,6,0.84,6,0.84,213,29.83,247,34.59,225,31.51,10,1.4,4,0.56,3,0.42,21021
21,22,569,0,0.0,4,0.7,171,30.05,192,33.74,181,31.81,8,1.41,4,0.7,9,1.58,21022
21,23,505,7,1.39,6,1.19,147,29.11,177,35.05,151,29.9,12,2.38,3,0.59,2,0.4,21023
21,24,699,2,0.29,8,1.14,202,28.9,244,34.91,224,32.05,13,1.86,1,0.14,5,0.72,21024
21,25,557,1,0.18,9,1.62,157,28.19,187,33.57,176,31.6,18,3.23,4,0.72,5,0.9,21025
21,26,483,3,0.62,7,1.45,131,27.12,176,36.44,148,30.64,9,1.86,6,1.24,3,0.62,21026
21,27,686,4,0.58,11,1.6,185,26.97,240,34.99,213,31.05,19,2.77,6,0.87,8,1.17,21027
