ward,precinct,total,Kathryn Maloney Vahey,Kathryn Maloney Vahey Percent,precinct_id
23,15,246,246,100.0,23015
23,16,241,241,100.0,23016
23,17,195,195,100.0,23017
23,18,193,193,100.0,23018
23,19,241,241,100.0,23019
23,20,154,154,100.0,23020
23,21,226,226,100.0,23021
23,22,270,270,100.0,23022
23,23,225,225,100.0,23023
23,24,238,238,100.0,23024
23,25,242,242,100.0,23025
23,26,306,306,100.0,23026
23,27,184,184,100.0,23027
23,28,258,258,100.0,23028
23,29,230,230,100.0,23029
23,30,319,319,100.0,23030
23,31,233,233,100.0,23031
23,32,281,281,100.0,23032
23,33,305,305,100.0,23033
23,34,275,275,100.0,23034
23,35,166,166,100.0,23035
23,36,243,243,100.0,23036
23,37,250,250,100.0,23037
23,38,230,230,100.0,23038
23,39,294,294,100.0,23039
24,1,237,237,100.0,24001
24,2,248,248,100.0,24002
24,3,270,270,100.0,24003
24,4,218,218,100.0,24004
24,5,138,138,100.0,24005
24,6,278,278,100.0,24006
24,7,179,179,100.0,24007
24,8,131,131,100.0,24008
24,9,257,257,100.0,24009
24,10,120,120,100.0,24010
24,11,293,293,100.0,24011
24,12,160,160,100.0,24012
24,13,145,145,100.0,24013
24,14,241,241,100.0,24014
24,15,134,134,100.0,24015
24,16,350,350,100.0,24016
24,17,208,208,100.0,24017
24,18,305,305,100.0,24018
24,19,321,321,100.0,24019
24,20,232,232,100.0,24020
24,21,127,127,100.0,24021
24,22,324,324,100.0,24022
24,23,212,212,100.0,24023
24,24,282,282,100.0,24024
24,25,226,226,100.0,24025
24,26,384,384,100.0,24026
24,27,288,288,100.0,24027
24,28,177,177,100.0,24028
24,29,209,209,100.0,24029
24,30,157,157,100.0,24030
24,31,299,299,100.0,24031
24,32,124,124,100.0,24032
24,33,167,167,100.0,24033
24,34,246,246,100.0,24034
24,35,251,251,100.0,24035
24,36,321,321,100.0,24036
24,37,160,160,100.0,24037
24,38,225,225,100.0,24038
24,39,274,274,100.0,24039
24,40,295,295,100.0,24040
24,41,192,192,100.0,24041
25,1,296,296,100.0,25001
25,2,436,436,100.0,25002
25,3,624,624,100.0,25003
25,4,308,308,100.0,25004
25,5,380,380,100.0,25005
25,6,113,113,100.0,25006
25,7,394,394,100.0,25007
25,8,423,423,100.0,25008
25,9,357,357,100.0,25009
25,10,582,582,100.0,25010
25,11,414,414,100.0,25011
25,12,372,372,100.0,25012
25,13,440,440,100.0,25013
25,14,205,205,100.0,25014
25,15,330,330,100.0,25015
25,16,571,571,100.0,25016
25,17,421,421,100.0,25017
25,18,177,177,100.0,25018
25,19,394,394,100.0,25019
25,20,249,249,100.0,25020
25,21,724,724,100.0,25021
25,22,360,360,100.0,25022
25,23,433,433,100.0,25023
25,24,388,388,100.0,25024
25,25,371,371,100.0,25025
25,26,336,336,100.0,25026
25,27,494,494,100.0,25027
25,28,386,386,100.0,25028
25,29,309,309,100.0,25029
25,30,359,359,100.0,25030
25,31,706,706,100.0,25031
25,32,300,300,100.0,25032
26,1,345,345,100.0,26001
26,2,262,262,100.0,26002
26,3,377,377,100.0,26003
26,4,209,209,100.0,26004
26,5,285,285,100.0,26005
26,6,267,267,100.0,26006
26,7,337,337,100.0,26007
26,8,152,152,100.0,26008
26,9,222,222,100.0,26009
26,10,276,276,100.0,26010
26,11,273,273,100.0,26011
26,12,330,330,100.0,26012
26,13,160,160,100.0,26013
26,14,242,242,100.0,26014
26,15,170,170,100.0,26015
26,16,160,160,100.0,26016
26,17,231,231,100.0,26017
26,18,219,219,100.0,26018
26,19,192,192,100.0,26019
26,20,252,252,100.0,26020
26,21,366,366,100.0,26021
26,22,143,143,100.0,26022
26,23,204,204,100.0,26023
26,24,252,252,100.0,26024
26,25,282,282,100.0,26025
26,26,220,220,100.0,26026
26,27,369,369,100.0,26027
26,28,452,452,100.0,26028
26,29,181,181,100.0,26029
26,30,255,255,100.0,26030
26,31,126,126,100.0,26031
26,32,359,359,100.0,26032
26,33,357,357,100.0,26033
26,34,384,384,100.0,26034
26,35,253,253,100.0,26035
26,36,326,326,100.0,26036
26,37,338,338,100.0,26037
26,38,124,124,100.0,26038
26,39,343,343,100.0,26039
26,40,218,218,100.0,26040
26,41,372,372,100.0,26041
26,42,266,266,100.0,26042
26,43,172,172,100.0,26043
26,44,182,182,100.0,26044
26,45,134,134,100.0,26045
26,46,205,205,100.0,26046
26,47,194,194,100.0,26047
26,48,300,300,100.0,26048
26,49,168,168,100.0,26049
27,1,746,746,100.0,27001
27,2,360,360,100.0,27002
27,3,197,197,100.0,27003
27,4,189,189,100.0,27004
27,5,273,273,100.0,27005
27,6,390,390,100.0,27006
27,7,519,519,100.0,27007
27,8,270,270,100.0,27008
27,9,165,165,100.0,27009
27,10,358,358,100.0,27010
27,11,483,483,100.0,27011
27,12,269,269,100.0,27012
27,13,469,469,100.0,27013
27,14,165,165,100.0,27014
27,15,171,171,100.0,27015
27,16,408,408,100.0,27016
27,17,342,342,100.0,27017
27,18,238,238,100.0,27018
27,19,165,165,100.0,27019
27,20,264,264,100.0,27020
27,21,365,365,100.0,27021
27,22,163,163,100.0,27022
27,23,251,251,100.0,27023
27,24,245,245,100.0,27024
27,25,295,295,100.0,27025
27,26,262,262,100.0,27026
27,27,434,434,100.0,27027
27,28,347,347,100.0,27028
27,29,225,225,100.0,27029
27,30,166,166,100.0,27030
27,31,250,250,100.0,27031
27,32,302,302,100.0,27032
27,33,369,369,100.0,27033
27,34,220,220,100.0,27034
27,35,409,409,100.0,27035
27,36,295,295,100.0,27036
27,37,424,424,100.0,27037
27,38,517,517,100.0,27038
27,39,240,240,100.0,27039
27,40,470,470,100.0,27040
27,41,282,282,100.0,27041
27,42,244,244,100.0,27042
27,43,218,218,100.0,27043
27,44,222,222,100.0,27044
27,45,781,781,100.0,27045
27,46,285,285,100.0,27046
27,47,223,223,100.0,27047
27,48,665,665,100.0,27048
27,49,249,249,100.0,27049
27,50,301,301,100.0,27050
28,1,186,186,100.0,28001
28,2,244,244,100.0,28002
28,3,229,229,100.0,28003
28,4,261,261,100.0,28004
28,5,186,186,100.0,28005
28,6,154,154,100.0,28006
28,7,265,265,100.0,28007
28,8,355,355,100.0,28008
28,9,249,249,100.0,28009
28,10,361,361,100.0,28010
28,11,572,572,100.0,28011
28,12,286,286,100.0,28012
28,13,296,296,100.0,28013
28,14,205,205,100.0,28014
28,15,57,57,100.0,28015
28,16,175,175,100.0,28016
28,17,232,232,100.0,28017
28,18,240,240,100.0,28018
28,19,242,242,100.0,28019
28,20,258,258,100.0,28020
28,21,232,232,100.0,28021
28,22,251,251,100.0,28022
28,23,303,303,100.0,28023
28,24,227,227,100.0,28024
28,25,354,354,100.0,28025
28,26,269,269,100.0,28026
28,27,277,277,100.0,28027
28,28,352,352,100.0,28028
28,29,145,145,100.0,28029
28,30,39,39,100.0,28030
28,31,360,360,100.0,28031
28,32,253,253,100.0,28032
28,33,280,280,100.0,28033
28,34,475,475,100.0,28034
28,35,329,329,100.0,28035
28,36,162,162,100.0,28036
28,37,338,338,100.0,28037
28,38,127,127,100.0,28038
28,39,197,197,100.0,28039
28,40,374,374,100.0,28040
28,41,216,216,100.0,28041
28,42,268,268,100.0,28042
28,43,337,337,100.0,28043
28,44,197,197,100.0,28044
28,45,362,362,100.0,28045
28,46,526,526,100.0,28046
29,1,446,446,100.0,29001
29,2,473,473,100.0,29002
29,3,382,382,100.0,29003
29,4,359,359,100.0,29004
29,5,287,287,100.0,29005
29,6,288,288,100.0,29006
29,7,359,359,100.0,29007
29,8,298,298,100.0,29008
29,9,369,369,100.0,29009
29,10,426,426,100.0,29010
29,11,201,201,100.0,29011
29,12,427,427,100.0,29012
29,13,356,356,100.0,29013
29,14,322,322,100.0,29014
29,15,402,402,100.0,29015
29,16,342,342,100.0,29016
29,17,319,319,100.0,29017
29,18,326,326,100.0,29018
29,19,357,357,100.0,29019
29,20,402,402,100.0,29020
29,21,428,428,100.0,29021
29,22,245,245,100.0,29022
29,23,374,374,100.0,29023
29,24,315,315,100.0,29024
29,25,419,419,100.0,29025
29,26,335,335,100.0,29026
29,27,318,318,100.0,29027
29,28,407,407,100.0,29028
29,29,271,271,100.0,29029
29,30,450,450,100.0,29030
29,31,292,292,100.0,29031
29,32,288,288,100.0,29032
29,33,246,246,100.0,29033
29,34,250,250,100.0,29034
29,35,266,266,100.0,29035
29,36,310,310,100.0,29036
29,37,337,337,100.0,29037
29,38,336,336,100.0,29038
29,39,297,297,100.0,29039
29,40,387,387,100.0,29040
29,41,273,273,100.0,29041
29,42,388,388,100.0,29042
29,43,428,428,100.0,29043
29,44,430,430,100.0,29044
30,1,394,394,100.0,30001
30,2,324,324,100.0,30002
30,3,302,302,100.0,30003
30,4,311,311,100.0,30004
30,5,240,240,100.0,30005
30,6,281,281,100.0,30006
30,7,377,377,100.0,30007
30,8,437,437,100.0,30008
30,9,272,272,100.0,30009
30,10,351,351,100.0,30010
30,11,322,322,100.0,30011
30,12,285,285,100.0,30012
30,13,316,316,100.0,30013
30,14,221,221,100.0,30014
30,15,347,347,100.0,30015
30,16,158,158,100.0,30016
30,17,323,323,100.0,30017
30,18,447,447,100.0,30018
30,19,319,319,100.0,30019
30,20,351,351,100.0,30020
30,21,231,231,100.0,30021
30,22,484,484,100.0,30022
30,23,376,376,100.0,30023
30,24,465,465,100.0,30024
30,25,495,495,100.0,30025
30,26,201,201,100.0,30026
30,27,213,213,100.0,30027
30,28,366,366,100.0,30028
30,29,199,199,100.0,30029
30,30,141,141,100.0,30030
30,31,222,222,100.0,30031
30,32,272,272,100.0,30032
31,1,218,218,100.0,31001
31,2,195,195,100.0,31002
31,3,185,185,100.0,31003
31,4,322,322,100.0,31004
31,5,253,253,100.0,31005
31,6,165,165,100.0,31006
31,7,381,381,100.0,31007
31,8,185,185,100.0,31008
31,9,208,208,100.0,31009
31,10,209,209,100.0,31010
31,11,165,165,100.0,31011
31,12,204,204,100.0,31012
31,13,238,238,100.0,31013
31,14,184,184,100.0,31014
31,15,203,203,100.0,31015
31,16,290,290,100.0,31016
31,17,198,198,100.0,31017
31,18,204,204,100.0,31018
31,19,202,202,100.0,31019
31,20,201,201,100.0,31020
31,21,208,208,100.0,31021
31,22,207,207,100.0,31022
31,23,223,223,100.0,31023
31,24,207,207,100.0,31024
31,25,218,218,100.0,31025
31,26,239,239,100.0,31026
31,27,233,233,100.0,31027
31,28,185,185,100.0,31028
31,29,233,233,100.0,31029
31,30,183,183,100.0,31030
31,31,163,163,100.0,31031
31,32,178,178,100.0,31032
31,33,184,184,100.0,31033
31,34,200,200,100.0,31034
31,35,249,249,100.0,31035
31,36,246,246,100.0,31036
31,37,225,225,100.0,31037
31,38,184,184,100.0,31038
31,39,262,262,100.0,31039
31,40,254,254,100.0,31040
31,41,198,198,100.0,31041
32,1,500,500,100.0,32001
32,2,480,480,100.0,32002
32,3,523,523,100.0,32003
32,4,419,419,100.0,32004
32,5,469,469,100.0,32005
32,6,556,556,100.0,32006
32,7,493,493,100.0,32007
32,8,548,548,100.0,32008
32,9,416,416,100.0,32009
32,10,476,476,100.0,32010
32,11,438,438,100.0,32011
32,12,349,349,100.0,32012
32,13,467,467,100.0,32013
32,14,492,492,100.0,32014
32,15,456,456,100.0,32015
32,16,471,471,100.0,32016
32,17,481,481,100.0,32017
32,18,387,387,100.0,32018
32,19,477,477,100.0,32019
32,20,465,465,100.0,32020
32,21,478,478,100.0,32021
32,22,618,618,100.0,32022
32,23,499,499,100.0,32023
32,24,326,326,100.0,32024
32,25,467,467,100.0,32025
32,26,530,530,100.0,32026
32,27,431,431,100.0,32027
32,28,493,493,100.0,32028
32,29,522,522,100.0,32029
32,30,435,435,100.0,32030
32,31,488,488,100.0,32031
32,32,536,536,100.0,32032
32,33,470,470,100.0,32033
32,34,530,530,100.0,32034
32,35,472,472,100.0,32035
32,36,487,487,100.0,32036
32,37,470,470,100.0,32037
32,38,425,425,100.0,32038
32,39,483,483,100.0,32039
32,40,502,502,100.0,32040
32,41,483,483,100.0,32041
32,42,402,402,100.0,32042
32,43,470,470,100.0,32043
33,1,451,451,100.0,33001
33,2,564,564,100.0,33002
33,3,648,648,100.0,33003
33,4,610,610,100.0,33004
33,5,421,421,100.0,33005
33,6,408,408,100.0,33006
33,7,517,517,100.0,33007
33,8,612,612,100.0,33008
33,9,508,508,100.0,33009
33,10,421,421,100.0,33010
33,11,516,516,100.0,33011
33,12,442,442,100.0,33012
33,13,462,462,100.0,33013
33,14,231,231,100.0,33014
33,15,462,462,100.0,33015
33,16,601,601,100.0,33016
33,17,510,510,100.0,33017
33,18,632,632,100.0,33018
33,19,512,512,100.0,33019
33,20,549,549,100.0,33020
33,21,496,496,100.0,33021
33,22,410,410,100.0,33022
33,23,498,498,100.0,33023
33,24,593,593,100.0,33024
33,25,564,564,100.0,33025
33,26,390,390,100.0,33026
33,27,516,516,100.0,33027
33,28,474,474,100.0,33028
34,1,350,350,100.0,34001
34,2,271,271,100.0,34002
34,3,344,344,100.0,34003
34,4,252,252,100.0,34004
34,5,283,283,100.0,34005
34,6,386,386,100.0,34006
34,7,378,378,100.0,34007
34,8,273,273,100.0,34008
34,9,225,225,100.0,34009
34,10,320,320,100.0,34010
34,11,285,285,100.0,34011
34,12,351,351,100.0,34012
34,13,327,327,100.0,34013
34,14,257,257,100.0,34014
34,15,301,301,100.0,34015
34,16,270,270,100.0,34016
34,17,416,416,100.0,34017
34,18,245,245,100.0,34018
34,19,348,348,100.0,34019
34,20,377,377,100.0,34020
34,21,373,373,100.0,34021
34,22,333,333,100.0,34022
34,23,271,271,100.0,34023
34,24,304,304,100.0,34024
34,25,496,496,100.0,34025
34,26,349,349,100.0,34026
34,27,266,266,100.0,34027
34,28,204,204,100.0,34028
34,29,254,254,100.0,34029
34,30,312,312,100.0,34030
34,31,274,274,100.0,34031
34,32,337,337,100.0,34032
34,33,264,264,100.0,34033
34,34,344,344,100.0,34034
34,35,359,359,100.0,34035
34,36,284,284,100.0,34036
34,37,200,200,100.0,34037
34,38,151,151,100.0,34038
34,39,225,225,100.0,34039
34,40,352,352,100.0,34040
34,41,184,184,100.0,34041
34,42,320,320,100.0,34042
34,43,300,300,100.0,34043
34,44,337,337,100.0,34044
34,45,343,343,100.0,34045
34,46,226,226,100.0,34046
34,47,328,328,100.0,34047
34,48,341,341,100.0,34048
34,49,313,313,100.0,34049
34,50,265,265,100.0,34050
34,51,345,345,100.0,34051
34,52,249,249,100.0,34052
34,53,208,208,100.0,34053
35,1,400,400,100.0,35001
35,2,451,451,100.0,35002
35,3,380,380,100.0,35003
35,4,384,384,100.0,35004
35,5,374,374,100.0,35005
35,6,377,377,100.0,35006
35,7,425,425,100.0,35007
35,8,435,435,100.0,35008
35,9,328,328,100.0,35009
35,10,542,542,100.0,35010
35,11,454,454,100.0,35011
35,12,263,263,100.0,35012
35,13,266,266,100.0,35013
35,14,282,282,100.0,35014
35,15,478,478,100.0,35015
35,16,221,221,100.0,35016
35,17,453,453,100.0,35017
35,18,259,259,100.0,35018
35,19,206,206,100.0,35019
35,20,359,359,100.0,35020
35,21,350,350,100.0,35021
35,22,510,510,100.0,35022
35,23,391,391,100.0,35023
35,24,352,352,100.0,35024
35,25,464,464,100.0,35025
35,26,348,348,100.0,35026
35,27,345,345,100.0,35027
35,28,380,380,100.0,35028
35,29,333,333,100.0,35029
35,30,377,377,100.0,35030
35,31,408,408,100.0,35031
36,1,295,295,100.0,36001
36,2,284,284,100.0,36002
36,3,275,275,100.0,36003
36,4,294,294,100.0,36004
36,5,276,276,100.0,36005
36,6,242,242,100.0,36006
36,7,317,317,100.0,36007
36,8,223,223,100.0,36008
36,9,278,278,100.0,36009
36,10,353,353,100.0,36010
36,11,208,208,100.0,36011
36,12,184,184,100.0,36012
36,13,209,209,100.0,36013
36,14,314,314,100.0,36014
36,15,294,294,100.0,36015
36,16,300,300,100.0,36016
36,17,336,336,100.0,36017
36,18,310,310,100.0,36018
36,19,354,354,100.0,36019
36,20,328,328,100.0,36020
36,21,235,235,100.0,36021
36,22,239,239,100.0,36022
36,23,247,247,100.0,36023
36,24,289,289,100.0,36024
36,25,301,301,100.0,36025
36,26,264,264,100.0,36026
36,27,290,290,100.0,36027
36,28,255,255,100.0,36028
36,29,309,309,100.0,36029
36,30,298,298,100.0,36030
37,1,215,215,100.0,37001
37,2,248,248,100.0,37002
37,3,223,223,100.0,37003
37,4,232,232,100.0,37004
37,5,320,320,100.0,37005
37,6,340,340,100.0,37006
37,7,209,209,100.0,37007
37,8,210,210,100.0,37008
37,9,310,310,100.0,37009
37,10,357,357,100.0,37010
37,11,187,187,100.0,37011
37,12,221,221,100.0,37012
37,13,214,214,100.0,37013
37,14,317,317,100.0,37014
37,15,302,302,100.0,37015
37,16,324,324,100.0,37016
37,17,233,233,100.0,37017
37,18,250,250,100.0,37018
37,19,210,210,100.0,37019
37,20,243,243,100.0,37020
37,21,266,266,100.0,37021
37,22,257,257,100.0,37022
37,23,283,283,100.0,37023
37,24,323,323,100.0,37024
37,25,256,256,100.0,37025
37,26,386,386,100.0,37026
37,27,281,281,100.0,37027
37,28,262,262,100.0,37028
37,29,261,261,100.0,37029
37,30,290,290,100.0,37030
37,31,305,305,100.0,37031
37,32,258,258,100.0,37032
37,33,328,328,100.0,37033
37,34,285,285,100.0,37034
37,35,323,323,100.0,37035
37,36,294,294,100.0,37036
37,37,320,320,100.0,37037
37,38,296,296,100.0,37038
37,39,271,271,100.0,37039
37,40,300,300,100.0,37040
37,41,298,298,100.0,37041
38,1,314,314,100.0,38001
38,2,241,241,100.0,38002
38,3,283,283,100.0,38003
38,4,268,268,100.0,38004
38,5,281,281,100.0,38005
38,6,268,268,100.0,38006
38,7,247,247,100.0,38007
38,8,263,263,100.0,38008
38,9,304,304,100.0,38009
38,10,239,239,100.0,38010
38,11,275,275,100.0,38011
38,12,241,241,100.0,38012
38,13,275,275,100.0,38013
38,14,323,323,100.0,38014
38,15,266,266,100.0,38015
38,16,276,276,100.0,38016
38,17,344,344,100.0,38017
38,18,321,321,100.0,38018
38,19,345,345,100.0,38019
38,20,274,274,100.0,38020
38,21,262,262,100.0,38021
38,22,305,305,100.0,38022
38,23,330,330,100.0,38023
38,24,282,282,100.0,38024
38,25,267,267,100.0,38025
38,26,308,308,100.0,38026
38,27,287,287,100.0,38027
38,28,339,339,100.0,38028
38,29,304,304,100.0,38029
38,30,280,280,100.0,38030
38,31,314,314,100.0,38031
38,32,299,299,100.0,38032
38,33,320,320,100.0,38033
38,34,317,317,100.0,38034
38,35,326,326,100.0,38035
38,36,289,289,100.0,38036
38,37,302,302,100.0,38037
38,38,284,284,100.0,38038
38,39,343,343,100.0,38039
38,40,320,320,100.0,38040
38,41,305,305,100.0,38041
39,1,337,337,100.0,39001
39,2,271,271,100.0,39002
39,3,384,384,100.0,39003
39,4,288,288,100.0,39004
39,5,354,354,100.0,39005
39,6,348,348,100.0,39006
39,7,333,333,100.0,39007
39,8,361,361,100.0,39008
39,9,325,325,100.0,39009
39,10,190,190,100.0,39010
39,11,308,308,100.0,39011
39,12,484,484,100.0,39012
39,13,276,276,100.0,39013
39,14,376,376,100.0,39014
39,15,346,346,100.0,39015
39,16,274,274,100.0,39016
39,17,369,369,100.0,39017
39,18,353,353,100.0,39018
39,19,362,362,100.0,39019
39,20,371,371,100.0,39020
39,21,302,302,100.0,39021
39,22,300,300,100.0,39022
39,23,330,330,100.0,39023
39,24,385,385,100.0,39024
39,25,332,332,100.0,39025
39,26,285,285,100.0,39026
39,27,60,60,100.0,39027
39,28,455,455,100.0,39028
39,29,223,223,100.0,39029
39,30,464,464,100.0,39030
39,31,316,316,100.0,39031
39,32,268,268,100.0,39032
39,33,404,404,100.0,39033
39,34,382,382,100.0,39034
39,35,358,358,100.0,39035
39,36,111,111,100.0,39036
39,37,323,323,100.0,39037
39,38,195,195,100.0,39038
39,39,231,231,100.0,39039
39,40,294,294,100.0,39040
39,41,343,343,100.0,39041
39,42,331,331,100.0,39042
39,43,335,335,100.0,39043
39,44,248,248,100.0,39044
39,45,303,303,100.0,39045
40,1,319,319,100.0,40001
40,2,352,352,100.0,40002
40,3,539,539,100.0,40003
40,4,219,219,100.0,40004
40,5,449,449,100.0,40005
40,6,562,562,100.0,40006
40,7,438,438,100.0,40007
40,8,576,576,100.0,40008
40,9,334,334,100.0,40009
40,10,375,375,100.0,40010
40,11,455,455,100.0,40011
40,12,374,374,100.0,40012
40,13,725,725,100.0,40013
40,14,325,325,100.0,40014
40,15,357,357,100.0,40015
40,16,605,605,100.0,40016
40,17,344,344,100.0,40017
40,18,322,322,100.0,40018
40,19,475,475,100.0,40019
40,20,423,423,100.0,40020
40,21,475,475,100.0,40021
40,22,502,502,100.0,40022
40,23,534,534,100.0,40023
40,24,349,349,100.0,40024
40,25,541,541,100.0,40025
40,26,482,482,100.0,40026
40,27,574,574,100.0,40027
40,28,473,473,100.0,40028
40,29,375,375,100.0,40029
40,30,321,321,100.0,40030
40,31,519,519,100.0,40031
40,32,506,506,100.0,40032
40,33,449,449,100.0,40033
40,34,339,339,100.0,40034
40,35,271,271,100.0,40035
40,36,398,398,100.0,40036
40,37,385,385,100.0,40037
40,38,566,566,100.0,40038
40,39,158,158,100.0,40039
41,1,262,262,100.0,41001
41,2,257,257,100.0,41002
41,3,306,306,100.0,41003
41,4,313,313,100.0,41004
41,5,372,372,100.0,41005
41,6,376,376,100.0,41006
41,7,330,330,100.0,41007
41,8,288,288,100.0,41008
41,9,302,302,100.0,41009
41,10,313,313,100.0,41010
41,11,336,336,100.0,41011
41,12,324,324,100.0,41012
41,13,349,349,100.0,41013
41,14,352,352,100.0,41014
41,15,398,398,100.0,41015
41,16,274,274,100.0,41016
41,17,321,321,100.0,41017
41,18,265,265,100.0,41018
41,19,352,352,100.0,41019
41,20,215,215,100.0,41020
41,21,338,338,100.0,41021
41,22,326,326,100.0,41022
41,23,290,290,100.0,41023
41,24,243,243,100.0,41024
41,25,222,222,100.0,41025
41,26,320,320,100.0,41026
41,27,242,242,100.0,41027
41,28,336,336,100.0,41028
41,29,228,228,100.0,41029
41,30,314,314,100.0,41030
41,31,347,347,100.0,41031
41,32,267,267,100.0,41032
41,33,281,281,100.0,41033
41,34,267,267,100.0,41034
41,35,361,361,100.0,41035
41,36,309,309,100.0,41036
41,37,366,366,100.0,41037
41,38,290,290,100.0,41038
41,39,327,327,100.0,41039
41,40,282,282,100.0,41040
41,41,297,297,100.0,41041
41,42,261,261,100.0,41042
41,43,319,319,100.0,41043
41,44,261,261,100.0,41044
41,45,287,287,100.0,41045
41,46,333,333,100.0,41046
41,47,321,321,100.0,41047
42,1,370,370,100.0,42001
42,2,522,522,100.0,42002
42,3,505,505,100.0,42003
42,4,897,897,100.0,42004
42,5,406,406,100.0,42005
42,6,423,423,100.0,42006
42,7,542,542,100.0,42007
42,8,375,375,100.0,42008
42,9,562,562,100.0,42009
42,10,626,626,100.0,42010
42,11,276,276,100.0,42011
42,12,373,373,100.0,42012
42,13,370,370,100.0,42013
42,14,605,605,100.0,42014
42,15,507,507,100.0,42015
42,16,472,472,100.0,42016
42,17,601,601,100.0,42017
42,18,532,532,100.0,42018
42,19,544,544,100.0,42019
42,20,499,499,100.0,42020
42,21,524,524,100.0,42021
42,22,225,225,100.0,42022
42,23,464,464,100.0,42023
42,24,447,447,100.0,42024
42,25,448,448,100.0,42025
42,26,600,600,100.0,42026
42,27,319,319,100.0,42027
42,28,488,488,100.0,42028
42,29,494,494,100.0,42029
42,30,340,340,100.0,42030
42,31,528,528,100.0,42031
42,32,472,472,100.0,42032
42,33,544,544,100.0,42033
42,34,372,372,100.0,42034
42,35,606,606,100.0,42035
42,36,812,812,100.0,42036
42,37,357,357,100.0,42037
42,38,430,430,100.0,42038
42,39,671,671,100.0,42039
42,40,658,658,100.0,42040
42,41,489,489,100.0,42041
42,42,798,798,100.0,42042
43,1,251,251,100.0,43001
43,2,481,481,100.0,43002
43,3,431,431,100.0,43003
43,4,522,522,100.0,43004
43,5,418,418,100.0,43005
43,6,369,369,100.0,43006
43,7,297,297,100.0,43007
43,8,325,325,100.0,43008
43,9,455,455,100.0,43009
43,10,540,540,100.0,43010
43,11,402,402,100.0,43011
43,12,344,344,100.0,43012
43,13,460,460,100.0,43013
43,14,443,443,100.0,43014
43,15,459,459,100.0,43015
43,16,551,551,100.0,43016
43,17,346,346,100.0,43017
43,18,524,524,100.0,43018
43,19,516,516,100.0,43019
43,20,517,517,100.0,43020
43,21,502,502,100.0,43021
43,22,326,326,100.0,43022
43,23,340,340,100.0,43023
43,24,335,335,100.0,43024
43,25,361,361,100.0,43025
43,26,295,295,100.0,43026
43,27,441,441,100.0,43027
43,28,592,592,100.0,43028
43,29,442,442,100.0,43029
43,30,498,498,100.0,43030
43,31,457,457,100.0,43031
43,32,485,485,100.0,43032
43,33,435,435,100.0,43033
43,34,333,333,100.0,43034
43,35,470,470,100.0,43035
43,36,275,275,100.0,43036
43,37,535,535,100.0,43037
43,38,310,310,100.0,43038
43,39,432,432,100.0,43039
43,40,343,343,100.0,43040
43,41,614,614,100.0,43041
43,42,451,451,100.0,43042
43,43,398,398,100.0,43043
43,44,437,437,100.0,43044
43,45,271,271,100.0,43045
43,46,276,276,100.0,43046
44,1,809,809,100.0,44001
44,2,480,480,100.0,44002
44,3,308,308,100.0,44003
44,4,434,434,100.0,44004
44,5,610,610,100.0,44005
44,6,651,651,100.0,44006
44,7,328,328,100.0,44007
44,8,716,716,100.0,44008
44,9,509,509,100.0,44009
44,10,528,528,100.0,44010
44,11,547,547,100.0,44011
44,12,538,538,100.0,44012
44,13,407,407,100.0,44013
44,14,471,471,100.0,44014
44,15,466,466,100.0,44015
44,16,553,553,100.0,44016
44,17,692,692,100.0,44017
44,18,562,562,100.0,44018
44,19,631,631,100.0,44019
44,20,580,580,100.0,44020
44,21,675,675,100.0,44021
44,22,538,538,100.0,44022
44,23,525,525,100.0,44023
44,24,372,372,100.0,44024
44,25,509,509,100.0,44025
44,26,643,643,100.0,44026
44,27,602,602,100.0,44027
44,28,512,512,100.0,44028
44,29,522,522,100.0,44029
44,30,621,621,100.0,44030
44,31,444,444,100.0,44031
44,32,555,555,100.0,44032
44,33,577,577,100.0,44033
44,34,555,555,100.0,44034
44,35,592,592,100.0,44035
44,36,553,553,100.0,44036
44,37,573,573,100.0,44037
44,38,503,503,100.0,44038
44,39,545,545,100.0,44039
44,40,465,465,100.0,44040
44,41,679,679,100.0,44041
45,1,320,320,100.0,45001
45,2,392,392,100.0,45002
45,3,348,348,100.0,45003
45,4,459,459,100.0,45004
45,5,382,382,100.0,45005
45,6,494,494,100.0,45006
45,7,543,543,100.0,45007
45,8,393,393,100.0,45008
45,9,338,338,100.0,45009
45,10,345,345,100.0,45010
45,11,254,254,100.0,45011
45,12,327,327,100.0,45012
45,13,299,299,100.0,45013
45,14,462,462,100.0,45014
45,15,463,463,100.0,45015
45,16,315,315,100.0,45016
45,17,411,411,100.0,45017
45,18,363,363,100.0,45018
45,19,182,182,100.0,45019
45,20,262,262,100.0,45020
45,21,281,281,100.0,45021
45,22,310,310,100.0,45022
45,23,286,286,100.0,45023
45,24,238,238,100.0,45024
45,25,196,196,100.0,45025
45,26,161,161,100.0,45026
45,27,299,299,100.0,45027
45,28,266,266,100.0,45028
45,29,220,220,100.0,45029
45,30,312,312,100.0,45030
45,31,276,276,100.0,45031
45,32,295,295,100.0,45032
45,33,251,251,100.0,45033
45,34,333,333,100.0,45034
45,35,343,343,100.0,45035
45,36,334,334,100.0,45036
45,37,322,322,100.0,45037
45,38,297,297,100.0,45038
45,39,312,312,100.0,45039
45,40,298,298,100.0,45040
45,41,276,276,100.0,45041
45,42,291,291,100.0,45042
45,43,286,286,100.0,45043
