ward,precinct,total,M. Cameron ''Cam'' Davis,M. Cameron ''Cam'' Davis Percent,Geoffrey Cubbage,Geoffrey Cubbage Percent,precinct_id
32,35,555,415,74.77,140,25.23,32035
32,36,564,429,76.06,135,23.94,32036
32,37,513,389,75.83,124,24.17,32037
32,38,476,375,78.78,101,21.22,32038
32,39,562,419,74.56,143,25.44,32039
32,40,571,440,77.06,131,22.94,32040
32,41,543,396,72.93,147,27.07,32041
32,42,459,340,74.07,119,25.93,32042
32,43,505,367,72.67,138,27.33,32043
33,1,500,381,76.2,119,23.8,33001
33,2,630,476,75.56,154,24.44,33002
33,3,728,530,72.8,198,27.2,33003
33,4,688,511,74.27,177,25.73,33004
33,5,469,349,74.41,120,25.59,33005
33,6,439,371,84.51,68,15.49,33006
33,7,585,433,74.02,152,25.98,33007
33,8,689,506,73.44,183,26.56,33008
33,9,566,427,75.44,139,24.56,33009
33,10,486,376,77.37,110,22.63,33010
33,11,565,429,75.93,136,24.07,33011
33,12,500,390,78.0,110,22.0,33012
33,13,499,363,72.75,136,27.25,33013
33,14,268,197,73.51,71,26.49,33014
33,15,513,398,77.58,115,22.42,33015
33,16,663,506,76.32,157,23.68,33016
33,17,580,424,73.1,156,26.9,33017
33,18,710,528,74.37,182,25.63,33018
33,19,581,444,76.42,137,23.58,33019
33,20,619,473,76.41,146,23.59,33020
33,21,542,419,77.31,123,22.69,33021
33,22,464,361,77.8,103,22.2,33022
33,23,554,411,74.19,143,25.81,33023
33,24,684,503,73.54,181,26.46,33024
33,25,639,495,77.46,144,22.54,33025
33,26,433,304,70.21,129,29.79,33026
33,27,566,430,75.97,136,24.03,33027
33,28,515,368,71.46,147,28.54,33028
34,1,398,388,97.49,10,2.51,34001
34,2,284,278,97.89,6,2.11,34002
34,3,372,360,96.77,12,3.23,34003
34,4,270,262,97.04,8,2.96,34004
34,5,316,308,97.47,8,2.53,34005
34,6,423,404,95.51,19,4.49,34006
34,7,412,399,96.84,13,3.16,34007
34,8,303,291,96.04,12,3.96,34008
34,9,251,239,95.22,12,4.78,34009
34,10,351,338,96.3,13,3.7,34010
34,11,307,293,95.44,14,4.56,34011
34,12,389,367,94.34,22,5.66,34012
34,13,359,341,94.99,18,5.01,34013
34,14,272,262,96.32,10,3.68,34014
34,15,323,312,96.59,11,3.41,34015
34,16,303,292,96.37,11,3.63,34016
34,17,466,441,94.64,25,5.36,34017
34,18,276,266,96.38,10,3.62,34018
34,19,391,372,95.14,19,4.86,34019
34,20,400,380,95.0,20,5.0,34020
34,21,419,396,94.51,23,5.49,34021
34,22,369,346,93.77,23,6.23,34022
34,23,295,277,93.9,18,6.1,34023
34,24,325,307,94.46,18,5.54,34024
34,25,544,531,97.61,13,2.39,34025
34,26,390,381,97.69,9,2.31,34026
34,27,301,295,98.01,6,1.99,34027
34,28,219,211,96.35,8,3.65,34028
34,29,291,286,98.28,5,1.72,34029
34,30,353,343,97.17,10,2.83,34030
34,31,303,290,95.71,13,4.29,34031
34,32,358,341,95.25,17,4.75,34032
34,33,289,273,94.46,16,5.54,34033
34,34,378,360,95.24,18,4.76,34034
34,35,399,378,94.74,21,5.26,34035
34,36,313,294,93.93,19,6.07,34036
34,37,215,210,97.67,5,2.33,34037
34,38,171,165,96.49,6,3.51,34038
34,39,241,230,95.44,11,4.56,34039
34,40,397,384,96.73,13,3.27,34040
34,41,217,213,98.16,4,1.84,34041
34,42,355,330,92.96,25,7.04,34042
34,43,334,321,96.11,13,3.89,34043
34,44,374,359,95.99,15,4.01,34044
34,45,384,378,98.44,6,1.56,34045
34,46,247,240,97.17,7,2.83,34046
34,47,359,351,97.77,8,2.23,34047
34,48,362,345,95.3,17,4.7,34048
34,49,337,325,96.44,12,3.56,34049
34,50,297,284,95.62,13,4.38,34050
34,51,371,356,95.96,15,4.04,34051
34,52,268,259,96.64,9,3.36,34052
34,53,227,216,95.15,11,4.85,34053
35,1,452,354,78.32,98,21.68,35001
35,2,505,366,72.48,139,27.52,35002
35,3,415,299,72.05,116,27.95,35003
35,4,422,311,73.7,111,26.3,35004
35,5,409,301,73.59,108,26.41,35005
35,6,429,306,71.33,123,28.67,35006
35,7,473,342,72.3,131,27.7,35007
35,8,483,354,73.29,129,26.71,35008
35,9,376,304,80.85,72,19.15,35009
35,10,598,397,66.39,201,33.61,35010
35,11,497,358,72.03,139,27.97,35011
35,12,291,238,81.79,53,18.21,35012
35,13,288,248,86.11,40,13.89,35013
35,14,307,254,82.74,53,17.26,35014
35,15,545,388,71.19,157,28.81,35015
35,16,244,211,86.48,33,13.52,35016
35,17,505,364,72.08,141,27.92,35017
35,18,281,242,86.12,39,13.88,35018
35,19,232,206,88.79,26,11.21,35019
35,20,395,301,76.2,94,23.8,35020
35,21,392,290,73.98,102,26.02,35021
35,22,552,408,73.91,144,26.09,35022
35,23,444,352,79.28,92,20.72,35023
35,24,401,275,68.58,126,31.42,35024
35,25,512,357,69.73,155,30.27,35025
35,26,390,280,71.79,110,28.21,35026
35,27,376,287,76.33,89,23.67,35027
35,28,433,313,72.29,120,27.71,35028
35,29,362,289,79.83,73,20.17,35029
35,30,409,335,81.91,74,18.09,35030
35,31,457,328,71.77,129,28.23,35031
36,1,327,287,87.77,40,12.23,36001
36,2,319,275,86.21,44,13.79,36002
36,3,312,266,85.26,46,14.74,36003
36,4,324,287,88.58,37,11.42,36004
36,5,321,282,87.85,39,12.15,36005
36,6,288,252,87.5,36,12.5,36006
36,7,407,289,71.01,118,28.99,36007
36,8,248,222,89.52,26,10.48,36008
36,9,310,277,89.35,33,10.65,36009
36,10,414,337,81.4,77,18.6,36010
36,11,240,203,84.58,37,15.42,36011
36,12,214,184,85.98,30,14.02,36012
36,13,237,212,89.45,25,10.55,36013
36,14,354,267,75.42,87,24.58,36014
36,15,357,281,78.71,76,21.29,36015
36,16,356,294,82.58,62,17.42,36016
36,17,398,311,78.14,87,21.86,36017
36,18,362,276,76.24,86,23.76,36018
36,19,399,344,86.22,55,13.78,36019
36,20,375,293,78.13,82,21.87,36020
36,21,272,236,86.76,36,13.24,36021
36,22,259,237,91.51,22,8.49,36022
36,23,280,243,86.79,37,13.21,36023
36,24,338,271,80.18,67,19.82,36024
36,25,334,295,88.32,39,11.68,36025
36,26,320,248,77.5,72,22.5,36026
36,27,338,273,80.77,65,19.23,36027
36,28,296,225,76.01,71,23.99,36028
36,29,362,293,80.94,69,19.06,36029
36,30,340,277,81.47,63,18.53,36030
37,1,232,216,93.1,16,6.9,37001
37,2,275,253,92.0,22,8.0,37002
37,3,239,226,94.56,13,5.44,37003
37,4,259,240,92.66,19,7.34,37004
37,5,368,352,95.65,16,4.35,37005
37,6,368,357,97.01,11,2.99,37006
37,7,239,229,95.82,10,4.18,37007
37,8,227,216,95.15,11,4.85,37008
37,9,342,330,96.49,12,3.51,37009
37,10,390,370,94.87,20,5.13,37010
37,11,230,218,94.78,12,5.22,37011
37,12,249,225,90.36,24,9.64,37012
37,13,236,220,93.22,16,6.78,37013
37,14,338,321,94.97,17,5.03,37014
37,15,325,314,96.62,11,3.38,37015
37,16,363,347,95.59,16,4.41,37016
37,17,272,260,95.59,12,4.41,37017
37,18,290,274,94.48,16,5.52,37018
37,19,237,222,93.67,15,6.33,37019
37,20,277,269,97.11,8,2.89,37020
37,21,301,277,92.03,24,7.97,37021
37,22,293,267,91.13,26,8.87,37022
37,23,310,299,96.45,11,3.55,37023
37,24,360,339,94.17,21,5.83,37024
37,25,293,283,96.59,10,3.41,37025
37,26,429,406,94.64,23,5.36,37026
37,27,302,291,96.36,11,3.64,37027
37,28,281,263,93.59,18,6.41,37028
37,29,298,282,94.63,16,5.37,37029
37,30,329,313,95.14,16,4.86,37030
37,31,332,318,95.78,14,4.22,37031
37,32,290,268,92.41,22,7.59,37032
37,33,344,327,95.06,17,4.94,37033
37,34,317,308,97.16,9,2.84,37034
37,35,350,337,96.29,13,3.71,37035
37,36,321,309,96.26,12,3.74,37036
37,37,363,347,95.59,16,4.41,37037
37,38,329,316,96.05,13,3.95,37038
37,39,310,292,94.19,18,5.81,37039
37,40,336,326,97.02,10,2.98,37040
37,41,335,324,96.72,11,3.28,37041
38,1,372,286,76.88,86,23.12,38001
38,2,342,228,66.67,114,33.33,38002
38,3,364,254,69.78,110,30.22,38003
38,4,328,239,72.87,89,27.13,38004
38,5,364,252,69.23,112,30.77,38005
38,6,352,247,70.17,105,29.83,38006
38,7,314,221,70.38,93,29.62,38007
38,8,326,234,71.78,92,28.22,38008
38,9,403,278,68.98,125,31.02,38009
38,10,294,215,73.13,79,26.87,38010
38,11,328,239,72.87,89,27.13,38011
38,12,310,218,70.32,92,29.68,38012
38,13,373,263,70.51,110,29.49,38013
38,14,403,287,71.22,116,28.78,38014
38,15,332,258,77.71,74,22.29,38015
38,16,339,263,77.58,76,22.42,38016
38,17,445,297,66.74,148,33.26,38017
38,18,403,267,66.25,136,33.75,38018
38,19,435,310,71.26,125,28.74,38019
38,20,345,246,71.3,99,28.7,38020
38,21,320,233,72.81,87,27.19,38021
38,22,368,269,73.1,99,26.9,38022
38,23,378,280,74.07,98,25.93,38023
38,24,366,253,69.13,113,30.87,38024
38,25,326,250,76.69,76,23.31,38025
38,26,386,285,73.83,101,26.17,38026
38,27,371,254,68.46,117,31.54,38027
38,28,418,279,66.75,139,33.25,38028
38,29,363,284,78.24,79,21.76,38029
38,30,350,260,74.29,90,25.71,38030
38,31,380,275,72.37,105,27.63,38031
38,32,367,275,74.93,92,25.07,38032
38,33,370,271,73.24,99,26.76,38033
38,34,381,299,78.48,82,21.52,38034
38,35,384,290,75.52,94,24.48,38035
38,36,344,259,75.29,85,24.71,38036
38,37,359,267,74.37,92,25.63,38037
38,38,351,254,72.36,97,27.64,38038
38,39,413,314,76.03,99,23.97,38039
38,40,386,285,73.83,101,26.17,38040
38,41,358,263,73.46,95,26.54,38041
39,1,403,270,67.0,133,33.0,39001
39,2,365,277,75.89,88,24.11,39002
39,3,445,317,71.24,128,28.76,39003
39,4,365,262,71.78,103,28.22,39004
39,5,406,301,74.14,105,25.86,39005
39,6,389,305,78.41,84,21.59,39006
39,7,375,284,75.73,91,24.27,39007
39,8,417,335,80.34,82,19.66,39008
39,9,378,284,75.13,94,24.87,39009
39,10,210,161,76.67,49,23.33,39010
39,11,362,273,75.41,89,24.59,39011
39,12,551,412,74.77,139,25.23,39012
39,13,316,243,76.9,73,23.1,39013
39,14,447,330,73.83,117,26.17,39014
39,15,424,300,70.75,124,29.25,39015
39,16,321,246,76.64,75,23.36,39016
39,17,439,312,71.07,127,28.93,39017
39,18,395,289,73.16,106,26.84,39018
39,19,422,317,75.12,105,24.88,39019
39,20,462,324,70.13,138,29.87,39020
39,21,365,255,69.86,110,30.14,39021
39,22,340,259,76.18,81,23.82,39022
39,23,410,274,66.83,136,33.17,39023
39,24,484,324,66.94,160,33.06,39024
39,25,356,271,76.12,85,23.88,39025
39,26,365,257,70.41,108,29.59,39026
39,27,68,48,70.59,20,29.41,39027
39,28,532,376,70.68,156,29.32,39028
39,29,243,195,80.25,48,19.75,39029
39,30,515,382,74.17,133,25.83,39030
39,31,351,277,78.92,74,21.08,39031
39,32,330,244,73.94,86,26.06,39032
39,33,454,336,74.01,118,25.99,39033
39,34,441,313,70.98,128,29.02,39034
39,35,425,302,71.06,123,28.94,39035
39,36,117,98,83.76,19,16.24,39036
39,37,393,277,70.48,116,29.52,39037
39,38,238,180,75.63,58,24.37,39038
39,39,266,195,73.31,71,26.69,39039
39,40,361,260,72.02,101,27.98,39040
39,41,405,286,70.62,119,29.38,39041
39,42,414,288,69.57,126,30.43,39042
39,43,413,277,67.07,136,32.93,39043
39,44,300,204,68.0,96,32.0,39044
39,45,365,268,73.42,97,26.58,39045
40,1,365,273,74.79,92,25.21,40001
40,2,389,303,77.89,86,22.11,40002
40,3,608,459,75.49,149,24.51,40003
40,4,248,193,77.82,55,22.18,40004
40,5,492,374,76.02,118,23.98,40005
40,6,612,436,71.24,176,28.76,40006
40,7,487,357,73.31,130,26.69,40007
40,8,632,455,71.99,177,28.01,40008
40,9,372,316,84.95,56,15.05,40009
40,10,419,339,80.91,80,19.09,40010
40,11,510,368,72.16,142,27.84,40011
40,12,417,301,72.18,116,27.82,40012
40,13,798,564,70.68,234,29.32,40013
40,14,362,285,78.73,77,21.27,40014
40,15,407,321,78.87,86,21.13,40015
40,16,669,485,72.5,184,27.5,40016
40,17,386,293,75.91,93,24.09,40017
40,18,355,293,82.54,62,17.46,40018
40,19,514,401,78.02,113,21.98,40019
40,20,471,371,78.77,100,21.23,40020
40,21,528,408,77.27,120,22.73,40021
40,22,549,416,75.77,133,24.23,40022
40,23,584,449,76.88,135,23.12,40023
40,24,380,296,77.89,84,22.11,40024
40,25,597,426,71.36,171,28.64,40025
40,26,535,405,75.7,130,24.3,40026
40,27,658,484,73.56,174,26.44,40027
40,28,537,391,72.81,146,27.19,40028
40,29,437,340,77.8,97,22.2,40029
40,30,377,292,77.45,85,22.55,40030
40,31,558,373,66.85,185,33.15,40031
40,32,548,417,76.09,131,23.91,40032
40,33,503,376,74.75,127,25.25,40033
40,34,379,282,74.41,97,25.59,40034
40,35,300,245,81.67,55,18.33,40035
40,36,449,357,79.51,92,20.49,40036
40,37,436,345,79.13,91,20.87,40037
40,38,622,460,73.95,162,26.05,40038
40,39,175,147,84.0,28,16.0,40039
41,1,344,217,63.08,127,36.92,41001
41,2,335,225,67.16,110,32.84,41002
41,3,376,250,66.49,126,33.51,41003
41,4,399,281,70.43,118,29.57,41004
41,5,460,310,67.39,150,32.61,41005
41,6,461,322,69.85,139,30.15,41006
41,7,422,275,65.17,147,34.83,41007
41,8,379,244,64.38,135,35.62,41008
41,9,380,264,69.47,116,30.53,41009
41,10,413,285,69.01,128,30.99,41010
41,11,420,272,64.76,148,35.24,41011
41,12,402,291,72.39,111,27.61,41012
41,13,449,285,63.47,164,36.53,41013
41,14,445,300,67.42,145,32.58,41014
41,15,487,341,70.02,146,29.98,41015
41,16,352,231,65.63,121,34.38,41016
41,17,384,254,66.15,130,33.85,41017
41,18,351,244,69.52,107,30.48,41018
41,19,456,309,67.76,147,32.24,41019
41,20,280,171,61.07,109,38.93,41020
41,21,430,311,72.33,119,27.67,41021
41,22,431,282,65.43,149,34.57,41022
41,23,361,226,62.6,135,37.4,41023
41,24,336,214,63.69,122,36.31,41024
41,25,287,191,66.55,96,33.45,41025
41,26,397,280,70.53,117,29.47,41026
41,27,312,216,69.23,96,30.77,41027
41,28,399,308,77.19,91,22.81,41028
41,29,273,186,68.13,87,31.87,41029
41,30,403,277,68.73,126,31.27,41030
41,31,437,304,69.57,133,30.43,41031
41,32,323,212,65.63,111,34.37,41032
41,33,356,245,68.82,111,31.18,41033
41,34,335,229,68.36,106,31.64,41034
41,35,436,283,64.91,153,35.09,41035
41,36,399,268,67.17,131,32.83,41036
41,37,445,317,71.24,128,28.76,41037
41,38,385,248,64.42,137,35.58,41038
41,39,411,279,67.88,132,32.12,41039
41,40,385,248,64.42,137,35.58,41040
41,41,378,251,66.4,127,33.6,41041
41,42,356,233,65.45,123,34.55,41042
41,43,393,287,73.03,106,26.97,41043
41,44,371,210,56.6,161,43.4,41044
41,45,362,254,70.17,108,29.83,41045
41,46,421,285,67.7,136,32.3,41046
41,47,411,271,65.94,140,34.06,41047
42,1,433,360,83.14,73,16.86,42001
42,2,578,465,80.45,113,19.55,42002
42,3,560,441,78.75,119,21.25,42003
42,4,1034,806,77.95,228,22.05,42004
42,5,444,352,79.28,92,20.72,42005
42,6,511,390,76.32,121,23.68,42006
42,7,642,500,77.88,142,22.12,42007
42,8,445,360,80.9,85,19.1,42008
42,9,643,487,75.74,156,24.26,42009
42,10,714,539,75.49,175,24.51,42010
42,11,335,247,73.73,88,26.27,42011
42,12,446,347,77.8,99,22.2,42012
42,13,440,334,75.91,106,24.09,42013
42,14,686,561,81.78,125,18.22,42014
42,15,572,452,79.02,120,20.98,42015
42,16,554,422,76.17,132,23.83,42016
42,17,709,549,77.43,160,22.57,42017
42,18,587,465,79.22,122,20.78,42018
42,19,649,530,81.66,119,18.34,42019
42,20,584,460,78.77,124,21.23,42020
42,21,581,470,80.9,111,19.1,42021
42,22,275,208,75.64,67,24.36,42022
42,23,545,436,80.0,109,20.0,42023
42,24,531,425,80.04,106,19.96,42024
42,25,506,383,75.69,123,24.31,42025
42,26,704,543,77.13,161,22.87,42026
42,27,386,277,71.76,109,28.24,42027
42,28,566,435,76.86,131,23.14,42028
42,29,566,433,76.5,133,23.5,42029
42,30,439,319,72.67,120,27.33,42030
42,31,602,468,77.74,134,22.26,42031
42,32,546,404,73.99,142,26.01,42032
42,33,617,486,78.77,131,21.23,42033
42,34,432,339,78.47,93,21.53,42034
42,35,695,553,79.57,142,20.43,42035
42,36,894,709,79.31,185,20.69,42036
42,37,397,321,80.86,76,19.14,42037
42,38,495,391,78.99,104,21.01,42038
42,39,740,585,79.05,155,20.95,42039
42,40,753,591,78.49,162,21.51,42040
42,41,567,436,76.9,131,23.1,42041
42,42,910,715,78.57,195,21.43,42042
43,1,281,214,76.16,67,23.84,43001
43,2,557,421,75.58,136,24.42,43002
43,3,502,389,77.49,113,22.51,43003
43,4,611,472,77.25,139,22.75,43004
43,5,449,377,83.96,72,16.04,43005
43,6,405,319,78.77,86,21.23,43006
43,7,335,271,80.9,64,19.1,43007
43,8,381,303,79.53,78,20.47,43008
43,9,523,411,78.59,112,21.41,43009
43,10,614,474,77.2,140,22.8,43010
43,11,476,375,78.78,101,21.22,43011
43,12,365,281,76.99,84,23.01,43012
43,13,498,393,78.92,105,21.08,43013
43,14,517,366,70.79,151,29.21,43014
43,15,510,387,75.88,123,24.12,43015
43,16,628,480,76.43,148,23.57,43016
43,17,397,314,79.09,83,20.91,43017
43,18,589,451,76.57,138,23.43,43018
43,19,573,460,80.28,113,19.72,43019
43,20,599,455,75.96,144,24.04,43020
43,21,580,439,75.69,141,24.31,43021
43,22,381,278,72.97,103,27.03,43022
43,23,383,286,74.67,97,25.33,43023
43,24,398,313,78.64,85,21.36,43024
43,25,428,343,80.14,85,19.86,43025
43,26,343,275,80.17,68,19.83,43026
43,27,503,385,76.54,118,23.46,43027
43,28,649,522,80.43,127,19.57,43028
43,29,501,395,78.84,106,21.16,43029
43,30,566,442,78.09,124,21.91,43030
43,31,519,429,82.66,90,17.34,43031
43,32,539,410,76.07,129,23.93,43032
43,33,521,390,74.86,131,25.14,43033
43,34,383,308,80.42,75,19.58,43034
43,35,541,446,82.44,95,17.56,43035
43,36,300,251,83.67,49,16.33,43036
43,37,575,461,80.17,114,19.83,43037
43,38,385,302,78.44,83,21.56,43038
43,39,488,377,77.25,111,22.75,43039
43,40,393,288,73.28,105,26.72,43040
43,41,688,536,77.91,152,22.09,43041
43,42,502,411,81.87,91,18.13,43042
43,43,456,354,77.63,102,22.37,43043
43,44,488,375,76.84,113,23.16,43044
43,45,315,251,79.68,64,20.32,43045
43,46,306,249,81.37,57,18.63,43046
44,1,866,702,81.06,164,18.94,44001
44,2,544,420,77.21,124,22.79,44002
44,3,350,291,83.14,59,16.86,44003
44,4,496,391,78.83,105,21.17,44004
44,5,654,516,78.9,138,21.1,44005
44,6,725,567,78.21,158,21.79,44006
44,7,382,311,81.41,71,18.59,44007
44,8,792,645,81.44,147,18.56,44008
44,9,565,438,77.52,127,22.48,44009
44,10,564,455,80.67,109,19.33,44010
44,11,613,476,77.65,137,22.35,44011
44,12,600,480,80.0,120,20.0,44012
44,13,457,348,76.15,109,23.85,44013
44,14,523,391,74.76,132,25.24,44014
44,15,515,419,81.36,96,18.64,44015
44,16,633,493,77.88,140,22.12,44016
44,17,771,621,80.54,150,19.46,44017
44,18,610,500,81.97,110,18.03,44018
44,19,686,551,80.32,135,19.68,44019
44,20,622,484,77.81,138,22.19,44020
44,21,723,578,79.94,145,20.06,44021
44,22,596,477,80.03,119,19.97,44022
44,23,583,463,79.42,120,20.58,44023
44,24,426,327,76.76,99,23.24,44024
44,25,562,434,77.22,128,22.78,44025
44,26,698,557,79.8,141,20.2,44026
44,27,678,520,76.7,158,23.3,44027
44,28,546,426,78.02,120,21.98,44028
44,29,583,471,80.79,112,19.21,44029
44,30,679,544,80.12,135,19.88,44030
44,31,486,369,75.93,117,24.07,44031
44,32,630,478,75.87,152,24.13,44032
44,33,634,515,81.23,119,18.77,44033
44,34,622,512,82.32,110,17.68,44034
44,35,666,527,79.13,139,20.87,44035
44,36,604,468,77.48,136,22.52,44036
44,37,641,498,77.69,143,22.31,44037
44,38,552,426,77.17,126,22.83,44038
44,39,601,465,77.37,136,22.63,44039
44,40,536,408,76.12,128,23.88,44040
44,41,724,568,78.45,156,21.55,44041
45,1,365,253,69.32,112,30.68,45001
45,2,434,313,72.12,121,27.88,45002
45,3,393,293,74.55,100,25.45,45003
45,4,530,383,72.26,147,27.74,45004
45,5,433,290,66.97,143,33.03,45005
45,6,581,427,73.49,154,26.51,45006
45,7,608,462,75.99,146,24.01,45007
45,8,435,335,77.01,100,22.99,45008
45,9,412,298,72.33,114,27.67,45009
45,10,410,302,73.66,108,26.34,45010
45,11,296,220,74.32,76,25.68,45011
45,12,397,271,68.26,126,31.74,45012
45,13,361,253,70.08,108,29.92,45013
45,14,527,400,75.9,127,24.1,45014
45,15,528,400,75.76,128,24.24,45015
45,16,368,265,72.01,103,27.99,45016
45,17,486,343,70.58,143,29.42,45017
45,18,437,322,73.68,115,26.32,45018
45,19,218,159,72.94,59,27.06,45019
45,20,298,213,71.48,85,28.52,45020
45,21,359,249,69.36,110,30.64,45021
45,22,369,284,76.96,85,23.04,45022
45,23,358,260,72.63,98,27.37,45023
45,24,297,211,71.04,86,28.96,45024
45,25,247,171,69.23,76,30.77,45025
45,26,210,137,65.24,73,34.76,45026
45,27,372,250,67.2,122,32.8,45027
45,28,318,216,67.92,102,32.08,45028
45,29,261,192,73.56,69,26.44,45029
45,30,357,273,76.47,84,23.53,45030
45,31,340,265,77.94,75,22.06,45031
45,32,352,256,72.73,96,27.27,45032
45,33,308,216,70.13,92,29.87,45033
45,34,409,287,70.17,122,29.83,45034
45,35,418,304,72.73,114,27.27,45035
45,36,417,277,66.43,140,33.57,45036
45,37,410,287,70.0,123,30.0,45037
45,38,361,261,72.3,100,27.7,45038
45,39,398,285,71.61,113,28.39,45039
45,40,384,264,68.75,120,31.25,45040
45,41,365,241,66.03,124,33.97,45041
45,42,364,251,68.96,113,31.04,45042
45,43,367,244,66.49,123,33.51,45043
45,44,374,264,70.59,110,29.41,45044
45,45,266,169,63.53,97,36.47,45045
45,46,275,198,72.0,77,28.0,45046
45,47,267,197,73.78,70,26.22,45047
45,48,315,216,68.57,99,31.43,45048
46,1,403,317,78.66,86,21.34,46001
46,2,502,379,75.5,123,24.5,46002
46,3,629,482,76.63,147,23.37,46003
46,4,515,404,78.45,111,21.55,46004
46,5,712,551,77.39,161,22.61,46005
46,6,459,379,82.57,80,17.43,46006
46,7,559,455,81.4,104,18.6,46007
46,8,353,280,79.32,73,20.68,46008
46,9,599,444,74.12,155,25.88,46009
46,10,848,691,81.49,157,18.51,46010
46,11,492,404,82.11,88,17.89,46011
46,12,588,433,73.64,155,26.36,46012
46,13,521,413,79.27,108,20.73,46013
46,14,482,416,86.31,66,13.69,46014
46,15,527,420,79.7,107,20.3,46015
46,16,645,502,77.83,143,22.17,46016
46,17,602,487,80.9,115,19.1,46017
46,18,591,464,78.51,127,21.49,46018
46,19,391,323,82.61,68,17.39,46019
46,20,434,352,81.11,82,18.89,46020
46,21,351,258,73.5,93,26.5,46021
46,22,410,303,73.9,107,26.1,46022
46,23,439,361,82.23,78,17.77,46023
46,24,631,506,80.19,125,19.81,46024
46,25,522,399,76.44,123,23.56,46025
46,26,620,457,73.71,163,26.29,46026
46,27,693,539,77.78,154,22.22,46027
46,28,525,449,85.52,76,14.48,46028
46,29,450,352,78.22,98,21.78,46029
46,30,573,473,82.55,100,17.45,46030
46,31,554,446,80.51,108,19.49,46031
46,32,530,443,83.58,87,16.42,46032
46,33,626,487,77.8,139,22.2,46033
46,34,631,483,76.55,148,23.45,46034
46,35,603,499,82.75,104,17.25,46035
46,36,522,413,79.12,109,20.88,46036
46,37,472,392,83.05,80,16.95,46037
46,38,572,481,84.09,91,15.91,46038
46,39,527,420,79.7,107,20.3,46039
46,40,454,337,74.23,117,25.77,46040
47,1,379,276,72.82,103,27.18,47001
47,2,544,421,77.39,123,22.61,47002
47,3,504,404,80.16,100,19.84,47003
47,4,587,462,78.71,125,21.29,47004
47,5,599,464,77.46,135,22.54,47005
47,6,667,514,77.06,153,22.94,47006
47,7,488,384,78.69,104,21.31,47007
47,8,542,413,76.2,129,23.8,47008
47,9,515,389,75.53,126,24.47,47009
47,10,706,522,73.94,184,26.06,47010
47,11,535,423,79.07,112,20.93,47011
47,12,595,445,74.79,150,25.21,47012
47,13,541,406,75.05,135,24.95,47013
47,14,489,375,76.69,114,23.31,47014
47,15,695,498,71.65,197,28.35,47015
47,16,541,426,78.74,115,21.26,47016
47,17,554,417,75.27,137,24.73,47017
47,18,524,412,78.63,112,21.37,47018
47,19,713,518,72.65,195,27.35,47019
47,20,537,402,74.86,135,25.14,47020
47,21,536,393,73.32,143,26.68,47021
47,22,568,417,73.42,151,26.58,47022
47,23,634,466,73.5,168,26.5,47023
47,24,580,424,73.1,156,26.9,47024
47,25,655,497,75.88,158,24.12,47025
47,26,724,583,80.52,141,19.48,47026
47,27,518,395,76.25,123,23.75,47027
47,28,513,401,78.17,112,21.83,47028
47,29,608,473,77.8,135,22.2,47029
47,30,691,536,77.57,155,22.43,47030
47,31,563,415,73.71,148,26.29,47031
47,32,685,525,76.64,160,23.36,47032
47,33,513,398,77.58,115,22.42,47033
47,34,573,456,79.58,117,20.42,47034
47,35,554,422,76.17,132,23.83,47035
47,36,630,482,76.51,148,23.49,47036
47,37,548,427,77.92,121,22.08,47037
47,38,539,419,77.74,120,22.26,47038
47,39,557,439,78.82,118,21.18,47039
47,40,571,408,71.45,163,28.55,47040
47,41,633,477,75.36,156,24.64,47041
47,42,586,410,69.97,176,30.03,47042
47,43,518,409,78.96,109,21.04,47043
47,44,514,432,84.05,82,15.95,47044
47,45,540,399,73.89,141,26.11,47045
47,46,522,379,72.61,143,27.39,47046
47,47,645,481,74.57,164,25.43,47047
47,48,45,40,88.89,5,11.11,47048
48,1,501,387,77.25,114,22.75,48001
48,2,257,205,79.77,52,20.23,48002
48,3,577,452,78.34,125,21.66,48003
48,4,508,392,77.17,116,22.83,48004
48,5,324,248,76.54,76,23.46,48005
48,6,630,506,80.32,124,19.68,48006
48,7,544,403,74.08,141,25.92,48007
48,8,282,212,75.18,70,24.82,48008
48,9,326,238,73.01,88,26.99,48009
48,10,786,578,73.54,208,26.46,48010
48,11,471,364,77.28,107,22.72,48011
48,12,651,509,78.19,142,21.81,48012
48,13,645,508,78.76,137,21.24,48013
48,14,251,203,80.88,48,19.12,48014
48,15,358,280,78.21,78,21.79,48015
48,16,547,418,76.42,129,23.58,48016
48,17,475,376,79.16,99,20.84,48017
48,18,352,290,82.39,62,17.61,48018
48,19,363,289,79.61,74,20.39,48019
48,20,616,439,71.27,177,28.73,48020
48,21,657,543,82.65,114,17.35,48021
48,22,447,365,81.66,82,18.34,48022
48,23,559,469,83.9,90,16.1,48023
48,24,560,426,76.07,134,23.93,48024
48,25,495,356,71.92,139,28.08,48025
48,26,260,193,74.23,67,25.77,48026
48,27,762,592,77.69,170,22.31,48027
48,28,525,403,76.76,122,23.24,48028
48,29,266,229,86.09,37,13.91,48029
48,30,472,347,73.52,125,26.48,48030
48,31,653,523,80.09,130,19.91,48031
48,32,543,419,77.16,124,22.84,48032
48,33,276,233,84.42,43,15.58,48033
