ward,precinct,total,KATHLEEN THERESE MEANY,KATHLEEN THERESE MEANY Percent,CYNTHIA M. SANTOS,CYNTHIA M. SANTOS Percent,EDWARD J. SCHMIT III,EDWARD J. SCHMIT III Percent,"LEWIS W. POWELL, III","LEWIS W. POWELL, III Percent",JESSE J. EVANS,JESSE J. EVANS Percent,"TURHERAN """"TC"""" CRAWFORD","TURHERAN """"TC"""" CRAWFORD Percent",JAMES P. SHEEHAN,JAMES P. SHEEHAN Percent,FRANK AVILA,FRANK AVILA Percent,precinct_id
16,20,323,49,15.17,51,15.79,22,6.81,27,8.36,75,23.22,22,6.81,23,7.12,23,7.12,16020
16,21,284,40,14.08,64,22.54,23,8.1,18,6.34,32,11.27,13,4.58,28,9.86,57,20.07,16021
16,22,212,43,20.28,25,11.79,8,3.77,21,9.91,49,23.11,16,7.55,16,7.55,11,5.19,16022
16,23,305,39,12.79,73,23.93,26,8.52,23,7.54,45,14.75,14,4.59,28,9.18,47,15.41,16023
16,24,192,27,14.06,26,13.54,9,4.69,27,14.06,54,28.13,5,2.6,12,6.25,12,6.25,16024
16,25,240,56,23.33,18,7.5,10,4.17,16,6.67,74,30.83,5,2.08,8,3.33,9,3.75,16025
16,26,332,51,15.36,43,12.95,13,3.92,31,9.34,91,27.41,18,5.42,13,3.92,25,7.53,16026
16,27,208,37,17.79,28,13.46,11,5.29,21,10.1,61,29.33,11,5.29,15,7.21,8,3.85,16027
16,28,322,40,12.42,40,12.42,10,3.11,30,9.32,106,32.92,24,7.45,17,5.28,17,5.28,16028
16,29,204,41,20.1,37,18.14,9,4.41,17,8.33,45,22.06,15,7.35,10,4.9,10,4.9,16029
16,30,314,51,16.24,38,12.1,18,5.73,25,7.96,84,26.75,15,4.78,14,4.46,24,7.64,16030
16,31,315,41,13.02,42,13.33,15,4.76,34,10.79,95,30.16,20,6.35,27,8.57,19,6.03,16031
16,32,87,13,14.94,14,16.09,6,6.9,3,3.45,22,25.29,5,5.75,9,10.34,5,5.75,16032
16,33,235,39,16.6,34,14.47,17,7.23,17,7.23,58,24.68,11,4.68,15,6.38,17,7.23,16033
16,34,237,44,18.57,44,18.57,6,2.53,18,7.59,57,24.05,6,2.53,24,10.13,17,7.17,16034
16,35,198,29,14.65,28,14.14,5,2.53,14,7.07,64,32.32,10,5.05,9,4.55,11,5.56,16035
16,36,243,39,16.05,28,11.52,4,1.65,17,7.0,71,29.22,10,4.12,16,6.58,28,11.52,16036
16,37,191,23,12.04,22,11.52,6,3.14,18,9.42,53,27.75,14,7.33,15,7.85,18,9.42,16037
16,38,421,80,19.0,67,15.91,16,3.8,35,8.31,106,25.18,21,4.99,36,8.55,24,5.7,16038
16,39,267,54,20.22,24,8.99,12,4.49,21,7.87,79,29.59,12,4.49,15,5.62,14,5.24,16039
16,40,400,71,17.75,56,14.0,16,4.0,24,6.0,102,25.5,25,6.25,31,7.75,24,6.0,16040
16,41,146,20,13.7,40,27.4,10,6.85,5,3.42,24,16.44,4,2.74,13,8.9,20,13.7,16041
16,42,355,47,13.24,108,30.42,22,6.2,16,4.51,38,10.7,8,2.25,30,8.45,80,22.54,16042
17,1,188,27,14.36,29,15.43,11,5.85,22,11.7,52,27.66,12,6.38,11,5.85,9,4.79,17001
17,2,383,67,17.49,54,14.1,10,2.61,56,14.62,102,26.63,24,6.27,24,6.27,18,4.7,17002
17,3,295,53,17.97,60,20.34,13,4.41,47,15.93,62,21.02,13,4.41,20,6.78,12,4.07,17003
17,4,637,129,20.25,122,19.15,20,3.14,116,18.21,129,20.25,25,3.92,33,5.18,21,3.3,17004
17,5,382,65,17.02,64,16.75,17,4.45,43,11.26,103,26.96,18,4.71,32,8.38,17,4.45,17005
17,6,291,53,18.21,45,15.46,16,5.5,33,11.34,59,20.27,15,5.15,25,8.59,16,5.5,17006
17,7,481,101,21.0,96,19.96,14,2.91,100,20.79,86,17.88,20,4.16,20,4.16,16,3.33,17007
17,8,282,51,18.09,54,19.15,11,3.9,37,13.12,61,21.63,9,3.19,16,5.67,17,6.03,17008
17,9,290,41,14.14,56,19.31,10,3.45,44,15.17,69,23.79,19,6.55,20,6.9,18,6.21,17009
17,10,521,76,14.59,72,13.82,22,4.22,56,10.75,126,24.18,33,6.33,46,8.83,33,6.33,17010
17,11,402,86,21.39,64,15.92,17,4.23,53,13.18,88,21.89,18,4.48,23,5.72,18,4.48,17011
17,12,531,118,22.22,125,23.54,19,3.58,110,20.72,79,14.88,14,2.64,23,4.33,18,3.39,17012
17,13,277,51,18.41,46,16.61,19,6.86,26,9.39,71,25.63,11,3.97,17,6.14,9,3.25,17013
17,14,315,46,14.6,45,14.29,12,3.81,34,10.79,91,28.89,23,7.3,28,8.89,16,5.08,17014
17,15,413,70,16.95,67,16.22,14,3.39,49,11.86,104,25.18,27,6.54,28,6.78,18,4.36,17015
17,16,414,78,18.84,82,19.81,15,3.62,62,14.98,97,23.43,17,4.11,28,6.76,6,1.45,17016
17,17,296,59,19.93,56,18.92,14,4.73,35,11.82,68,22.97,16,5.41,19,6.42,9,3.04,17017
17,18,423,66,15.6,64,15.13,20,4.73,45,10.64,112,26.48,21,4.96,28,6.62,30,7.09,17018
17,19,230,36,15.65,37,16.09,16,6.96,18,7.83,62,26.96,14,6.09,11,4.78,20,8.7,17019
17,20,330,62,18.79,50,15.15,17,5.15,35,10.61,91,27.58,15,4.55,21,6.36,16,4.85,17020
17,21,650,119,18.31,117,18.0,18,2.77,106,16.31,146,22.46,23,3.54,23,3.54,33,5.08,17021
17,22,467,85,18.2,90,19.27,20,4.28,64,13.7,104,22.27,22,4.71,33,7.07,23,4.93,17022
17,23,277,40,14.44,37,13.36,18,6.5,21,7.58,71,25.63,26,9.39,18,6.5,18,6.5,17023
17,24,391,65,16.62,69,17.65,16,4.09,55,14.07,95,24.3,21,5.37,24,6.14,13,3.32,17024
17,25,215,33,15.35,48,22.33,9,4.19,32,14.88,44,20.47,16,7.44,10,4.65,6,2.79,17025
17,26,529,88,16.64,91,17.2,20,3.78,63,11.91,136,25.71,19,3.59,41,7.75,27,5.1,17026
17,27,462,81,17.53,76,16.45,26,5.63,58,12.55,114,24.68,19,4.11,39,8.44,21,4.55,17027
17,28,342,55,16.08,49,14.33,12,3.51,53,15.5,84,24.56,25,7.31,14,4.09,19,5.56,17028
17,29,520,73,14.04,81,15.58,18,3.46,80,15.38,149,28.65,27,5.19,35,6.73,22,4.23,17029
17,30,505,106,20.99,103,20.4,15,2.97,99,19.6,90,17.82,25,4.95,24,4.75,16,3.17,17030
17,31,272,44,16.18,50,18.38,9,3.31,28,10.29,75,27.57,22,8.09,18,6.62,8,2.94,17031
17,32,404,76,18.81,81,20.05,19,4.7,46,11.39,94,23.27,19,4.7,28,6.93,16,3.96,17032
17,33,441,63,14.29,67,15.19,18,4.08,60,13.61,120,27.21,19,4.31,29,6.58,23,5.22,17033
17,34,289,46,15.92,36,12.46,12,4.15,30,10.38,82,28.37,17,5.88,25,8.65,17,5.88,17034
17,35,284,59,20.77,58,20.42,6,2.11,43,15.14,58,20.42,13,4.58,14,4.93,10,3.52,17035
17,36,227,34,14.98,37,16.3,7,3.08,25,11.01,63,27.75,10,4.41,22,9.69,16,7.05,17036
17,37,372,76,20.43,67,18.01,9,2.42,58,15.59,81,21.77,18,4.84,18,4.84,17,4.57,17037
17,38,350,53,15.14,49,14.0,13,3.71,46,13.14,90,25.71,23,6.57,26,7.43,19,5.43,17038
17,39,270,48,17.78,44,16.3,8,2.96,32,11.85,70,25.93,19,7.04,13,4.81,15,5.56,17039
17,40,360,74,20.56,58,16.11,9,2.5,48,13.33,71,19.72,18,5.0,26,7.22,17,4.72,17040
17,41,355,57,16.06,71,20.0,17,4.79,40,11.27,81,22.82,17,4.79,22,6.2,19,5.35,17041
17,42,176,29,16.48,27,15.34,8,4.55,22,12.5,42,23.86,7,3.98,13,7.39,12,6.82,17042
17,43,304,54,17.76,52,17.11,11,3.62,40,13.16,70,23.03,14,4.61,18,5.92,17,5.59,17043
17,44,307,48,15.64,46,14.98,17,5.54,32,10.42,84,27.36,17,5.54,20,6.51,12,3.91,17044
17,45,215,46,21.4,47,21.86,6,2.79,23,10.7,41,19.07,12,5.58,15,6.98,7,3.26,17045
17,46,429,70,16.32,69,16.08,16,3.73,50,11.66,108,25.17,24,5.59,31,7.23,27,6.29,17046
17,47,225,33,14.67,34,15.11,10,4.44,34,15.11,49,21.78,15,6.67,19,8.44,10,4.44,17047
17,48,220,35,15.91,35,15.91,6,2.73,33,15.0,53,24.09,18,8.18,8,3.64,10,4.55,17048
17,49,316,65,20.57,72,22.78,12,3.8,44,13.92,66,20.89,14,4.43,15,4.75,16,5.06,17049
17,50,363,70,19.28,72,19.83,11,3.03,57,15.7,66,18.18,11,3.03,23,6.34,21,5.79,17050
17,51,378,69,18.25,63,16.67,14,3.7,42,11.11,96,25.4,14,3.7,30,7.94,22,5.82,17051
17,52,582,95,16.32,84,14.43,21,3.61,83,14.26,145,24.91,32,5.5,35,6.01,38,6.53,17052
17,53,433,66,15.24,75,17.32,20,4.62,49,11.32,104,24.02,22,5.08,25,5.77,19,4.39,17053
17,54,481,77,16.01,91,18.92,13,2.7,79,16.42,99,20.58,21,4.37,21,4.37,26,5.41,17054
17,55,329,55,16.72,46,13.98,13,3.95,33,10.03,94,28.57,19,5.78,27,8.21,16,4.86,17055
18,1,548,119,21.72,77,14.05,64,11.68,74,13.5,94,17.15,13,2.37,42,7.66,34,6.2,18001
18,2,528,90,17.05,93,17.61,41,7.77,48,9.09,109,20.64,25,4.73,41,7.77,49,9.28,18002
18,3,414,66,15.94,62,14.98,22,5.31,50,12.08,108,26.09,26,6.28,19,4.59,28,6.76,18003
18,4,754,113,14.99,113,14.99,50,6.63,128,16.98,165,21.88,40,5.31,48,6.37,45,5.97,18004
18,5,391,59,15.09,64,16.37,22,5.63,46,11.76,101,25.83,15,3.84,24,6.14,28,7.16,18005
18,6,493,75,15.21,61,12.37,44,8.92,92,18.66,111,22.52,23,4.67,27,5.48,27,5.48,18006
18,7,219,41,18.72,40,18.26,20,9.13,23,10.5,29,13.24,9,4.11,22,10.05,21,9.59,18007
18,8,382,67,17.54,54,14.14,29,7.59,33,8.64,90,23.56,20,5.24,35,9.16,30,7.85,18008
18,9,564,85,15.07,72,12.77,33,5.85,86,15.25,128,22.7,26,4.61,49,8.69,33,5.85,18009
18,10,828,119,14.37,115,13.89,57,6.88,120,14.49,170,20.53,42,5.07,81,9.78,49,5.92,18010
18,11,412,87,21.12,70,16.99,51,12.38,47,11.41,39,9.47,7,1.7,49,11.89,44,10.68,18011
18,12,468,77,16.45,70,14.96,28,5.98,63,13.46,88,18.8,26,5.56,44,9.4,33,7.05,18012
18,13,487,84,17.25,75,15.4,35,7.19,51,10.47,88,18.07,21,4.31,54,11.09,47,9.65,18013
18,14,696,87,12.5,96,13.79,46,6.61,103,14.8,177,25.43,40,5.75,55,7.9,39,5.6,18014
18,15,321,51,15.89,44,13.71,15,4.67,41,12.77,85,26.48,20,6.23,23,7.17,18,5.61,18015
18,16,475,89,18.74,55,11.58,41,8.63,67,14.11,102,21.47,32,6.74,34,7.16,29,6.11,18016
18,17,615,135,21.95,98,15.93,79,12.85,64,10.41,64,10.41,12,1.95,78,12.68,61,9.92,18017
18,18,714,93,13.03,95,13.31,49,6.86,96,13.45,194,27.17,36,5.04,42,5.88,41,5.74,18018
18,19,254,34,13.39,38,14.96,15,5.91,29,11.42,74,29.13,13,5.12,21,8.27,13,5.12,18019
18,20,462,63,13.64,56,12.12,37,8.01,87,18.83,108,23.38,26,5.63,25,5.41,24,5.19,18020
18,21,603,106,17.58,84,13.93,70,11.61,69,11.44,113,18.74,24,3.98,54,8.96,42,6.97,18021
18,22,520,67,12.88,55,10.58,30,5.77,80,15.38,137,26.35,32,6.15,36,6.92,33,6.35,18022
18,23,374,60,16.04,57,15.24,35,9.36,49,13.1,77,20.59,16,4.28,26,6.95,22,5.88,18023
18,24,641,81,12.64,87,13.57,43,6.71,89,13.88,169,26.37,41,6.4,42,6.55,27,4.21,18024
18,25,512,75,14.65,70,13.67,27,5.27,78,15.23,129,25.2,31,6.05,25,4.88,33,6.45,18025
18,26,622,79,12.7,88,14.15,22,3.54,62,9.97,191,30.71,32,5.14,42,6.75,37,5.95,18026
18,27,440,69,15.68,59,13.41,22,5.0,53,12.05,119,27.05,26,5.91,28,6.36,28,6.36,18027
18,28,401,56,13.97,56,13.97,20,4.99,43,10.72,121,30.17,24,5.99,23,5.74,21,5.24,18028
18,29,383,66,17.23,65,16.97,46,12.01,36,9.4,62,16.19,12,3.13,42,10.97,32,8.36,18029
18,30,611,96,15.71,95,15.55,29,4.75,62,10.15,147,24.06,30,4.91,53,8.67,38,6.22,18030
18,31,359,67,18.66,66,18.38,24,6.69,31,8.64,75,20.89,11,3.06,36,10.03,28,7.8,18031
18,32,557,93,16.7,67,12.03,38,6.82,67,12.03,143,25.67,32,5.75,42,7.54,30,5.39,18032
18,33,387,71,18.35,44,11.37,46,11.89,74,19.12,76,19.64,23,5.94,23,5.94,14,3.62,18033
18,34,846,123,14.54,127,15.01,38,4.49,124,14.66,203,24.0,38,4.49,68,8.04,49,5.79,18034
18,35,605,94,15.54,79,13.06,49,8.1,82,13.55,129,21.32,43,7.11,40,6.61,43,7.11,18035
18,36,293,59,20.14,49,16.72,40,13.65,23,7.85,30,10.24,6,2.05,46,15.7,24,8.19,18036
18,37,334,52,15.57,43,12.87,22,6.59,35,10.48,74,22.16,17,5.09,35,10.48,36,10.78,18037
18,38,594,71,11.95,87,14.65,27,4.55,79,13.3,169,28.45,37,6.23,28,4.71,32,5.39,18038
18,39,463,69,14.9,63,13.61,25,5.4,45,9.72,128,27.65,28,6.05,30,6.48,25,5.4,18039
18,40,613,84,13.7,78,12.72,37,6.04,107,17.46,130,21.21,34,5.55,47,7.67,36,5.87,18040
18,41,397,67,16.88,51,12.85,20,5.04,37,9.32,113,28.46,17,4.28,36,9.07,24,6.05,18041
18,42,390,70,17.95,42,10.77,19,4.87,46,11.79,109,27.95,20,5.13,31,7.95,18,4.62,18042
18,43,357,67,18.77,46,12.89,20,5.6,39,10.92,93,26.05,19,5.32,27,7.56,20,5.6,18043
18,44,556,70,12.59,75,13.49,39,7.01,54,9.71,167,30.04,25,4.5,45,8.09,33,5.94,18044
18,45,539,66,12.24,67,12.43,26,4.82,74,13.73,163,30.24,39,7.24,31,5.75,30,5.57,18045
18,46,467,54,11.56,60,12.85,30,6.42,62,13.28,138,29.55,18,3.85,28,6.0,29,6.21,18046
18,47,596,89,14.93,86,14.43,26,4.36,73,12.25,171,28.69,28,4.7,32,5.37,34,5.7,18047
18,48,303,40,13.2,48,15.84,13,4.29,51,16.83,78,25.74,12,3.96,16,5.28,12,3.96,18048
18,49,307,69,22.48,43,14.01,46,14.98,34,11.07,28,9.12,6,1.95,27,8.79,32,10.42,18049
18,50,462,77,16.67,61,13.2,29,6.28,58,12.55,115,24.89,24,5.19,29,6.28,27,5.84,18050
18,51,437,62,14.19,61,13.96,19,4.35,50,11.44,129,29.52,22,5.03,37,8.47,27,6.18,18051
18,52,402,62,15.42,53,13.18,25,6.22,46,11.44,113,28.11,20,4.98,24,5.97,25,6.22,18052
18,53,536,81,15.11,74,13.81,33,6.16,56,10.45,136,25.37,34,6.34,38,7.09,29,5.41,18053
18,54,589,68,11.54,80,13.58,32,5.43,81,13.75,166,28.18,34,5.77,46,7.81,32,5.43,18054
18,55,593,83,14.0,80,13.49,29,4.89,77,12.98,162,27.32,24,4.05,54,9.11,31,5.23,18055
18,56,479,77,16.08,74,15.45,32,6.68,57,11.9,121,25.26,27,5.64,26,5.43,15,3.13,18056
18,57,549,87,15.85,58,10.56,34,6.19,97,17.67,133,24.23,26,4.74,41,7.47,32,5.83,18057
18,58,354,51,14.41,52,14.69,29,8.19,49,13.84,93,26.27,10,2.82,19,5.37,24,6.78,18058
18,59,469,60,12.79,62,13.22,34,7.25,95,20.26,103,21.96,34,7.25,23,4.9,21,4.48,18059
18,60,390,73,18.72,49,12.56,31,7.95,58,14.87,91,23.33,21,5.38,24,6.15,17,4.36,18060
18,61,494,79,15.99,59,11.94,42,8.5,86,17.41,121,24.49,11,2.23,28,5.67,32,6.48,18061
18,62,408,61,14.95,52,12.75,36,8.82,45,11.03,111,27.21,18,4.41,33,8.09,24,5.88,18062
18,63,231,40,17.32,27,11.69,16,6.93,28,12.12,54,23.38,7,3.03,18,7.79,18,7.79,18063
19,1,859,283,32.95,189,22.0,53,6.17,9,1.05,11,1.28,4,0.47,240,27.94,57,6.64,19001
19,2,653,159,24.35,134,20.52,24,3.68,36,5.51,91,13.94,19,2.91,102,15.62,53,8.12,19002
19,3,646,197,30.5,114,17.65,62,9.6,9,1.39,4,0.62,4,0.62,190,29.41,48,7.43,19003
19,4,662,187,28.25,132,19.94,61,9.21,7,1.06,11,1.66,2,0.3,186,28.1,53,8.01,19004
19,5,682,170,24.93,134,19.65,31,4.55,32,4.69,90,13.2,20,2.93,126,18.48,45,6.6,19005
19,6,693,212,30.59,140,20.2,60,8.66,2,0.29,13,1.88,5,0.72,198,28.57,45,6.49,19006
19,7,725,237,32.69,137,18.9,51,7.03,8,1.1,22,3.03,6,0.83,195,26.9,52,7.17,19007
19,8,536,162,30.22,112,20.9,48,8.96,8,1.49,9,1.68,7,1.31,142,26.49,40,7.46,19008
19,9,582,192,32.99,116,19.93,59,10.14,9,1.55,5,0.86,8,1.37,139,23.88,42,7.22,19009
19,10,972,246,25.31,176,18.11,50,5.14,32,3.29,80,8.23,31,3.19,211,21.71,96,9.88,19010
19,11,803,244,30.39,168,20.92,65,8.09,13,1.62,13,1.62,9,1.12,210,26.15,57,7.1,19011
19,12,661,208,31.47,142,21.48,50,7.56,5,0.76,13,1.97,1,0.15,181,27.38,51,7.72,19012
19,13,531,80,15.07,92,17.33,13,2.45,43,8.1,140,26.37,24,4.52,67,12.62,33,6.21,19013
19,14,464,140,30.17,98,21.12,37,7.97,6,1.29,5,1.08,4,0.86,140,30.17,27,5.82,19014
19,15,370,104,28.11,81,21.89,43,11.62,2,0.54,4,1.08,3,0.81,104,28.11,20,5.41,19015
19,16,977,303,31.01,226,23.13,59,6.04,10,1.02,9,0.92,5,0.51,290,29.68,61,6.24,19016
19,17,732,236,32.24,147,20.08,43,5.87,6,0.82,12,1.64,6,0.82,209,28.55,55,7.51,19017
19,18,833,264,31.69,160,19.21,32,3.84,16,1.92,47,5.64,9,1.08,192,23.05,75,9.0,19018
19,19,808,221,27.35,161,19.93,47,5.82,25,3.09,56,6.93,16,1.98,169,20.92,70,8.66,19019
19,20,579,111,19.17,104,17.96,20,3.45,36,6.22,99,17.1,22,3.8,85,14.68,60,10.36,19020
19,21,578,178,30.8,129,22.32,43,7.44,7,1.21,6,1.04,3,0.52,160,27.68,39,6.75,19021
19,22,851,245,28.79,167,19.62,51,5.99,20,2.35,55,6.46,16,1.88,189,22.21,77,9.05,19022
19,23,932,302,32.4,166,17.81,69,7.4,12,1.29,12,1.29,6,0.64,275,29.51,74,7.94,19023
19,24,632,201,31.8,128,20.25,57,9.02,12,1.9,3,0.47,2,0.32,174,27.53,44,6.96,19024
19,25,765,226,29.54,143,18.69,46,6.01,19,2.48,46,6.01,12,1.57,164,21.44,73,9.54,19025
19,26,721,221,30.65,146,20.25,33,4.58,12,1.66,26,3.61,4,0.55,185,25.66,71,9.85,19026
19,27,395,69,17.47,72,18.23,19,4.81,18,4.56,69,17.47,18,4.56,62,15.7,39,9.87,19027
19,28,840,140,16.67,166,19.76,23,2.74,64,7.62,180,21.43,36,4.29,114,13.57,57,6.79,19028
19,29,585,173,29.57,109,18.63,62,10.6,9,1.54,9,1.54,8,1.37,156,26.67,42,7.18,19029
19,30,670,204,30.45,138,20.6,47,7.01,9,1.34,8,1.19,5,0.75,191,28.51,51,7.61,19030
19,31,630,195,30.95,105,16.67,36,5.71,19,3.02,31,4.92,10,1.59,142,22.54,56,8.89,19031
19,32,894,280,31.32,193,21.59,56,6.26,14,1.57,13,1.45,14,1.57,246,27.52,60,6.71,19032
19,33,744,235,31.59,156,20.97,67,9.01,10,1.34,5,0.67,7,0.94,193,25.94,54,7.26,19033
19,34,735,248,33.74,146,19.86,38,5.17,11,1.5,30,4.08,3,0.41,174,23.67,57,7.76,19034
19,35,725,203,28.0,140,19.31,32,4.41,29,4.0,53,7.31,14,1.93,158,21.79,63,8.69,19035
19,36,555,106,19.1,106,19.1,29,5.23,42,7.57,97,17.48,23,4.14,81,14.59,42,7.57,19036
19,37,623,163,26.16,125,20.06,21,3.37,25,4.01,60,9.63,21,3.37,128,20.55,51,8.19,19037
19,38,828,199,24.03,153,18.48,24,2.9,48,5.8,129,15.58,32,3.86,126,15.22,68,8.21,19038
19,39,396,83,20.96,79,19.95,13,3.28,30,7.58,85,21.46,13,3.28,48,12.12,21,5.3,19039
19,40,749,212,28.3,142,18.96,37,4.94,13,1.74,51,6.81,9,1.2,161,21.5,83,11.08,19040
19,41,715,212,29.65,171,23.92,50,6.99,11,1.54,6,0.84,8,1.12,196,27.41,51,7.13,19041
19,42,502,112,22.31,94,18.73,19,3.78,30,5.98,72,14.34,17,3.39,76,15.14,46,9.16,19042
19,43,623,104,16.69,109,17.5,19,3.05,56,8.99,154,24.72,34,5.46,75,12.04,33,5.3,19043
19,44,566,173,30.57,116,20.49,51,9.01,7,1.24,11,1.94,3,0.53,147,25.97,44,7.77,19044
19,45,919,299,32.54,200,21.76,64,6.96,9,0.98,12,1.31,5,0.54,246,26.77,63,6.86,19045
19,46,1042,343,32.92,204,19.58,65,6.24,16,1.54,13,1.25,6,0.58,293,28.12,77,7.39,19046
19,47,518,123,23.75,110,21.24,19,3.67,20,3.86,64,12.36,17,3.28,90,17.37,43,8.3,19047
19,48,698,139,19.91,131,18.77,20,2.87,56,8.02,157,22.49,32,4.58,78,11.17,33,4.73,19048
19,49,804,143,17.79,141,17.54,22,2.74,69,8.58,158,19.65,37,4.6,121,15.05,60,7.46,19049
19,50,555,97,17.48,106,19.1,15,2.7,49,8.83,130,23.42,13,2.34,83,14.95,32,5.77,19050
19,51,683,205,30.01,146,21.38,58,8.49,11,1.61,6,0.88,6,0.88,188,27.53,41,6.0,19051
19,52,513,147,28.65,102,19.88,39,7.6,10,1.95,12,2.34,11,2.14,142,27.68,36,7.02,19052
19,53,726,232,31.96,119,16.39,46,6.34,12,1.65,16,2.2,8,1.1,198,27.27,71,9.78,19053
19,54,505,149,29.5,111,21.98,38,7.52,8,1.58,13,2.57,7,1.39,140,27.72,33,6.53,19054
19,55,615,185,30.08,130,21.14,54,8.78,13,2.11,11,1.79,7,1.14,154,25.04,43,6.99,19055
19,56,822,206,25.06,162,19.71,30,3.65,33,4.01,86,10.46,18,2.19,158,19.22,82,9.98,19056
19,57,730,188,25.75,135,18.49,30,4.11,33,4.52,64,8.77,17,2.33,161,22.05,66,9.04,19057
19,58,698,211,30.23,142,20.34,63,9.03,8,1.15,6,0.86,9,1.29,191,27.36,50,7.16,19058
19,59,848,268,31.6,192,22.64,56,6.6,9,1.06,8,0.94,4,0.47,247,29.13,49,5.78,19059
19,60,589,106,18.0,100,16.98,22,3.74,48,8.15,135,22.92,27,4.58,69,11.71,39,6.62,19060
19,61,990,318,32.12,225,22.73,54,5.45,4,0.4,14,1.41,7,0.71,276,27.88,55,5.56,19061
19,62,744,248,33.33,154,20.7,37,4.97,14,1.88,16,2.15,5,0.67,206,27.69,50,6.72,19062
19,63,447,104,23.27,79,17.67,23,5.15,18,4.03,54,12.08,14,3.13,81,18.12,43,9.62,19063
19,64,1027,239,23.27,209,20.35,45,4.38,55,5.36,125,12.17,42,4.09,184,17.92,78,7.59,19064
19,65,582,126,21.65,98,16.84,32,5.5,37,6.36,76,13.06,14,2.41,108,18.56,57,9.79,19065
20,1,317,39,12.3,29,9.15,15,4.73,34,10.73,101,31.86,21,6.62,18,5.68,26,8.2,20001
20,2,328,55,16.77,40,12.2,8,2.44,27,8.23,99,30.18,18,5.49,23,7.01,37,11.28,20002
20,3,394,52,13.2,59,14.97,17,4.31,30,7.61,110,27.92,24,6.09,32,8.12,19,4.82,20003
20,4,330,37,11.21,41,12.42,11,3.33,32,9.7,91,27.58,14,4.24,12,3.64,32,9.7,20004
20,5,261,38,14.56,38,14.56,11,4.21,21,8.05,74,28.35,11,4.21,20,7.66,20,7.66,20005
20,6,338,50,14.79,48,14.2,14,4.14,23,6.8,94,27.81,23,6.8,25,7.4,32,9.47,20006
20,7,185,26,14.05,18,9.73,14,7.57,13,7.03,48,25.95,6,3.24,15,8.11,19,10.27,20007
20,8,226,41,18.14,33,14.6,8,3.54,10,4.42,63,27.88,12,5.31,14,6.19,22,9.73,20008
20,9,300,57,19.0,32,10.67,5,1.67,30,10.0,92,30.67,11,3.67,16,5.33,37,12.33,20009
20,10,464,49,10.56,65,14.01,15,3.23,44,9.48,128,27.59,21,4.53,32,6.9,45,9.7,20010
20,11,190,25,13.16,35,18.42,8,4.21,19,10.0,41,21.58,10,5.26,13,6.84,15,7.89,20011
20,12,317,50,15.77,52,16.4,12,3.79,20,6.31,89,28.08,12,3.79,34,10.73,21,6.62,20012
20,13,146,20,13.7,22,15.07,7,4.79,6,4.11,43,29.45,6,4.11,13,8.9,17,11.64,20013
20,14,492,66,13.41,72,14.63,14,2.85,34,6.91,148,30.08,24,4.88,25,5.08,45,9.15,20014
20,15,310,44,14.19,48,15.48,9,2.9,34,10.97,90,29.03,21,6.77,18,5.81,15,4.84,20015
20,16,208,29,13.94,26,12.5,13,6.25,20,9.62,59,28.37,9,4.33,12,5.77,15,7.21,20016
20,17,289,36,12.46,44,15.22,13,4.5,22,7.61,73,25.26,21,7.27,25,8.65,19,6.57,20017
20,18,471,65,13.8,63,13.38,17,3.61,39,8.28,137,29.09,22,4.67,33,7.01,43,9.13,20018
20,19,262,46,17.56,43,16.41,14,5.34,25,9.54,63,24.05,13,4.96,19,7.25,22,8.4,20019
20,20,289,44,15.22,41,14.19,12,4.15,26,9.0,73,25.26,19,6.57,23,7.96,26,9.0,20020
20,21,269,61,22.68,56,20.82,10,3.72,15,5.58,54,20.07,10,3.72,33,12.27,19,7.06,20021
20,22,346,68,19.65,38,10.98,9,2.6,26,7.51,91,26.3,13,3.76,24,6.94,49,14.16,20022
20,23,287,49,17.07,34,11.85,11,3.83,21,7.32,90,31.36,11,3.83,9,3.14,37,12.89,20023
20,24,459,66,14.38,55,11.98,18,3.92,44,9.59,134,29.19,23,5.01,24,5.23,55,11.98,20024
20,25,225,36,16.0,33,14.67,9,4.0,23,10.22,62,27.56,10,4.44,14,6.22,19,8.44,20025
20,26,645,83,12.87,86,13.33,20,3.1,85,13.18,200,31.01,24,3.72,39,6.05,53,8.22,20026
20,27,201,37,18.41,19,9.45,4,1.99,24,11.94,51,25.37,10,4.98,8,3.98,14,6.97,20027
20,28,436,73,16.74,50,11.47,15,3.44,42,9.63,122,27.98,22,5.05,25,5.73,50,11.47,20028
20,29,301,48,15.95,43,14.29,12,3.99,22,7.31,88,29.24,19,6.31,13,4.32,27,8.97,20029
20,30,411,73,17.76,48,11.68,12,2.92,35,8.52,110,26.76,23,5.6,26,6.33,47,11.44,20030
20,31,268,31,11.57,30,11.19,10,3.73,19,7.09,85,31.72,13,4.85,12,4.48,29,10.82,20031
20,32,528,91,17.23,72,13.64,17,3.22,52,9.85,134,25.38,33,6.25,31,5.87,53,10.04,20032
20,33,410,88,21.46,27,6.59,14,3.41,25,6.1,118,28.78,19,4.63,15,3.66,66,16.1,20033
20,34,452,87,19.25,73,16.15,10,2.21,29,6.42,117,25.88,26,5.75,23,5.09,48,10.62,20034
