ward,precinct,total,Jesse G Reyes,Jesse G Reyes Percent,"P. Scott Neville, Jr.","P. Scott Neville, Jr. Percent",Shelly A. Harris,Shelly A. Harris Percent,Cynthia Y. Cobbs,Cynthia Y. Cobbs Percent,Daniel Epstein,Daniel Epstein Percent,Nathaniel Roosevelt Howse,Nathaniel Roosevelt Howse Percent,precinct_id
38,19,229,62,27.07,38,16.59,53,23.14,13,5.68,16,6.99,6,2.62,38019
38,20,177,39,22.03,31,17.51,31,17.51,14,7.91,18,10.17,7,3.95,38020
38,21,182,54,29.67,28,15.38,30,16.48,16,8.79,12,6.59,4,2.2,38021
38,22,203,62,30.54,41,20.2,22,10.84,18,8.87,16,7.88,4,1.97,38022
38,23,227,57,25.11,54,23.79,31,13.66,29,12.78,13,5.73,8,3.52,38023
38,24,201,56,27.86,31,15.42,23,11.44,24,11.94,23,11.44,6,2.99,38024
38,25,175,51,29.14,31,17.71,24,13.71,10,5.71,18,10.29,9,5.14,38025
38,26,171,48,28.07,42,24.56,25,14.62,14,8.19,10,5.85,2,1.17,38026
38,27,175,64,36.57,23,13.14,24,13.71,18,10.29,20,11.43,4,2.29,38027
38,28,217,51,23.5,32,14.75,42,19.35,14,6.45,20,9.22,12,5.53,38028
38,29,192,67,34.9,39,20.31,28,14.58,14,7.29,16,8.33,2,1.04,38029
38,30,174,52,29.89,25,14.37,36,20.69,2,1.15,15,8.62,4,2.3,38030
38,31,256,53,20.7,62,24.22,36,14.06,32,12.5,19,7.42,6,2.34,38031
38,32,189,34,17.99,58,30.69,25,13.23,26,13.76,19,10.05,7,3.7,38032
38,33,182,60,32.97,32,17.58,23,12.64,26,14.29,19,10.44,2,1.1,38033
38,34,186,68,36.56,41,22.04,22,11.83,20,10.75,17,9.14,3,1.61,38034
38,35,232,82,35.34,32,13.79,28,12.07,27,11.64,17,7.33,8,3.45,38035
38,36,185,43,23.24,42,22.7,19,10.27,20,10.81,15,8.11,6,3.24,38036
38,37,198,58,29.29,26,13.13,35,17.68,26,13.13,11,5.56,7,3.54,38037
38,38,181,50,27.62,12,6.63,35,19.34,28,15.47,17,9.39,6,3.31,38038
38,39,265,68,25.66,42,15.85,38,14.34,40,15.09,12,4.53,13,4.91,38039
38,40,226,60,26.55,42,18.58,36,15.93,19,8.41,16,7.08,9,3.98,38040
38,41,244,44,18.03,63,25.82,23,9.43,20,8.2,30,12.3,14,5.74,38041
39,1,229,47,20.52,49,21.4,22,9.61,20,8.73,25,10.92,4,1.75,39001
39,2,171,40,23.39,34,19.88,26,15.2,9,5.26,14,8.19,9,5.26,39002
39,3,299,74,24.75,70,23.41,25,8.36,35,11.71,28,9.36,7,2.34,39003
39,4,224,41,18.3,49,21.88,28,12.5,20,8.93,13,5.8,4,1.79,39004
39,5,239,50,20.92,55,23.01,28,11.72,30,12.55,27,11.3,9,3.77,39005
39,6,228,77,33.77,47,20.61,25,10.96,16,7.02,22,9.65,5,2.19,39006
39,7,197,49,24.87,33,16.75,32,16.24,17,8.63,13,6.6,6,3.05,39007
39,8,213,68,31.92,36,16.9,29,13.62,16,7.51,13,6.1,10,4.69,39008
39,9,178,50,28.09,30,16.85,33,18.54,11,6.18,12,6.74,4,2.25,39009
39,10,134,33,24.63,25,18.66,19,14.18,11,8.21,19,14.18,7,5.22,39010
39,11,192,52,27.08,31,16.15,31,16.15,16,8.33,22,11.46,4,2.08,39011
39,12,293,79,26.96,57,19.45,39,13.31,29,9.9,37,12.63,9,3.07,39012
39,13,177,44,24.86,43,24.29,25,14.12,21,11.86,18,10.17,7,3.95,39013
39,14,222,63,28.38,38,17.12,28,12.61,20,9.01,28,12.61,6,2.7,39014
39,15,216,59,27.31,30,13.89,23,10.65,12,5.56,11,5.09,12,5.56,39015
39,16,144,44,30.56,26,18.06,29,20.14,19,13.19,10,6.94,5,3.47,39016
39,17,246,65,26.42,51,20.73,25,10.16,20,8.13,18,7.32,14,5.69,39017
39,18,238,47,19.75,67,28.15,30,12.61,24,10.08,39,16.39,8,3.36,39018
39,19,241,63,26.14,51,21.16,22,9.13,22,9.13,25,10.37,8,3.32,39019
39,20,264,51,19.32,49,18.56,48,18.18,20,7.58,22,8.33,5,1.89,39020
39,21,193,38,19.69,42,21.76,34,17.62,14,7.25,15,7.77,9,4.66,39021
39,22,158,49,31.01,25,15.82,21,13.29,20,12.66,18,11.39,5,3.16,39022
39,23,248,42,16.94,59,23.79,30,12.1,12,4.84,23,9.27,6,2.42,39023
39,24,247,46,18.62,52,21.05,31,12.55,21,8.5,22,8.91,12,4.86,39024
39,25,172,42,24.42,36,20.93,20,11.63,18,10.47,30,17.44,5,2.91,39025
39,26,188,35,18.62,41,21.81,24,12.77,21,11.17,18,9.57,8,4.26,39026
39,27,48,7,14.58,12,25.0,3,6.25,1,2.08,5,10.42,2,4.17,39027
39,28,345,82,23.77,72,20.87,44,12.75,42,12.17,42,12.17,8,2.32,39028
39,29,150,46,30.67,20,13.33,29,19.33,18,12.0,14,9.33,9,6.0,39029
39,30,266,53,19.92,71,26.69,37,13.91,22,8.27,26,9.77,16,6.02,39030
39,31,216,82,37.96,36,16.67,20,9.26,20,9.26,20,9.26,2,0.93,39031
39,32,173,47,27.17,29,16.76,28,16.18,23,13.29,26,15.03,2,1.16,39032
39,33,221,42,19.0,44,19.91,23,10.41,27,12.22,32,14.48,18,8.14,39033
39,34,257,63,24.51,58,22.57,28,10.89,31,12.06,37,14.4,7,2.72,39034
39,35,230,49,21.3,67,29.13,20,8.7,19,8.26,24,10.43,14,6.09,39035
39,36,61,12,19.67,20,32.79,8,13.11,8,13.11,6,9.84,0,0.0,39036
39,37,228,32,14.04,54,23.68,29,12.72,17,7.46,23,10.09,16,7.02,39037
39,38,156,35,22.44,50,32.05,15,9.62,8,5.13,10,6.41,8,5.13,39038
39,39,182,41,22.53,44,24.18,28,15.38,12,6.59,13,7.14,7,3.85,39039
39,40,210,36,17.14,51,24.29,21,10.0,23,10.95,26,12.38,5,2.38,39040
39,41,249,64,25.7,65,26.1,38,15.26,17,6.83,11,4.42,5,2.01,39041
39,42,272,57,20.96,48,17.65,22,8.09,15,5.51,18,6.62,5,1.84,39042
39,43,223,28,12.56,45,20.18,34,15.25,21,9.42,16,7.17,11,4.93,39043
39,44,185,28,15.14,40,21.62,30,16.22,10,5.41,21,11.35,3,1.62,39044
39,45,219,51,23.29,49,22.37,28,12.79,14,6.39,12,5.48,4,1.83,39045
40,1,221,58,26.24,36,16.29,34,15.38,34,15.38,19,8.6,9,4.07,40001
40,2,225,45,20.0,48,21.33,32,14.22,24,10.67,19,8.44,14,6.22,40002
40,3,363,53,14.6,94,25.9,39,10.74,48,13.22,48,13.22,23,6.34,40003
40,4,113,27,23.89,22,19.47,15,13.27,12,10.62,10,8.85,12,10.62,40004
40,5,293,51,17.41,99,33.79,25,8.53,31,10.58,36,12.29,17,5.8,40005
40,6,391,51,13.04,103,26.34,33,8.44,68,17.39,67,17.14,20,5.12,40006
40,7,299,44,14.72,102,34.11,21,7.02,31,10.37,36,12.04,14,4.68,40007
40,8,408,67,16.42,117,28.68,39,9.56,44,10.78,53,12.99,19,4.66,40008
40,9,197,42,21.32,41,20.81,41,20.81,26,13.2,12,6.09,8,4.06,40009
40,10,233,50,21.46,36,15.45,42,18.03,36,15.45,12,5.15,21,9.01,40010
40,11,327,38,11.62,96,29.36,38,11.62,45,13.76,47,14.37,15,4.59,40011
40,12,245,35,14.29,72,29.39,28,11.43,34,13.88,27,11.02,10,4.08,40012
40,13,518,72,13.9,123,23.75,53,10.23,68,13.13,102,19.69,28,5.41,40013
40,14,194,51,26.29,32,16.49,34,17.53,22,11.34,22,11.34,10,5.15,40014
40,15,223,50,22.42,44,19.73,35,15.7,25,11.21,21,9.42,13,5.83,40015
40,16,437,48,10.98,120,27.46,41,9.38,54,12.36,63,14.42,31,7.09,40016
40,17,238,46,19.33,57,23.95,22,9.24,27,11.34,26,10.92,24,10.08,40017
40,18,214,42,19.63,43,20.09,38,17.76,29,13.55,28,13.08,7,3.27,40018
40,19,312,72,23.08,59,18.91,39,12.5,54,17.31,32,10.26,8,2.56,40019
40,20,214,39,18.22,46,21.5,29,13.55,29,13.55,27,12.62,10,4.67,40020
40,21,351,57,16.24,72,20.51,50,14.25,48,13.68,36,10.26,28,7.98,40021
40,22,333,49,14.71,96,28.83,31,9.31,38,11.41,49,14.71,18,5.41,40022
40,23,411,54,13.14,113,27.49,55,13.38,50,12.17,60,14.6,36,8.76,40023
40,24,198,63,31.82,33,16.67,24,12.12,21,10.61,17,8.59,21,10.61,40024
40,25,389,45,11.57,107,27.51,39,10.03,61,15.68,57,14.65,26,6.68,40025
40,26,374,51,13.64,83,22.19,44,11.76,51,13.64,54,14.44,27,7.22,40026
40,27,391,74,18.93,72,18.41,48,12.28,60,15.35,64,16.37,27,6.91,40027
40,28,338,54,15.98,98,28.99,36,10.65,38,11.24,47,13.91,33,9.76,40028
40,29,279,47,16.85,86,30.82,33,11.83,24,8.6,21,7.53,12,4.3,40029
40,30,238,33,13.87,81,34.03,27,11.34,27,11.34,24,10.08,12,5.04,40030
40,31,358,56,15.64,107,29.89,31,8.66,49,13.69,39,10.89,28,7.82,40031
40,32,348,43,12.36,94,27.01,48,13.79,32,9.2,53,15.23,20,5.75,40032
40,33,332,44,13.25,106,31.93,26,7.83,37,11.14,43,12.95,20,6.02,40033
40,34,221,46,20.81,53,23.98,42,19.0,22,9.95,16,7.24,5,2.26,40034
40,35,118,33,27.97,26,22.03,15,12.71,17,14.41,9,7.63,7,5.93,40035
40,36,273,53,19.41,78,28.57,36,13.19,35,12.82,24,8.79,14,5.13,40036
40,37,274,73,26.64,52,18.98,30,10.95,25,9.12,34,12.41,19,6.93,40037
40,38,415,46,11.08,123,29.64,44,10.6,50,12.05,75,18.07,22,5.3,40038
40,39,69,35,50.72,11,15.94,5,7.25,4,5.8,4,5.8,2,2.9,40039
41,1,206,60,29.13,33,16.02,32,15.53,11,5.34,14,6.8,4,1.94,41001
41,2,200,39,19.5,45,22.5,28,14.0,5,2.5,13,6.5,5,2.5,41002
41,3,206,50,24.27,33,16.02,33,16.02,18,8.74,17,8.25,6,2.91,41003
41,4,247,45,18.22,69,27.94,35,14.17,9,3.64,11,4.45,12,4.86,41004
41,5,251,46,18.33,45,17.93,42,16.73,14,5.58,17,6.77,7,2.79,41005
41,6,331,51,15.41,71,21.45,32,9.67,13,3.93,24,7.25,8,2.42,41006
41,7,219,41,18.72,52,23.74,22,10.05,11,5.02,20,9.13,10,4.57,41007
41,8,228,52,22.81,41,17.98,24,10.53,23,10.09,14,6.14,15,6.58,41008
41,9,193,38,19.69,31,16.06,28,14.51,14,7.25,18,9.33,7,3.63,41009
41,10,279,35,12.54,62,22.22,30,10.75,16,5.73,19,6.81,15,5.38,41010
41,11,237,51,21.52,29,12.24,32,13.5,17,7.17,17,7.17,9,3.8,41011
41,12,194,50,25.77,28,14.43,35,18.04,11,5.67,13,6.7,10,5.15,41012
41,13,226,53,23.45,37,16.37,32,14.16,19,8.41,27,11.95,10,4.42,41013
41,14,301,36,11.96,77,25.58,29,9.63,23,7.64,13,4.32,10,3.32,41014
41,15,265,61,23.02,55,20.75,34,12.83,14,5.28,13,4.91,18,6.79,41015
41,16,202,45,22.28,32,15.84,31,15.35,11,5.45,21,10.4,7,3.47,41016
41,17,208,36,17.31,46,22.12,29,13.94,13,6.25,15,7.21,9,4.33,41017
41,18,199,52,26.13,25,12.56,27,13.57,13,6.53,15,7.54,6,3.02,41018
41,19,263,37,14.07,64,24.33,25,9.51,23,8.75,20,7.6,4,1.52,41019
41,20,154,35,22.73,35,22.73,22,14.29,8,5.19,9,5.84,10,6.49,41020
41,21,228,38,16.67,52,22.81,34,14.91,19,8.33,11,4.82,7,3.07,41021
41,22,263,37,14.07,55,20.91,36,13.69,25,9.51,18,6.84,8,3.04,41022
41,23,182,41,22.53,20,10.99,39,21.43,13,7.14,11,6.04,9,4.95,41023
41,24,178,43,24.16,26,14.61,34,19.1,10,5.62,20,11.24,1,0.56,41024
41,25,118,30,25.42,12,10.17,24,20.34,21,17.8,9,7.63,5,4.24,41025
41,26,227,43,18.94,58,25.55,28,12.33,14,6.17,13,5.73,8,3.52,41026
41,27,121,30,24.79,15,12.4,26,21.49,11,9.09,14,11.57,3,2.48,41027
41,28,151,43,28.48,21,13.91,18,11.92,15,9.93,15,9.93,6,3.97,41028
41,29,106,24,22.64,12,11.32,22,20.75,11,10.38,11,10.38,2,1.89,41029
41,30,186,34,18.28,23,12.37,33,17.74,18,9.68,19,10.22,7,3.76,41030
41,31,230,34,14.78,46,20.0,45,19.57,19,8.26,15,6.52,7,3.04,41031
41,32,194,40,20.62,45,23.2,31,15.98,9,4.64,10,5.15,7,3.61,41032
41,33,199,41,20.6,34,17.09,22,11.06,18,9.05,17,8.54,7,3.52,41033
41,34,202,43,21.29,42,20.79,33,16.34,15,7.43,19,9.41,5,2.48,41034
41,35,275,57,20.73,53,19.27,34,12.36,19,6.91,16,5.82,8,2.91,41035
41,36,225,36,16.0,57,25.33,26,11.56,26,11.56,23,10.22,14,6.22,41036
41,37,246,35,14.23,49,19.92,41,16.67,20,8.13,22,8.94,9,3.66,41037
41,38,194,43,22.16,33,17.01,30,15.46,14,7.22,17,8.76,3,1.55,41038
41,39,276,36,13.04,64,23.19,36,13.04,15,5.43,27,9.78,7,2.54,41039
41,40,209,44,21.05,33,15.79,31,14.83,13,6.22,12,5.74,5,2.39,41040
41,41,191,36,18.85,29,15.18,31,16.23,13,6.81,20,10.47,9,4.71,41041
41,42,203,42,20.69,33,16.26,25,12.32,14,6.9,13,6.4,10,4.93,41042
41,43,204,45,22.06,36,17.65,39,19.12,13,6.37,10,4.9,8,3.92,41043
41,44,224,37,16.52,37,16.52,28,12.5,12,5.36,13,5.8,7,3.13,41044
41,45,217,64,29.49,43,19.82,28,12.9,13,5.99,25,11.52,5,2.3,41045
41,46,277,50,18.05,63,22.74,29,10.47,27,9.75,18,6.5,8,2.89,41046
41,47,261,42,16.09,54,20.69,21,8.05,14,5.36,17,6.51,11,4.21,41047
42,1,236,25,10.59,79,33.47,29,12.29,12,5.08,38,16.1,9,3.81,42001
42,2,228,35,15.35,62,27.19,43,18.86,33,14.47,20,8.77,8,3.51,42002
42,3,236,29,12.29,87,36.86,27,11.44,29,12.29,18,7.63,10,4.24,42003
42,4,463,54,11.66,158,34.13,58,12.53,53,11.45,38,8.21,17,3.67,42004
42,5,199,25,12.56,63,31.66,33,16.58,14,7.04,17,8.54,11,5.53,42005
42,6,276,32,11.59,95,34.42,37,13.41,33,11.96,16,5.8,6,2.17,42006
42,7,287,32,11.15,111,38.68,30,10.45,22,7.67,32,11.15,5,1.74,42007
42,8,267,38,14.23,97,36.33,27,10.11,18,6.74,34,12.73,12,4.49,42008
42,9,300,44,14.67,80,26.67,43,14.33,40,13.33,33,11.0,19,6.33,42009
42,10,347,53,15.27,96,27.67,44,12.68,40,11.53,45,12.97,15,4.32,42010
42,11,97,12,12.37,45,46.39,8,8.25,4,4.12,10,10.31,7,7.22,42011
42,12,225,27,12.0,80,35.56,33,14.67,20,8.89,19,8.44,5,2.22,42012
42,13,291,26,8.93,125,42.96,31,10.65,13,4.47,24,8.25,16,5.5,42013
42,14,234,33,14.1,69,29.49,30,12.82,31,13.25,26,11.11,4,1.71,42014
42,15,254,35,13.78,65,25.59,43,16.93,28,11.02,34,13.39,10,3.94,42015
42,16,244,34,13.93,76,31.15,34,13.93,25,10.25,30,12.3,10,4.1,42016
42,17,223,35,15.7,75,33.63,28,12.56,23,10.31,30,13.45,5,2.24,42017
42,18,200,31,15.5,66,33.0,22,11.0,34,17.0,19,9.5,9,4.5,42018
42,19,297,25,8.42,131,44.11,35,11.78,15,5.05,35,11.78,12,4.04,42019
42,20,204,27,13.24,68,33.33,20,9.8,28,13.73,17,8.33,7,3.43,42020
42,21,192,15,7.81,79,41.15,27,14.06,16,8.33,23,11.98,5,2.6,42021
42,22,89,12,13.48,33,37.08,7,7.87,6,6.74,8,8.99,8,8.99,42022
42,23,241,21,8.71,85,35.27,31,12.86,23,9.54,26,10.79,13,5.39,42023
42,24,177,21,11.86,53,29.94,26,14.69,18,10.17,22,12.43,6,3.39,42024
42,25,252,37,14.68,73,28.97,35,13.89,44,17.46,22,8.73,13,5.16,42025
42,26,281,37,13.17,87,30.96,37,13.17,39,13.88,22,7.83,8,2.85,42026
42,27,219,30,13.7,70,31.96,25,11.42,21,9.59,28,12.79,10,4.57,42027
42,28,225,22,9.78,95,42.22,23,10.22,36,16.0,12,5.33,6,2.67,42028
42,29,212,28,13.21,84,39.62,24,11.32,22,10.38,18,8.49,5,2.36,42029
42,30,190,27,14.21,74,38.95,20,10.53,15,7.89,13,6.84,7,3.68,42030
42,31,261,28,10.73,84,32.18,30,11.49,30,11.49,22,8.43,11,4.21,42031
42,32,213,25,11.74,53,24.88,33,15.49,32,15.02,26,12.21,10,4.69,42032
42,33,297,27,9.09,97,32.66,42,14.14,38,12.79,32,10.77,18,6.06,42033
42,34,208,21,10.1,63,30.29,39,18.75,15,7.21,29,13.94,6,2.88,42034
42,35,292,38,13.01,90,30.82,45,15.41,43,14.73,31,10.62,4,1.37,42035
42,36,275,32,11.64,82,29.82,33,12.0,40,14.55,26,9.45,10,3.64,42036
42,37,167,23,13.77,50,29.94,25,14.97,19,11.38,18,10.78,7,4.19,42037
42,38,202,30,14.85,60,29.7,31,15.35,26,12.87,16,7.92,10,4.95,42038
42,39,280,43,15.36,84,30.0,29,10.36,37,13.21,31,11.07,12,4.29,42039
42,40,248,42,16.94,77,31.05,35,14.11,26,10.48,17,6.85,11,4.44,42040
42,41,230,27,11.74,83,36.09,24,10.43,26,11.3,27,11.74,10,4.35,42041
42,42,440,58,13.18,153,34.77,47,10.68,58,13.18,35,7.95,19,4.32,42042
43,1,146,13,8.9,49,33.56,18,12.33,17,11.64,18,12.33,5,3.42,43001
43,2,262,44,16.79,84,32.06,31,11.83,31,11.83,21,8.02,18,6.87,43002
43,3,285,36,12.63,99,34.74,29,10.18,24,8.42,33,11.58,29,10.18,43003
43,4,252,31,12.3,76,30.16,28,11.11,25,9.92,20,7.94,15,5.95,43004
43,5,237,26,10.97,89,37.55,15,6.33,21,8.86,27,11.39,21,8.86,43005
43,6,190,25,13.16,44,23.16,22,11.58,23,12.11,23,12.11,12,6.32,43006
43,7,184,21,11.41,71,38.59,23,12.5,15,8.15,20,10.87,16,8.7,43007
43,8,179,24,13.41,45,25.14,15,8.38,19,10.61,12,6.7,25,13.97,43008
43,9,274,51,18.61,59,21.53,46,16.79,24,8.76,32,11.68,21,7.66,43009
43,10,342,39,11.4,112,32.75,44,12.87,30,8.77,37,10.82,25,7.31,43010
43,11,200,17,8.5,65,32.5,15,7.5,21,10.5,28,14.0,19,9.5,43011
43,12,147,21,14.29,39,26.53,15,10.2,18,12.24,14,9.52,15,10.2,43012
43,13,227,32,14.1,54,23.79,29,12.78,30,13.22,23,10.13,14,6.17,43013
43,14,308,25,8.12,123,39.94,34,11.04,23,7.47,16,5.19,24,7.79,43014
43,15,254,25,9.84,52,20.47,36,14.17,36,14.17,29,11.42,20,7.87,43015
43,16,290,46,15.86,68,23.45,25,8.62,43,14.83,38,13.1,12,4.14,43016
43,17,196,21,10.71,52,26.53,25,12.76,16,8.16,16,8.16,31,15.82,43017
43,18,290,29,10.0,93,32.07,40,13.79,31,10.69,30,10.34,18,6.21,43018
43,19,278,34,12.23,90,32.37,36,12.95,27,9.71,25,8.99,13,4.68,43019
43,20,288,38,13.19,81,28.13,38,13.19,33,11.46,24,8.33,20,6.94,43020
43,21,260,24,9.23,86,33.08,24,9.23,28,10.77,29,11.15,19,7.31,43021
43,22,189,27,14.29,49,25.93,22,11.64,25,13.23,17,8.99,13,6.88,43022
43,23,169,11,6.51,57,33.73,30,17.75,20,11.83,14,8.28,13,7.69,43023
43,24,163,25,15.34,39,23.93,31,19.02,21,12.88,10,6.13,8,4.91,43024
43,25,247,24,9.72,73,29.55,41,16.6,17,6.88,19,7.69,13,5.26,43025
43,26,213,20,9.39,57,26.76,27,12.68,15,7.04,26,12.21,33,15.49,43026
43,27,273,36,13.19,80,29.3,27,9.89,33,12.09,28,10.26,13,4.76,43027
43,28,234,27,11.54,59,25.21,37,15.81,21,8.97,25,10.68,18,7.69,43028
43,29,328,45,13.72,100,30.49,42,12.8,28,8.54,33,10.06,29,8.84,43029
43,30,302,38,12.58,82,27.15,37,12.25,38,12.58,28,9.27,18,5.96,43030
43,31,255,62,24.31,66,25.88,28,10.98,24,9.41,21,8.24,19,7.45,43031
43,32,289,34,11.76,97,33.56,30,10.38,38,13.15,24,8.3,22,7.61,43032
43,33,291,28,9.62,82,28.18,24,8.25,21,7.22,48,16.49,23,7.9,43033
43,34,173,18,10.4,54,31.21,16,9.25,22,12.72,21,12.14,13,7.51,43034
43,35,254,32,12.6,90,35.43,22,8.66,13,5.12,20,7.87,22,8.66,43035
43,36,151,23,15.23,42,27.81,19,12.58,20,13.25,12,7.95,11,7.28,43036
43,37,229,29,12.66,48,20.96,36,15.72,46,20.09,24,10.48,14,6.11,43037
43,38,222,23,10.36,79,35.59,19,8.56,19,8.56,31,13.96,10,4.5,43038
43,39,185,41,22.16,44,23.78,26,14.05,23,12.43,18,9.73,11,5.95,43039
43,40,199,26,13.07,54,27.14,32,16.08,34,17.09,17,8.54,8,4.02,43040
43,41,360,42,11.67,117,32.5,38,10.56,38,10.56,34,9.44,34,9.44,43041
43,42,235,29,12.34,71,30.21,31,13.19,34,14.47,23,9.79,7,2.98,43042
43,43,272,23,8.46,94,34.56,31,11.4,18,6.62,29,10.66,16,5.88,43043
43,44,259,42,16.22,75,28.96,27,10.42,29,11.2,23,8.88,27,10.42,43044
43,45,183,21,11.48,55,30.05,15,8.2,21,11.48,19,10.38,26,14.21,43045
43,46,140,9,6.43,44,31.43,19,13.57,16,11.43,18,12.86,11,7.86,43046
44,1,348,38,10.92,97,27.87,46,13.22,36,10.34,48,13.79,27,7.76,44001
44,2,271,41,15.13,83,30.63,36,13.28,36,13.28,22,8.12,9,3.32,44002
44,3,234,22,9.4,90,38.46,19,8.12,14,5.98,25,10.68,7,2.99,44003
44,4,209,25,11.96,53,25.36,17,8.13,24,11.48,33,15.79,14,6.7,44004
44,5,231,28,12.12,67,29.0,35,15.15,28,12.12,27,11.69,9,3.9,44005
44,6,390,46,11.79,120,30.77,46,11.79,53,13.59,47,12.05,16,4.1,44006
44,7,230,22,9.57,76,33.04,26,11.3,21,9.13,30,13.04,2,0.87,44007
44,8,266,36,13.53,72,27.07,28,10.53,43,16.17,27,10.15,17,6.39,44008
44,9,250,35,14.0,73,29.2,31,12.4,31,12.4,23,9.2,12,4.8,44009
44,10,254,32,12.6,75,29.53,35,13.78,36,14.17,30,11.81,10,3.94,44010
44,11,304,43,14.14,70,23.03,39,12.83,45,14.8,39,12.83,15,4.93,44011
44,12,325,41,12.62,91,28.0,44,13.54,36,11.08,42,12.92,17,5.23,44012
44,13,231,24,10.39,77,33.33,21,9.09,23,9.96,23,9.96,8,3.46,44013
44,14,174,9,5.17,58,33.33,23,13.22,25,14.37,27,15.52,11,6.32,44014
44,15,270,25,9.26,86,31.85,32,11.85,50,18.52,27,10.0,10,3.7,44015
44,16,324,32,9.88,99,30.56,33,10.19,47,14.51,36,11.11,14,4.32,44016
44,17,356,48,13.48,119,33.43,34,9.55,41,11.52,32,8.99,20,5.62,44017
44,18,279,36,12.9,80,28.67,31,11.11,48,17.2,32,11.47,14,5.02,44018
44,19,377,43,11.41,108,28.65,41,10.88,51,13.53,46,12.2,27,7.16,44019
44,20,282,46,16.31,84,29.79,22,7.8,33,11.7,45,15.96,18,6.38,44020
44,21,311,35,11.25,101,32.48,33,10.61,47,15.11,40,12.86,20,6.43,44021
44,22,328,41,12.5,104,31.71,40,12.2,36,10.98,35,10.67,22,6.71,44022
44,23,295,45,15.25,88,29.83,33,11.19,40,13.56,29,9.83,17,5.76,44023
44,24,219,24,10.96,86,39.27,27,12.33,11,5.02,23,10.5,5,2.28,44024
44,25,291,43,14.78,82,28.18,33,11.34,43,14.78,29,9.97,10,3.44,44025
44,26,348,53,15.23,103,29.6,39,11.21,48,13.79,48,13.79,19,5.46,44026
44,27,361,66,18.28,111,30.75,33,9.14,42,11.63,43,11.91,11,3.05,44027
44,28,267,40,14.98,76,28.46,29,10.86,45,16.85,31,11.61,9,3.37,44028
44,29,317,44,13.88,95,29.97,31,9.78,45,14.2,29,9.15,14,4.42,44029
44,30,329,38,11.55,96,29.18,50,15.2,43,13.07,38,11.55,11,3.34,44030
44,31,232,28,12.07,57,24.57,36,15.52,29,12.5,33,14.22,10,4.31,44031
44,32,322,43,13.35,93,28.88,35,10.87,42,13.04,52,16.15,8,2.48,44032
44,33,254,30,11.81,60,23.62,29,11.42,48,18.9,36,14.17,19,7.48,44033
44,34,340,49,14.41,82,24.12,57,16.76,37,10.88,40,11.76,17,5.0,44034
44,35,262,24,9.16,92,35.11,30,11.45,34,12.98,31,11.83,13,4.96,44035
44,36,246,31,12.6,70,28.46,25,10.16,34,13.82,39,15.85,14,5.69,44036
44,37,382,43,11.26,119,31.15,50,13.09,42,10.99,35,9.16,22,5.76,44037
44,38,257,42,16.34,70,27.24,40,15.56,32,12.45,24,9.34,10,3.89,44038
44,39,277,33,11.91,76,27.44,40,14.44,33,11.91,34,12.27,14,5.05,44039
44,40,282,51,18.09,64,22.7,34,12.06,29,10.28,30,10.64,13,4.61,44040
44,41,380,60,15.79,126,33.16,46,12.11,55,14.47,32,8.42,9,2.37,44041
45,1,239,49,20.5,54,22.59,28,11.72,22,9.21,35,14.64,13,5.44,45001
45,2,258,50,19.38,63,24.42,33,12.79,26,10.08,30,11.63,17,6.59,45002
45,3,270,70,25.93,63,23.33,31,11.48,27,10.0,28,10.37,9,3.33,45003
45,4,346,78,22.54,91,26.3,35,10.12,38,10.98,41,11.85,6,1.73,45004
45,5,294,49,16.67,69,23.47,50,17.01,25,8.5,33,11.22,12,4.08,45005
45,6,381,72,18.9,132,34.65,44,11.55,41,10.76,28,7.35,10,2.62,45006
45,7,383,100,26.11,97,25.33,48,12.53,28,7.31,37,9.66,8,2.09,45007
45,8,243,67,27.57,63,25.93,35,14.4,22,9.05,23,9.47,2,0.82,45008
45,9,223,79,35.43,37,16.59,27,12.11,22,9.87,21,9.42,6,2.69,45009
45,10,236,60,25.42,46,19.49,39,16.53,27,11.44,20,8.47,8,3.39,45010
45,11,173,54,31.21,31,17.92,17,9.83,27,15.61,20,11.56,2,1.16,45011
45,12,204,59,28.92,45,22.06,22,10.78,24,11.76,17,8.33,8,3.92,45012
45,13,238,50,21.01,74,31.09,23,9.66,20,8.4,18,7.56,5,2.1,45013
45,14,338,92,27.22,58,17.16,33,9.76,54,15.98,31,9.17,5,1.48,45014
45,15,357,64,17.93,90,25.21,51,14.29,39,10.92,24,6.72,18,5.04,45015
45,16,208,42,20.19,56,26.92,28,13.46,20,9.62,16,7.69,7,3.37,45016
45,17,258,51,19.77,54,20.93,32,12.4,23,8.91,29,11.24,15,5.81,45017
45,18,231,50,21.65,42,18.18,35,15.15,26,11.26,28,12.12,9,3.9,45018
45,19,120,29,24.17,23,19.17,11,9.17,13,10.83,12,10.0,8,6.67,45019
45,20,147,38,25.85,35,23.81,16,10.88,17,11.56,15,10.2,3,2.04,45020
45,21,186,46,24.73,36,19.35,27,14.52,19,10.22,15,8.06,3,1.61,45021
45,22,155,29,18.71,37,23.87,22,14.19,19,12.26,18,11.61,6,3.87,45022
45,23,174,35,20.11,38,21.84,25,14.37,15,8.62,13,7.47,4,2.3,45023
45,24,140,34,24.29,29,20.71,17,12.14,6,4.29,14,10.0,6,4.29,45024
