ward,precinct,total,Michael G. Grace,Michael G. Grace Percent,Mike Cashman,Mike Cashman Percent,Frank Avila,Frank Avila Percent,Heather Boyle,Heather Boyle Percent,M Cameron ''Cam'' Davis,M Cameron ''Cam'' Davis Percent,Kimberly Neely Dubuclet,Kimberly Neely Dubuclet Percent,Eira L. Corral Sep̼lveda,Eira L. Corral Sep̼lveda Percent,Patricia Theresa Flynn,Patricia Theresa Flynn Percent,Shundar Lin,Shundar Lin Percent,Deyon Dean,Deyon Dean Percent,precinct_id
17,33,201,27,13.43,14,6.97,23,11.44,15,7.46,29,14.43,36,17.91,14,6.97,25,12.44,8,3.98,10,4.98,17033
17,34,256,26,10.16,20,7.81,24,9.38,33,12.89,34,13.28,52,20.31,23,8.98,23,8.98,6,2.34,15,5.86,17034
17,35,247,19,7.69,14,5.67,31,12.55,19,7.69,38,15.38,52,21.05,26,10.53,29,11.74,5,2.02,14,5.67,17035
17,36,390,47,12.05,14,3.59,36,9.23,32,8.21,70,17.95,82,21.03,41,10.51,44,11.28,7,1.79,17,4.36,17036
17,37,449,52,11.58,19,4.23,47,10.47,44,9.8,65,14.48,88,19.6,43,9.58,51,11.36,13,2.9,27,6.01,17037
17,38,453,45,9.93,34,7.51,60,13.25,45,9.93,69,15.23,74,16.34,39,8.61,52,11.48,9,1.99,26,5.74,17038
17,39,465,62,13.33,25,5.38,49,10.54,66,14.19,62,13.33,79,16.99,36,7.74,62,13.33,8,1.72,16,3.44,17039
17,40,570,61,10.7,38,6.67,62,10.88,45,7.89,93,16.32,112,19.65,65,11.4,60,10.53,8,1.4,26,4.56,17040
17,41,638,63,9.87,30,4.7,71,11.13,61,9.56,122,19.12,118,18.5,57,8.93,69,10.82,11,1.72,36,5.64,17041
18,1,483,44,9.11,21,4.35,86,17.81,42,8.7,80,16.56,80,16.56,35,7.25,64,13.25,11,2.28,20,4.14,18001
18,2,451,50,11.09,21,4.66,85,18.85,40,8.87,52,11.53,68,15.08,51,11.31,56,12.42,13,2.88,15,3.33,18002
18,3,375,25,6.67,25,6.67,75,20.0,41,10.93,41,10.93,54,14.4,39,10.4,51,13.6,13,3.47,11,2.93,18003
18,4,648,64,9.88,29,4.48,79,12.19,56,8.64,132,20.37,138,21.3,41,6.33,70,10.8,10,1.54,29,4.48,18004
18,5,305,36,11.8,20,6.56,32,10.49,32,10.49,53,17.38,53,17.38,20,6.56,38,12.46,6,1.97,15,4.92,18005
18,6,477,43,9.01,28,5.87,78,16.35,49,10.27,59,12.37,80,16.77,45,9.43,67,14.05,14,2.94,14,2.94,18006
18,7,463,42,9.07,21,4.54,73,15.77,37,7.99,88,19.01,94,20.3,31,6.7,46,9.94,10,2.16,21,4.54,18007
18,8,551,55,9.98,27,4.9,67,12.16,43,7.8,109,19.78,97,17.6,46,8.35,59,10.71,13,2.36,35,6.35,18008
18,9,574,51,8.89,28,4.88,73,12.72,54,9.41,113,19.69,117,20.38,39,6.79,66,11.5,6,1.05,27,4.7,18009
18,10,920,77,8.37,47,5.11,118,12.83,88,9.57,171,18.59,177,19.24,63,6.85,109,11.85,19,2.07,51,5.54,18010
18,11,421,42,9.98,15,3.56,76,18.05,38,9.03,69,16.39,65,15.44,41,9.74,51,12.11,10,2.38,14,3.33,18011
18,12,495,45,9.09,22,4.44,61,12.32,32,6.46,93,18.79,106,21.41,34,6.87,55,11.11,17,3.43,30,6.06,18012
18,13,591,51,8.63,28,4.74,82,13.87,67,11.34,109,18.44,120,20.3,40,6.77,56,9.48,11,1.86,27,4.57,18013
18,14,603,67,11.11,26,4.31,80,13.27,43,7.13,119,19.73,137,22.72,41,6.8,54,8.96,7,1.16,29,4.81,18014
18,15,580,58,10.0,30,5.17,110,18.97,45,7.76,75,12.93,78,13.45,70,12.07,71,12.24,18,3.1,25,4.31,18015
18,16,500,44,8.8,23,4.6,64,12.8,37,7.4,96,19.2,101,20.2,38,7.6,56,11.2,9,1.8,32,6.4,18016
18,17,553,42,7.59,25,4.52,94,17.0,52,9.4,85,15.37,100,18.08,43,7.78,61,11.03,11,1.99,40,7.23,18017
18,18,505,50,9.9,21,4.16,53,10.5,46,9.11,102,20.2,107,21.19,38,7.52,54,10.69,10,1.98,24,4.75,18018
18,19,505,44,8.71,22,4.36,53,10.5,38,7.52,103,20.4,103,20.4,40,7.92,57,11.29,9,1.78,36,7.13,18019
18,20,402,33,8.21,15,3.73,39,9.7,37,9.2,73,18.16,90,22.39,34,8.46,49,12.19,9,2.24,23,5.72,18020
18,21,671,56,8.35,26,3.87,66,9.84,70,10.43,124,18.48,138,20.57,53,7.9,81,12.07,16,2.38,41,6.11,18021
18,22,708,73,10.31,36,5.08,81,11.44,68,9.6,138,19.49,138,19.49,44,6.21,79,11.16,17,2.4,34,4.8,18022
18,23,511,43,8.41,25,4.89,74,14.48,42,8.22,97,18.98,93,18.2,46,9.0,54,10.57,9,1.76,28,5.48,18023
18,24,387,37,9.56,18,4.65,94,24.29,32,8.27,33,8.53,45,11.63,53,13.7,52,13.44,14,3.62,9,2.33,18024
18,25,423,40,9.46,20,4.73,80,18.91,47,11.11,40,9.46,53,12.53,50,11.82,65,15.37,19,4.49,9,2.13,18025
18,26,763,48,6.29,32,4.19,96,12.58,73,9.57,156,20.45,178,23.33,56,7.34,70,9.17,13,1.7,41,5.37,18026
18,27,483,49,10.14,25,5.18,63,13.04,55,11.39,79,16.36,75,15.53,40,8.28,60,12.42,13,2.69,24,4.97,18027
18,28,459,43,9.37,38,8.28,83,18.08,38,8.28,60,13.07,52,11.33,47,10.24,67,14.6,13,2.83,18,3.92,18028
18,29,578,66,11.42,24,4.15,75,12.98,70,12.11,86,14.88,98,16.96,54,9.34,70,12.11,8,1.38,27,4.67,18029
18,30,545,47,8.62,23,4.22,108,19.82,67,12.29,54,9.91,57,10.46,68,12.48,89,16.33,15,2.75,17,3.12,18030
18,31,595,48,8.07,21,3.53,86,14.45,60,10.08,105,17.65,116,19.5,41,6.89,81,13.61,18,3.03,19,3.19,18031
18,32,605,51,8.43,26,4.3,68,11.24,51,8.43,110,18.18,124,20.5,48,7.93,70,11.57,15,2.48,42,6.94,18032
18,33,397,46,11.59,24,6.05,34,8.56,50,12.59,75,18.89,60,15.11,27,6.8,58,14.61,4,1.01,19,4.79,18033
18,34,784,49,6.25,28,3.57,107,13.65,59,7.53,169,21.56,197,25.13,72,9.18,61,7.78,3,0.38,39,4.97,18034
18,35,696,57,8.19,36,5.17,82,11.78,47,6.75,137,19.68,146,20.98,57,8.19,69,9.91,11,1.58,54,7.76,18035
18,36,499,52,10.42,18,3.61,90,18.04,48,9.62,80,16.03,88,17.64,48,9.62,49,9.82,16,3.21,10,2.0,18036
18,37,711,60,8.44,21,2.95,95,13.36,62,8.72,147,20.68,158,22.22,60,8.44,60,8.44,17,2.39,31,4.36,18037
18,38,512,59,11.52,25,4.88,49,9.57,58,11.33,99,19.34,89,17.38,35,6.84,61,11.91,10,1.95,27,5.27,18038
18,39,379,41,10.82,26,6.86,52,13.72,36,9.5,52,13.72,51,13.46,33,8.71,66,17.41,7,1.85,15,3.96,18039
18,40,526,54,10.27,26,4.94,98,18.63,58,11.03,62,11.79,72,13.69,60,11.41,67,12.74,12,2.28,17,3.23,18040
18,41,699,61,8.73,30,4.29,105,15.02,60,8.58,134,19.17,149,21.32,35,5.01,87,12.45,8,1.14,30,4.29,18041
18,42,427,45,10.54,23,5.39,63,14.75,46,10.77,70,16.39,64,14.99,34,7.96,55,12.88,9,2.11,18,4.22,18042
18,43,327,35,10.7,20,6.12,71,21.71,37,11.31,30,9.17,33,10.09,50,15.29,34,10.4,15,4.59,2,0.61,18043
18,44,446,41,9.19,34,7.62,79,17.71,50,11.21,55,12.33,60,13.45,49,10.99,54,12.11,10,2.24,14,3.14,18044
18,45,445,44,9.89,11,2.47,91,20.45,35,7.87,65,14.61,73,16.4,51,11.46,44,9.89,13,2.92,18,4.04,18045
18,46,551,49,8.89,27,4.9,130,23.59,57,10.34,63,11.43,67,12.16,72,13.07,60,10.89,17,3.09,9,1.63,18046
18,47,376,34,9.04,18,4.79,53,14.1,40,10.64,59,15.69,64,17.02,28,7.45,54,14.36,8,2.13,18,4.79,18047
18,48,355,36,10.14,11,3.1,39,10.99,38,10.7,68,19.15,72,20.28,26,7.32,45,12.68,7,1.97,13,3.66,18048
18,49,298,26,8.72,17,5.7,33,11.07,26,8.72,63,21.14,58,19.46,18,6.04,39,13.09,2,0.67,16,5.37,18049
18,50,337,33,9.79,16,4.75,54,16.02,35,10.39,47,13.95,53,15.73,28,8.31,41,12.17,12,3.56,18,5.34,18050
19,1,546,84,15.38,114,20.88,45,8.24,56,10.26,29,5.31,67,12.27,17,3.11,122,22.34,7,1.28,5,0.92,19001
19,2,965,84,8.7,43,4.46,86,8.91,89,9.22,143,14.82,209,21.66,88,9.12,155,16.06,25,2.59,43,4.46,19002
19,3,428,74,17.29,67,15.65,34,7.94,51,11.92,13,3.04,55,12.85,8,1.87,113,26.4,12,2.8,1,0.23,19003
19,4,672,107,15.92,91,13.54,70,10.42,101,15.03,30,4.46,76,11.31,22,3.27,158,23.51,9,1.34,8,1.19,19004
19,5,832,94,11.3,69,8.29,73,8.77,73,8.77,114,13.7,155,18.63,80,9.62,127,15.26,21,2.52,26,3.13,19005
19,6,566,84,14.84,63,11.13,56,9.89,71,12.54,31,5.48,85,15.02,33,5.83,126,22.26,13,2.3,4,0.71,19006
19,7,567,96,16.93,71,12.52,40,7.05,53,9.35,51,8.99,79,13.93,29,5.11,127,22.4,11,1.94,10,1.76,19007
19,8,574,96,16.72,76,13.24,58,10.1,76,13.24,37,6.45,68,11.85,23,4.01,124,21.6,11,1.92,5,0.87,19008
19,9,482,74,15.35,68,14.11,48,9.96,57,11.83,18,3.73,71,14.73,16,3.32,114,23.65,8,1.66,8,1.66,19009
19,10,897,103,11.48,85,9.48,73,8.14,80,8.92,112,12.49,167,18.62,70,7.8,141,15.72,33,3.68,33,3.68,19010
19,11,558,94,16.85,65,11.65,56,10.04,72,12.9,25,4.48,74,13.26,26,4.66,134,24.01,9,1.61,3,0.54,19011
19,12,496,84,16.94,64,12.9,41,8.27,68,13.71,21,4.23,60,12.1,19,3.83,124,25.0,11,2.22,4,0.81,19012
19,13,830,87,10.48,28,3.37,84,10.12,68,8.19,143,17.23,159,19.16,64,7.71,107,12.89,23,2.77,67,8.07,19013
19,14,725,90,12.41,48,6.62,60,8.28,71,9.79,85,11.72,136,18.76,49,6.76,139,19.17,20,2.76,27,3.72,19014
19,15,640,102,15.94,68,10.63,78,12.19,76,11.88,29,4.53,85,13.28,28,4.38,149,23.28,12,1.88,13,2.03,19015
19,16,617,96,15.56,70,11.35,56,9.08,95,15.4,34,5.51,76,12.32,28,4.54,155,25.12,3,0.49,4,0.65,19016
19,17,525,76,14.48,66,12.57,50,9.52,58,11.05,39,7.43,64,12.19,37,7.05,119,22.67,12,2.29,4,0.76,19017
19,18,773,101,13.07,71,9.18,62,8.02,65,8.41,81,10.48,150,19.4,64,8.28,143,18.5,17,2.2,19,2.46,19018
19,19,967,113,11.69,81,8.38,78,8.07,105,10.86,108,11.17,180,18.61,77,7.96,165,17.06,28,2.9,32,3.31,19019
19,20,704,86,12.22,37,5.26,59,8.38,65,9.23,95,13.49,133,18.89,47,6.68,121,17.19,17,2.41,44,6.25,19020
19,21,542,83,15.31,59,10.89,50,9.23,83,15.31,39,7.2,60,11.07,36,6.64,123,22.69,3,0.55,6,1.11,19021
19,22,840,109,12.98,78,9.29,60,7.14,89,10.6,82,9.76,154,18.33,62,7.38,157,18.69,26,3.1,23,2.74,19022
19,23,701,110,15.69,94,13.41,63,8.99,81,11.55,44,6.28,93,13.27,26,3.71,174,24.82,8,1.14,8,1.14,19023
19,24,445,78,17.53,56,12.58,36,8.09,53,11.91,26,5.84,53,11.91,17,3.82,113,25.39,10,2.25,3,0.67,19024
19,25,734,92,12.53,95,12.94,52,7.08,72,9.81,77,10.49,125,17.03,51,6.95,145,19.75,9,1.23,16,2.18,19025
19,26,733,92,12.55,99,13.51,50,6.82,72,9.82,72,9.82,112,15.28,53,7.23,154,21.01,16,2.18,13,1.77,19026
19,27,709,70,9.87,35,4.94,61,8.6,80,11.28,94,13.26,152,21.44,60,8.46,94,13.26,30,4.23,33,4.65,19027
19,28,735,81,11.02,22,2.99,75,10.2,78,10.61,121,16.46,133,18.1,62,8.44,96,13.06,24,3.27,43,5.85,19028
19,29,532,85,15.98,64,12.03,55,10.34,83,15.6,22,4.14,62,11.65,23,4.32,115,21.62,16,3.01,7,1.32,19029
19,30,496,81,16.33,69,13.91,49,9.88,62,12.5,31,6.25,64,12.9,21,4.23,109,21.98,6,1.21,4,0.81,19030
19,31,683,75,10.98,70,10.25,53,7.76,61,8.93,82,12.01,116,16.98,50,7.32,142,20.79,20,2.93,14,2.05,19031
19,32,572,79,13.81,57,9.97,45,7.87,63,11.01,54,9.44,90,15.73,33,5.77,124,21.68,19,3.32,8,1.4,19032
19,33,599,85,14.19,81,13.52,59,9.85,85,14.19,33,5.51,74,12.35,28,4.67,137,22.87,10,1.67,7,1.17,19033
19,34,720,100,13.89,88,12.22,47,6.53,75,10.42,81,11.25,116,16.11,69,9.58,118,16.39,10,1.39,16,2.22,19034
19,35,718,89,12.4,73,10.17,59,8.22,86,11.98,75,10.45,116,16.16,53,7.38,138,19.22,15,2.09,14,1.95,19035
19,36,833,87,10.44,36,4.32,87,10.44,89,10.68,126,15.13,143,17.17,66,7.92,119,14.29,31,3.72,49,5.88,19036
19,37,778,77,9.9,42,5.4,70,9.0,82,10.54,111,14.27,141,18.12,91,11.7,106,13.62,29,3.73,29,3.73,19037
19,38,587,52,8.86,18,3.07,53,9.03,54,9.2,100,17.04,120,20.44,53,9.03,90,15.33,18,3.07,29,4.94,19038
19,39,205,16,7.8,7,3.41,29,14.15,28,13.66,35,17.07,34,16.59,9,4.39,28,13.66,6,2.93,13,6.34,19039
19,40,746,102,13.67,47,6.3,71,9.52,79,10.59,86,11.53,127,17.02,58,7.77,132,17.69,24,3.22,20,2.68,19040
19,41,441,71,16.1,61,13.83,40,9.07,51,11.56,26,5.9,58,13.15,19,4.31,99,22.45,8,1.81,8,1.81,19041
19,42,563,68,12.08,28,4.97,56,9.95,52,9.24,71,12.61,111,19.72,39,6.93,94,16.7,21,3.73,23,4.09,19042
19,43,910,124,13.63,30,3.3,73,8.02,91,10.0,143,15.71,177,19.45,61,6.7,118,12.97,20,2.2,73,8.02,19043
19,44,624,103,16.51,93,14.9,55,8.81,96,15.38,26,4.17,72,11.54,15,2.4,144,23.08,16,2.56,4,0.64,19044
19,45,585,108,18.46,75,12.82,51,8.72,71,12.14,34,5.81,81,13.85,21,3.59,126,21.54,9,1.54,9,1.54,19045
19,46,637,119,18.68,113,17.74,40,6.28,77,12.09,34,5.34,81,12.72,23,3.61,140,21.98,8,1.26,2,0.31,19046
19,47,1060,127,11.98,58,5.47,117,11.04,107,10.09,152,14.34,185,17.45,70,6.6,164,15.47,25,2.36,55,5.19,19047
19,48,703,92,13.09,34,4.84,63,8.96,59,8.39,101,14.37,136,19.35,51,7.25,99,14.08,17,2.42,51,7.25,19048
19,49,883,82,9.29,61,6.91,86,9.74,75,8.49,157,17.78,166,18.8,71,8.04,99,11.21,27,3.06,59,6.68,19049
19,50,556,98,17.63,67,12.05,46,8.27,70,12.59,38,6.83,77,13.85,21,3.78,117,21.04,8,1.44,14,2.52,19050
19,51,729,111,15.23,134,18.38,47,6.45,81,11.11,47,6.45,88,12.07,38,5.21,161,22.09,14,1.92,8,1.1,19051
19,52,625,123,19.68,64,10.24,57,9.12,89,14.24,24,3.84,77,12.32,27,4.32,141,22.56,16,2.56,7,1.12,19052
19,53,595,90,15.13,83,13.95,59,9.92,64,10.76,42,7.06,85,14.29,37,6.22,108,18.15,17,2.86,10,1.68,19053
19,54,400,54,13.5,48,12.0,45,11.25,56,14.0,25,6.25,34,8.5,18,4.5,93,23.25,20,5.0,7,1.75,19054
19,55,442,75,16.97,60,13.57,37,8.37,59,13.35,15,3.39,47,10.63,16,3.62,119,26.92,7,1.58,7,1.58,19055
19,56,851,123,14.45,71,8.34,65,7.64,63,7.4,104,12.22,170,19.98,72,8.46,141,16.57,21,2.47,21,2.47,19056
19,57,739,77,10.42,50,6.77,68,9.2,77,10.42,94,12.72,140,18.94,75,10.15,108,14.61,23,3.11,27,3.65,19057
20,1,513,47,9.16,16,3.12,56,10.92,61,11.89,90,17.54,94,18.32,31,6.04,70,13.65,18,3.51,30,5.85,20001
20,2,111,10,9.01,6,5.41,9,8.11,9,8.11,21,18.92,25,22.52,11,9.91,12,10.81,3,2.7,5,4.5,20002
20,3,396,42,10.61,14,3.54,45,11.36,43,10.86,75,18.94,75,18.94,29,7.32,47,11.87,5,1.26,21,5.3,20003
20,4,207,28,13.53,10,4.83,28,13.53,18,8.7,28,13.53,34,16.43,22,10.63,23,11.11,8,3.86,8,3.86,20004
20,5,646,55,8.51,24,3.72,64,9.91,69,10.68,122,18.89,124,19.2,51,7.89,62,9.6,19,2.94,56,8.67,20005
20,6,156,16,10.26,10,6.41,14,8.97,19,12.18,22,14.1,26,16.67,11,7.05,29,18.59,6,3.85,3,1.92,20006
20,7,452,44,9.73,18,3.98,39,8.63,51,11.28,76,16.81,89,19.69,32,7.08,61,13.5,8,1.77,34,7.52,20007
20,8,427,48,11.24,19,4.45,39,9.13,38,8.9,88,20.61,79,18.5,36,8.43,44,10.3,6,1.41,30,7.03,20008
20,9,767,69,9.0,25,3.26,81,10.56,78,10.17,146,19.04,156,20.34,67,8.74,80,10.43,12,1.56,53,6.91,20009
20,10,288,24,8.33,10,3.47,30,10.42,40,13.89,54,18.75,59,20.49,24,8.33,29,10.07,7,2.43,11,3.82,20010
20,11,562,46,8.19,29,5.16,60,10.68,62,11.03,94,16.73,102,18.15,34,6.05,74,13.17,12,2.14,49,8.72,20011
20,12,349,34,9.74,20,5.73,25,7.16,33,9.46,68,19.48,65,18.62,36,10.32,40,11.46,8,2.29,20,5.73,20012
20,13,442,64,14.48,21,4.75,38,8.6,52,11.76,73,16.52,82,18.55,22,4.98,59,13.35,11,2.49,20,4.52,20013
20,14,279,34,12.19,17,6.09,22,7.89,33,11.83,58,20.79,47,16.85,25,8.96,26,9.32,6,2.15,11,3.94,20014
20,15,385,40,10.39,18,4.68,102,26.49,29,7.53,28,7.27,35,9.09,69,17.92,41,10.65,13,3.38,10,2.6,20015
20,16,672,57,8.48,35,5.21,53,7.89,64,9.52,120,17.86,135,20.09,76,11.31,63,9.38,25,3.72,44,6.55,20016
20,17,274,27,9.85,12,4.38,51,18.61,19,6.93,32,11.68,47,17.15,37,13.5,31,11.31,9,3.28,9,3.28,20017
20,18,285,27,9.47,16,5.61,26,9.12,31,10.88,54,18.95,57,20.0,23,8.07,29,10.18,5,1.75,17,5.96,20018
20,19,458,45,9.83,24,5.24,36,7.86,50,10.92,76,16.59,92,20.09,39,8.52,62,13.54,8,1.75,26,5.68,20019
20,20,298,24,8.05,9,3.02,65,21.81,31,10.4,26,8.72,33,11.07,53,17.79,43,14.43,7,2.35,7,2.35,20020
20,21,279,34,12.19,20,7.17,39,13.98,39,13.98,47,16.85,36,12.9,10,3.58,29,10.39,9,3.23,16,5.73,20021
20,22,701,67,9.56,26,3.71,58,8.27,52,7.42,144,20.54,153,21.83,86,12.27,68,9.7,12,1.71,35,4.99,20022
20,23,363,40,11.02,11,3.03,35,9.64,44,12.12,58,15.98,79,21.76,19,5.23,56,15.43,4,1.1,17,4.68,20023
20,24,591,36,6.09,24,4.06,46,7.78,37,6.26,121,20.47,129,21.83,77,13.03,56,9.48,25,4.23,40,6.77,20024
20,25,273,25,9.16,5,1.83,38,13.92,23,8.42,48,17.58,51,18.68,27,9.89,37,13.55,9,3.3,10,3.66,20025
20,26,529,49,9.26,26,4.91,49,9.26,46,8.7,105,19.85,99,18.71,55,10.4,51,9.64,19,3.59,30,5.67,20026
20,27,250,26,10.4,15,6.0,27,10.8,27,10.8,36,14.4,50,20.0,13,5.2,39,15.6,5,2.0,12,4.8,20027
20,28,275,29,10.55,18,6.55,23,8.36,36,13.09,42,15.27,52,18.91,16,5.82,34,12.36,6,2.18,19,6.91,20028
20,29,461,63,13.67,19,4.12,59,12.8,41,8.89,72,15.62,86,18.66,25,5.42,57,12.36,5,1.08,34,7.38,20029
20,30,193,16,8.29,9,4.66,17,8.81,22,11.4,37,19.17,43,22.28,18,9.33,20,10.36,2,1.04,9,4.66,20030
20,31,519,51,9.83,32,6.17,49,9.44,48,9.25,97,18.69,97,18.69,46,8.86,59,11.37,15,2.89,25,4.82,20031
20,32,321,41,12.77,19,5.92,32,9.97,25,7.79,50,15.58,65,20.25,20,6.23,44,13.71,10,3.12,15,4.67,20032
20,33,345,34,9.86,24,6.96,23,6.67,34,9.86,68,19.71,63,18.26,28,8.12,45,13.04,7,2.03,19,5.51,20033
20,34,735,47,6.39,26,3.54,72,9.8,63,8.57,132,17.96,150,20.41,103,14.01,73,9.93,37,5.03,32,4.35,20034
20,35,273,31,11.36,17,6.23,18,6.59,34,12.45,37,13.55,57,20.88,16,5.86,41,15.02,6,2.2,16,5.86,20035
20,36,115,14,12.17,6,5.22,11,9.57,12,10.43,16,13.91,23,20.0,6,5.22,18,15.65,0,0.0,9,7.83,20036
20,37,109,12,11.01,6,5.5,13,11.93,8,7.34,22,20.18,17,15.6,11,10.09,12,11.01,1,0.92,7,6.42,20037
20,38,92,15,16.3,7,7.61,6,6.52,9,9.78,12,13.04,17,18.48,3,3.26,12,13.04,3,3.26,8,8.7,20038
20,39,31,3,9.68,0,0.0,0,0.0,2,6.45,8,25.81,9,29.03,4,12.9,4,12.9,0,0.0,1,3.23,20039
21,1,629,53,8.43,17,2.7,54,8.59,50,7.95,131,20.83,136,21.62,64,10.17,63,10.02,15,2.38,46,7.31,21001
21,2,347,43,12.39,18,5.19,26,7.49,41,11.82,56,16.14,70,20.17,30,8.65,44,12.68,5,1.44,14,4.03,21002
21,3,644,66,10.25,24,3.73,63,9.78,70,10.87,114,17.7,121,18.79,60,9.32,64,9.94,13,2.02,49,7.61,21003
21,4,458,51,11.14,17,3.71,42,9.17,57,12.45,73,15.94,85,18.56,33,7.21,69,15.07,7,1.53,24,5.24,21004
21,5,668,67,10.03,28,4.19,62,9.28,76,11.38,115,17.22,133,19.91,53,7.93,71,10.63,16,2.4,47,7.04,21005
21,6,464,65,14.01,22,4.74,44,9.48,37,7.97,80,17.24,91,19.61,30,6.47,54,11.64,17,3.66,24,5.17,21006
21,7,588,52,8.84,27,4.59,63,10.71,53,9.01,120,20.41,116,19.73,56,9.52,52,8.84,8,1.36,41,6.97,21007
21,8,535,47,8.79,19,3.55,42,7.85,47,8.79,105,19.63,119,22.24,59,11.03,56,10.47,12,2.24,29,5.42,21008
21,9,622,59,9.49,31,4.98,61,9.81,62,9.97,120,19.29,116,18.65,57,9.16,57,9.16,12,1.93,47,7.56,21009
21,10,461,40,8.68,9,1.95,52,11.28,50,10.85,80,17.35,84,18.22,33,7.16,70,15.18,13,2.82,30,6.51,21010
21,11,489,46,9.41,20,4.09,53,10.84,40,8.18,96,19.63,91,18.61,45,9.2,66,13.5,10,2.04,22,4.5,21011
21,12,484,48,9.92,19,3.93,36,7.44,41,8.47,95,19.63,98,20.25,51,10.54,51,10.54,12,2.48,33,6.82,21012
21,13,483,61,12.63,28,5.8,41,8.49,49,10.14,94,19.46,89,18.43,40,8.28,43,8.9,12,2.48,26,5.38,21013
21,14,602,68,11.3,33,5.48,54,8.97,56,9.3,122,20.27,123,20.43,56,9.3,56,9.3,7,1.16,27,4.49,21014
21,15,486,64,13.17,26,5.35,49,10.08,59,12.14,82,16.87,91,18.72,33,6.79,50,10.29,10,2.06,22,4.53,21015
21,16,431,46,10.67,15,3.48,43,9.98,50,11.6,64,14.85,92,21.35,39,9.05,53,12.3,11,2.55,18,4.18,21016
21,17,425,34,8.0,18,4.24,45,10.59,33,7.76,78,18.35,96,22.59,45,10.59,48,11.29,10,2.35,18,4.24,21017
21,18,603,71,11.77,28,4.64,45,7.46,64,10.61,102,16.92,126,20.9,53,8.79,68,11.28,15,2.49,31,5.14,21018
21,19,548,54,9.85,25,4.56,56,10.22,43,7.85,110,20.07,107,19.53,46,8.39,62,11.31,13,2.37,32,5.84,21019
21,20,441,46,10.43,12,2.72,39,8.84,55,12.47,82,18.59,83,18.82,41,9.3,48,10.88,6,1.36,29,6.58,21020
21,21,406,56,13.79,15,3.69,54,13.3,37,9.11,69,17.0,82,20.2,25,6.16,37,9.11,6,1.48,25,6.16,21021
21,22,449,38,8.46,19,4.23,44,9.8,44,9.8,85,18.93,92,20.49,42,9.35,51,11.36,12,2.67,22,4.9,21022
21,23,482,40,8.3,18,3.73,55,11.41,54,11.2,75,15.56,103,21.37,39,8.09,58,12.03,4,0.83,36,7.47,21023
21,24,619,70,11.31,33,5.33,52,8.4,58,9.37,110,17.77,129,20.84,60,9.69,69,11.15,8,1.29,30,4.85,21024
21,25,530,48,9.06,24,4.53,47,8.87,47,8.87,106,20.0,108,20.38,64,12.08,44,8.3,9,1.7,33,6.23,21025
21,26,422,53,12.56,24,5.69,42,9.95,49,11.61,70,16.59,71,16.82,22,5.21,55,13.03,12,2.84,24,5.69,21026
21,27,551,57,10.34,34,6.17,57,10.34,51,9.26,101,18.33,97,17.6,49,8.89,55,9.98,8,1.45,42,7.62,21027
21,28,582,73,12.54,35,6.01,49,8.42,69,11.86,91,15.64,101,17.35,36,6.19,84,14.43,10,1.72,34,5.84,21028
21,29,661,79,11.95,37,5.6,62,9.38,71,10.74,116,17.55,140,21.18,50,7.56,59,8.93,7,1.06,40,6.05,21029
21,30,365,34,9.32,18,4.93,41,11.23,47,12.88,60,16.44,65,17.81,22,6.03,51,13.97,9,2.47,18,4.93,21030
21,31,430,27,6.28,17,3.95,41,9.53,32,7.44,86,20.0,112,26.05,51,11.86,35,8.14,8,1.86,21,4.88,21031
21,32,480,56,11.67,20,4.17,44,9.17,50,10.42,74,15.42,107,22.29,39,8.13,55,11.46,12,2.5,23,4.79,21032
21,33,505,56,11.09,17,3.37,46,9.11,45,8.91,105,20.79,102,20.2,49,9.7,52,10.3,11,2.18,22,4.36,21033
21,34,408,50,12.25,23,5.64,44,10.78,50,12.25,56,13.73,78,19.12,28,6.86,49,12.01,9,2.21,21,5.15,21034
21,35,659,79,11.99,24,3.64,59,8.95,65,9.86,115,17.45,126,19.12,55,8.35,84,12.75,10,1.52,42,6.37,21035
21,36,495,54,10.91,24,4.85,55,11.11,50,10.1,91,18.38,95,19.19,36,7.27,55,11.11,11,2.22,24,4.85,21036
21,37,371,38,10.24,18,4.85,29,7.82,39,10.51,77,20.75,65,17.52,31,8.36,40,10.78,7,1.89,27,7.28,21037
21,38,430,42,9.77,22,5.12,44,10.23,39,9.07,75,17.44,82,19.07,31,7.21,58,13.49,13,3.02,24,5.58,21038
21,39,402,39,9.7,28,6.97,36,8.96,41,10.2,64,15.92,73,18.16,27,6.72,53,13.18,15,3.73,26,6.47,21039
21,40,477,58,12.16,20,4.19,46,9.64,50,10.48,79,16.56,83,17.4,36,7.55,49,10.27,10,2.1,46,9.64,21040
21,41,542,57,10.52,23,4.24,34,6.27,41,7.56,107,19.74,122,22.51,53,9.78,65,11.99,9,1.66,31,5.72,21041
21,42,617,58,9.4,26,4.21,53,8.59,70,11.35,111,17.99,129,20.91,46,7.46,74,11.99,13,2.11,37,6.0,21042
21,43,493,53,10.75,25,5.07,63,12.78,34,6.9,82,16.63,92,18.66,41,8.32,51,10.34,15,3.04,37,7.51,21043
21,44,555,51,9.19,31,5.59,42,7.57,53,9.55,118,21.26,105,18.92,58,10.45,56,10.09,9,1.62,32,5.77,21044
