ward,precinct,total,Toni Preckwinkle,Toni Preckwinkle Percent,precinct_id
45,45,176,176,100.0,45045
45,46,190,190,100.0,45046
45,47,198,198,100.0,45047
45,48,192,192,100.0,45048
46,1,315,315,100.0,46001
46,2,259,259,100.0,46002
46,3,388,388,100.0,46003
46,4,313,313,100.0,46004
46,5,275,275,100.0,46005
46,6,264,264,100.0,46006
46,7,422,422,100.0,46007
46,8,219,219,100.0,46008
46,9,285,285,100.0,46009
46,10,322,322,100.0,46010
46,11,246,246,100.0,46011
46,12,287,287,100.0,46012
46,13,293,293,100.0,46013
46,14,373,373,100.0,46014
46,15,320,320,100.0,46015
46,16,320,320,100.0,46016
46,17,375,375,100.0,46017
46,18,297,297,100.0,46018
46,19,243,243,100.0,46019
46,20,274,274,100.0,46020
46,21,207,207,100.0,46021
46,22,211,211,100.0,46022
46,23,258,258,100.0,46023
46,24,322,322,100.0,46024
46,25,263,263,100.0,46025
46,26,270,270,100.0,46026
46,27,282,282,100.0,46027
46,28,370,370,100.0,46028
46,29,276,276,100.0,46029
46,30,293,293,100.0,46030
46,31,276,276,100.0,46031
46,32,307,307,100.0,46032
46,33,378,378,100.0,46033
46,34,321,321,100.0,46034
46,35,376,376,100.0,46035
46,36,316,316,100.0,46036
46,37,195,195,100.0,46037
46,38,294,294,100.0,46038
46,39,269,269,100.0,46039
46,40,277,277,100.0,46040
47,1,192,192,100.0,47001
47,2,377,377,100.0,47002
47,3,366,366,100.0,47003
47,4,358,358,100.0,47004
47,5,343,343,100.0,47005
47,6,303,303,100.0,47006
47,7,290,290,100.0,47007
47,8,338,338,100.0,47008
47,9,245,245,100.0,47009
47,10,359,359,100.0,47010
47,11,283,283,100.0,47011
47,12,343,343,100.0,47012
47,13,310,310,100.0,47013
47,14,262,262,100.0,47014
47,15,364,364,100.0,47015
47,16,338,338,100.0,47016
47,17,272,272,100.0,47017
47,18,264,264,100.0,47018
47,19,388,388,100.0,47019
47,20,323,323,100.0,47020
47,21,272,272,100.0,47021
47,22,383,383,100.0,47022
47,23,376,376,100.0,47023
47,24,261,261,100.0,47024
47,25,306,306,100.0,47025
47,26,337,337,100.0,47026
47,27,277,277,100.0,47027
47,28,335,335,100.0,47028
47,29,339,339,100.0,47029
47,30,336,336,100.0,47030
47,31,313,313,100.0,47031
47,32,358,358,100.0,47032
47,33,298,298,100.0,47033
47,34,378,378,100.0,47034
47,35,291,291,100.0,47035
47,36,346,346,100.0,47036
47,37,319,319,100.0,47037
47,38,329,329,100.0,47038
47,39,341,341,100.0,47039
47,40,331,331,100.0,47040
47,41,354,354,100.0,47041
47,42,267,267,100.0,47042
47,43,291,291,100.0,47043
47,44,256,256,100.0,47044
47,45,339,339,100.0,47045
47,46,307,307,100.0,47046
47,47,311,311,100.0,47047
47,48,50,50,100.0,47048
48,1,298,298,100.0,48001
48,2,184,184,100.0,48002
48,3,366,366,100.0,48003
48,4,270,270,100.0,48004
48,5,230,230,100.0,48005
48,6,354,354,100.0,48006
48,7,367,367,100.0,48007
48,8,211,211,100.0,48008
48,9,249,249,100.0,48009
48,10,439,439,100.0,48010
48,11,311,311,100.0,48011
48,12,378,378,100.0,48012
48,13,456,456,100.0,48013
48,14,212,212,100.0,48014
48,15,211,211,100.0,48015
48,16,305,305,100.0,48016
48,17,338,338,100.0,48017
48,18,280,280,100.0,48018
48,19,255,255,100.0,48019
48,20,372,372,100.0,48020
48,21,367,367,100.0,48021
48,22,364,364,100.0,48022
48,23,365,365,100.0,48023
48,24,312,312,100.0,48024
48,25,356,356,100.0,48025
48,26,165,165,100.0,48026
48,27,358,358,100.0,48027
48,28,402,402,100.0,48028
48,29,221,221,100.0,48029
48,30,302,302,100.0,48030
48,31,426,426,100.0,48031
48,32,261,261,100.0,48032
48,33,215,215,100.0,48033
48,34,303,303,100.0,48034
48,35,239,239,100.0,48035
48,36,243,243,100.0,48036
48,37,320,320,100.0,48037
48,38,369,369,100.0,48038
48,39,302,302,100.0,48039
48,40,292,292,100.0,48040
48,41,349,349,100.0,48041
48,42,364,364,100.0,48042
48,43,343,343,100.0,48043
48,44,379,379,100.0,48044
48,45,247,247,100.0,48045
48,46,235,235,100.0,48046
49,1,253,253,100.0,49001
49,2,229,229,100.0,49002
49,3,343,343,100.0,49003
49,4,385,385,100.0,49004
49,5,329,329,100.0,49005
49,6,301,301,100.0,49006
49,7,292,292,100.0,49007
49,8,288,288,100.0,49008
49,9,354,354,100.0,49009
49,10,338,338,100.0,49010
49,11,407,407,100.0,49011
49,12,406,406,100.0,49012
49,13,421,421,100.0,49013
49,14,298,298,100.0,49014
49,15,251,251,100.0,49015
49,16,355,355,100.0,49016
49,17,267,267,100.0,49017
49,18,414,414,100.0,49018
49,19,308,308,100.0,49019
49,20,463,463,100.0,49020
49,21,223,223,100.0,49021
49,22,377,377,100.0,49022
49,23,357,357,100.0,49023
49,24,302,302,100.0,49024
49,25,386,386,100.0,49025
49,26,350,350,100.0,49026
49,27,367,367,100.0,49027
49,28,390,390,100.0,49028
49,29,385,385,100.0,49029
49,30,373,373,100.0,49030
49,31,288,288,100.0,49031
49,32,331,331,100.0,49032
49,33,299,299,100.0,49033
50,1,238,238,100.0,50001
50,2,160,160,100.0,50002
50,3,240,240,100.0,50003
50,4,297,297,100.0,50004
50,5,197,197,100.0,50005
50,6,312,312,100.0,50006
50,7,341,341,100.0,50007
50,8,254,254,100.0,50008
50,9,214,214,100.0,50009
50,10,212,212,100.0,50010
50,11,163,163,100.0,50011
50,12,122,122,100.0,50012
50,13,250,250,100.0,50013
50,14,80,80,100.0,50014
50,15,340,340,100.0,50015
50,16,90,90,100.0,50016
50,17,181,181,100.0,50017
50,18,74,74,100.0,50018
50,19,153,153,100.0,50019
50,20,272,272,100.0,50020
50,21,210,210,100.0,50021
50,22,164,164,100.0,50022
50,23,159,159,100.0,50023
50,24,223,223,100.0,50024
50,25,241,241,100.0,50025
50,26,224,224,100.0,50026
50,27,81,81,100.0,50027
50,28,243,243,100.0,50028
50,29,197,197,100.0,50029
50,30,186,186,100.0,50030
50,31,241,241,100.0,50031
50,32,262,262,100.0,50032
50,33,195,195,100.0,50033
50,34,361,361,100.0,50034
50,35,323,323,100.0,50035
50,36,234,234,100.0,50036
50,37,268,268,100.0,50037
50,38,142,142,100.0,50038
50,39,157,157,100.0,50039
50,40,242,242,100.0,50040
