ward,precinct,total,Michael Cabonargi,Michael Cabonargi Percent,precinct_id
47,47,404,404,100.0,47047
47,48,30,30,100.0,47048
48,1,368,368,100.0,48001
48,2,159,159,100.0,48002
48,3,482,482,100.0,48003
48,4,338,338,100.0,48004
48,5,231,231,100.0,48005
48,6,473,473,100.0,48006
48,7,422,422,100.0,48007
48,8,200,200,100.0,48008
48,9,289,289,100.0,48009
48,10,509,509,100.0,48010
48,11,349,349,100.0,48011
48,12,495,495,100.0,48012
48,13,514,514,100.0,48013
48,14,228,228,100.0,48014
48,15,267,267,100.0,48015
48,16,421,421,100.0,48016
48,17,372,372,100.0,48017
48,18,339,339,100.0,48018
48,19,260,260,100.0,48019
48,20,455,455,100.0,48020
48,21,511,511,100.0,48021
48,22,351,351,100.0,48022
48,23,330,330,100.0,48023
48,24,389,389,100.0,48024
48,25,371,371,100.0,48025
48,26,219,219,100.0,48026
48,27,349,349,100.0,48027
48,28,543,543,100.0,48028
48,29,189,189,100.0,48029
48,30,360,360,100.0,48030
48,31,543,543,100.0,48031
48,32,398,398,100.0,48032
48,33,225,225,100.0,48033
48,34,357,357,100.0,48034
48,35,334,334,100.0,48035
48,36,249,249,100.0,48036
48,37,379,379,100.0,48037
48,38,390,390,100.0,48038
48,39,323,323,100.0,48039
48,40,364,364,100.0,48040
48,41,490,490,100.0,48041
48,42,489,489,100.0,48042
48,43,461,461,100.0,48043
48,44,489,489,100.0,48044
48,45,318,318,100.0,48045
48,46,273,273,100.0,48046
49,1,401,401,100.0,49001
49,2,287,287,100.0,49002
49,3,464,464,100.0,49003
49,4,500,500,100.0,49004
49,5,416,416,100.0,49005
49,6,421,421,100.0,49006
49,7,324,324,100.0,49007
49,8,336,336,100.0,49008
49,9,437,437,100.0,49009
49,10,407,407,100.0,49010
49,11,526,526,100.0,49011
49,12,490,490,100.0,49012
49,13,474,474,100.0,49013
49,14,363,363,100.0,49014
49,15,338,338,100.0,49015
49,16,342,342,100.0,49016
49,17,357,357,100.0,49017
49,18,524,524,100.0,49018
49,19,378,378,100.0,49019
49,20,588,588,100.0,49020
49,21,265,265,100.0,49021
49,22,425,425,100.0,49022
49,23,470,470,100.0,49023
49,24,396,396,100.0,49024
49,25,560,560,100.0,49025
49,26,428,428,100.0,49026
49,27,507,507,100.0,49027
49,28,489,489,100.0,49028
49,29,485,485,100.0,49029
49,30,440,440,100.0,49030
49,31,337,337,100.0,49031
49,32,439,439,100.0,49032
49,33,377,377,100.0,49033
50,1,257,257,100.0,50001
50,2,191,191,100.0,50002
50,3,252,252,100.0,50003
50,4,349,349,100.0,50004
50,5,198,198,100.0,50005
50,6,349,349,100.0,50006
50,7,358,358,100.0,50007
50,8,323,323,100.0,50008
50,9,242,242,100.0,50009
50,10,235,235,100.0,50010
50,11,140,140,100.0,50011
50,12,122,122,100.0,50012
50,13,349,349,100.0,50013
50,14,77,77,100.0,50014
50,15,375,375,100.0,50015
50,16,96,96,100.0,50016
50,17,262,262,100.0,50017
50,18,43,43,100.0,50018
50,19,201,201,100.0,50019
50,20,311,311,100.0,50020
50,21,263,263,100.0,50021
50,22,236,236,100.0,50022
50,23,201,201,100.0,50023
50,24,214,214,100.0,50024
50,25,247,247,100.0,50025
50,26,305,305,100.0,50026
50,27,82,82,100.0,50027
50,28,389,389,100.0,50028
50,29,276,276,100.0,50029
50,30,224,224,100.0,50030
50,31,341,341,100.0,50031
50,32,376,376,100.0,50032
50,33,192,192,100.0,50033
50,34,353,353,100.0,50034
50,35,394,394,100.0,50035
50,36,268,268,100.0,50036
50,37,313,313,100.0,50037
50,38,148,148,100.0,50038
50,39,213,213,100.0,50039
50,40,212,212,100.0,50040
