ward,precinct,total,Michael Tully Mullen,Michael Tully Mullen Percent,precinct_id
23,27,231,231,100.0,23027
23,28,266,266,100.0,23028
23,29,204,204,100.0,23029
23,30,279,279,100.0,23030
23,31,185,185,100.0,23031
23,32,262,262,100.0,23032
23,33,284,284,100.0,23033
23,34,228,228,100.0,23034
23,35,174,174,100.0,23035
23,36,239,239,100.0,23036
23,37,223,223,100.0,23037
23,38,211,211,100.0,23038
23,39,204,204,100.0,23039
24,1,322,322,100.0,24001
24,2,355,355,100.0,24002
24,3,358,358,100.0,24003
24,4,291,291,100.0,24004
24,5,191,191,100.0,24005
24,6,363,363,100.0,24006
24,7,176,176,100.0,24007
24,8,180,180,100.0,24008
24,9,346,346,100.0,24009
24,10,199,199,100.0,24010
24,11,364,364,100.0,24011
24,12,238,238,100.0,24012
24,13,207,207,100.0,24013
24,14,313,313,100.0,24014
24,15,210,210,100.0,24015
24,16,267,267,100.0,24016
24,17,278,278,100.0,24017
24,18,399,399,100.0,24018
24,19,383,383,100.0,24019
24,20,262,262,100.0,24020
24,21,191,191,100.0,24021
24,22,444,444,100.0,24022
24,23,324,324,100.0,24023
24,24,439,439,100.0,24024
24,25,301,301,100.0,24025
24,26,405,405,100.0,24026
24,27,321,321,100.0,24027
24,28,275,275,100.0,24028
24,29,235,235,100.0,24029
24,30,234,234,100.0,24030
24,31,375,375,100.0,24031
24,32,224,224,100.0,24032
24,33,237,237,100.0,24033
24,34,271,271,100.0,24034
24,35,376,376,100.0,24035
24,36,421,421,100.0,24036
24,37,212,212,100.0,24037
24,38,270,270,100.0,24038
24,39,371,371,100.0,24039
24,40,328,328,100.0,24040
24,41,258,258,100.0,24041
25,1,228,228,100.0,25001
25,2,269,269,100.0,25002
25,3,416,416,100.0,25003
25,4,344,344,100.0,25004
25,5,259,259,100.0,25005
25,6,94,94,100.0,25006
25,7,236,236,100.0,25007
25,8,291,291,100.0,25008
25,9,284,284,100.0,25009
25,10,345,345,100.0,25010
25,11,284,284,100.0,25011
25,12,192,192,100.0,25012
25,13,274,274,100.0,25013
25,14,191,191,100.0,25014
25,15,256,256,100.0,25015
25,16,369,369,100.0,25016
25,17,354,354,100.0,25017
25,18,159,159,100.0,25018
25,19,283,283,100.0,25019
25,20,319,319,100.0,25020
25,21,556,556,100.0,25021
25,22,250,250,100.0,25022
25,23,342,342,100.0,25023
25,24,233,233,100.0,25024
25,25,288,288,100.0,25025
25,26,284,284,100.0,25026
25,27,351,351,100.0,25027
25,28,322,322,100.0,25028
25,29,277,277,100.0,25029
25,30,261,261,100.0,25030
25,31,343,343,100.0,25031
25,32,244,244,100.0,25032
26,1,313,313,100.0,26001
26,2,260,260,100.0,26002
26,3,307,307,100.0,26003
26,4,248,248,100.0,26004
26,5,291,291,100.0,26005
26,6,190,190,100.0,26006
26,7,258,258,100.0,26007
26,8,205,205,100.0,26008
26,9,236,236,100.0,26009
26,10,331,331,100.0,26010
26,11,198,198,100.0,26011
26,12,313,313,100.0,26012
26,13,218,218,100.0,26013
26,14,195,195,100.0,26014
26,15,189,189,100.0,26015
26,16,187,187,100.0,26016
26,17,242,242,100.0,26017
26,18,258,258,100.0,26018
26,19,204,204,100.0,26019
26,20,297,297,100.0,26020
26,21,388,388,100.0,26021
26,22,176,176,100.0,26022
26,23,176,176,100.0,26023
26,24,187,187,100.0,26024
26,25,218,218,100.0,26025
26,26,174,174,100.0,26026
26,27,234,234,100.0,26027
26,28,286,286,100.0,26028
26,29,254,254,100.0,26029
26,30,321,321,100.0,26030
26,31,201,201,100.0,26031
26,32,250,250,100.0,26032
26,33,317,317,100.0,26033
26,34,308,308,100.0,26034
26,35,233,233,100.0,26035
26,36,282,282,100.0,26036
27,1,340,340,100.0,27001
27,2,326,326,100.0,27002
27,3,215,215,100.0,27003
27,4,311,311,100.0,27004
27,5,256,256,100.0,27005
27,6,416,416,100.0,27006
27,7,413,413,100.0,27007
27,8,291,291,100.0,27008
27,9,360,360,100.0,27009
27,10,299,299,100.0,27010
27,11,287,287,100.0,27011
27,12,310,310,100.0,27012
27,13,415,415,100.0,27013
27,14,340,340,100.0,27014
27,15,353,353,100.0,27015
27,16,275,275,100.0,27016
27,17,340,340,100.0,27017
27,18,258,258,100.0,27018
27,19,270,270,100.0,27019
27,20,452,452,100.0,27020
27,21,399,399,100.0,27021
27,22,220,220,100.0,27022
27,23,341,341,100.0,27023
27,24,279,279,100.0,27024
27,25,343,343,100.0,27025
27,26,276,276,100.0,27026
27,27,345,345,100.0,27027
27,28,307,307,100.0,27028
27,29,313,313,100.0,27029
27,30,383,383,100.0,27030
27,31,282,282,100.0,27031
27,32,234,234,100.0,27032
27,33,329,329,100.0,27033
27,34,312,312,100.0,27034
27,35,333,333,100.0,27035
27,36,289,289,100.0,27036
27,37,327,327,100.0,27037
27,38,315,315,100.0,27038
27,39,371,371,100.0,27039
27,40,354,354,100.0,27040
27,41,328,328,100.0,27041
27,42,307,307,100.0,27042
27,43,311,311,100.0,27043
27,44,318,318,100.0,27044
27,45,330,330,100.0,27045
28,1,305,305,100.0,28001
28,2,272,272,100.0,28002
28,3,281,281,100.0,28003
28,4,233,233,100.0,28004
28,5,182,182,100.0,28005
28,6,140,140,100.0,28006
28,7,418,418,100.0,28007
28,8,245,245,100.0,28008
28,9,374,374,100.0,28009
28,10,326,326,100.0,28010
28,11,552,552,100.0,28011
28,12,334,334,100.0,28012
28,13,296,296,100.0,28013
28,14,306,306,100.0,28014
28,15,101,101,100.0,28015
28,16,234,234,100.0,28016
28,17,315,315,100.0,28017
28,18,273,273,100.0,28018
28,19,251,251,100.0,28019
28,20,333,333,100.0,28020
28,21,308,308,100.0,28021
28,22,266,266,100.0,28022
28,23,385,385,100.0,28023
28,24,332,332,100.0,28024
28,25,455,455,100.0,28025
28,26,399,399,100.0,28026
28,27,257,257,100.0,28027
28,28,267,267,100.0,28028
28,29,142,142,100.0,28029
28,30,55,55,100.0,28030
28,31,399,399,100.0,28031
28,32,334,334,100.0,28032
28,33,337,337,100.0,28033
28,34,488,488,100.0,28034
28,35,430,430,100.0,28035
28,36,172,172,100.0,28036
28,37,466,466,100.0,28037
28,38,179,179,100.0,28038
28,39,292,292,100.0,28039
28,40,458,458,100.0,28040
28,41,302,302,100.0,28041
28,42,400,400,100.0,28042
28,43,444,444,100.0,28043
28,44,263,263,100.0,28044
28,45,266,266,100.0,28045
28,46,486,486,100.0,28046
29,1,389,389,100.0,29001
29,2,386,386,100.0,29002
29,3,328,328,100.0,29003
29,4,358,358,100.0,29004
29,5,403,403,100.0,29005
29,6,354,354,100.0,29006
29,7,402,402,100.0,29007
29,8,468,468,100.0,29008
29,9,339,339,100.0,29009
29,10,395,395,100.0,29010
29,11,445,445,100.0,29011
29,12,430,430,100.0,29012
29,13,399,399,100.0,29013
29,14,483,483,100.0,29014
29,15,429,429,100.0,29015
29,16,411,411,100.0,29016
29,17,397,397,100.0,29017
29,18,487,487,100.0,29018
29,19,478,478,100.0,29019
29,20,365,365,100.0,29020
29,21,410,410,100.0,29021
29,22,452,452,100.0,29022
29,23,309,309,100.0,29023
29,24,360,360,100.0,29024
29,25,430,430,100.0,29025
29,26,427,427,100.0,29026
29,27,330,330,100.0,29027
29,28,393,393,100.0,29028
29,29,223,223,100.0,29029
29,30,337,337,100.0,29030
29,31,221,221,100.0,29031
29,32,254,254,100.0,29032
29,33,396,396,100.0,29033
29,34,308,308,100.0,29034
29,35,466,466,100.0,29035
29,36,409,409,100.0,29036
29,37,408,408,100.0,29037
29,38,293,293,100.0,29038
29,39,272,272,100.0,29039
29,40,454,454,100.0,29040
29,41,372,372,100.0,29041
29,42,339,339,100.0,29042
29,43,437,437,100.0,29043
29,44,418,418,100.0,29044
30,1,318,318,100.0,30001
30,2,253,253,100.0,30002
30,3,189,189,100.0,30003
30,4,253,253,100.0,30004
30,5,212,212,100.0,30005
30,6,218,218,100.0,30006
30,7,282,282,100.0,30007
30,8,265,265,100.0,30008
30,9,214,214,100.0,30009
30,10,252,252,100.0,30010
30,11,238,238,100.0,30011
30,12,234,234,100.0,30012
30,13,153,153,100.0,30013
30,14,247,247,100.0,30014
30,15,233,233,100.0,30015
30,16,113,113,100.0,30016
30,17,259,259,100.0,30017
30,18,220,220,100.0,30018
30,19,240,240,100.0,30019
30,20,255,255,100.0,30020
30,21,283,283,100.0,30021
30,22,284,284,100.0,30022
30,23,238,238,100.0,30023
30,24,241,241,100.0,30024
30,25,270,270,100.0,30025
30,26,188,188,100.0,30026
30,27,167,167,100.0,30027
30,28,293,293,100.0,30028
30,29,172,172,100.0,30029
30,30,104,104,100.0,30030
30,31,172,172,100.0,30031
30,32,216,216,100.0,30032
31,1,180,180,100.0,31001
31,2,161,161,100.0,31002
31,3,181,181,100.0,31003
31,4,240,240,100.0,31004
31,5,194,194,100.0,31005
31,6,166,166,100.0,31006
31,7,234,234,100.0,31007
31,8,115,115,100.0,31008
31,9,203,203,100.0,31009
31,10,187,187,100.0,31010
31,11,160,160,100.0,31011
31,12,172,172,100.0,31012
31,13,192,192,100.0,31013
31,14,161,161,100.0,31014
31,15,143,143,100.0,31015
31,16,211,211,100.0,31016
31,17,190,190,100.0,31017
31,18,189,189,100.0,31018
31,19,150,150,100.0,31019
31,20,161,161,100.0,31020
31,21,168,168,100.0,31021
31,22,165,165,100.0,31022
31,23,157,157,100.0,31023
31,24,200,200,100.0,31024
31,25,145,145,100.0,31025
31,26,195,195,100.0,31026
31,27,207,207,100.0,31027
31,28,163,163,100.0,31028
31,29,208,208,100.0,31029
31,30,127,127,100.0,31030
31,31,150,150,100.0,31031
31,32,154,154,100.0,31032
31,33,149,149,100.0,31033
31,34,157,157,100.0,31034
31,35,218,218,100.0,31035
31,36,187,187,100.0,31036
31,37,143,143,100.0,31037
31,38,196,196,100.0,31038
31,39,186,186,100.0,31039
31,40,168,168,100.0,31040
31,41,159,159,100.0,31041
32,1,400,400,100.0,32001
32,2,335,335,100.0,32002
32,3,380,380,100.0,32003
32,4,298,298,100.0,32004
32,5,351,351,100.0,32005
32,6,329,329,100.0,32006
32,7,390,390,100.0,32007
32,8,387,387,100.0,32008
32,9,317,317,100.0,32009
32,10,365,365,100.0,32010
32,11,359,359,100.0,32011
32,12,258,258,100.0,32012
32,13,351,351,100.0,32013
32,14,358,358,100.0,32014
32,15,356,356,100.0,32015
32,16,325,325,100.0,32016
32,17,317,317,100.0,32017
32,18,341,341,100.0,32018
32,19,338,338,100.0,32019
32,20,353,353,100.0,32020
32,21,382,382,100.0,32021
32,22,431,431,100.0,32022
32,23,324,324,100.0,32023
32,24,239,239,100.0,32024
32,25,362,362,100.0,32025
32,26,370,370,100.0,32026
32,27,295,295,100.0,32027
32,28,371,371,100.0,32028
32,29,369,369,100.0,32029
32,30,322,322,100.0,32030
32,31,322,322,100.0,32031
32,32,328,328,100.0,32032
32,33,359,359,100.0,32033
32,34,330,330,100.0,32034
32,35,342,342,100.0,32035
32,36,354,354,100.0,32036
32,37,312,312,100.0,32037
32,38,324,324,100.0,32038
32,39,370,370,100.0,32039
32,40,384,384,100.0,32040
32,41,347,347,100.0,32041
32,42,334,334,100.0,32042
32,43,323,323,100.0,32043
33,1,370,370,100.0,33001
33,2,359,359,100.0,33002
33,3,406,406,100.0,33003
33,4,342,342,100.0,33004
33,5,277,277,100.0,33005
33,6,310,310,100.0,33006
33,7,333,333,100.0,33007
33,8,464,464,100.0,33008
33,9,355,355,100.0,33009
33,10,339,339,100.0,33010
33,11,364,364,100.0,33011
33,12,343,343,100.0,33012
33,13,305,305,100.0,33013
33,14,147,147,100.0,33014
33,15,345,345,100.0,33015
33,16,473,473,100.0,33016
33,17,371,371,100.0,33017
33,18,413,413,100.0,33018
33,19,328,328,100.0,33019
33,20,408,408,100.0,33020
33,21,376,376,100.0,33021
33,22,358,358,100.0,33022
33,23,406,406,100.0,33023
33,24,482,482,100.0,33024
33,25,395,395,100.0,33025
33,26,288,288,100.0,33026
33,27,349,349,100.0,33027
33,28,292,292,100.0,33028
34,1,444,444,100.0,34001
34,2,296,296,100.0,34002
34,3,439,439,100.0,34003
34,4,383,383,100.0,34004
34,5,369,369,100.0,34005
34,6,479,479,100.0,34006
34,7,429,429,100.0,34007
34,8,365,365,100.0,34008
34,9,375,375,100.0,34009
34,10,406,406,100.0,34010
34,11,449,449,100.0,34011
34,12,422,422,100.0,34012
34,13,411,411,100.0,34013
34,14,370,370,100.0,34014
34,15,384,384,100.0,34015
34,16,365,365,100.0,34016
34,17,499,499,100.0,34017
34,18,380,380,100.0,34018
34,19,421,421,100.0,34019
34,20,433,433,100.0,34020
34,21,456,456,100.0,34021
34,22,390,390,100.0,34022
34,23,356,356,100.0,34023
34,24,400,400,100.0,34024
34,25,418,418,100.0,34025
34,26,451,451,100.0,34026
34,27,398,398,100.0,34027
34,28,307,307,100.0,34028
34,29,325,325,100.0,34029
34,30,338,338,100.0,34030
34,31,421,421,100.0,34031
34,32,390,390,100.0,34032
34,33,403,403,100.0,34033
34,34,417,417,100.0,34034
34,35,438,438,100.0,34035
34,36,345,345,100.0,34036
34,37,289,289,100.0,34037
34,38,282,282,100.0,34038
34,39,343,343,100.0,34039
34,40,438,438,100.0,34040
34,41,305,305,100.0,34041
34,42,346,346,100.0,34042
34,43,307,307,100.0,34043
34,44,373,373,100.0,34044
34,45,415,415,100.0,34045
34,46,238,238,100.0,34046
34,47,402,402,100.0,34047
34,48,441,441,100.0,34048
34,49,479,479,100.0,34049
34,50,396,396,100.0,34050
34,51,381,381,100.0,34051
34,52,290,290,100.0,34052
34,53,324,324,100.0,34053
35,1,238,238,100.0,35001
35,2,324,324,100.0,35002
35,3,265,265,100.0,35003
35,4,265,265,100.0,35004
35,5,270,270,100.0,35005
35,6,219,219,100.0,35006
35,7,295,295,100.0,35007
35,8,296,296,100.0,35008
35,9,263,263,100.0,35009
35,10,377,377,100.0,35010
35,11,249,249,100.0,35011
35,12,165,165,100.0,35012
35,13,179,179,100.0,35013
35,14,215,215,100.0,35014
35,15,287,287,100.0,35015
35,16,166,166,100.0,35016
35,17,280,280,100.0,35017
35,18,216,216,100.0,35018
35,19,194,194,100.0,35019
35,20,302,302,100.0,35020
35,21,246,246,100.0,35021
35,22,320,320,100.0,35022
35,23,309,309,100.0,35023
35,24,210,210,100.0,35024
35,25,359,359,100.0,35025
35,26,255,255,100.0,35026
35,27,243,243,100.0,35027
35,28,286,286,100.0,35028
35,29,264,264,100.0,35029
35,30,287,287,100.0,35030
35,31,318,318,100.0,35031
36,1,266,266,100.0,36001
36,2,211,211,100.0,36002
36,3,245,245,100.0,36003
36,4,261,261,100.0,36004
36,5,261,261,100.0,36005
36,6,200,200,100.0,36006
36,7,295,295,100.0,36007
36,8,205,205,100.0,36008
36,9,228,228,100.0,36009
36,10,276,276,100.0,36010
36,11,148,148,100.0,36011
36,12,147,147,100.0,36012
36,13,198,198,100.0,36013
36,14,275,275,100.0,36014
36,15,263,263,100.0,36015
36,16,246,246,100.0,36016
36,17,309,309,100.0,36017
36,18,235,235,100.0,36018
36,19,245,245,100.0,36019
36,20,244,244,100.0,36020
36,21,208,208,100.0,36021
36,22,217,217,100.0,36022
36,23,196,196,100.0,36023
36,24,269,269,100.0,36024
36,25,209,209,100.0,36025
36,26,229,229,100.0,36026
36,27,208,208,100.0,36027
36,28,194,194,100.0,36028
36,29,292,292,100.0,36029
36,30,250,250,100.0,36030
37,1,305,305,100.0,37001
37,2,246,246,100.0,37002
37,3,299,299,100.0,37003
37,4,306,306,100.0,37004
37,5,407,407,100.0,37005
37,6,383,383,100.0,37006
37,7,221,221,100.0,37007
37,8,236,236,100.0,37008
37,9,414,414,100.0,37009
37,10,371,371,100.0,37010
37,11,288,288,100.0,37011
37,12,292,292,100.0,37012
37,13,257,257,100.0,37013
37,14,364,364,100.0,37014
37,15,356,356,100.0,37015
37,16,371,371,100.0,37016
37,17,348,348,100.0,37017
37,18,351,351,100.0,37018
37,19,287,287,100.0,37019
37,20,333,333,100.0,37020
37,21,280,280,100.0,37021
37,22,341,341,100.0,37022
37,23,363,363,100.0,37023
37,24,393,393,100.0,37024
37,25,372,372,100.0,37025
37,26,432,432,100.0,37026
37,27,379,379,100.0,37027
37,28,248,248,100.0,37028
37,29,398,398,100.0,37029
37,30,388,388,100.0,37030
37,31,393,393,100.0,37031
37,32,372,372,100.0,37032
37,33,333,333,100.0,37033
37,34,323,323,100.0,37034
37,35,363,363,100.0,37035
37,36,362,362,100.0,37036
37,37,376,376,100.0,37037
37,38,346,346,100.0,37038
37,39,370,370,100.0,37039
37,40,411,411,100.0,37040
37,41,353,353,100.0,37041
38,1,247,247,100.0,38001
38,2,251,251,100.0,38002
38,3,232,232,100.0,38003
38,4,242,242,100.0,38004
38,5,252,252,100.0,38005
38,6,253,253,100.0,38006
38,7,255,255,100.0,38007
38,8,258,258,100.0,38008
38,9,276,276,100.0,38009
38,10,252,252,100.0,38010
38,11,255,255,100.0,38011
38,12,230,230,100.0,38012
38,13,236,236,100.0,38013
38,14,284,284,100.0,38014
38,15,236,236,100.0,38015
38,16,250,250,100.0,38016
38,17,315,315,100.0,38017
38,18,283,283,100.0,38018
38,19,292,292,100.0,38019
38,20,245,245,100.0,38020
38,21,230,230,100.0,38021
38,22,251,251,100.0,38022
38,23,293,293,100.0,38023
38,24,275,275,100.0,38024
38,25,220,220,100.0,38025
38,26,271,271,100.0,38026
38,27,258,258,100.0,38027
38,28,316,316,100.0,38028
38,29,262,262,100.0,38029
38,30,240,240,100.0,38030
38,31,286,286,100.0,38031
38,32,278,278,100.0,38032
38,33,236,236,100.0,38033
38,34,233,233,100.0,38034
38,35,269,269,100.0,38035
38,36,229,229,100.0,38036
38,37,263,263,100.0,38037
38,38,233,233,100.0,38038
38,39,304,304,100.0,38039
38,40,259,259,100.0,38040
38,41,266,266,100.0,38041
39,1,276,276,100.0,39001
39,2,271,271,100.0,39002
39,3,201,201,100.0,39003
39,4,245,245,100.0,39004
39,5,297,297,100.0,39005
39,6,268,268,100.0,39006
39,7,265,265,100.0,39007
39,8,251,251,100.0,39008
39,9,272,272,100.0,39009
39,10,129,129,100.0,39010
39,11,281,281,100.0,39011
39,12,284,284,100.0,39012
39,13,215,215,100.0,39013
39,14,271,271,100.0,39014
39,15,370,370,100.0,39015
39,16,243,243,100.0,39016
39,17,298,298,100.0,39017
39,18,261,261,100.0,39018
39,19,295,295,100.0,39019
39,20,264,264,100.0,39020
39,21,263,263,100.0,39021
39,22,209,209,100.0,39022
39,23,290,290,100.0,39023
39,24,299,299,100.0,39024
39,25,224,224,100.0,39025
39,26,215,215,100.0,39026
39,27,47,47,100.0,39027
39,28,318,318,100.0,39028
39,29,144,144,100.0,39029
39,30,310,310,100.0,39030
39,31,241,241,100.0,39031
39,32,237,237,100.0,39032
39,33,390,390,100.0,39033
39,34,344,344,100.0,39034
39,35,264,264,100.0,39035
39,36,247,247,100.0,39036
39,37,292,292,100.0,39037
39,38,170,170,100.0,39038
39,39,216,216,100.0,39039
39,40,286,286,100.0,39040
39,41,325,325,100.0,39041
39,42,248,248,100.0,39042
39,43,106,106,100.0,39043
39,44,359,359,100.0,39044
39,45,172,172,100.0,39045
40,1,248,248,100.0,40001
40,2,293,293,100.0,40002
40,3,408,408,100.0,40003
40,4,174,174,100.0,40004
40,5,344,344,100.0,40005
40,6,379,379,100.0,40006
40,7,292,292,100.0,40007
40,8,463,463,100.0,40008
40,9,290,290,100.0,40009
40,10,310,310,100.0,40010
40,11,420,420,100.0,40011
40,12,239,239,100.0,40012
40,13,507,507,100.0,40013
40,14,259,259,100.0,40014
40,15,306,306,100.0,40015
40,16,458,458,100.0,40016
40,17,268,268,100.0,40017
40,18,292,292,100.0,40018
40,19,382,382,100.0,40019
40,20,318,318,100.0,40020
40,21,393,393,100.0,40021
40,22,348,348,100.0,40022
40,23,403,403,100.0,40023
40,24,252,252,100.0,40024
40,25,420,420,100.0,40025
40,26,351,351,100.0,40026
40,27,412,412,100.0,40027
40,28,396,396,100.0,40028
40,29,306,306,100.0,40029
40,30,277,277,100.0,40030
40,31,398,398,100.0,40031
40,32,396,396,100.0,40032
40,33,370,370,100.0,40033
40,34,268,268,100.0,40034
40,35,239,239,100.0,40035
40,36,312,312,100.0,40036
40,37,343,343,100.0,40037
40,38,404,404,100.0,40038
40,39,95,95,100.0,40039
41,1,285,285,100.0,41001
41,2,272,272,100.0,41002
41,3,231,231,100.0,41003
41,4,293,293,100.0,41004
41,5,287,287,100.0,41005
41,6,305,305,100.0,41006
41,7,289,289,100.0,41007
41,8,279,279,100.0,41008
41,9,289,289,100.0,41009
41,10,311,311,100.0,41010
41,11,286,286,100.0,41011
41,12,269,269,100.0,41012
41,13,253,253,100.0,41013
41,14,335,335,100.0,41014
41,15,268,268,100.0,41015
41,16,308,308,100.0,41016
41,17,302,302,100.0,41017
41,18,243,243,100.0,41018
41,19,312,312,100.0,41019
41,20,229,229,100.0,41020
41,21,285,285,100.0,41021
41,22,311,311,100.0,41022
41,23,248,248,100.0,41023
41,24,241,241,100.0,41024
41,25,205,205,100.0,41025
41,26,260,260,100.0,41026
41,27,208,208,100.0,41027
41,28,299,299,100.0,41028
41,29,283,283,100.0,41029
41,30,301,301,100.0,41030
41,31,273,273,100.0,41031
41,32,309,309,100.0,41032
41,33,242,242,100.0,41033
41,34,238,238,100.0,41034
41,35,273,273,100.0,41035
41,36,265,265,100.0,41036
41,37,321,321,100.0,41037
41,38,282,282,100.0,41038
41,39,299,299,100.0,41039
41,40,277,277,100.0,41040
41,41,263,263,100.0,41041
41,42,305,305,100.0,41042
41,43,246,246,100.0,41043
41,44,281,281,100.0,41044
41,45,262,262,100.0,41045
41,46,253,253,100.0,41046
41,47,299,299,100.0,41047
42,1,320,320,100.0,42001
42,2,482,482,100.0,42002
42,3,359,359,100.0,42003
42,4,446,446,100.0,42004
42,5,293,293,100.0,42005
42,6,350,350,100.0,42006
42,7,438,438,100.0,42007
42,8,304,304,100.0,42008
42,9,420,420,100.0,42009
42,10,321,321,100.0,42010
42,11,222,222,100.0,42011
42,12,298,298,100.0,42012
42,13,323,323,100.0,42013
42,14,385,385,100.0,42014
42,15,302,302,100.0,42015
42,16,341,341,100.0,42016
42,17,294,294,100.0,42017
42,18,382,382,100.0,42018
42,19,346,346,100.0,42019
42,20,354,354,100.0,42020
42,21,274,274,100.0,42021
42,22,171,171,100.0,42022
42,23,328,328,100.0,42023
42,24,323,323,100.0,42024
42,25,336,336,100.0,42025
42,26,356,356,100.0,42026
42,27,280,280,100.0,42027
42,28,406,406,100.0,42028
42,29,336,336,100.0,42029
42,30,247,247,100.0,42030
42,31,314,314,100.0,42031
42,32,266,266,100.0,42032
42,33,351,351,100.0,42033
42,34,300,300,100.0,42034
42,35,453,453,100.0,42035
42,36,474,474,100.0,42036
42,37,263,263,100.0,42037
42,38,337,337,100.0,42038
42,39,343,343,100.0,42039
42,40,364,364,100.0,42040
42,41,409,409,100.0,42041
42,42,401,401,100.0,42042
43,1,371,371,100.0,43001
43,2,346,346,100.0,43002
43,3,306,306,100.0,43003
43,4,387,387,100.0,43004
43,5,403,403,100.0,43005
43,6,346,346,100.0,43006
43,7,244,244,100.0,43007
43,8,302,302,100.0,43008
43,9,414,414,100.0,43009
43,10,389,389,100.0,43010
43,11,297,297,100.0,43011
43,12,258,258,100.0,43012
43,13,364,364,100.0,43013
43,14,355,355,100.0,43014
43,15,343,343,100.0,43015
43,16,411,411,100.0,43016
43,17,303,303,100.0,43017
43,18,398,398,100.0,43018
43,19,391,391,100.0,43019
43,20,373,373,100.0,43020
43,21,373,373,100.0,43021
43,22,356,356,100.0,43022
43,23,301,301,100.0,43023
43,24,293,293,100.0,43024
43,25,316,316,100.0,43025
43,26,228,228,100.0,43026
43,27,228,228,100.0,43027
43,28,449,449,100.0,43028
43,29,316,316,100.0,43029
43,30,371,371,100.0,43030
43,31,364,364,100.0,43031
43,32,371,371,100.0,43032
43,33,352,352,100.0,43033
43,34,275,275,100.0,43034
43,35,379,379,100.0,43035
43,36,225,225,100.0,43036
43,37,406,406,100.0,43037
43,38,298,298,100.0,43038
43,39,308,308,100.0,43039
43,40,271,271,100.0,43040
43,41,468,468,100.0,43041
43,42,341,341,100.0,43042
43,43,370,370,100.0,43043
43,44,380,380,100.0,43044
44,1,461,461,100.0,44001
44,2,400,400,100.0,44002
44,3,398,398,100.0,44003
44,4,338,338,100.0,44004
44,5,424,424,100.0,44005
44,6,513,513,100.0,44006
44,7,261,261,100.0,44007
44,8,466,466,100.0,44008
44,9,375,375,100.0,44009
44,10,390,390,100.0,44010
44,11,400,400,100.0,44011
44,12,454,454,100.0,44012
44,13,295,295,100.0,44013
44,14,326,326,100.0,44014
44,15,404,404,100.0,44015
44,16,405,405,100.0,44016
44,17,483,483,100.0,44017
44,18,406,406,100.0,44018
44,19,435,435,100.0,44019
44,20,387,387,100.0,44020
44,21,482,482,100.0,44021
44,22,411,411,100.0,44022
44,23,420,420,100.0,44023
44,24,312,312,100.0,44024
44,25,388,388,100.0,44025
44,26,413,413,100.0,44026
44,27,420,420,100.0,44027
44,28,435,435,100.0,44028
44,29,382,382,100.0,44029
44,30,434,434,100.0,44030
44,31,322,322,100.0,44031
44,32,430,430,100.0,44032
44,33,405,405,100.0,44033
44,34,452,452,100.0,44034
44,35,428,428,100.0,44035
44,36,416,416,100.0,44036
44,37,453,453,100.0,44037
44,38,386,386,100.0,44038
44,39,339,339,100.0,44039
44,40,327,327,100.0,44040
44,41,442,442,100.0,44041
45,1,218,218,100.0,45001
45,2,271,271,100.0,45002
45,3,276,276,100.0,45003
45,4,353,353,100.0,45004
45,5,313,313,100.0,45005
45,6,356,356,100.0,45006
45,7,373,373,100.0,45007
45,8,309,309,100.0,45008
45,9,308,308,100.0,45009
45,10,300,300,100.0,45010
45,11,223,223,100.0,45011
45,12,254,254,100.0,45012
45,13,255,255,100.0,45013
45,14,359,359,100.0,45014
45,15,394,394,100.0,45015
45,16,284,284,100.0,45016
45,17,310,310,100.0,45017
45,18,288,288,100.0,45018
45,19,284,284,100.0,45019
45,20,284,284,100.0,45020
45,21,332,332,100.0,45021
45,22,285,285,100.0,45022
45,23,278,278,100.0,45023
45,24,303,303,100.0,45024
45,25,261,261,100.0,45025
45,26,261,261,100.0,45026
45,27,261,261,100.0,45027
45,28,245,245,100.0,45028
45,29,263,263,100.0,45029
45,30,253,253,100.0,45030
45,31,226,226,100.0,45031
45,32,254,254,100.0,45032
45,33,172,172,100.0,45033
45,34,279,279,100.0,45034
45,35,301,301,100.0,45035
45,36,277,277,100.0,45036
45,37,238,238,100.0,45037
45,38,255,255,100.0,45038
45,39,258,258,100.0,45039
45,40,258,258,100.0,45040
45,41,227,227,100.0,45041
45,42,267,267,100.0,45042
45,43,246,246,100.0,45043
45,44,270,270,100.0,45044
46,1,267,267,100.0,46001
46,2,334,334,100.0,46002
46,3,432,432,100.0,46003
46,4,357,357,100.0,46004
46,5,410,410,100.0,46005
46,6,285,285,100.0,46006
46,7,408,408,100.0,46007
46,8,262,262,100.0,46008
46,9,397,397,100.0,46009
46,10,453,453,100.0,46010
46,11,318,318,100.0,46011
46,12,378,378,100.0,46012
46,13,396,396,100.0,46013
46,14,395,395,100.0,46014
46,15,409,409,100.0,46015
46,16,405,405,100.0,46016
46,17,460,460,100.0,46017
46,18,403,403,100.0,46018
46,19,265,265,100.0,46019
46,20,326,326,100.0,46020
46,21,273,273,100.0,46021
46,22,262,262,100.0,46022
46,23,330,330,100.0,46023
46,24,402,402,100.0,46024
46,25,355,355,100.0,46025
46,26,375,375,100.0,46026
46,27,414,414,100.0,46027
46,28,358,358,100.0,46028
46,29,297,297,100.0,46029
46,30,390,390,100.0,46030
46,31,446,446,100.0,46031
